MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Session_type,Device_Number
2023-02-18 23:18:00,1.17.0,80,20,4.17,,30,Left,Left,107,64,103,13,,,0.03,,,,,Bandit,C:\Use
2023-02-18 23:18:00,1.17.0,80,20,4.17,1.0,30,Pellet,Left,107,64,104,13,0.44,104.0,,,,,,Bandit,C:\Use
2023-02-18 23:18:00,1.17.0,80,20,4.17,,30,Left,Left,108,64,104,14,,,0.18,,,,,Bandit,C:\Use
2023-02-18 23:18:00,1.17.0,80,20,4.16,2.0,30,Pellet,Left,108,64,105,14,0.12,28.0,,,,,,Bandit,C:\Use
2023-02-18 23:19:00,1.17.0,80,20,4.17,,30,Left,Left,109,64,105,15,,,0.0,,,,,Bandit,C:\Use
2023-02-18 23:41:00,1.17.0,80,20,4.17,,30,Right,Left,109,65,105,15,,,0.0,,,,,Bandit,C:\Use
2023-02-18 23:46:00,1.17.0,80,20,4.17,,30,Left,Left,110,65,105,15,,,2.17,,,,,Bandit,C:\Use
2023-02-19 00:01:00,1.17.0,80,20,4.16,,30,Right,Left,110,66,105,15,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:01:00,1.17.0,80,20,4.16,2.0,30,Pellet,Left,110,66,106,15,2.15,2556.0,,,,,,Bandit,C:\Use
2023-02-19 00:01:00,1.17.0,80,20,4.16,,30,Right,Left,110,67,106,16,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:01:00,1.17.0,80,20,4.15,,30,RightinTimeout,Left,110,67,106,16,,,0.31,,,,,Bandit,C:\Use
2023-02-19 00:01:00,1.17.0,80,20,4.16,,30,RightinTimeout,Left,110,67,106,16,,,0.57,,,,,Bandit,C:\Use
2023-02-19 00:01:00,1.17.0,80,20,4.17,,30,RightinTimeout,Left,110,67,106,16,,,0.31,,,,,Bandit,C:\Use
2023-02-19 00:02:00,1.17.0,80,20,4.17,,30,Right,Left,110,68,106,16,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:02:00,1.17.0,80,20,4.16,,30,Right,Left,110,69,106,16,,,0.05,,,,,Bandit,C:\Use
2023-02-19 00:02:00,1.17.0,80,20,4.17,,30,LeftinTimeOut,Left,110,69,106,16,,,,,,,,Bandit,C:\Use
2023-02-19 00:02:00,1.17.0,80,20,4.17,,30,LeftinTimeOut,Left,110,69,106,16,,,,,,,,Bandit,C:\Use
2023-02-19 00:02:00,1.17.0,80,20,4.16,,30,LeftinTimeOut,Left,110,69,106,16,,,,,,,,Bandit,C:\Use
2023-02-19 00:02:00,1.17.0,80,20,4.16,,30,LeftinTimeOut,Left,110,69,106,16,,,,,,,,Bandit,C:\Use
2023-02-19 00:03:00,1.17.0,80,20,4.16,,30,LeftinTimeOut,Left,110,69,106,16,,,,,,,,Bandit,C:\Use
2023-02-19 00:03:00,1.17.0,80,20,4.16,,30,LeftinTimeOut,Left,110,69,106,16,,,,,,,,Bandit,C:\Use
2023-02-19 00:03:00,1.17.0,80,20,4.17,,30,LeftinTimeOut,Left,110,69,106,16,,,,,,,,Bandit,C:\Use
2023-02-19 00:03:00,1.17.0,80,20,4.16,,30,Right,Left,110,70,106,16,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:06:00,1.17.0,80,20,4.16,,30,Right,Left,110,71,106,16,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:06:00,1.17.0,80,20,4.17,,30,RightinTimeout,Left,110,71,106,16,,,0.1,,,,,Bandit,C:\Use
2023-02-19 00:11:00,1.17.0,80,20,4.16,,30,Right,Left,110,72,106,16,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:11:00,1.17.0,80,20,4.16,1.0,30,Pellet,Left,110,72,107,16,0.88,607.0,,,,,,Bandit,C:\Use
2023-02-19 00:11:00,1.17.0,80,20,4.16,,30,Right,Left,110,73,107,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:12:00,1.17.0,80,20,4.17,,30,RightinTimeout,Left,110,73,107,17,,,0.47,,,,,Bandit,C:\Use
2023-02-19 00:12:00,1.17.0,80,20,4.16,,30,RightinTimeout,Left,110,73,107,17,,,0.27,,,,,Bandit,C:\Use
2023-02-19 00:12:00,1.17.0,80,20,4.16,,30,RightinTimeout,Left,110,73,107,17,,,0.47,,,,,Bandit,C:\Use
2023-02-19 00:13:00,1.17.0,80,20,4.16,,30,Right,Left,110,74,107,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:15:00,1.17.0,80,20,4.17,,30,Right,Left,110,75,107,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:18:00,1.17.0,80,20,4.16,,30,Right,Left,110,76,107,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:23:00,1.17.0,80,20,4.16,,30,Left,Left,111,76,107,17,,,0.01,,,,,Bandit,C:\Use
2023-02-19 00:23:00,1.17.0,80,20,4.16,,30,LeftinTimeOut,Left,111,76,107,17,,,,,,,,Bandit,C:\Use
2023-02-19 00:26:00,1.17.0,80,20,4.16,,30,LeftinTimeOut,Left,111,76,107,17,,,,,,,,Bandit,C:\Use
2023-02-19 00:27:00,1.17.0,80,20,4.16,,30,Left,Left,112,76,107,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:27:00,1.17.0,80,20,4.16,,30,LeftDuringDispense,Left,112,76,107,17,,,8.82,,,,,Bandit,C:\Use
2023-02-19 00:27:00,1.17.0,80,20,4.16,2.0,30,Pellet,Left,112,76,108,17,1.01,944.0,,,,,,Bandit,C:\Use
2023-02-19 00:27:00,1.17.0,80,20,4.16,,30,Left,Left,113,76,108,18,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:27:00,1.17.0,80,20,4.16,1.0,30,Pellet,Left,113,76,109,18,0.44,26.0,,,,,,Bandit,C:\Use
2023-02-19 00:27:00,1.17.0,80,20,4.16,,30,Left,Left,114,76,109,19,,,0.16,,,,,Bandit,C:\Use
2023-02-19 00:28:00,1.17.0,80,20,4.16,1.0,30,Pellet,Left,114,76,110,19,0.25,19.0,,,,,,Bandit,C:\Use
2023-02-19 00:28:00,1.17.0,80,20,4.17,,30,Left,Left,115,76,110,20,,,0.06,,,,,Bandit,C:\Use
2023-02-19 00:28:00,1.17.0,80,20,4.16,1.0,30,Pellet,Left,115,76,111,20,0.37,19.0,,,,,,Bandit,C:\Use
2023-02-19 00:28:00,1.17.0,80,20,4.16,,30,Left,Left,116,76,111,21,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:28:00,1.17.0,80,20,4.15,1.0,30,Pellet,Left,116,76,112,21,0.19,23.0,,,,,,Bandit,C:\Use
2023-02-19 00:29:00,1.17.0,80,20,4.16,,30,Left,Left,117,76,112,22,,,0.4,,,,,Bandit,C:\Use
2023-02-19 00:29:00,1.17.0,80,20,4.16,2.0,30,Pellet,Left,117,76,113,22,0.63,32.0,,,,,,Bandit,C:\Use
2023-02-19 00:29:00,1.17.0,80,20,4.16,,30,Left,Left,118,76,113,23,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:29:00,1.17.0,80,20,4.16,1.0,30,Pellet,Left,118,76,114,23,0.25,20.0,,,,,,Bandit,C:\Use
2023-02-19 00:29:00,1.17.0,80,20,4.16,,30,Left,Left,119,76,114,24,,,0.3,,,,,Bandit,C:\Use
2023-02-19 00:30:00,1.17.0,80,20,4.17,2.0,30,Pellet,Left,119,76,115,24,0.25,26.0,,,,,,Bandit,C:\Use
2023-02-19 00:30:00,1.17.0,80,20,4.16,,30,Left,Left,120,76,115,25,,,0.07,,,,,Bandit,C:\Use
2023-02-19 00:30:00,1.17.0,80,20,4.16,2.0,30,Pellet,Left,120,76,116,25,11.11,40.0,,,,,,Bandit,C:\Use
2023-02-19 00:31:00,1.17.0,80,20,4.16,,30,Left,Left,121,76,116,26,,,0.0,,,,,Bandit,C:\Use
2023-02-19 00:31:00,1.17.0,80,20,4.17,1.0,30,Pellet,Left,121,76,117,26,0.75,39.0,,,,,,Bandit,C:\Use
2023-02-19 00:47:00,1.17.0,80,20,4.16,,30,Left,Left,122,76,117,27,,,0.03,,,,,Bandit,C:\Use
2023-02-19 00:48:00,1.17.0,80,20,4.17,1.0,30,Pellet,Left,122,76,118,27,6.34,1008.0,,,,,,Bandit,C:\Use
2023-02-19 01:11:00,1.17.0,80,20,4.16,,30,Right,Left,122,77,118,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:17:00,1.17.0,80,20,4.16,,30,Right,Left,122,78,118,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:20:00,1.17.0,80,20,4.16,,30,Right,Left,122,79,118,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:25:00,1.17.0,80,20,4.16,,30,Right,Left,122,80,118,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:31:00,1.17.0,80,20,4.16,,30,Left,Left,123,80,118,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:31:00,1.17.0,80,20,4.16,3.0,30,Pellet,Left,123,80,119,28,1.45,2587.0,,,,,,Bandit,C:\Use
2023-02-19 01:31:00,1.17.0,80,20,4.16,,30,Left,Left,124,80,119,29,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:31:00,1.17.0,80,20,4.16,1.0,30,Pellet,Left,124,80,120,29,0.56,28.0,,,,,,Bandit,C:\Use
2023-02-19 01:32:00,1.17.0,20,80,4.16,,30,Left,Right,125,80,120,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:32:00,1.17.0,20,80,4.16,,30,LeftinTimeOut,Right,125,80,120,0,,,,,,,,Bandit,C:\Use
2023-02-19 01:32:00,1.17.0,20,80,4.16,,30,RightinTimeout,Right,125,80,120,0,,,0.25,,,,,Bandit,C:\Use
2023-02-19 01:32:00,1.17.0,20,80,4.16,,30,RightinTimeout,Right,125,80,120,0,,,0.22,,,,,Bandit,C:\Use
2023-02-19 01:36:00,1.17.0,20,80,4.16,,30,Left,Right,126,80,120,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:46:00,1.17.0,20,80,4.16,,30,Left,Right,127,80,120,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:46:00,1.17.0,20,80,4.16,,30,Left,Right,128,80,120,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:46:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,128,80,121,0,1.96,899.0,,,,,,Bandit,C:\Use
2023-02-19 01:47:00,1.17.0,20,80,4.16,,30,Right,Right,128,81,121,1,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:47:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,128,81,122,1,0.75,26.0,,,,,,Bandit,C:\Use
2023-02-19 01:47:00,1.17.0,20,80,4.16,,30,Right,Right,128,82,122,2,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:47:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,128,82,123,2,0.44,27.0,,,,,,Bandit,C:\Use
2023-02-19 01:48:00,1.17.0,20,80,4.16,,30,Left,Right,129,82,123,3,,,0.0,,,,,Bandit,C:\Use
2023-02-19 01:48:00,1.17.0,20,80,4.16,2.0,30,Pellet,Right,129,82,124,3,0.69,40.0,,,,,,Bandit,C:\Use
2023-02-19 02:23:00,1.17.0,20,80,4.16,,30,Right,Right,129,83,124,4,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:23:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,129,83,125,4,1.96,2112.0,,,,,,Bandit,C:\Use
2023-02-19 02:23:00,1.17.0,20,80,4.16,,30,Right,Right,129,84,125,5,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:23:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,129,84,126,5,0.69,24.0,,,,,,Bandit,C:\Use
2023-02-19 02:24:00,1.17.0,20,80,4.16,,30,Right,Right,129,85,126,6,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:24:00,1.17.0,20,80,4.16,2.0,30,Pellet,Right,129,85,127,6,1.13,24.0,,,,,,Bandit,C:\Use
2023-02-19 02:24:00,1.17.0,20,80,4.16,,30,Right,Right,129,86,127,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:24:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,129,86,128,7,1.01,23.0,,,,,,Bandit,C:\Use
2023-02-19 02:24:00,1.17.0,20,80,4.16,,30,Right,Right,129,87,128,8,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:25:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,129,87,129,8,2.02,26.0,,,,,,Bandit,C:\Use
2023-02-19 02:25:00,1.17.0,20,80,4.16,,30,Right,Right,129,88,129,9,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:25:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,129,88,130,9,0.63,23.0,,,,,,Bandit,C:\Use
2023-02-19 02:25:00,1.17.0,20,80,4.16,,30,Right,Right,129,89,130,10,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:25:00,1.17.0,20,80,4.16,1.0,30,Pellet,Right,129,89,131,10,0.69,32.0,,,,,,Bandit,C:\Use
2023-02-19 02:34:00,1.17.0,20,80,4.16,,30,Left,Right,130,89,131,11,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:35:00,1.17.0,20,80,4.16,,30,LeftinTimeOut,Right,130,89,131,11,,,,,,,,Bandit,C:\Use
2023-02-19 02:35:00,1.17.0,20,80,4.16,,30,Left,Right,131,89,131,11,,,0.0,,,,,Bandit,C:\Use
2023-02-19 02:35:00,1.17.0,20,80,4.16,,30,LeftinTimeOut,Right,131,89,131,11,,,,,,,,Bandit,C:\Use
2023-02-19 10:03:00,1.17.0,20,80,4.14,,30,Left,Right,132,89,131,11,,,42.6,,,,,Bandit,C:\Use
2023-02-19 10:03:00,1.17.0,20,80,4.14,,30,LeftDuringDispense,Right,132,89,131,11,,,34.8,,,,,Bandit,C:\Use
2023-02-19 10:03:00,1.17.0,20,80,4.14,2.0,30,Pellet,Right,132,89,132,11,1.45,27471.0,,,,,,Bandit,C:\Use
2023-02-19 10:05:00,1.17.0,20,80,4.14,,30,Left,Right,133,89,132,12,,,49.28,,,,,Bandit,C:\Use
2023-02-19 10:05:00,1.17.0,20,80,4.14,,30,LeftinTimeOut,Right,133,89,132,12,,,,,,,,Bandit,C:\Use
2023-02-19 12:16:00,1.17.0,20,80,4.13,,30,Left,Right,134,89,132,12,,,7800.04,,,,,Bandit,C:\Use
2023-02-19 12:19:00,1.17.0,20,80,4.13,,30,LeftinTimeOut,Right,134,89,132,12,,,,,,,,Bandit,C:\Use
2023-02-19 14:55:00,1.17.0,20,80,4.11,,30,Left,Right,135,89,132,12,,,9137.98,,,,,Bandit,C:\Use
2023-02-19 15:11:00,1.17.0,20,80,4.12,,30,Left,Right,136,89,132,12,,,0.0,,,,,Bandit,C:\Use
2023-02-19 15:12:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,136,89,132,12,,,,,,,,Bandit,C:\Use
2023-02-19 15:14:00,1.17.0,20,80,4.12,,30,LeftinTimeOut,Right,136,89,132,12,,,,,,,,Bandit,C:\Use
2023-02-19 15:18:00,1.17.0,20,80,4.11,,30,Left,Right,137,89,132,12,,,208.79,,,,,Bandit,C:\Use
2023-02-19 16:43:00,1.17.0,20,80,4.11,,30,Left,Right,138,89,132,12,,,0.0,,,,,Bandit,C:\Use
2023-02-19 16:43:00,1.17.0,20,80,4.11,2.0,30,Pellet,Right,138,89,133,12,0.37,23988.0,,,,,,Bandit,C:\Use
2023-02-19 16:45:00,1.17.0,20,80,4.11,,30,Left,Right,139,89,133,13,,,36.63,,,,,Bandit,C:\Use
2023-02-19 17:22:00,1.17.0,20,80,4.11,,30,Left,Right,140,89,133,13,,,2236.87,,,,,Bandit,C:\Use
2023-02-19 18:20:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,140,89,133,13,,,,,,,,Bandit,C:\Use
2023-02-19 18:23:00,1.17.0,20,80,4.1,,30,Left,Right,141,89,133,13,,,141.99,,,,,Bandit,C:\Use
2023-02-19 18:23:00,1.17.0,20,80,4.11,1.0,30,Pellet,Right,141,89,134,13,1.83,5972.0,,,,,,Bandit,C:\Use
2023-02-19 18:23:00,1.17.0,20,80,4.11,,30,Left,Right,142,89,134,14,,,0.46,,,,,Bandit,C:\Use
2023-02-19 18:24:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,142,89,134,14,,,,,,,,Bandit,C:\Use
2023-02-19 18:24:00,1.17.0,20,80,4.11,,30,Right,Right,142,90,134,14,,,0.0,,,,,Bandit,C:\Use
2023-02-19 18:24:00,1.17.0,20,80,4.11,1.0,30,Pellet,Right,142,90,135,14,0.63,107.0,,,,,,Bandit,C:\Use
2023-02-19 18:25:00,1.17.0,20,80,4.11,,30,Right,Right,142,91,135,15,,,0.0,,,,,Bandit,C:\Use
2023-02-19 18:25:00,1.17.0,20,80,4.11,1.0,30,Pellet,Right,142,91,136,15,0.31,30.0,,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,Right,Right,142,92,136,16,,,0.0,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.38,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.4,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.46,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.2,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.5,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.51,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.13,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.23,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,1.16,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.57,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,142,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,142,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:26:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,142,92,136,16,,,0.08,,,,,Bandit,C:\Use
2023-02-19 18:27:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,142,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:27:00,1.17.0,20,80,4.11,,30,Left,Right,143,92,136,16,,,0.62,,,,,Bandit,C:\Use
2023-02-19 18:27:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,143,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:27:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,143,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:27:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,143,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:28:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,143,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:28:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,143,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:30:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,143,92,136,16,,,,,,,,Bandit,C:\Use
2023-02-19 18:31:00,1.17.0,20,80,4.1,,30,Left,Right,144,92,136,16,,,25.53,,,,,Bandit,C:\Use
2023-02-19 18:33:00,1.17.0,20,80,4.11,,30,Left,Right,145,92,136,16,,,91.87,,,,,Bandit,C:\Use
2023-02-19 18:45:00,1.17.0,20,80,4.11,,30,Left,Right,146,92,136,16,,,0.91,,,,,Bandit,C:\Use
2023-02-19 18:52:00,1.17.0,20,80,4.11,,30,Left,Right,147,92,136,16,,,74.1,,,,,Bandit,C:\Use
2023-02-19 18:52:00,1.17.0,20,80,4.1,2.0,30,Pellet,Right,147,92,137,16,0.63,1601.0,,,,,,Bandit,C:\Use
2023-02-19 18:52:00,1.17.0,20,80,4.1,,30,Left,Right,148,92,137,17,,,0.0,,,,,Bandit,C:\Use
2023-02-19 18:52:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,148,92,137,17,,,,,,,,Bandit,C:\Use
2023-02-19 18:52:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,148,92,137,17,,,,,,,,Bandit,C:\Use
2023-02-19 18:53:00,1.17.0,20,80,4.11,,30,Left,Right,149,92,137,17,,,8.38,,,,,Bandit,C:\Use
2023-02-19 18:53:00,1.17.0,20,80,4.11,2.0,30,Pellet,Right,149,92,138,17,0.06,90.0,,,,,,Bandit,C:\Use
2023-02-19 18:54:00,1.17.0,20,80,4.11,,30,Left,Right,150,92,138,18,,,0.42,,,,,Bandit,C:\Use
2023-02-19 18:54:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,150,92,138,18,,,,,,,,Bandit,C:\Use
2023-02-19 18:54:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,150,92,138,18,,,,,,,,Bandit,C:\Use
2023-02-19 18:54:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,150,92,138,18,,,,,,,,Bandit,C:\Use
2023-02-19 18:54:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,150,92,138,18,,,,,,,,Bandit,C:\Use
2023-02-19 18:54:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,150,92,138,18,,,,,,,,Bandit,C:\Use
2023-02-19 18:54:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,150,92,138,18,,,,,,,,Bandit,C:\Use
2023-02-19 18:57:00,1.17.0,20,80,4.11,,30,Left,Right,151,92,138,18,,,0.91,,,,,Bandit,C:\Use
2023-02-19 18:57:00,1.17.0,20,80,4.11,2.0,30,Pellet,Right,151,92,139,18,0.5,216.0,,,,,,Bandit,C:\Use
2023-02-19 18:57:00,1.17.0,20,80,4.11,,30,Left,Right,152,92,139,19,,,0.26,,,,,Bandit,C:\Use
2023-02-19 18:57:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,152,92,139,19,,,,,,,,Bandit,C:\Use
2023-02-19 18:57:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,152,92,139,19,,,0.5,,,,,Bandit,C:\Use
2023-02-19 18:57:00,1.17.0,20,80,4.1,,30,RightinTimeout,Right,152,92,139,19,,,0.02,,,,,Bandit,C:\Use
2023-02-19 18:58:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,152,92,139,19,,,0.23,,,,,Bandit,C:\Use
2023-02-19 18:58:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,152,92,139,19,,,0.23,,,,,Bandit,C:\Use
2023-02-19 18:58:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,152,92,139,19,,,0.23,,,,,Bandit,C:\Use
2023-02-19 18:58:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,152,92,139,19,,,,,,,,Bandit,C:\Use
2023-02-19 18:58:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,152,92,139,19,,,,,,,,Bandit,C:\Use
2023-02-19 18:58:00,1.17.0,20,80,4.11,,30,Left,Right,153,92,139,19,,,1.19,,,,,Bandit,C:\Use
2023-02-19 18:58:00,1.17.0,20,80,4.09,2.0,30,Pellet,Right,153,92,140,19,0.25,79.0,,,,,,Bandit,C:\Use
2023-02-19 18:59:00,1.17.0,20,80,4.11,,30,Left,Right,154,92,140,20,,,12.96,,,,,Bandit,C:\Use
2023-02-19 18:59:00,1.17.0,20,80,4.11,2.0,30,Pellet,Right,154,92,141,20,0.25,48.0,,,,,,Bandit,C:\Use
2023-02-19 19:00:00,1.17.0,20,80,4.11,,30,Left,Right,155,92,141,21,,,20.31,,,,,Bandit,C:\Use
2023-02-19 19:00:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,155,92,141,21,,,,,,,,Bandit,C:\Use
2023-02-19 19:00:00,1.17.0,20,80,4.11,,30,Left,Right,156,92,141,21,,,3.7,,,,,Bandit,C:\Use
2023-02-19 19:00:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,156,92,141,21,,,0.47,,,,,Bandit,C:\Use
2023-02-19 19:00:00,1.17.0,20,80,4.11,,30,RightinTimeout,Right,156,92,141,21,,,0.06,,,,,Bandit,C:\Use
2023-02-19 19:01:00,1.17.0,20,80,4.1,,30,RightinTimeout,Right,156,92,141,21,,,0.29,,,,,Bandit,C:\Use
2023-02-19 19:01:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,156,92,141,21,,,,,,,,Bandit,C:\Use
2023-02-19 19:01:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,156,92,141,21,,,,,,,,Bandit,C:\Use
2023-02-19 19:01:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,156,92,141,21,,,,,,,,Bandit,C:\Use
2023-02-19 19:01:00,1.17.0,20,80,4.11,,30,Left,Right,157,92,141,21,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:01:00,1.17.0,20,80,4.1,2.0,30,Pellet,Right,157,92,142,21,0.44,133.0,,,,,,Bandit,C:\Use
2023-02-19 19:02:00,1.17.0,20,80,4.11,,30,Left,Right,158,92,142,22,,,1.25,,,,,Bandit,C:\Use
2023-02-19 19:02:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,158,92,142,22,,,,,,,,Bandit,C:\Use
2023-02-19 19:02:00,1.17.0,20,80,4.1,,30,Left,Right,159,92,142,22,,,0.07,,,,,Bandit,C:\Use
2023-02-19 19:02:00,1.17.0,20,80,4.11,,30,LeftinTimeOut,Right,159,92,142,22,,,,,,,,Bandit,C:\Use
2023-02-19 19:04:00,1.17.0,20,80,4.11,,30,Left,Right,160,92,142,22,,,1.29,,,,,Bandit,C:\Use
2023-02-19 19:04:00,1.17.0,20,80,4.11,,30,Left,Right,161,92,142,22,,,0.04,,,,,Bandit,C:\Use
2023-02-19 19:04:00,1.17.0,20,80,4.11,,30,Left,Right,162,92,142,22,,,1.09,,,,,Bandit,C:\Use
2023-02-19 19:05:00,1.17.0,20,80,4.09,,30,Left,Right,163,92,142,22,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:06:00,1.17.0,20,80,4.1,,30,Left,Right,164,92,142,22,,,0.21,,,,,Bandit,C:\Use
2023-02-19 19:06:00,1.17.0,20,80,4.11,,30,Right,Right,164,93,142,22,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:07:00,1.17.0,20,80,4.1,,30,Left,Right,165,93,142,22,,,0.0,,,,,Bandit,C:\Use
2023-02-19 19:07:00,1.17.0,20,80,4.1,,30,Left,Right,166,93,142,22,,,0.0,,,,,Bandit,C:\Use
