Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
469,2021-04-15 08:35:14,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,164,129,177,0,1.01,
470,2021-04-15 08:35:59,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,165,129,177,0,,0.08
471,2021-04-15 08:36:01,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,165,129,178,0,0.44,
472,2021-04-15 08:36:47,1.4.2,FR1_Rev,3,3.8,1,1,Left,Left,166,129,178,0,,0.16
473,2021-04-15 08:36:49,1.4.2,FR1_Rev,3,3.8,1,1,Pellet,Left,166,129,179,0,0.69,
474,2021-04-15 08:37:20,1.4.2,FR1_Rev,3,3.8,1,1,Left,Left,167,129,179,0,,0.12
475,2021-04-15 08:37:21,1.4.2,FR1_Rev,3,3.8,1,1,Pellet,Left,167,129,180,0,0.31,
476,2021-04-15 08:38:02,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,168,129,180,0,,0.11
477,2021-04-15 08:38:04,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,168,129,181,0,0.82,
478,2021-04-15 08:38:40,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,169,129,181,0,,0.07
479,2021-04-15 08:38:42,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,169,129,182,0,0.75,
480,2021-04-15 08:39:14,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,170,129,182,0,,0.06
481,2021-04-15 08:39:16,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,170,129,183,0,0.44,
482,2021-04-15 08:40:04,1.4.2,FR1_Rev,3,3.8,1,1,Left,Left,171,129,183,0,,0.23
483,2021-04-15 08:40:05,1.4.2,FR1_Rev,3,3.8,1,1,Pellet,Left,171,129,184,0,0.50,
484,2021-04-15 08:40:40,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,172,129,184,0,,0.03
485,2021-04-15 08:40:43,1.4.2,FR1_Rev,3,3.79,2,1,Pellet,Left,172,129,185,0,0.44,
486,2021-04-15 08:41:23,1.4.2,FR1_Rev,3,3.78,1,1,Left,Left,173,129,185,0,,0.24
487,2021-04-15 08:41:24,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Left,173,129,186,0,0.44,
488,2021-04-15 08:41:57,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,174,129,186,0,,0.0
489,2021-04-15 08:42:00,1.4.2,FR1_Rev,3,3.79,2,1,Pellet,Left,174,129,187,0,0.25,
490,2021-04-15 08:42:37,1.4.2,FR1_Rev,3,3.8,1,1,Left,Left,175,129,187,0,,0.08
491,2021-04-15 08:42:38,1.4.2,FR1_Rev,3,3.8,1,1,Pellet,Left,175,129,188,0,0.44,
492,2021-04-15 08:43:13,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,176,129,188,0,,0.16
493,2021-04-15 08:43:15,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,176,129,189,0,0.44,
494,2021-04-15 08:43:47,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,177,129,189,0,,0.02
495,2021-04-15 08:43:48,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,177,129,190,0,0.56,
496,2021-04-15 09:05:01,1.4.2,FR1_Rev,3,3.8,1,1,Right,Left,177,130,190,0,,0.03
497,2021-04-15 09:07:20,1.4.2,FR1_Rev,3,3.79,1,1,Right,Left,177,131,190,0,,0.0
498,2021-04-15 09:10:30,1.4.2,FR1_Rev,3,3.79,1,1,Right,Left,177,132,190,0,,0.26
499,2021-04-15 09:10:34,1.4.2,FR1_Rev,3,3.79,1,1,Right,Left,177,133,190,0,,0.3
500,2021-04-15 09:10:37,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,178,133,190,0,,0.09
501,2021-04-15 09:10:39,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,178,133,191,0,0.69,
502,2021-04-15 09:11:11,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,179,133,191,0,,0.06
503,2021-04-15 09:11:12,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,179,133,192,0,0.37,
504,2021-04-15 09:11:48,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,180,133,192,0,,0.17
505,2021-04-15 09:11:49,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,180,133,193,0,0.31,
506,2021-04-15 09:12:18,1.4.2,FR1_Rev,3,3.8,1,1,Left,Left,181,133,193,0,,0.07
507,2021-04-15 09:12:19,1.4.2,FR1_Rev,3,3.8,1,1,Pellet,Left,181,133,194,0,0.37,
508,2021-04-15 09:12:55,1.4.2,FR1_Rev,3,3.8,1,1,Left,Left,182,133,194,0,,0.01
509,2021-04-15 09:12:57,1.4.2,FR1_Rev,3,3.8,1,1,Pellet,Left,182,133,195,0,0.31,
510,2021-04-15 09:13:33,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,183,133,195,0,,0.15
511,2021-04-15 09:13:34,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,183,133,196,0,0.12,
512,2021-04-15 09:14:06,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,184,133,196,0,,0.08
513,2021-04-15 09:14:07,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,184,133,197,0,0.25,
514,2021-04-15 09:14:38,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,185,133,197,0,,0.08
515,2021-04-15 09:14:40,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,185,133,198,0,0.82,
516,2021-04-15 09:15:24,1.4.2,FR1_Rev,3,3.79,1,1,Left,Left,186,133,198,0,,0.38
517,2021-04-15 09:15:26,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Left,186,133,199,0,0.25,
518,2021-04-15 09:16:07,1.4.2,FR1_Rev,3,3.8,1,1,Left,Left,187,133,199,0,,0.05
519,2021-04-15 09:16:09,1.4.2,FR1_Rev,3,3.8,1,1,Pellet,Left,187,133,200,0,0.63,
520,2021-04-15 09:16:40,1.4.2,FR1_Rev,3,3.79,1,1,Left,Right,188,133,200,0,,0.1
521,2021-04-15 09:16:42,1.4.2,FR1_Rev,3,3.79,1,1,Left,Right,189,133,200,0,,0.32
522,2021-04-15 10:36:58,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,189,134,200,0,,0.04
523,2021-04-15 10:59:50,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,189,134,201,0,Timed_out,
524,2021-04-15 11:01:20,1.4.2,FR1_Rev,3,3.79,1,1,Right,Right,189,135,201,0,,1.93
525,2021-04-15 11:01:22,1.4.2,FR1_Rev,3,3.79,1,1,Pellet,Right,189,135,202,0,1.13,
526,2021-04-15 11:02:31,1.4.2,FR1_Rev,3,3.79,1,1,Left,Right,190,135,202,0,,0.0
527,2021-04-15 11:02:32,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,191,135,202,0,,0.0
528,2021-04-15 11:02:35,1.4.2,FR1_Rev,3,3.79,1,1,Left,Right,192,135,202,0,,0.09
529,2021-04-15 11:02:38,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,193,135,202,0,,0.14
530,2021-04-15 12:19:34,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,193,136,202,0,,0.47
531,2021-04-15 12:19:38,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,193,136,203,0,3.04,
532,2021-04-15 13:00:40,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,193,137,203,0,,0.81
533,2021-04-15 13:00:42,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,193,137,204,0,0.88,
534,2021-04-15 13:02:02,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,194,137,204,0,,0.1
535,2021-04-15 13:02:06,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,195,137,204,0,,0.09
536,2021-04-15 13:02:09,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,196,137,204,0,,0.39
537,2021-04-15 13:02:15,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,196,138,204,0,,1.3
538,2021-04-15 13:02:16,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,196,138,205,0,0.69,
539,2021-04-15 13:03:16,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,196,139,205,0,,0.96
540,2021-04-15 13:03:17,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,196,139,206,0,0.63,
541,2021-04-15 13:04:15,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,196,140,206,0,,0.11
542,2021-04-15 13:04:16,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,196,140,207,0,0.50,
543,2021-04-15 13:05:24,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,197,140,207,0,,0.42
544,2021-04-15 13:05:28,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,198,140,207,0,,0.53
545,2021-04-15 13:05:35,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,141,207,0,,0.57
546,2021-04-15 13:05:37,1.4.2,FR1_Rev,3,3.78,2,1,Pellet,Right,198,141,208,0,0.50,
547,2021-04-15 13:06:17,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,142,208,0,,0.03
548,2021-04-15 13:06:18,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,142,209,0,0.63,
549,2021-04-15 13:07:06,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,143,209,0,,0.48
550,2021-04-15 13:07:08,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,143,210,0,0.37,
551,2021-04-15 13:07:53,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,144,210,0,,0.12
552,2021-04-15 13:07:54,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,144,211,0,0.37,
553,2021-04-15 13:08:38,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,145,211,0,,0.12
554,2021-04-15 13:08:39,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,145,212,0,0.44,
555,2021-04-15 13:09:19,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,146,212,0,,0.03
556,2021-04-15 13:09:20,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,146,213,0,0.44,
557,2021-04-15 13:10:11,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,147,213,0,,0.0
558,2021-04-15 13:10:12,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,147,214,0,0.75,
559,2021-04-15 13:11:00,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,148,214,0,,0.26
560,2021-04-15 13:11:01,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,148,215,0,0.50,
561,2021-04-15 13:27:46,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,149,215,0,,0.34
562,2021-04-15 13:28:35,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,149,216,0,47.70,
563,2021-04-15 13:32:23,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,150,216,0,,1.84
564,2021-04-15 13:34:19,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,150,217,0,Timed_out,
565,2021-04-15 13:35:06,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,151,217,0,,0.0
566,2021-04-15 13:35:09,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,151,218,0,1.96,
567,2021-04-15 13:36:28,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,198,152,218,0,,0.51
568,2021-04-15 13:36:29,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,198,152,219,0,0.56,
569,2021-04-15 13:37:27,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,199,152,219,0,,0.11
570,2021-04-15 13:37:30,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,199,153,219,0,,0.33
571,2021-04-15 13:37:32,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,199,153,220,0,0.37,
572,2021-04-15 13:38:17,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,199,154,220,0,,0.26
573,2021-04-15 13:38:18,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,199,154,221,0,0.37,
574,2021-04-15 15:04:19,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,199,155,221,0,,0.41
575,2021-04-15 15:04:32,1.4.2,FR1_Rev,3,3.78,2,1,Pellet,Right,199,155,222,0,9.44,
576,2021-04-15 15:05:37,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,200,155,222,0,,0.04
577,2021-04-15 15:05:40,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,201,155,222,0,,0.27
578,2021-04-15 15:05:53,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,202,155,222,0,,0.38
579,2021-04-15 15:05:59,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,202,156,222,0,,0.12
580,2021-04-15 15:06:01,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,202,156,223,0,0.56,
581,2021-04-15 15:06:48,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,202,157,223,0,,0.77
582,2021-04-15 15:06:49,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,202,157,224,0,0.69,
583,2021-04-15 15:07:37,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,202,158,224,0,,0.03
584,2021-04-15 15:07:39,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,202,158,225,0,0.94,
585,2021-04-15 15:08:57,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,203,158,225,0,,0.16
586,2021-04-15 15:08:59,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,204,158,225,0,,0.18
587,2021-04-15 15:09:03,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,205,158,225,0,,0.34
588,2021-04-15 15:09:19,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,205,159,225,0,,0.8
589,2021-04-15 15:09:21,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,205,159,226,0,0.44,
590,2021-04-15 15:10:16,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,206,159,226,0,,0.27
591,2021-04-15 15:10:19,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,207,159,226,0,,0.0
592,2021-04-15 15:10:25,1.4.2,FR1_Rev,3,3.77,1,1,Right,Right,207,160,226,0,,0.61
593,2021-04-15 15:10:28,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Right,207,160,227,0,1.26,
594,2021-04-15 15:11:18,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,207,161,227,0,,0.8
595,2021-04-15 15:11:19,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,207,161,228,0,0.44,
596,2021-04-15 15:12:11,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,207,162,228,0,,1.56
597,2021-04-15 15:12:12,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,207,162,229,0,0.31,
598,2021-04-15 15:13:02,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,208,162,229,0,,0.35
599,2021-04-15 15:13:06,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,208,163,229,0,,0.23
600,2021-04-15 15:13:07,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,208,163,230,0,0.56,
601,2021-04-15 15:13:56,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,208,164,230,0,,0.84
602,2021-04-15 15:13:58,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,208,164,231,0,0.44,
603,2021-04-15 15:14:54,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,208,165,231,0,,0.02
604,2021-04-15 15:14:56,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,208,165,232,0,0.44,
605,2021-04-15 15:15:25,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,208,166,232,0,,0.14
606,2021-04-15 15:15:26,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,208,166,233,0,0.50,
607,2021-04-15 16:07:38,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,208,167,233,0,,0.3
608,2021-04-15 16:07:42,1.4.2,FR1_Rev,3,3.78,2,1,Pellet,Right,208,167,234,0,0.82,
609,2021-04-15 16:08:16,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,209,167,234,0,,0.0
610,2021-04-15 16:08:19,1.4.2,FR1_Rev,3,3.77,1,1,Left,Right,210,167,234,0,,0.08
611,2021-04-15 16:08:29,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,210,168,234,0,,0.05
612,2021-04-15 16:08:30,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,210,168,235,0,0.44,
613,2021-04-15 16:09:12,1.4.2,FR1_Rev,3,3.77,1,1,Left,Right,211,168,235,0,,0.42
614,2021-04-15 16:09:15,1.4.2,FR1_Rev,3,3.77,1,1,Left,Right,212,168,235,0,,0.87
615,2021-04-15 16:09:19,1.4.2,FR1_Rev,3,3.78,1,1,Left,Right,213,168,235,0,,1.61
616,2021-04-15 16:09:23,1.4.2,FR1_Rev,3,3.77,1,1,Left,Right,214,168,235,0,,0.04
617,2021-04-15 16:09:28,1.4.2,FR1_Rev,3,3.77,1,1,Right,Right,214,169,235,0,,0.0
618,2021-04-15 16:09:30,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Right,214,169,236,0,1.07,
619,2021-04-15 16:10:07,1.4.2,FR1_Rev,3,3.77,1,1,Right,Right,214,170,236,0,,0.51
620,2021-04-15 16:10:09,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Right,214,170,237,0,1.20,
621,2021-04-15 16:11:10,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,214,171,237,0,,0.44
622,2021-04-15 16:11:12,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Right,214,171,238,0,0.63,
623,2021-04-15 16:11:43,1.4.2,FR1_Rev,3,3.77,1,1,Right,Right,214,172,238,0,,0.01
624,2021-04-15 16:11:44,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Right,214,172,239,0,0.31,
625,2021-04-15 16:12:27,1.4.2,FR1_Rev,3,3.78,1,1,Right,Right,214,173,239,0,,0.77
626,2021-04-15 16:12:30,1.4.2,FR1_Rev,3,3.78,2,1,Pellet,Right,214,173,240,0,0.69,
627,2021-04-15 16:13:07,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,214,174,240,0,,0.99
628,2021-04-15 16:13:10,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,214,175,240,0,,0.52
629,2021-04-15 16:13:14,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,214,176,240,0,,0.49
630,2021-04-15 16:13:28,1.4.2,FR1_Rev,3,3.78,1,1,Left,Left,215,176,240,0,,0.12
631,2021-04-15 16:13:30,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Left,215,176,241,0,0.50,
632,2021-04-15 16:13:57,1.4.2,FR1_Rev,3,3.78,1,1,Left,Left,216,176,241,0,,0.13
633,2021-04-15 16:13:59,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Left,216,176,242,0,0.56,
634,2021-04-15 16:14:29,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,217,176,242,0,,0.38
635,2021-04-15 16:14:30,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,217,176,243,0,0.18,
636,2021-04-15 16:15:01,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,218,176,243,0,,0.07
637,2021-04-15 16:15:05,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,218,176,244,0,0.31,
638,2021-04-15 16:15:31,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,219,176,244,0,,0.09
639,2021-04-15 16:15:33,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,219,176,245,0,0.25,
640,2021-04-15 16:16:02,1.4.2,FR1_Rev,3,3.78,1,1,Left,Left,220,176,245,0,,0.11
641,2021-04-15 16:16:04,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Left,220,176,246,0,0.44,
642,2021-04-15 16:16:39,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,221,176,246,0,,0.26
643,2021-04-15 16:16:41,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,221,176,247,0,0.31,
644,2021-04-15 16:17:10,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,222,176,247,0,,0.09
645,2021-04-15 16:17:11,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,222,176,248,0,0.56,
646,2021-04-15 16:17:43,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,223,176,248,0,,0.19
647,2021-04-15 16:17:45,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,223,176,249,0,0.37,
648,2021-04-15 16:26:24,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,223,177,249,0,,1.42
649,2021-04-15 16:26:31,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,223,178,249,0,,1.35
650,2021-04-15 16:26:36,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,223,179,249,0,,1.06
651,2021-04-15 16:26:40,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,223,180,249,0,,0.46
652,2021-04-15 16:26:53,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,224,180,249,0,,0.28
653,2021-04-15 16:26:57,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,224,180,250,0,0.37,
654,2021-04-15 16:27:30,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,225,180,250,0,,0.04
655,2021-04-15 16:27:31,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,225,180,251,0,0.37,
656,2021-04-15 16:28:03,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,226,180,251,0,,0.03
657,2021-04-15 16:28:04,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,226,180,252,0,0.25,
658,2021-04-15 16:28:38,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,227,180,252,0,,0.35
659,2021-04-15 16:28:42,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,227,180,253,0,0.69,
660,2021-04-15 16:29:13,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,228,180,253,0,,0.06
661,2021-04-15 16:29:14,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,228,180,254,0,0.31,
662,2021-04-15 16:29:49,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,229,180,254,0,,0.49
663,2021-04-15 16:29:52,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,229,180,255,0,0.19,
664,2021-04-15 16:32:29,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,181,255,0,,0.04
665,2021-04-15 16:32:36,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,182,255,0,,1.51
666,2021-04-15 16:32:38,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,183,255,0,,0.08
667,2021-04-15 16:32:44,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,184,255,0,,2.33
668,2021-04-15 16:32:50,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,185,255,0,,2.14
669,2021-04-15 16:55:34,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,186,255,0,,1.58
670,2021-04-15 16:55:39,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,187,255,0,,0.74
671,2021-04-15 16:55:50,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,188,255,0,,1.75
672,2021-04-15 16:56:04,1.4.2,FR1_Rev,3,3.77,1,1,Right,Left,229,189,255,0,,3.57
673,2021-04-15 16:56:10,1.4.2,FR1_Rev,3,3.78,1,1,Right,Left,229,190,255,0,,2.33
674,2021-04-15 16:56:19,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,230,190,255,0,,0.13
675,2021-04-15 16:56:22,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,230,190,256,0,2.15,
676,2021-04-15 16:56:53,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,231,190,256,0,,0.13
677,2021-04-15 16:56:55,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,231,190,257,0,0.63,
678,2021-04-15 16:57:31,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,232,190,257,0,,0.2
679,2021-04-15 16:57:32,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,232,190,258,0,0.50,
680,2021-04-15 16:58:20,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,233,190,258,0,,0.44
681,2021-04-15 16:58:24,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,233,190,259,0,0.56,
682,2021-04-15 16:58:55,1.4.2,FR1_Rev,3,3.76,1,1,Left,Left,234,190,259,0,,0.24
683,2021-04-15 16:58:56,1.4.2,FR1_Rev,3,3.76,1,1,Pellet,Left,234,190,260,0,0.31,
684,2021-04-15 16:59:22,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,235,190,260,0,,0.17
685,2021-04-15 16:59:26,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,235,190,261,0,0.25,
686,2021-04-15 16:59:53,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,236,190,261,0,,0.02
687,2021-04-15 16:59:54,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,236,190,262,0,0.50,
688,2021-04-15 17:00:24,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,237,190,262,0,,0.39
689,2021-04-15 17:00:26,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,237,190,263,0,0.50,
690,2021-04-15 17:00:50,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,238,190,263,0,,0.14
691,2021-04-15 17:00:51,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,238,190,264,0,0.37,
692,2021-04-15 17:04:19,1.4.2,FR1_Rev,3,3.78,1,1,Left,Left,239,190,264,0,,0.05
693,2021-04-15 17:04:34,1.4.2,FR1_Rev,3,3.78,1,1,Pellet,Left,239,190,265,0,13.95,
694,2021-04-15 17:50:11,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,240,190,265,0,,0.0
695,2021-04-15 17:50:17,1.4.2,FR1_Rev,3,3.77,2,1,Pellet,Left,240,190,266,0,3.10,
696,2021-04-15 17:50:58,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,241,190,266,0,,0.2
697,2021-04-15 17:51:00,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,241,190,267,0,0.56,
698,2021-04-15 17:53:09,1.4.2,FR1_Rev,3,3.76,1,1,Left,Left,242,190,267,0,,0.49
699,2021-04-15 17:53:10,1.4.2,FR1_Rev,3,3.76,1,1,Pellet,Left,242,190,268,0,0.69,
700,2021-04-15 17:53:42,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,243,190,268,0,,0.03
701,2021-04-15 17:53:43,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,243,190,269,0,0.31,
702,2021-04-15 17:54:16,1.4.2,FR1_Rev,3,3.77,1,1,Left,Left,244,190,269,0,,0.24
703,2021-04-15 17:54:18,1.4.2,FR1_Rev,3,3.77,1,1,Pellet,Left,244,190,270,0,0.31,
