Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
470,2021-04-25 21:04:36,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,203,102,166,0,,0.25
471,2021-04-25 21:04:38,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,203,102,167,0,0.69,
472,2021-04-25 21:05:08,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,204,102,167,0,,0.28
473,2021-04-25 21:05:10,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,204,102,168,0,0.12,
474,2021-04-25 21:07:05,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,204,103,168,0,,0.07
475,2021-04-25 21:07:07,1.4.2,FR1_Rev,3,3.92,1,1,Right,Left,204,104,168,0,,0.3
476,2021-04-25 21:07:10,1.4.2,FR1_Rev,3,3.93,1,1,Right,Left,204,105,168,0,,0.1
477,2021-04-25 21:12:25,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,205,105,168,0,,0.05
478,2021-04-25 21:12:26,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,205,105,169,0,0.37,
479,2021-04-25 21:12:51,1.4.2,FR1_Rev,3,3.93,1,1,Left,Left,206,105,169,0,,0.04
480,2021-04-25 21:12:52,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Left,206,105,170,0,0.19,
481,2021-04-25 21:17:13,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,207,105,170,0,,0.0
482,2021-04-25 21:20:40,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,208,105,170,0,,0.0
483,2021-04-25 21:21:16,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,209,105,170,0,,0.99
484,2021-04-25 21:24:17,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,210,105,170,0,,0.13
485,2021-04-25 21:24:19,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,211,105,170,0,,0.25
486,2021-04-25 21:24:33,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,211,106,170,0,,0.36
487,2021-04-25 21:24:34,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,211,106,171,0,0.25,
488,2021-04-25 21:25:07,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,211,107,171,0,,0.22
489,2021-04-25 21:25:08,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Right,211,107,172,0,0.18,
490,2021-04-25 21:25:31,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,211,108,172,0,,0.0
491,2021-04-25 21:25:44,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Right,211,108,173,0,11.60,
492,2021-04-25 21:26:17,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,211,109,173,0,,0.33
493,2021-04-25 21:26:18,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Right,211,109,174,0,0.12,
494,2021-04-25 21:33:42,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,211,110,174,0,,0.11
495,2021-04-25 21:33:43,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Right,211,110,175,0,0.25,
496,2021-04-25 21:44:06,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,211,111,175,0,,0.1
497,2021-04-25 21:44:07,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Right,211,111,176,0,0.37,
498,2021-04-25 22:43:42,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,212,111,176,0,,0.05
499,2021-04-25 22:44:15,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,213,111,176,0,,0.32
500,2021-04-25 22:44:17,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,214,111,176,0,,0.26
501,2021-04-25 22:44:23,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,214,112,176,0,,0.33
502,2021-04-25 22:44:24,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,214,112,177,0,0.31,
503,2021-04-25 22:44:41,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,215,112,177,0,,0.18
504,2021-04-25 22:44:43,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,216,112,177,0,,0.36
505,2021-04-25 22:44:45,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,217,112,177,0,,0.25
506,2021-04-25 22:44:46,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,218,112,177,0,,0.0
507,2021-04-25 22:44:48,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,219,112,177,0,,0.0
508,2021-04-25 22:44:49,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,220,112,177,0,,0.0
509,2021-04-25 22:44:52,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,221,112,177,0,,0.0
510,2021-04-25 22:44:53,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,222,112,177,0,,0.04
511,2021-04-25 22:44:56,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,223,112,177,0,,0.21
512,2021-04-25 22:44:58,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,224,112,177,0,,0.0
513,2021-04-25 22:45:04,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,224,113,177,0,,0.18
514,2021-04-25 22:45:05,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,224,113,178,0,0.31,
515,2021-04-25 22:45:24,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,224,114,178,0,,0.05
516,2021-04-25 22:45:26,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,224,114,179,0,0.56,
517,2021-04-25 22:45:48,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,224,115,179,0,,0.15
518,2021-04-25 22:45:49,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,224,115,180,0,0.37,
519,2021-04-25 22:46:08,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,224,116,180,0,,0.08
520,2021-04-25 22:46:09,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,224,116,181,0,0.75,
521,2021-04-25 22:46:39,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,224,117,181,0,,0.04
522,2021-04-25 22:46:40,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,224,117,182,0,0.12,
523,2021-04-25 22:47:04,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,224,118,182,0,,0.37
524,2021-04-25 22:47:06,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,224,118,183,0,0.31,
525,2021-04-25 23:39:19,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,224,119,183,0,,0.29
526,2021-04-25 23:39:22,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,224,119,184,0,1.32,
527,2021-04-25 23:39:42,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,224,120,184,0,,0.09
528,2021-04-25 23:39:43,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,224,120,185,0,0.50,
529,2021-04-25 23:41:43,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,225,120,185,0,,0.16
530,2021-04-25 23:42:09,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,225,121,185,0,,0.0
531,2021-04-25 23:42:11,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,225,121,186,0,1.01,
532,2021-04-25 23:42:37,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,225,122,186,0,,0.19
533,2021-04-25 23:42:38,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,225,122,187,0,0.56,
534,2021-04-26 00:04:33,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,225,123,187,0,,0.0
535,2021-04-26 00:04:35,1.4.2,FR1_Rev,3,3.93,1,1,Pellet,Right,225,123,188,0,0.56,
536,2021-04-26 00:04:52,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,225,124,188,0,,0.04
537,2021-04-26 00:04:54,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,225,124,189,0,0.31,
538,2021-04-26 00:05:11,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,225,125,189,0,,0.08
539,2021-04-26 00:05:13,1.4.2,FR1_Rev,3,3.92,2,1,Pellet,Right,225,125,190,0,0.19,
540,2021-04-26 00:05:32,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,225,126,190,0,,0.12
541,2021-04-26 00:05:33,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,225,126,191,0,0.25,
542,2021-04-26 00:24:46,1.4.2,FR1_Rev,3,3.93,1,1,Left,Right,226,126,191,0,,0.0
543,2021-04-26 00:24:48,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,227,126,191,0,,0.11
544,2021-04-26 00:24:56,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,127,191,0,,0.0
545,2021-04-26 00:25:01,1.4.2,FR1_Rev,3,3.92,3,1,Pellet,Right,227,127,192,0,0.25,
546,2021-04-26 00:25:20,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,128,192,0,,0.03
547,2021-04-26 00:25:22,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,227,128,193,0,0.44,
548,2021-04-26 00:25:42,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,129,193,0,,0.16
549,2021-04-26 00:25:43,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,227,129,194,0,0.18,
550,2021-04-26 00:26:10,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,130,194,0,,0.12
551,2021-04-26 00:26:11,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,227,130,195,0,0.37,
552,2021-04-26 01:40:11,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,131,195,0,,0.3
553,2021-04-26 01:40:14,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,227,131,196,0,1.89,
554,2021-04-26 01:40:36,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,227,132,196,0,,0.02
555,2021-04-26 01:40:37,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,227,132,197,0,0.19,
556,2021-04-26 01:40:59,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,133,197,0,,0.31
557,2021-04-26 01:41:00,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,227,133,198,0,0.25,
558,2021-04-26 01:41:17,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,134,198,0,,0.1
559,2021-04-26 01:41:19,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,227,134,199,0,0.82,
560,2021-04-26 01:41:38,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,227,135,199,0,,0.33
561,2021-04-26 01:41:39,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,227,135,200,0,0.19,
562,2021-04-26 01:42:06,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,227,136,200,0,,0.08
563,2021-04-26 01:42:08,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,227,136,201,0,0.44,
564,2021-04-26 01:45:58,1.4.2,FR1_Rev,3,3.91,1,1,Left,Right,228,136,201,0,,0.0
565,2021-04-26 01:53:13,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,229,136,201,0,,0.25
566,2021-04-26 01:53:15,1.4.2,FR1_Rev,3,3.92,1,1,Left,Right,230,136,201,0,,0.19
567,2021-04-26 01:53:17,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,230,137,201,0,,0.16
568,2021-04-26 01:53:20,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Right,230,137,202,0,0.12,
569,2021-04-26 01:53:41,1.4.2,FR1_Rev,3,3.93,1,1,Right,Right,230,138,202,0,,0.13
570,2021-04-26 01:53:44,1.4.2,FR1_Rev,3,3.93,2,1,Pellet,Right,230,138,203,0,0.06,
571,2021-04-26 01:54:03,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,230,139,203,0,,0.03
572,2021-04-26 01:54:05,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,230,139,204,0,0.75,
573,2021-04-26 01:54:37,1.4.2,FR1_Rev,3,3.92,1,1,Right,Right,230,140,204,0,,0.1
574,2021-04-26 01:54:39,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Right,230,140,205,0,0.88,
575,2021-04-26 02:03:53,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,230,141,205,0,,0.02
576,2021-04-26 02:03:55,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,230,141,206,0,0.63,
577,2021-04-26 02:04:15,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,230,142,206,0,,0.01
578,2021-04-26 02:04:17,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,230,142,207,0,0.63,
579,2021-04-26 02:04:47,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,230,143,207,0,,0.15
580,2021-04-26 02:04:48,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,230,143,208,0,0.31,
581,2021-04-26 03:40:25,1.4.2,FR1_Rev,3,3.91,1,1,Left,Right,231,143,208,0,,0.05
582,2021-04-26 03:40:29,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,231,144,208,0,,0.05
583,2021-04-26 03:40:32,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Right,231,144,209,0,0.31,
584,2021-04-26 03:40:55,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,231,145,209,0,,0.03
585,2021-04-26 03:40:56,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,231,145,210,0,0.63,
586,2021-04-26 03:41:15,1.4.2,FR1_Rev,3,3.92,1,1,Left,Left,232,145,210,0,,0.02
587,2021-04-26 03:41:17,1.4.2,FR1_Rev,3,3.92,1,1,Pellet,Left,232,145,211,0,0.56,
588,2021-04-26 03:41:37,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,233,145,211,0,,0.05
589,2021-04-26 03:41:38,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,233,145,212,0,0.18,
590,2021-04-26 03:41:58,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,234,145,212,0,,0.12
591,2021-04-26 03:41:59,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,234,145,213,0,0.37,
592,2021-04-26 04:29:48,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,235,145,213,0,,0.2
593,2021-04-26 04:29:49,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,235,145,214,0,0.19,
594,2021-04-26 04:30:11,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,236,145,214,0,,0.09
595,2021-04-26 04:30:12,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,236,145,215,0,0.44,
596,2021-04-26 04:30:45,1.4.2,FR1_Rev,3,3.92,1,1,Right,Left,236,146,215,0,,0.17
597,2021-04-26 05:05:07,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,237,146,215,0,,0.3
598,2021-04-26 05:05:09,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,237,146,216,0,0.37,
599,2021-04-26 05:05:29,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,238,146,216,0,,0.0
600,2021-04-26 05:05:30,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,238,146,217,0,0.19,
601,2021-04-26 05:05:53,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,238,147,217,0,,0.12
602,2021-04-26 05:05:56,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,238,148,217,0,,0.03
603,2021-04-26 05:06:00,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,238,149,217,0,,0.3
604,2021-04-26 05:06:03,1.4.2,FR1_Rev,3,3.92,1,1,Right,Left,238,150,217,0,,0.08
605,2021-04-26 05:06:05,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,239,150,217,0,,0.0
606,2021-04-26 05:06:07,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,239,150,218,0,0.56,
607,2021-04-26 05:12:40,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,239,151,218,0,,0.2
608,2021-04-26 05:13:21,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,239,152,218,0,,0.12
609,2021-04-26 05:13:23,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,239,153,218,0,,0.17
610,2021-04-26 05:13:29,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,239,154,218,0,,0.13
611,2021-04-26 05:13:31,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,239,155,218,0,,0.0
612,2021-04-26 05:13:34,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,240,155,218,0,,0.03
613,2021-04-26 05:13:35,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Left,240,155,219,0,0.44,
614,2021-04-26 05:13:53,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,240,156,219,0,,0.1
615,2021-04-26 05:13:55,1.4.2,FR1_Rev,3,3.92,1,1,Right,Left,240,157,219,0,,0.0
616,2021-04-26 05:13:59,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,241,157,219,0,,0.07
617,2021-04-26 05:14:00,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,241,157,220,0,0.31,
618,2021-04-26 05:14:20,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,241,158,220,0,,0.06
619,2021-04-26 05:14:23,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,242,158,220,0,,0.15
620,2021-04-26 05:14:25,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,242,158,221,0,0.25,
621,2021-04-26 05:14:48,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,242,159,221,0,,0.19
622,2021-04-26 05:15:49,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,243,159,221,0,,0.23
623,2021-04-26 05:15:50,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,243,159,222,0,0.06,
624,2021-04-26 05:20:36,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,244,159,222,0,,0.12
625,2021-04-26 05:20:38,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,244,159,223,0,0.88,
626,2021-04-26 05:28:47,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,245,159,223,0,,0.36
627,2021-04-26 05:28:49,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,245,159,224,0,0.37,
628,2021-04-26 05:29:07,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,246,159,224,0,,0.22
629,2021-04-26 05:29:10,1.4.2,FR1_Rev,3,3.91,3,1,Pellet,Left,246,159,225,0,0.06,
630,2021-04-26 05:29:34,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,247,159,225,0,,0.3
631,2021-04-26 05:29:35,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,247,159,226,0,0.19,
632,2021-04-26 05:38:26,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,247,160,226,0,,0.11
633,2021-04-26 05:42:47,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,248,160,226,0,,0.27
634,2021-04-26 05:42:48,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,248,160,227,0,0.19,
635,2021-04-26 05:43:14,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,249,160,227,0,,0.15
636,2021-04-26 05:43:16,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,249,160,228,0,0.37,
637,2021-04-26 06:00:45,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,249,161,228,0,,0.0
638,2021-04-26 06:02:17,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,250,161,228,0,,0.33
639,2021-04-26 06:02:18,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,250,161,229,0,0.06,
640,2021-04-26 06:02:53,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,251,161,229,0,,0.12
641,2021-04-26 06:02:54,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Left,251,161,230,0,0.06,
642,2021-04-26 06:04:50,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,252,161,230,0,,0.26
643,2021-04-26 06:04:51,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,252,161,231,0,0.19,
644,2021-04-26 06:56:26,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,253,161,231,0,,0.13
645,2021-04-26 06:56:27,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,253,161,232,0,0.25,
646,2021-04-26 06:56:48,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,254,161,232,0,,0.0
647,2021-04-26 06:56:49,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,254,161,233,0,0.12,
648,2021-04-26 06:57:08,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,255,161,233,0,,0.1
649,2021-04-26 06:57:09,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,255,161,234,0,0.50,
650,2021-04-26 06:57:31,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,256,161,234,0,,0.12
651,2021-04-26 06:57:32,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,256,161,235,0,0.19,
652,2021-04-26 06:57:55,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,257,161,235,0,,0.15
653,2021-04-26 06:57:56,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,257,161,236,0,0.56,
654,2021-04-26 06:58:21,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,258,161,236,0,,0.18
655,2021-04-26 06:58:22,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Left,258,161,237,0,0.12,
656,2021-04-26 06:58:44,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,259,161,237,0,,0.08
657,2021-04-26 06:58:48,1.4.2,FR1_Rev,3,3.91,3,1,Pellet,Left,259,161,238,0,0.06,
658,2021-04-26 07:43:44,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,260,161,238,0,,0.13
659,2021-04-26 07:43:48,1.4.2,FR1_Rev,3,3.91,3,1,Pellet,Left,260,161,239,0,0.75,
660,2021-04-26 07:44:11,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,260,162,239,0,,0.19
661,2021-04-26 07:48:23,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,260,163,239,0,,0.14
662,2021-04-26 07:48:52,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,261,163,239,0,,0.2
663,2021-04-26 07:48:54,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Left,261,163,240,0,0.31,
664,2021-04-26 07:49:20,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,262,163,240,0,,0.0
665,2021-04-26 07:49:22,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Left,262,163,241,0,0.18,
666,2021-04-26 07:49:57,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,263,163,241,0,,0.07
667,2021-04-26 07:49:58,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,263,163,242,0,0.25,
668,2021-04-26 07:50:20,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,264,163,242,0,,0.14
669,2021-04-26 07:50:23,1.4.2,FR1_Rev,3,3.91,2,1,Pellet,Left,264,163,243,0,0.18,
670,2021-04-26 08:02:17,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,265,163,243,0,,0.3
671,2021-04-26 08:02:19,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,265,163,244,0,0.25,
672,2021-04-26 08:11:41,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,266,163,244,0,,0.0
673,2021-04-26 08:12:14,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,266,163,245,0,31.68,
674,2021-04-26 08:12:45,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,267,163,245,0,,0.09
675,2021-04-26 08:12:48,1.4.2,FR1_Rev,3,3.91,3,1,Pellet,Left,267,163,246,0,0.06,
676,2021-04-26 08:13:10,1.4.2,FR1_Rev,3,3.91,1,1,Right,Left,267,164,246,0,,0.34
677,2021-04-26 08:13:12,1.4.2,FR1_Rev,3,3.9,1,1,Right,Left,267,165,246,0,,0.05
678,2021-04-26 09:44:29,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,268,165,246,0,,0.17
679,2021-04-26 09:44:30,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,268,165,247,0,0.19,
680,2021-04-26 09:44:54,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,269,165,247,0,,0.16
681,2021-04-26 09:44:55,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,269,165,248,0,0.19,
682,2021-04-26 09:45:17,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,270,165,248,0,,0.15
683,2021-04-26 09:45:18,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,270,165,249,0,0.25,
684,2021-04-26 09:45:42,1.4.2,FR1_Rev,3,3.91,1,1,Left,Left,271,165,249,0,,0.07
685,2021-04-26 09:45:43,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Left,271,165,250,0,0.19,
686,2021-04-26 09:46:12,1.4.2,FR1_Rev,3,3.91,1,1,Left,Right,272,165,250,0,,0.0
687,2021-04-26 09:46:15,1.4.2,FR1_Rev,3,3.9,1,1,Left,Right,273,165,250,0,,0.4
688,2021-04-26 09:46:19,1.4.2,FR1_Rev,3,3.9,1,1,Right,Right,273,166,250,0,,0.55
689,2021-04-26 09:46:21,1.4.2,FR1_Rev,3,3.9,2,1,Pellet,Right,273,166,251,0,1.39,
690,2021-04-26 09:46:55,1.4.2,FR1_Rev,3,3.9,1,1,Right,Right,273,167,251,0,,0.3
691,2021-04-26 09:46:56,1.4.2,FR1_Rev,3,3.9,1,1,Pellet,Right,273,167,252,0,0.75,
692,2021-04-26 11:03:05,1.4.2,FR1_Rev,3,3.9,1,1,Left,Right,274,167,252,0,,0.0
693,2021-04-26 11:03:07,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,274,168,252,0,,0.0
694,2021-04-26 11:03:09,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,274,168,253,0,0.63,
695,2021-04-26 11:03:34,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,274,169,253,0,,0.4
696,2021-04-26 11:03:35,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,274,169,254,0,0.31,
697,2021-04-26 11:03:56,1.4.2,FR1_Rev,3,3.9,1,1,Right,Right,274,170,254,0,,0.21
698,2021-04-26 11:03:58,1.4.2,FR1_Rev,3,3.9,1,1,Pellet,Right,274,170,255,0,0.25,
699,2021-04-26 11:04:23,1.4.2,FR1_Rev,3,3.91,1,1,Right,Right,274,171,255,0,,0.27
700,2021-04-26 11:04:24,1.4.2,FR1_Rev,3,3.91,1,1,Pellet,Right,274,171,256,0,0.25,
701,2021-04-26 11:04:51,1.4.2,FR1_Rev,3,3.9,1,1,Right,Right,274,172,256,0,,0.54
702,2021-04-26 11:04:52,1.4.2,FR1_Rev,3,3.9,1,1,Pellet,Right,274,172,257,0,0.44,
703,2021-04-26 12:49:17,1.4.2,FR1_Rev,3,3.9,1,1,Left,Right,275,172,257,0,,0.33
704,2021-04-26 12:49:22,1.4.2,FR1_Rev,3,3.9,1,1,Left,Right,276,172,257,0,,0.57
705,2021-04-26 12:50:00,1.4.2,FR1_Rev,3,3.9,1,1,Left,Right,277,172,257,0,,0.25
