5/10/2024 4:00,0.0457
5/10/2024 5:00,0.0244
5/10/2024 6:00,8.75
5/10/2024 7:00,0.0244
5/10/2024 8:00,11.9
5/10/2024 9:00,1.29
5/10/2024 10:00,0.0244
5/10/2024 11:00,11.9
5/10/2024 12:00,6.03
5/10/2024 13:00,0.0244
5/10/2024 14:00,0.179
5/10/2024 15:00,4.51
5/10/2024 16:00,5.05
5/10/2024 17:00,15.1
5/10/2024 18:00,12.6
5/10/2024 19:00,19.9
5/10/2024 20:00,20
5/10/2024 21:00,26.2
5/10/2024 22:00,18
5/10/2024 23:00,22.1
5/11/2024 0:00,6.22
5/11/2024 1:00,7.95
5/11/2024 2:00,7.97
5/11/2024 3:00,6.62
5/11/2024 4:00,0.0244
5/11/2024 5:00,4.59
5/11/2024 6:00,0.32
5/11/2024 7:00,6.16
5/11/2024 8:00,3.11
5/11/2024 9:00,1.74
5/11/2024 10:00,3.24
5/11/2024 11:00,0.0244
5/11/2024 12:00,5.09
5/11/2024 13:00,0.0244
5/11/2024 14:00,5.58
5/11/2024 15:00,5.02
5/11/2024 16:00,19.8
5/11/2024 17:00,27.4
5/11/2024 18:00,0.3
5/11/2024 19:00,23
5/11/2024 20:00,36.8
5/11/2024 21:00,27.6
5/11/2024 22:00,14.2
5/11/2024 23:00,36.9
5/12/2024 0:00,25.8
5/12/2024 1:00,10.2
5/12/2024 2:00,15.7
5/12/2024 3:00,14
5/12/2024 4:00,2.3
5/12/2024 5:00,8.43
5/12/2024 6:00,0.309
5/12/2024 7:00,20.6
5/12/2024 8:00,0.0244
5/12/2024 9:00,22.5
5/12/2024 10:00,28.7
5/12/2024 11:00,0.0244
5/12/2024 12:00,15.5
5/12/2024 13:00,50.9
5/12/2024 14:00,39.6
5/12/2024 15:00,10.5
5/12/2024 16:00,14.3
5/12/2024 17:00,10.9
5/12/2024 18:00,11.1
5/12/2024 19:00,0.103
5/12/2024 20:00,9
5/12/2024 21:00,5.93
5/12/2024 22:00,5.86
5/12/2024 23:00,4.47
5/13/2024 0:00,9.35
5/13/2024 1:00,18.3
5/13/2024 2:00,1.21
5/13/2024 3:00,7
5/13/2024 4:00,14.2
5/13/2024 5:00,16.5
5/13/2024 6:00,5.26
5/13/2024 7:00,0.865
5/13/2024 8:00,16.2
5/13/2024 9:00,2.05
5/13/2024 10:00,1.7
5/13/2024 11:00,2.65
5/13/2024 12:00,4.27
5/13/2024 13:00,3.89
5/13/2024 14:00,7.9
5/13/2024 15:00,3.58
5/13/2024 16:00,21.9
5/13/2024 17:00,12.8
5/13/2024 18:00,5.2
5/13/2024 19:00,13.1
5/13/2024 20:00,5.33
5/13/2024 21:00,19.9
5/13/2024 22:00,15.8
5/13/2024 23:00,19.7
5/14/2024 0:00,28.6
5/14/2024 1:00,18.8
5/14/2024 2:00,1.68
5/14/2024 3:00,4.56
5/14/2024 4:00,0.785
5/14/2024 5:00,8.63
5/14/2024 6:00,13.8
5/14/2024 7:00,10.1
5/14/2024 8:00,1.78
5/14/2024 9:00,14.9
5/14/2024 10:00,1.04
5/14/2024 11:00,0.385
5/14/2024 12:00,8.11
5/14/2024 13:00,2.16
5/14/2024 14:00,0.479
5/14/2024 15:00,4.75
5/14/2024 16:00,2.71
5/14/2024 17:00,7.16
5/14/2024 18:00,15.4
5/14/2024 19:00,6.36
5/14/2024 20:00,5.03
5/14/2024 21:00,11.9
5/14/2024 22:00,9.6
5/14/2024 23:00,12.1
5/15/2024 0:00,11.5
5/15/2024 1:00,13
5/15/2024 2:00,4.11
5/15/2024 3:00,2.7
5/15/2024 4:00,1.18
5/15/2024 5:00,10.9
5/15/2024 6:00,9.74
5/15/2024 7:00,4.91
5/15/2024 8:00,2.05
5/15/2024 9:00,1.16
5/15/2024 10:00,2.43
5/15/2024 11:00,2.84
5/15/2024 12:00,2.75
5/15/2024 13:00,2.62
5/15/2024 14:00,16.2
5/15/2024 15:00,0.234
5/15/2024 16:00,2.17
5/15/2024 17:00,13.9
5/15/2024 18:00,4.68
5/15/2024 19:00,13
5/15/2024 20:00,20.1
5/15/2024 21:00,17
5/15/2024 22:00,10.1
5/15/2024 23:00,11
5/16/2024 0:00,6.95
5/16/2024 1:00,9.08
5/16/2024 2:00,2.49
5/16/2024 3:00,6.32
5/16/2024 4:00,5.33
5/16/2024 5:00,6.56
5/16/2024 6:00,1.51
5/16/2024 7:00,1.09
5/16/2024 8:00,3.1
5/16/2024 9:00,2.12
5/16/2024 10:00,12.1
5/16/2024 11:00,0.73
5/16/2024 12:00,3.57
5/16/2024 13:00,6.24
5/16/2024 14:00,3.86
5/16/2024 15:00,8.5
5/16/2024 16:00,6.48
5/16/2024 17:00,21.1
5/16/2024 18:00,5.39
5/16/2024 19:00,13.7
5/16/2024 20:00,16.7
5/16/2024 21:00,6.43
5/16/2024 22:00,18.9
5/16/2024 23:00,13.1
5/17/2024 0:00,10.4
5/17/2024 1:00,10.8
5/17/2024 2:00,11.9
5/17/2024 3:00,3.45
5/17/2024 4:00,7.32
5/17/2024 5:00,2.55
5/17/2024 6:00,4.47
5/17/2024 7:00,1.57
5/17/2024 8:00,11.3
5/17/2024 9:00,3.26
5/17/2024 10:00,2.95
5/17/2024 11:00,17.8
5/17/2024 12:00,1.35
5/17/2024 13:00,1.78
5/17/2024 14:00,1.94
5/17/2024 15:00,21.2
5/17/2024 16:00,2.35
5/17/2024 17:00,0.162
