Unnamed: 0,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
10778,2023-02-08 16:51:21,1.12.0,PRexp,4,3.83,,9,Left,Left,9690,331,758,9,,,0.0,2023-02-08 16:51:21
10779,2023-02-08 16:51:23,1.12.0,PRexp,4,3.83,,9,Left,Left,9691,331,758,9,,,0.34,2023-02-08 16:51:23
10780,2023-02-08 16:51:40,1.12.0,PRexp,4,3.83,2.0,9,Pellet,Left,9691,331,759,10,13.77,251.0,,2023-02-08 16:51:40
10781,2023-02-08 16:53:07,1.12.0,PRexp,4,3.83,,10,Left,Left,9692,331,759,10,,,0.43,2023-02-08 16:53:07
10782,2023-02-08 16:53:07,1.12.0,PRexp,4,3.83,,10,Left,Left,9693,331,759,10,,,0.0,2023-02-08 16:53:07
10783,2023-02-08 16:53:08,1.12.0,PRexp,4,3.83,,10,Left,Left,9694,331,759,10,,,0.0,2023-02-08 16:53:08
10784,2023-02-08 16:53:10,1.12.0,PRexp,4,3.83,,10,Left,Left,9695,331,759,10,,,0.4,2023-02-08 16:53:10
10785,2023-02-08 16:53:12,1.12.0,PRexp,4,3.83,,10,Left,Left,9696,331,759,10,,,0.61,2023-02-08 16:53:12
10786,2023-02-08 16:53:14,1.12.0,PRexp,4,3.83,,10,Left,Left,9697,331,759,10,,,0.61,2023-02-08 16:53:14
10787,2023-02-08 16:53:15,1.12.0,PRexp,4,3.83,,10,Left,Left,9698,331,759,10,,,0.0,2023-02-08 16:53:15
10788,2023-02-08 16:53:16,1.12.0,PRexp,4,3.83,,10,Left,Left,9699,331,759,10,,,0.01,2023-02-08 16:53:16
10789,2023-02-08 16:53:18,1.12.0,PRexp,4,3.83,,10,Left,Left,9700,331,759,10,,,0.45,2023-02-08 16:53:18
10790,2023-02-08 16:53:20,1.12.0,PRexp,4,3.83,,10,Left,Left,9701,331,759,10,,,0.37,2023-02-08 16:53:20
10791,2023-02-08 16:53:21,1.12.0,PRexp,4,3.83,1.0,10,Pellet,Left,9701,331,760,11,0.13,102.0,,2023-02-08 16:53:21
10792,2023-02-08 17:57:44,1.12.0,PRexp,4,3.83,,1,Left,Left,9702,331,760,0,,,0.95,2023-02-08 17:57:44
10793,2023-02-08 17:57:45,1.12.0,PRexp,4,3.82,2.0,1,Pellet,Left,9702,331,761,1,0.06,3864.0,,2023-02-08 17:57:45
10794,2023-02-08 17:58:10,1.12.0,PRexp,4,3.83,,1,Left,Left,9703,331,761,1,,,0.14,2023-02-08 17:58:10
10795,2023-02-08 17:58:11,1.12.0,PRexp,4,3.83,1.0,1,Pellet,Left,9703,331,762,2,0.41,26.0,,2023-02-08 17:58:11
10796,2023-02-08 17:58:41,1.12.0,PRexp,4,3.83,,2,Left,Left,9704,331,762,2,,,0.19,2023-02-08 17:58:41
10797,2023-02-08 17:58:41,1.12.0,PRexp,4,3.83,,2,Left,Left,9705,331,762,2,,,0.09,2023-02-08 17:58:41
10798,2023-02-08 17:58:42,1.12.0,PRexp,4,3.83,1.0,2,Pellet,Left,9705,331,763,3,0.13,31.0,,2023-02-08 17:58:42
10799,2023-02-08 17:59:08,1.12.0,PRexp,4,3.83,,2,Left,Left,9706,331,763,3,,,0.05,2023-02-08 17:59:08
10800,2023-02-08 17:59:09,1.12.0,PRexp,4,3.83,,2,Left,Left,9707,331,763,3,,,0.0,2023-02-08 17:59:09
10801,2023-02-08 17:59:12,1.12.0,PRexp,4,3.83,2.0,2,Pellet,Left,9707,331,764,4,0.06,30.0,,2023-02-08 17:59:12
10802,2023-02-08 17:59:37,1.12.0,PRexp,4,3.83,,3,Left,Left,9708,331,764,4,,,0.23,2023-02-08 17:59:37
10803,2023-02-08 17:59:39,1.12.0,PRexp,4,3.83,,3,Left,Left,9709,331,764,4,,,0.09,2023-02-08 17:59:39
10804,2023-02-08 17:59:41,1.12.0,PRexp,4,3.82,,3,Left,Left,9710,331,764,4,,,0.52,2023-02-08 17:59:41
10805,2023-02-08 17:59:42,1.12.0,PRexp,4,3.83,1.0,3,Pellet,Left,9710,331,765,5,0.13,30.0,,2023-02-08 17:59:42
10806,2023-02-08 18:00:09,1.12.0,PRexp,4,3.82,,4,Left,Left,9711,331,765,5,,,0.06,2023-02-08 18:00:09
10807,2023-02-08 18:00:10,1.12.0,PRexp,4,3.83,,4,Left,Left,9712,331,765,5,,,0.5,2023-02-08 18:00:10
10808,2023-02-08 18:00:11,1.12.0,PRexp,4,3.83,,4,Left,Left,9713,331,765,5,,,0.0,2023-02-08 18:00:11
10809,2023-02-08 18:00:13,1.12.0,PRexp,4,3.83,,4,Left,Left,9714,331,765,5,,,0.44,2023-02-08 18:00:13
10810,2023-02-08 18:00:14,1.12.0,PRexp,4,3.83,1.0,4,Pellet,Left,9714,331,766,6,0.13,32.0,,2023-02-08 18:00:14
10811,2023-02-08 18:00:41,1.12.0,PRexp,4,3.83,,5,Left,Left,9715,331,766,6,,,0.03,2023-02-08 18:00:41
10812,2023-02-08 18:00:43,1.12.0,PRexp,4,3.83,,5,Left,Left,9716,331,766,6,,,0.24,2023-02-08 18:00:43
10813,2023-02-08 18:00:45,1.12.0,PRexp,4,3.83,,5,Left,Left,9717,331,766,6,,,0.48,2023-02-08 18:00:45
10814,2023-02-08 18:00:46,1.12.0,PRexp,4,3.83,,5,Left,Left,9718,331,766,6,,,0.24,2023-02-08 18:00:46
10815,2023-02-08 18:00:47,1.12.0,PRexp,4,3.83,,5,Left,Left,9719,331,766,6,,,0.35,2023-02-08 18:00:47
10816,2023-02-08 18:00:48,1.12.0,PRexp,4,3.83,1.0,5,Pellet,Left,9719,331,767,7,0.13,34.0,,2023-02-08 18:00:48
10817,2023-02-08 18:01:17,1.12.0,PRexp,4,3.82,,6,Left,Left,9720,331,767,7,,,0.1,2023-02-08 18:01:17
10818,2023-02-08 18:01:17,1.12.0,PRexp,4,3.83,,6,Left,Left,9721,331,767,7,,,0.12,2023-02-08 18:01:17
10819,2023-02-08 18:01:20,1.12.0,PRexp,4,3.83,,6,Left,Left,9722,331,767,7,,,0.13,2023-02-08 18:01:20
10820,2023-02-08 18:01:24,1.12.0,PRexp,4,3.83,,6,Left,Left,9723,331,767,7,,,0.56,2023-02-08 18:01:24
10821,2023-02-08 18:01:25,1.12.0,PRexp,4,3.83,,6,Left,Left,9724,331,767,7,,,0.0,2023-02-08 18:01:25
10822,2023-02-08 18:01:26,1.12.0,PRexp,4,3.83,,6,Left,Left,9725,331,767,7,,,0.55,2023-02-08 18:01:26
10823,2023-02-08 18:01:29,1.12.0,PRexp,4,3.83,2.0,6,Pellet,Left,9725,331,768,8,0.06,41.0,,2023-02-08 18:01:29
10824,2023-02-08 18:01:54,1.12.0,PRexp,4,3.83,,7,Left,Left,9726,331,768,8,,,0.03,2023-02-08 18:01:54
10825,2023-02-08 18:01:55,1.12.0,PRexp,4,3.82,,7,Left,Left,9727,331,768,8,,,0.02,2023-02-08 18:01:55
10826,2023-02-08 18:01:56,1.12.0,PRexp,4,3.83,,7,Left,Left,9728,331,768,8,,,0.24,2023-02-08 18:01:56
10827,2023-02-08 18:01:58,1.12.0,PRexp,4,3.82,,7,Left,Left,9729,331,768,8,,,0.0,2023-02-08 18:01:58
10828,2023-02-08 18:02:00,1.12.0,PRexp,4,3.83,,7,Left,Left,9730,331,768,8,,,0.0,2023-02-08 18:02:00
10829,2023-02-08 18:02:01,1.12.0,PRexp,4,3.83,,7,Left,Left,9731,331,768,8,,,0.0,2023-02-08 18:02:01
10830,2023-02-08 18:02:02,1.12.0,PRexp,4,3.83,,7,Left,Left,9732,331,768,8,,,0.16,2023-02-08 18:02:02
10831,2023-02-08 18:02:03,1.12.0,PRexp,4,3.83,1.0,7,Pellet,Left,9732,331,769,9,0.2,34.0,,2023-02-08 18:02:03
10832,2023-02-08 18:02:28,1.12.0,PRexp,4,3.83,,9,Left,Left,9733,331,769,9,,,0.04,2023-02-08 18:02:28
10833,2023-02-08 18:02:32,1.12.0,PRexp,4,3.83,,9,Left,Left,9734,331,769,9,,,0.13,2023-02-08 18:02:32
10834,2023-02-08 18:02:33,1.12.0,PRexp,4,3.83,,9,Left,Left,9735,331,769,9,,,0.21,2023-02-08 18:02:33
10835,2023-02-08 18:02:34,1.12.0,PRexp,4,3.83,,9,Left,Left,9736,331,769,9,,,0.05,2023-02-08 18:02:34
10836,2023-02-08 18:02:35,1.12.0,PRexp,4,3.83,,9,Left,Left,9737,331,769,9,,,0.17,2023-02-08 18:02:35
10837,2023-02-08 18:02:37,1.12.0,PRexp,4,3.83,,9,Left,Left,9738,331,769,9,,,0.95,2023-02-08 18:02:37
10838,2023-02-08 18:02:39,1.12.0,PRexp,4,3.83,,9,Left,Left,9739,331,769,9,,,0.21,2023-02-08 18:02:39
10839,2023-02-08 18:02:40,1.12.0,PRexp,4,3.83,,9,Left,Left,9740,331,769,9,,,0.29,2023-02-08 18:02:40
10840,2023-02-08 18:02:43,1.12.0,PRexp,4,3.83,,9,Left,Left,9741,331,769,9,,,1.02,2023-02-08 18:02:43
10841,2023-02-08 18:02:46,1.12.0,PRexp,4,3.83,2.0,9,Pellet,Left,9741,331,770,10,0.2,43.0,,2023-02-08 18:02:46
10842,2023-02-08 19:08:48,1.12.0,PRexp,4,3.82,,1,Left,Left,9742,331,770,0,,,0.07,2023-02-08 19:08:48
10843,2023-02-08 19:08:49,1.12.0,PRexp,4,3.82,1.0,1,Pellet,Left,9742,331,771,1,0.47,3963.0,,2023-02-08 19:08:49
10844,2023-02-08 19:09:15,1.12.0,PRexp,4,3.82,,1,Left,Left,9743,331,771,1,,,0.17,2023-02-08 19:09:15
10845,2023-02-08 19:09:16,1.12.0,PRexp,4,3.83,1.0,1,Pellet,Left,9743,331,772,2,0.13,27.0,,2023-02-08 19:09:16
10846,2023-02-08 19:09:41,1.12.0,PRexp,4,3.83,,2,Left,Left,9744,331,772,2,,,0.0,2023-02-08 19:09:41
10847,2023-02-08 19:09:43,1.12.0,PRexp,4,3.82,,2,Left,Left,9745,331,772,2,,,0.37,2023-02-08 19:09:43
10848,2023-02-08 19:09:44,1.12.0,PRexp,4,3.82,1.0,2,Pellet,Left,9745,331,773,3,0.13,28.0,,2023-02-08 19:09:44
10849,2023-02-08 19:10:07,1.12.0,PRexp,4,3.82,,2,Left,Left,9746,331,773,3,,,0.58,2023-02-08 19:10:07
10850,2023-02-08 19:10:08,1.12.0,PRexp,4,3.82,,2,Left,Left,9747,331,773,3,,,0.33,2023-02-08 19:10:08
10851,2023-02-08 19:10:09,1.12.0,PRexp,4,3.83,1.0,2,Pellet,Left,9747,331,774,4,0.13,25.0,,2023-02-08 19:10:09
10852,2023-02-08 19:10:42,1.12.0,PRexp,4,3.82,,3,Left,Left,9748,331,774,4,,,0.52,2023-02-08 19:10:42
10853,2023-02-08 19:10:43,1.12.0,PRexp,4,3.83,,3,Left,Left,9749,331,774,4,,,0.22,2023-02-08 19:10:43
10854,2023-02-08 19:10:44,1.12.0,PRexp,4,3.83,,3,Left,Left,9750,331,774,4,,,0.41,2023-02-08 19:10:44
10855,2023-02-08 19:10:45,1.12.0,PRexp,4,3.82,1.0,3,Pellet,Left,9750,331,775,5,0.13,36.0,,2023-02-08 19:10:45
10856,2023-02-08 19:11:23,1.12.0,PRexp,4,3.82,,4,Left,Left,9751,331,775,5,,,0.0,2023-02-08 19:11:23
10857,2023-02-08 19:11:24,1.12.0,PRexp,4,3.82,,4,Left,Left,9752,331,775,5,,,0.54,2023-02-08 19:11:24
10858,2023-02-08 19:11:26,1.12.0,PRexp,4,3.82,,4,Left,Left,9753,331,775,5,,,0.65,2023-02-08 19:11:26
10859,2023-02-08 19:11:28,1.12.0,PRexp,4,3.82,,4,Left,Left,9754,331,775,5,,,0.5,2023-02-08 19:11:28
10860,2023-02-08 19:11:28,1.12.0,PRexp,4,3.83,1.0,4,Pellet,Left,9754,331,776,6,0.2,43.0,,2023-02-08 19:11:28
10861,2023-02-08 19:12:13,1.12.0,PRexp,4,3.82,,5,Left,Left,9755,331,776,6,,,0.28,2023-02-08 19:12:13
10862,2023-02-08 19:12:15,1.12.0,PRexp,4,3.82,,5,Left,Left,9756,331,776,6,,,0.02,2023-02-08 19:12:15
10863,2023-02-08 19:12:15,1.12.0,PRexp,4,3.83,,5,Left,Left,9757,331,776,6,,,0.0,2023-02-08 19:12:15
10864,2023-02-08 19:12:17,1.12.0,PRexp,4,3.82,,5,Left,Left,9758,331,776,6,,,0.0,2023-02-08 19:12:17
10865,2023-02-08 19:12:18,1.12.0,PRexp,4,3.82,,5,Left,Left,9759,331,776,6,,,0.2,2023-02-08 19:12:18
10866,2023-02-08 19:12:21,1.12.0,PRexp,4,3.82,2.0,5,Pellet,Left,9759,331,777,7,0.06,53.0,,2023-02-08 19:12:21
10867,2023-02-08 19:12:44,1.12.0,PRexp,4,3.82,,6,Left,Left,9760,331,777,7,,,0.01,2023-02-08 19:12:44
10868,2023-02-08 19:12:46,1.12.0,PRexp,4,3.83,,6,Left,Left,9761,331,777,7,,,0.16,2023-02-08 19:12:46
10869,2023-02-08 19:12:49,1.12.0,PRexp,4,3.83,,6,Left,Left,9762,331,777,7,,,0.75,2023-02-08 19:12:49
10870,2023-02-08 19:12:51,1.12.0,PRexp,4,3.83,,6,Left,Left,9763,331,777,7,,,0.45,2023-02-08 19:12:51
10871,2023-02-08 19:12:52,1.12.0,PRexp,4,3.82,,6,Left,Left,9764,331,777,7,,,0.39,2023-02-08 19:12:52
10872,2023-02-08 19:12:53,1.12.0,PRexp,4,3.82,,6,Left,Left,9765,331,777,7,,,0.48,2023-02-08 19:12:53
10873,2023-02-08 19:12:54,1.12.0,PRexp,4,3.82,1.0,6,Pellet,Left,9765,331,778,8,0.2,33.0,,2023-02-08 19:12:54
10874,2023-02-08 19:13:25,1.12.0,PRexp,4,3.83,,7,Left,Left,9766,331,778,8,,,0.08,2023-02-08 19:13:25
10875,2023-02-08 19:13:29,1.12.0,PRexp,4,3.82,,7,Left,Left,9767,331,778,8,,,0.72,2023-02-08 19:13:29
10876,2023-02-08 19:13:31,1.12.0,PRexp,4,3.82,,7,Left,Left,9768,331,778,8,,,0.23,2023-02-08 19:13:31
10877,2023-02-08 19:13:34,1.12.0,PRexp,4,3.82,,7,Left,Left,9769,331,778,8,,,0.92,2023-02-08 19:13:34
10878,2023-02-08 19:13:37,1.12.0,PRexp,4,3.83,,7,Left,Left,9770,331,778,8,,,1.52,2023-02-08 19:13:37
10879,2023-02-08 19:13:39,1.12.0,PRexp,4,3.82,,7,Left,Left,9771,331,778,8,,,0.0,2023-02-08 19:13:39
10880,2023-02-08 19:13:41,1.12.0,PRexp,4,3.82,,7,Left,Left,9772,331,778,8,,,1.4,2023-02-08 19:13:41
10881,2023-02-08 19:13:42,1.12.0,PRexp,4,3.82,1.0,7,Pellet,Left,9772,331,779,9,0.13,48.0,,2023-02-08 19:13:42
10882,2023-02-08 19:14:19,1.12.0,PRexp,4,3.82,,9,Left,Left,9773,331,779,9,,,0.11,2023-02-08 19:14:19
10883,2023-02-08 19:14:24,1.12.0,PRexp,4,3.82,,9,Left,Left,9774,331,779,9,,,2.29,2023-02-08 19:14:24
10884,2023-02-08 19:14:25,1.12.0,PRexp,4,3.82,,9,Left,Left,9775,331,779,9,,,0.0,2023-02-08 19:14:25
10885,2023-02-08 19:14:38,1.12.0,PRexp,4,3.82,,9,Left,Left,9776,331,779,9,,,0.28,2023-02-08 19:14:38
10886,2023-02-08 19:14:39,1.12.0,PRexp,4,3.82,,9,Left,Left,9777,331,779,9,,,0.58,2023-02-08 19:14:39
10887,2023-02-08 19:14:42,1.12.0,PRexp,4,3.83,,9,Left,Left,9778,331,779,9,,,1.56,2023-02-08 19:14:42
10888,2023-02-08 19:14:43,1.12.0,PRexp,4,3.82,,9,Left,Left,9779,331,779,9,,,0.33,2023-02-08 19:14:43
10889,2023-02-08 19:14:45,1.12.0,PRexp,4,3.82,,9,Left,Left,9780,331,779,9,,,0.81,2023-02-08 19:14:45
10890,2023-02-08 19:14:47,1.12.0,PRexp,4,3.83,,9,Left,Left,9781,331,779,9,,,0.71,2023-02-08 19:14:47
10891,2023-02-08 19:14:48,1.12.0,PRexp,4,3.83,2.0,9,Pellet,Left,9781,331,780,10,0.2,66.0,,2023-02-08 19:14:48
10892,2023-02-08 19:15:22,1.12.0,PRexp,4,3.83,,10,Left,Left,9782,331,780,10,,,0.19,2023-02-08 19:15:22
10893,2023-02-08 19:15:23,1.12.0,PRexp,4,3.82,,10,Left,Left,9783,331,780,10,,,0.36,2023-02-08 19:15:23
10894,2023-02-08 19:15:23,1.12.0,PRexp,4,3.82,,10,Left,Left,9784,331,780,10,,,0.17,2023-02-08 19:15:23
10895,2023-02-08 19:15:25,1.12.0,PRexp,4,3.82,,10,Left,Left,9785,331,780,10,,,0.31,2023-02-08 19:15:25
10896,2023-02-08 19:15:26,1.12.0,PRexp,4,3.82,,10,Left,Left,9786,331,780,10,,,0.1,2023-02-08 19:15:26
10897,2023-02-08 19:15:27,1.12.0,PRexp,4,3.82,,10,Left,Left,9787,331,780,10,,,0.52,2023-02-08 19:15:27
10898,2023-02-08 19:15:29,1.12.0,PRexp,4,3.82,,10,Left,Left,9788,331,780,10,,,0.4,2023-02-08 19:15:29
10899,2023-02-08 19:15:31,1.12.0,PRexp,4,3.82,,10,Left,Left,9789,331,780,10,,,0.65,2023-02-08 19:15:31
10900,2023-02-08 19:15:33,1.12.0,PRexp,4,3.83,,10,Left,Left,9790,331,780,10,,,0.52,2023-02-08 19:15:33
10901,2023-02-08 19:15:34,1.12.0,PRexp,4,3.82,,10,Left,Left,9791,331,780,10,,,0.37,2023-02-08 19:15:34
10902,2023-02-08 19:15:35,1.12.0,PRexp,4,3.82,1.0,10,Pellet,Left,9791,331,781,11,0.34,47.0,,2023-02-08 19:15:35
10903,2023-02-08 19:55:42,1.12.0,PRexp,4,3.82,,1,Right,Left,9791,332,781,0,,,0.19,2023-02-08 19:55:42
10904,2023-02-08 19:56:38,1.12.0,PRexp,4,3.82,,1,Left,Left,9792,332,781,0,,,0.26,2023-02-08 19:56:38
10905,2023-02-08 19:56:39,1.12.0,PRexp,4,3.82,1.0,1,Pellet,Left,9792,332,782,1,0.34,2464.0,,2023-02-08 19:56:39
10906,2023-02-08 19:57:03,1.12.0,PRexp,4,3.82,,1,Left,Left,9793,332,782,1,,,0.06,2023-02-08 19:57:03
10907,2023-02-08 19:57:04,1.12.0,PRexp,4,3.82,1.0,1,Pellet,Left,9793,332,783,2,0.13,25.0,,2023-02-08 19:57:04
10908,2023-02-08 19:57:22,1.12.0,PRexp,4,3.82,,2,Left,Left,9794,332,783,2,,,0.27,2023-02-08 19:57:22
10909,2023-02-08 19:57:23,1.12.0,PRexp,4,3.82,,2,Left,Left,9795,332,783,2,,,0.11,2023-02-08 19:57:23
10910,2023-02-08 19:57:26,1.12.0,PRexp,4,3.82,2.0,2,Pellet,Left,9795,332,784,3,0.13,22.0,,2023-02-08 19:57:26
10911,2023-02-08 19:57:42,1.12.0,PRexp,4,3.82,,2,Left,Left,9796,332,784,3,,,0.12,2023-02-08 19:57:42
10912,2023-02-08 19:57:43,1.12.0,PRexp,4,3.82,,2,Left,Left,9797,332,784,3,,,0.01,2023-02-08 19:57:43
10913,2023-02-08 19:57:43,1.12.0,PRexp,4,3.82,1.0,2,Pellet,Left,9797,332,785,4,0.06,17.0,,2023-02-08 19:57:43
10914,2023-02-08 19:58:01,1.12.0,PRexp,4,3.82,,3,Left,Left,9798,332,785,4,,,0.04,2023-02-08 19:58:01
10915,2023-02-08 19:58:03,1.12.0,PRexp,4,3.82,,3,Left,Left,9799,332,785,4,,,0.17,2023-02-08 19:58:03
10916,2023-02-08 19:58:04,1.12.0,PRexp,4,3.82,,3,Left,Left,9800,332,785,4,,,0.35,2023-02-08 19:58:04
10917,2023-02-08 19:58:07,1.12.0,PRexp,4,3.82,2.0,3,Pellet,Left,9800,332,786,5,0.06,24.0,,2023-02-08 19:58:07
10918,2023-02-08 19:58:40,1.12.0,PRexp,4,3.82,,4,Left,Left,9801,332,786,5,,,0.59,2023-02-08 19:58:40
10919,2023-02-08 19:58:41,1.12.0,PRexp,4,3.82,,4,Left,Left,9802,332,786,5,,,0.03,2023-02-08 19:58:41
10920,2023-02-08 19:58:42,1.12.0,PRexp,4,3.83,,4,Left,Left,9803,332,786,5,,,0.0,2023-02-08 19:58:42
10921,2023-02-08 19:58:43,1.12.0,PRexp,4,3.82,,4,Left,Left,9804,332,786,5,,,0.0,2023-02-08 19:58:43
10922,2023-02-08 19:58:44,1.12.0,PRexp,4,3.82,1.0,4,Pellet,Left,9804,332,787,6,0.13,37.0,,2023-02-08 19:58:44
10923,2023-02-08 19:59:12,1.12.0,PRexp,4,3.82,,5,Left,Left,9805,332,787,6,,,0.59,2023-02-08 19:59:12
10924,2023-02-08 19:59:14,1.12.0,PRexp,4,3.82,,5,Left,Left,9806,332,787,6,,,0.46,2023-02-08 19:59:14
10925,2023-02-08 19:59:15,1.12.0,PRexp,4,3.82,,5,Left,Left,9807,332,787,6,,,0.56,2023-02-08 19:59:15
10926,2023-02-08 19:59:16,1.12.0,PRexp,4,3.82,,5,Left,Left,9808,332,787,6,,,0.0,2023-02-08 19:59:16
10927,2023-02-08 19:59:17,1.12.0,PRexp,4,3.82,,5,Left,Left,9809,332,787,6,,,0.0,2023-02-08 19:59:17
10928,2023-02-08 19:59:18,1.12.0,PRexp,4,3.82,1.0,5,Pellet,Left,9809,332,788,7,0.34,34.0,,2023-02-08 19:59:18
10929,2023-02-08 19:59:48,1.12.0,PRexp,4,3.82,,6,Left,Left,9810,332,788,7,,,0.06,2023-02-08 19:59:48
10930,2023-02-08 19:59:49,1.12.0,PRexp,4,3.82,,6,Left,Left,9811,332,788,7,,,0.58,2023-02-08 19:59:49
10931,2023-02-08 19:59:51,1.12.0,PRexp,4,3.82,,6,Left,Left,9812,332,788,7,,,0.0,2023-02-08 19:59:51
10932,2023-02-08 19:59:53,1.12.0,PRexp,4,3.82,,6,Left,Left,9813,332,788,7,,,0.05,2023-02-08 19:59:53
10933,2023-02-08 19:59:54,1.12.0,PRexp,4,3.82,,6,Left,Left,9814,332,788,7,,,0.0,2023-02-08 19:59:54
10934,2023-02-08 19:59:55,1.12.0,PRexp,4,3.82,,6,Left,Left,9815,332,788,7,,,0.0,2023-02-08 19:59:55
10935,2023-02-08 19:59:56,1.12.0,PRexp,4,3.82,2.0,6,Pellet,Left,9815,332,789,8,0.41,38.0,,2023-02-08 19:59:56
10936,2023-02-08 20:00:21,1.12.0,PRexp,4,3.82,,7,Left,Left,9816,332,789,8,,,0.13,2023-02-08 20:00:21
10937,2023-02-08 20:00:22,1.12.0,PRexp,4,3.83,,7,Left,Left,9817,332,789,8,,,0.07,2023-02-08 20:00:22
10938,2023-02-08 20:00:24,1.12.0,PRexp,4,3.82,,7,Left,Left,9818,332,789,8,,,0.26,2023-02-08 20:00:24
10939,2023-02-08 20:00:26,1.12.0,PRexp,4,3.82,,7,Left,Left,9819,332,789,8,,,0.75,2023-02-08 20:00:26
10940,2023-02-08 20:00:28,1.12.0,PRexp,4,3.82,,7,Left,Left,9820,332,789,8,,,0.47,2023-02-08 20:00:28
10941,2023-02-08 20:00:29,1.12.0,PRexp,4,3.82,,7,Left,Left,9821,332,789,8,,,0.16,2023-02-08 20:00:29
10942,2023-02-08 20:00:31,1.12.0,PRexp,4,3.82,,7,Left,Left,9822,332,789,8,,,0.47,2023-02-08 20:00:31
10943,2023-02-08 20:00:34,1.12.0,PRexp,4,3.82,2.0,7,Pellet,Left,9822,332,790,9,0.06,38.0,,2023-02-08 20:00:34
10944,2023-02-08 20:29:51,1.12.0,PRexp,4,3.82,,9,Left,Left,9823,332,790,9,,,0.25,2023-02-08 20:29:51
10945,2023-02-08 20:29:52,1.12.0,PRexp,4,3.83,,9,Left,Left,9824,332,790,9,,,0.65,2023-02-08 20:29:52
10946,2023-02-08 20:29:54,1.12.0,PRexp,4,3.82,,9,Left,Left,9825,332,790,9,,,0.25,2023-02-08 20:29:54
10947,2023-02-08 20:29:56,1.12.0,PRexp,4,3.82,,9,Left,Left,9826,332,790,9,,,0.2,2023-02-08 20:29:56
10948,2023-02-08 20:29:57,1.12.0,PRexp,4,3.82,,9,Left,Left,9827,332,790,9,,,0.36,2023-02-08 20:29:57
10949,2023-02-08 20:29:59,1.12.0,PRexp,4,3.82,,9,Left,Left,9828,332,790,9,,,0.57,2023-02-08 20:29:59
10950,2023-02-08 20:30:01,1.12.0,PRexp,4,3.82,,9,Left,Left,9829,332,790,9,,,0.89,2023-02-08 20:30:01
10951,2023-02-08 20:30:03,1.12.0,PRexp,4,3.82,,9,Left,Left,9830,332,790,9,,,0.66,2023-02-08 20:30:03
10952,2023-02-08 20:30:04,1.12.0,PRexp,4,3.82,,9,Left,Left,9831,332,790,9,,,0.5,2023-02-08 20:30:04
10953,2023-02-08 20:30:06,1.12.0,PRexp,4,3.82,2.0,9,Pellet,Left,9831,332,791,10,0.34,1772.0,,2023-02-08 20:30:06
10954,2023-02-08 20:30:27,1.12.0,PRexp,4,3.82,,10,Left,Left,9832,332,791,10,,,0.11,2023-02-08 20:30:27
10955,2023-02-08 20:30:28,1.12.0,PRexp,4,3.82,,10,Left,Left,9833,332,791,10,,,0.15,2023-02-08 20:30:28
10956,2023-02-08 20:30:29,1.12.0,PRexp,4,3.82,,10,Left,Left,9834,332,791,10,,,0.0,2023-02-08 20:30:29
10957,2023-02-08 20:30:30,1.12.0,PRexp,4,3.82,,10,Left,Left,9835,332,791,10,,,0.41,2023-02-08 20:30:30
10958,2023-02-08 20:30:31,1.12.0,PRexp,4,3.82,,10,Left,Left,9836,332,791,10,,,0.0,2023-02-08 20:30:31
10959,2023-02-08 20:30:32,1.12.0,PRexp,4,3.82,,10,Left,Left,9837,332,791,10,,,0.0,2023-02-08 20:30:32
10960,2023-02-08 20:30:33,1.12.0,PRexp,4,3.82,,10,Left,Left,9838,332,791,10,,,0.25,2023-02-08 20:30:33
10961,2023-02-08 20:30:34,1.12.0,PRexp,4,3.82,,10,Left,Left,9839,332,791,10,,,0.54,2023-02-08 20:30:34
10962,2023-02-08 20:30:36,1.12.0,PRexp,4,3.82,,10,Left,Left,9840,332,791,10,,,1.19,2023-02-08 20:30:36
10963,2023-02-08 20:30:39,1.12.0,PRexp,4,3.82,,10,Left,Left,9841,332,791,10,,,0.25,2023-02-08 20:30:39
10964,2023-02-08 20:30:40,1.12.0,PRexp,4,3.82,2.0,10,Pellet,Left,9841,332,792,11,0.06,34.0,,2023-02-08 20:30:40
10965,2023-02-08 20:30:56,1.12.0,PRexp,4,3.82,,12,Left,Left,9842,332,792,11,,,0.04,2023-02-08 20:30:56
10966,2023-02-08 20:30:57,1.12.0,PRexp,4,3.82,,12,Left,Left,9843,332,792,11,,,0.0,2023-02-08 20:30:57
10967,2023-02-08 20:30:58,1.12.0,PRexp,4,3.82,,12,Left,Left,9844,332,792,11,,,0.04,2023-02-08 20:30:58
10968,2023-02-08 20:30:59,1.12.0,PRexp,4,3.82,,12,Left,Left,9845,332,792,11,,,0.0,2023-02-08 20:30:59
10969,2023-02-08 20:30:59,1.12.0,PRexp,4,3.82,,12,Left,Left,9846,332,792,11,,,0.04,2023-02-08 20:30:59
10970,2023-02-08 20:31:01,1.12.0,PRexp,4,3.82,,12,Left,Left,9847,332,792,11,,,0.33,2023-02-08 20:31:01
10971,2023-02-08 20:31:03,1.12.0,PRexp,4,3.82,,12,Left,Left,9848,332,792,11,,,0.4,2023-02-08 20:31:03
