TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
2708849.274,,512.366,489.031,0,0,0,0,0,2708.849274,0,0,3.7370302269446256,1.4288352292571176,0.9437090372592978,2.7933211896853276,3.903310143667735,0.11172248254892585,522.937805,337.845581,,0,0,0,0,0,13.3348307340563
2708915.937,,513.329,485.904,0,0,0,0,0,2708.9159369999998,0,0,0.6105399275436412,2.3932303188183823,1.580657816542729,-0.9701178889990878,3.3751748050924504,-0.03880111579159682,520.332764,330.851624,,0,0,0,0,0,13.091275759505198
2708982.595,,513.527,482.525,0,0,0,0,0,2708.9825950000004,0,0,-2.7679504366980723,2.592625279472202,1.712351121660548,-4.4803015583586205,2.882579601099755,-0.17919543750141892,521.501343,318.997772,,0,0,0,0,0,12.79527400166801
2709049.249,,511.054,480.583,0,0,0,0,0,2709.0492489999997,0,0,-4.709440858128119,0.12102013215070428,0.0799435135159775,-4.789384371644096,2.8392050299085057,-0.1915576031345624,523.325989,300.194794,,0,0,0,0,0,12.337786160226385
2709115.906,,511.201,477.649,0,0,0,0,0,2709.115906,0,0,-7.642931283228904,0.26941502334250345,0.17795308015480635,-7.82088436338371,2.413785024149292,-0.3128063539673843,525.841431,293.77478,,0,0,0,0,0,12.22748821643562
2709182.568,,512.028,477.302,0,0,0,0,0,2709.182568,0,0,-7.989421696713919,1.097809994896295,0.7250786012270501,-8.714500297940969,2.2883810666821116,-0.3485476754533185,531.076416,287.18277,,0,0,0,0,0,12.178403765211018
2709249.226,,512.737,480.236,0,0,0,0,0,2709.249226,0,0,-5.054912167381758,1.8082048584776658,1.194269232810652,-6.24918140019241,2.6343470843421155,-0.24994406748001616,530.568481,274.194641,,0,0,0,0,0,11.843914017834305
2709315.884,,512.508,480.825,0,0,0,0,0,2709.315884,0,0,-4.465402664652686,1.5805996977920245,1.0439440903181891,-5.509346754970875,2.7381704258854547,-0.22035342693890278,531.995056,260.151062,,0,0,0,0,0,11.538191859651208
2709382.542,,514.735,480.445,0,0,0,0,0,2709.382542,0,0,-4.844893188525361,3.808994512839604,2.515719893170735,-7.360613081696096,2.4783763524817664,-0.2943972106057113,531.501709,248.666763,,0,0,0,0,0,11.255943622130728
2709449.197,,514.228,481.124,0,0,0,0,0,2709.4491970000004,0,0,-4.165383761925966,3.3033892408475936,2.1817855292565773,-6.347169291182544,2.620596132911159,-0.2538632195208112,530.134827,246.080307,,0,0,0,0,0,11.162010977563414
