TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z
903217.742,,342.908,373.425,0,0,0,0,0,903.2177419999999,0,0,0,0,0,-0.20173657717316473,-0.6835416423252809,-0.4485399698156302,0.24680339264246548,4.308941774591462,0.23114870114751396
903284.406,,342.553,372.893,0,0,0,0,0,903.284406,0,0,0,0,0,-0.7328549282192967,-1.0373453166454851,-0.680705916424529,-0.05214901179476761,3.3146437163587987,-0.04884121005560626
903351.062,,342.138,372.504,0,0,0,0,0,903.3510620000001,0,0,0,0,0,-1.1209734175868675,-1.4511491740489646,-0.9522439790212022,-0.16872943856566536,2.926904095450093,-0.15802696288824078
903417.722,,341.876,372.236,0,0,0,0,0,903.4177219999999,0,0,0,0,0,-1.3880918865743297,-1.7119529991907143,-1.123383431033949,-0.2647084555403807,2.6076835479897507,-0.24791804936637443
903484.382,,342.049,371.909,0,0,0,0,0,903.484382,0,0,0,0,0,-1.7142103880802892,-1.5377568638506887,-1.0090759390766235,-0.7051344490036657,1.1428526799454073,-0.6604079071866078
903551.038,,341.923,372.413,0,0,0,0,0,903.551038,0,0,0,0,0,-1.209328974995742,-1.6625608397991414,-1.0909722994586901,-0.11835667553705198,3.094440933166614,-0.11084933448285202
903617.699,,342.536,372.991,0,0,0,0,0,903.617699,0,0,0,0,0,-0.6304475283101851,-1.0483647655468076,-0.6879368780311305,0.057489349720945326,3.679294437827648,0.05384281137926806
903684.359,,343.286,373.345,0,0,0,0,0,903.6843590000001,0,0,0,0,0,-0.27556612736202624,-0.2971687487516306,-0.195002103786116,-0.08056402357591025,3.220137063730152,-0.0754538631313173
903751.017,,343.851,373.097,0,0,0,0,0,903.751017,0,0,0,0,0,-0.5226847853701884,0.2690271926483092,0.17653563378487838,-0.6992204191550667,1.162522394279572,-0.6548690031082849
903817.674,,344.226,373.235,0,0,0,0,0,903.817674,0,0,0,0,0,-0.38380348910908424,0.6452230765984837,0.42339534680362495,-0.8071988359127091,0.803392551135251,-0.755998369760271
903884.328,,343.176,372.716,0,0,0,0,0,903.884328,0,0,0,0,0,-0.9019222650172765,-0.40358113277807206,-0.2648299028214909,-0.6370923621957856,1.3691566460183007,-0.5966817167942731
903950.988,,342.322,372.013,0,0,0,0,0,903.950988,0,0,0,0,0,-1.6040409941076632,-1.2563852740201469,-0.824439921298195,-0.7796010728094682,0.8951810828808746,-0.7301511274367743
904017.646,,343.053,373.278,0,0,0,0,0,904.0176459999999,0,0,0,0,0,-0.3381597821448281,-0.5241894906474727,-0.3439730989103823,0.005813316765554188,3.507423001230788,0.00544457920667054
904084.304,,343.888,373.211,0,0,0,0,0,904.084304,0,0,0,0,0,-0.4042786026863041,0.31200625322128417,0.2047384903591017,-0.6090170930454057,1.4625333347026797,-0.5703872565399186
904150.962,,343.991,373.679,0,0,0,0,0,904.150962,0,0,0,0,0,0.06460254426946221,0.4162019575873046,0.2731117043546825,-0.2085091600852203,2.794599088777254,-0.19528346436014485
904217.618,,344.346,373.23,0,0,0,0,0,904.217618,0,0,0,0,0,-0.38351636771255926,0.7723975865780517,0.5068472514528898,-0.890363619165449,0.5267913889629596,-0.8338880268847726
904284.272,,344.534,373.336,0,0,0,0,0,904.284272,0,0,0,0,0,-0.27663533862806844,0.9615931401982607,0.6309973606478472,-0.9076326992759156,0.4693554474336574,-0.8500617325814741
904350.93,,343.82,372.8,0,0,0,0,0,904.3509300000001,0,0,0,0,0,-0.811754289169528,0.24878872606780078,0.16325515341506788,-0.9750094425845959,0.2452643745822034,-0.9131647820841704
904417.589,,343.833,372.968,0,0,0,0,0,904.417589,0,0,0,0,0,-0.6428732589916422,0.2629842903752433,0.17257028173140682,-0.8154435407230489,0.7759711493938796,-0.7637201145379674
904484.245,,343.804,372.819,0,0,0,0,0,904.484245,0,0,0,0,0,-0.7909923009593172,0.235179761381346,0.15432495172943372,-0.9453172526887509,0.34401884626370705,-0.885355962054729
904550.905,,343.254,372.068,0,0,0,0,0,904.5509050000001,0,0,0,0,0,-1.5411113225566737,-0.3136247353685917,-0.2058005210655602,-1.3353108014911135,-0.9530766864764186,-1.250612295431667
904617.559,,342.652,371.673,0,0,0,0,0,904.617559,0,0,0,0,0,-1.9352304559406548,-0.9144293792151643,-0.6000484867874254,-1.3351819691532294,-0.9526481977220403,-1.2504916349040751
904684.218,,341.854,372.757,0,0,0,0,0,904.684218,0,0,0,0,0,-0.85034955573866,-1.711233972884827,-1.1229116060217756,0.27256205028311564,4.394613550080244,0.25527349211246325
904750.873,,343.14,373.075,0,0,0,0,0,904.7508730000001,0,0,0,0,0,-0.531468740885316,-0.4240386777755134,-0.2782541424333345,-0.2532145984519815,2.645911438499989,-0.23715324541164354
904817.531,,343.973,373.119,0,0,0,0,0,904.8175309999999,0,0,0,0,0,-0.48658791887658026,0.41015663164296257,0.26914476188828723,-0.7557326807648674,0.9745659465275065,-0.7077967028864538
904884.188,,344.029,372.953,0,0,0,0,0,904.884188,0,0,0,0,0,-0.6517071425689664,0.46735188364198166,0.3066762822926486,-0.958383424861615,0.3005615285529873,-0.8975933494520028
904950.844,,343.248,372.358,0,0,0,0,0,904.9508440000001,0,0,0,0,0,-1.2458264119593991,-0.31245292177510464,-0.20503157706659292,-1.0407948348928062,0.02646604126469767,-0.974777419672792
905017.504,,342.416,372.557,0,0,0,0,0,905.0175039999999,0,0,0,0,0,-1.0459456609835343,-1.1432576949557074,-0.7502056117435167,-0.2957400492400175,2.504474298284947,-0.27698131507520346
905084.161,,342.808,372.503,0,0,0,0,0,905.084161,0,0,0,0,0,-1.0990649821287093,-0.750062561410914,-0.4921909923169758,-0.6068739898117335,1.4696611696095232,-0.5683800899301548
905150.82,,343.647,372.775,0,0,0,0,0,905.15082,0,0,0,0,0,-0.8261843093324046,0.0901325685096026,0.05914499380295161,-0.8853293031353562,0.543535227042047,-0.8291730365474725
905217.473,,342.937,372.855,0,0,0,0,0,905.217473,0,0,0,0,0,-0.7453037482830496,-0.6186724486213961,-0.40597280939550345,-0.3393309388875461,2.3594935712867406,-0.3178072430173186
905284.133,,343.355,372.87,0,0,0,0,0,905.284133,0,0,0,0,0,-0.7294231272356342,-0.1994773797341054,-0.1308970341961765,-0.5985260930394577,1.4974257817277148,-0.5605616986367238
905350.789,,343.226,372.53,0,0,0,0,0,905.350789,0,0,0,0,0,-1.0685425915078213,-0.32728242203592117,-0.21476269411167323,-0.853779897396148,0.6484666890382838,-0.7996248035166633
905417.446,,343.21,372.125,0,0,0,0,0,905.417446,0,0,0,0,0,-1.4726620750453208,-0.3420874858866796,-0.22447777598616417,-1.2481842990591565,-0.663299080065206,-1.169012210209794
905484.105,,343.382,372.809,0,0,0,0,0,905.484105,0,0,0,0,0,-0.7877815646392605,-0.1688925533611041,-0.11082727324640682,-0.6769542913928537,1.2365782214605072,-0.6340152115265942
905550.763,,343.083,372.682,0,0,0,0,0,905.5507630000001,0,0,0,0,0,-0.9139010999165862,-0.4666976782368124,-0.3062469755844213,-0.6076541243321649,1.4670664882244195,-0.5691107406687339
905617.419,,343.317,372.525,0,0,0,0,0,905.617419,0,0,0,0,0,-1.0700206940824728,-0.23150287843549222,-0.1519121642281512,-0.9181085298543216,0.43451345302959393,-0.8598730832509839
905684.076,,343.205,372.818,0,0,0,0,0,905.684076,0,0,0,0,0,-0.7761403075101043,-0.342308100180162,-0.22462254307028282,-0.5515177644398215,1.6537727090433458,-0.5165350992347355
905750.734,,342.813,372.467,0,0,0,0,0,905.7507340000001,0,0,0,0,0,-1.1262599401995885,-0.7331133434714161,-0.4810689166778101,-0.6451910235217784,1.3422209762889434,-0.6042666815976084
905817.39,,342.955,372.064,0,0,0,0,0,905.81739,0,0,0,0,0,-1.5283796317704628,-0.5899186620780483,-0.387104576655261,-1.1412750551152018,-0.30772524261539036,-1.0688841989465652
905884.049,,342.576,372.652,0,0,0,0,0,905.884049,0,0,0,0,0,-0.9394993161885736,-0.9677239663840851,-0.6350203912001671,-0.30447892498840656,2.475409313160922,-0.28516588562385836
905950.704,,342.843,372.974,0,0,0,0,0,905.950704,0,0,0,0,0,-0.6166190858954224,-0.6995293818449682,-0.4590311233822418,-0.15758796251318058,2.963959987426226,-0.14759218850842185
906017.362,,342.878,372.995,0,0,0,0,0,906.0173619999999,0,0,0,0,0,-0.5947388484485145,-0.663334783005098,-0.4352802301278584,-0.15945861832065616,2.9577382965838463,-0.14934418897957596
906084.018,,343.619,372.877,0,0,0,0,0,906.084018,0,0,0,0,0,-0.7118586698737204,0.07885974052948086,0.05174776486237361,-0.763606434736094,0.9483783053900156,-0.7151710261650672
906150.676,,343.127,373.22,0,0,0,0,0,906.150676,0,0,0,0,0,-0.36797849735046384,-0.41194573955721125,-0.27031875721120674,-0.0976597401392571,3.163277719129695,-0.09146520169718651
906217.333,,343.211,372.916,0,0,0,0,0,906.2173329999999,0,0,0,0,0,-0.671098370490995,-0.3267512770249823,-0.21441415679224557,-0.4566842136987494,1.9691835033959098,-0.4277168222884325
906283.994,,343.21,373.185,0,0,0,0,0,906.2839939999999,0,0,0,0,0,-0.4012182232770556,-0.3265567822775779,-0.21428652935245607,-0.18693169392459952,2.8663644681040177,-0.17507465270775693
906350.648,,343.338,373.279,0,0,0,0,0,906.3506480000001,0,0,0,0,0,-0.3063382009416955,-0.19736245241932693,-0.12950921903855273,-0.17682898190314278,2.8999654922025786,-0.1656127537572427
906417.305,,343.722,373.504,0,0,0,0,0,906.417305,0,0,0,0,0,-0.08045817145233514,0.18783189173797155,0.12325528294549641,-0.20371345439783156,2.810549322935103,-0.19079194935762817
906483.964,,343.586,373.245,0,0,0,0,0,906.483964,0,0,0,0,0,-0.3385781480133687,0.05302623227373715,0.034795818532400075,-0.3733739665457688,2.2462684699176747,-0.3496909280107684
906550.621,,343.022,373.632,0,0,0,0,0,906.5506210000001,0,0,0,0,0,0.04930181656891364,-0.5097795024796596,-0.3345172656717045,0.3838190822406181,4.764647873932956,0.3594735120358492
906617.279,,343.361,373.606,0,0,0,0,0,906.6172789999999,0,0,0,0,0,0.024181761900763377,-0.16958525877021202,-0.11128182648793448,0.13546358838869788,3.9386321549651404,0.12687115915861732
906683.933,,343.68,374.118,0,0,0,0,0,906.6839329999999,0,0,0,0,0,0.5370616219814224,0.15060887382617238,0.0988295411672705,0.4382320808141519,4.94562229668807,0.4104351046264113
906750.592,,343.689,374.273,0,0,0,0,0,906.750592,0,0,0,0,0,0.6929415156150185,0.1608030565484455,0.10551896316428074,0.5874225524507377,5.441821002747372,0.550162453481535
906817.246,,344.085,374.334,0,0,0,0,0,906.8172460000001,0,0,0,0,0,0.754821310803834,0.5579971102498575,0.36615767372090563,0.38866363708292834,4.780760577497855,0.3640107777008319
906883.905,,343.911,374.248,0,0,0,0,0,906.883905,0,0,0,0,0,0.6697011395434629,0.3851912140739273,0.25276245660686775,0.41693868293659514,4.87480171171005,0.3904923428607953
906950.565,,344.078,374.377,0,0,0,0,0,906.950565,0,0,0,0,0,0.7995809490352599,0.5533852963619665,0.36313140176676745,0.43644954726849244,4.939693695289059,0.40876563683903794
907017.222,,344.416,374.402,0,0,0,0,0,907.017222,0,0,0,0,0,0.8254606864880429,0.8925792854652741,0.5857104739471969,0.23975021254084605,4.285483313728412,0.22454290289655301
907083.879,,344.348,374.321,0,0,0,0,0,907.0838789999999,0,0,0,0,0,0.7453403914994965,0.8257732351248137,0.5418723483361622,0.20346804316333433,4.164810959115847,0.19056210451030375
907150.531,,344.05,373.934,0,0,0,0,0,907.150531,0,0,0,0,0,0.359219998086985,0.528967055787291,0.3471081539911871,0.012111844095797908,3.528371531502608,0.011343592165690334
907217.19,,344.183,373.716,0,0,0,0,0,907.21719,0,0,0,0,0,0.14209966461453405,0.6631609623872237,0.43516618621705644,-0.2930665216025224,2.513366293462564,-0.2744773687790347
907283.849,,344.302,373.891,0,0,0,0,0,907.283849,0,0,0,0,0,0.31797929870276676,0.7833548295451465,0.5140373935297552,-0.19605809482698844,2.836010597182724,-0.18362216776479154
907350.508,,344.065,373.822,0,0,0,0,0,907.350508,0,0,0,0,0,0.24985890035310376,0.5475486572622117,0.35930139959335106,-0.10944249924024729,3.124088957571507,-0.10250058266568665
907417.165,,343.778,373.706,0,0,0,0,0,907.4171650000001,0,0,0,0,0,0.134738443177298,0.26174240972272855,0.17175535973315356,-0.03701691655585557,3.3649721722926627,-0.03466894069307738
907483.819,,343.91,373.416,0,0,0,0,0,907.483819,0,0,0,0,0,-0.15438208601483439,0.3949360690235153,0.2591570297505314,-0.4135391157653658,2.1126815534556753,-0.38730840957819346
907550.476,,343.884,373.665,0,0,0,0,0,907.550476,0,0,0,0,0,0.09549739194568474,0.3701297426156316,0.24287912007805187,-0.14738172813236713,2.9979053207839343,-0.13803333360179684
907617.136,,343.871,373.494,0,0,0,0,0,907.6171360000001,0,0,0,0,0,-0.0746231229442742,0.3583234304950338,0.2351318188814058,-0.30975494182568,2.4578615924580927,-0.29010724573285357
907683.789,,343.482,373.523,0,0,0,0,0,907.6837889999999,0,0,0,0,0,-0.044743762616406,-0.02948304640437982,-0.0193467644272833,-0.0253969981891227,3.4036193351767143,-0.02378607150253329
907750.451,,343.609,373.523,0,0,0,0,0,907.750451,0,0,0,0,0,-0.04386431598089757,0.09871059842095065,0.06477389643725598,-0.10863821241815355,3.126763968086894,-0.10174731160127162
907817.109,,343.917,373.595,0,0,0,0,0,907.8171090000001,0,0,0,0,0,0.029015045455651034,0.4079041321910495,0.26766667190379445,-0.23865162644814342,2.694347024133665,-0.22351399990738385
907883.767,,343.852,373.857,0,0,0,0,0,907.883767,0,0,0,0,0,0.29189437446621014,0.3440976265321183,0.2257968473052378,0.06609752716097234,3.7079247280895813,0.06190497378799991
907950.417,,343.902,373.572,0,0,0,0,0,907.950417,0,0,0,0,0,0.007773565524757942,0.3952909382146572,0.259389894889205,-0.25161632936444706,2.6512271871833297,-0.2356563542234296
908017.075,,343.645,373.602,0,0,0,0,0,908.017075,0,0,0,0,0,0.03865282969127293,0.13948435370622292,0.091529631834276,-0.05287680214300307,3.3122231286019845,-0.04952283680271515
908083.738,,343.679,373.482,0,0,0,0,0,908.083738,0,0,0,0,0,-0.08046787261440613,0.17467781928610293,0.11462358151272325,-0.1950914541271294,2.8392255871162817,-0.18271684089769927
908150.393,,343.682,372.873,0,0,0,0,0,908.150393,0,0,0,0,0,-0.6885887128611898,0.1788711022196594,0.11737521348358569,-0.8059639263447755,0.8074997874955029,-0.7548417902675572
908217.046,,343.494,373.152,0,0,0,0,0,908.217046,0,0,0,0,0,-0.40870961190216804,-0.007935690068791246,-0.005207390690752554,-0.4035022212114155,2.1460636725407025,-0.37790815330594246
908283.708,,342.516,372.781,0,0,0,0,0,908.2837079999999,0,0,0,0,0,-0.778830424659759,-0.984742360664427,-0.6461878603494082,-0.13264256431035082,3.046926910009121,-0.12422907209233292
908350.362,,343.183,372.964,0,0,0,0,0,908.350362,0,0,0,0,0,-0.5949513753416795,-0.3165492138871855,-0.20771956366711394,-0.38723181167456555,2.20017809466617,-0.3626697727013888
908417.024,,343.017,373.154,0,0,0,0,0,908.417024,0,0,0,0,0,-0.40407225293472493,-0.4813559633259388,-0.31586574124568506,-0.08820651168903987,3.194718599191438,-0.08261158970051549
908483.677,,343.465,373.32,0,0,0,0,0,908.4836770000001,0,0,0,0,0,-0.23719328162866304,-0.03216291327885301,-0.021105292884890024,-0.21608798874377302,2.7693923518283987,-0.20238156938166632
908550.339,,343.473,372.697,0,0,0,0,0,908.550339,0,0,0,0,0,-0.8593142240511042,-0.022969741554959455,-0.015072734235755536,-0.8442414898153487,0.6801908698625649,-0.7906914152852003
908616.992,,343.595,372.561,0,0,0,0,0,908.616992,0,0,0,0,0,-0.9944353175631022,0.10022322966813135,0.06576648495699554,-1.0602018025200977,-0.03808038800495353,-0.9929534070943214
908683.651,,343.718,373.192,0,0,0,0,0,908.6836509999999,0,0,0,0,0,-0.3625563643663554,0.2244162688678557,0.14726194868681788,-0.5098183130531733,1.7924626239853638,-0.47748063599017654
908750.31,,343.388,372.519,0,0,0,0,0,908.75031,0,0,0,0,0,-1.0346774435788575,-0.10439073134557475,-0.06850118210276007,-0.9661762614760974,0.27464301376970496,-0.9048918879461711
908816.964,,343.126,372.818,0,0,0,0,0,908.816964,0,0,0,0,0,-0.7347986211223088,-0.3651978604517012,-0.23964280217670214,-0.4951558189456066,1.841229214263992,-0.4637481810499929
908883.623,,343.374,373.204,0,0,0,0,0,908.8836230000001,0,0,0,0,0,-0.34791976514679845,-0.11600493948463964,-0.07612242468001612,-0.27179734046678233,2.5841063349861475,-0.2545572876919824
908950.278,,343.659,372.938,0,0,0,0,0,908.950278,0,0,0,0,0,-0.6130409943110067,0.17018787049329376,0.11167727742554578,-0.7247182717365525,1.0777180410294314,-0.678749531828566
909016.934,,343.737,372.746,0,0,0,0,0,909.016934,0,0,0,0,0,-0.804162242691973,0.24938065896236594,0.16364357973952515,-0.9678058224314982,0.2692231901801377,-0.9064180861651205
909083.596,,343.136,372.851,0,0,0,0,0,909.0835960000001,0,0,0,0,0,-0.6982834443765569,-0.3504264846087608,-0.22994982637061046,-0.4683336180059464,1.9304382720136175,-0.43862730713193593
909150.25,,343.737,373.019,0,0,0,0,0,909.15025,0,0,0,0,0,-0.5294047839223595,0.2517661892655383,0.16520896455940967,-0.6946137484817692,1.1778439091340838,-0.6505545326654508
909216.909,,343.83,373.161,0,0,0,0,0,909.216909,0,0,0,0,0,-0.3865260899547138,0.345958913204754,0.22701822349103715,-0.613544313445751,1.447476066768246,-0.5746273162252581
909283.564,,343.818,373.636,0,0,0,0,0,909.2835640000001,0,0,0,0,0,0.08935251888988205,0.33515152617326294,0.21992641686874628,-0.13057389797886423,3.053807172171255,-0.12229162086643579
909350.219,,345.196,373.747,0,0,0,0,0,909.350219,0,0,0,0,0,0.20123109534131345,1.7143440997451194,1.124952488218927,-0.9237213928776136,0.41584540178681867,-0.8651299234575217
909416.881,,344.57,373.698,0,0,0,0,0,909.4168810000001,0,0,0,0,0,0.153109731662596,1.0895367591575678,0.7149539545564014,-0.5618442228938054,1.619427517511788,-0.5262065524248059
909483.538,,344.343,373.834,0,0,0,0,0,909.483538,0,0,0,0,0,0.28998826968802405,0.8637292897163888,0.5667791087329376,-0.27679083904491353,2.5674982533439548,-0.25923404962040975
909550.195,,343.607,373.004,0,0,0,0,0,909.5501949999999,0,0,0,0,0,-0.5391332246774709,0.12892178088014816,0.08459847227664039,-0.6237316969541113,1.4135934303000692,-0.5841685159666263
909616.853,,343.602,373.537,0,0,0,0,0,909.616853,0,0,0,0,0,-0.0052547382538818965,0.125114250539184,0.08209997113034644,-0.08735470938422833,3.197551643398815,-0.08181381705126801
909683.507,,343.802,373.554,0,0,0,0,0,909.683507,0,0,0,0,0,0.012623663067415691,0.3263066092507074,0.21412238299615374,-0.20149871992873805,2.817915399104539,-0.1887176950678615
909750.164,,343.741,373.561,0,0,0,0,0,909.750164,0,0,0,0,0,0.020502071538146538,0.2664989822383177,0.1748766222887713,-0.15437455075062476,2.9746476053493063,-0.14458260283290014
909816.822,,344.298,373.957,0,0,0,0,0,909.816822,0,0,0,0,0,0.41738046080070035,0.824691333723365,0.5411624047113893,-0.12378194391068897,3.076396810660046,-0.11593047913210552
909883.478,,343.933,373.576,0,0,0,0,0,909.883478,0,0,0,0,0,0.037258791324461527,0.46088361004530043,0.3024318016060525,-0.26517301028159096,2.6061384663303553,-0.2483531374901355
909950.136,,343.815,373.418,0,0,0,0,0,909.950136,0,0,0,0,0,-0.11986288418091817,0.3440758827534296,0.22578257903916676,-0.34564546322008494,2.3384918359291498,-0.3237212382918697
910016.795,,344.095,373.949,0,0,0,0,0,910.016795,0,0,0,0,0,0.4120154211071281,0.6252681339600485,0.41030091482498565,0.001714506282142425,3.493790599402839,0.001605755480033382
910083.454,,344.507,374.006,0,0,0,0,0,910.0834540000001,0,0,0,0,0,0.4698936940131375,1.0384603457796402,0.6814376156318319,-0.2115439216186944,2.7845056509752975,-0.19812573155608726
910150.106,,344.541,373.933,0,0,0,0,0,910.150106,0,0,0,0,0,0.3977718423143983,1.073652393023167,0.7045306345980623,-0.306758792283664,2.4678266090546614,-0.28730114137721374
910216.766,,344.339,374.112,0,0,0,0,0,910.2167659999999,0,0,0,0,0,0.5776500636383162,0.8728445439606958,0.5727605379373585,0.0048895257009576865,3.5043505266558808,0.004579384030757794
910283.425,,343.789,374.546,0,0,0,0,0,910.2834250000001,0,0,0,0,0,1.0125282394093347,0.32403663763085433,0.21263282777626769,0.799895411633067,6.14849319596764,0.749158200271134
910350.083,,344.239,374.397,0,0,0,0,0,910.350083,0,0,0,0,0,0.8644063696303874,0.7752286740367254,0.5087050108473858,0.3557013587830016,4.671129984727616,0.3331392903427607
910416.739,,344.13,374.748,0,0,0,0,0,910.4167389999999,0,0,0,0,0,1.2162844411313358,0.6674206352994361,0.4379613832873193,0.7783230578440166,6.076744820087076,0.7289541767135759
910483.396,,344.465,374.285,0,0,0,0,0,910.483396,0,0,0,0,0,0.7541624934338529,1.0036125750679616,0.6585705109019795,0.0955919825318734,3.8060215464079437,0.08952860155519798
910550.051,,344.921,374.503,0,0,0,0,0,910.5500509999999,0,0,0,0,0,0.9730404870217058,1.4608044396994728,0.9585797808396288,0.014460706182076954,3.536183708212944,0.013543466383807639
910616.706,,344.619,374.336,0,0,0,0,0,910.616706,0,0,0,0,0,0.8069184482424703,1.159996264959318,0.7611894773883485,0.04572897085412175,3.6401801116078087,0.04282839107100683
910683.364,,343.997,373.976,0,0,0,0,0,910.683364,0,0,0,0,0,0.44779641661023106,0.5391881044875504,0.3538152054410931,0.09398121116913799,3.8006642158949497,0.08802000110868274
910750.026,,344.913,373.95,0,0,0,0,0,910.7500259999999,0,0,0,0,0,0.4226744052925824,1.4563799761591554,0.9556764481706054,-0.533002042878023,1.7153549064848728,-0.4991938263130183
910816.677,,344.322,374.185,0,0,0,0,0,910.816677,0,0,0,0,0,0.6585522167347335,0.866571611791926,0.568644240282242,0.08990797645249149,3.7871168775582285,0.08420513088286803
910883.338,,344.236,373.883,0,0,0,0,0,910.883338,0,0,0,0,0,0.3574301275143057,0.7817633868413623,0.5129930889376454,-0.1555629614233397,2.970695021571003,-0.14569563284633213
910949.997,,344.389,373.867,0,0,0,0,0,910.9499969999999,0,0,0,0,0,0.3423079795894637,0.935955086764011,0.6141736717582142,-0.27186569216875056,2.5838790012583197,-0.2546213038587053
911016.654,,344.267,372.907,0,0,0,0,0,911.016654,0,0,0,0,0,-0.6168142270354906,0.8151467115647506,0.5348992243113082,-1.1517134513467988,-0.3424427325906857,-1.0786604897226493
911083.309,,342.806,372.159,0,0,0,0,0,911.083309,0,0,0,0,0,-1.3639364923563448,-0.6446617387516653,-0.4230269797807619,-0.9409095125755829,0.3586787298126194,-0.8812278040450433
911149.969,,343.392,372.774,0,0,0,0,0,911.149969,0,0,0,0,0,-0.7480587241955732,-0.05747013905181575,-0.037711892686076685,-0.7103468315094965,1.1255166032743746,-0.665289669277505
911216.62,,344.06,372.998,0,0,0,0,0,911.21662,0,0,0,0,0,-0.5231811068987327,0.6117212604080464,0.4014114573374832,-0.9245925642362158,0.4129479372493558,-0.8659458365852215
911283.281,,344.017,373.171,0,0,0,0,0,911.283281,0,0,0,0,0,-0.3493033902853995,0.5699127992570538,0.3739767480229698,-0.7232801383083693,1.0825011879581665,-0.6774026189257806
911349.939,,343.679,373.418,0,0,0,0,0,911.3499390000001,0,0,0,0,0,-0.10142574552867245,0.23310424512050076,0.15296299810267405,-0.2543887436313465,2.642006300910868,-0.23825291478921162
911416.597,,343.727,373.357,0,0,0,0,0,911.4165969999999,0,0,0,0,0,-0.16154813312579108,0.28229565162439485,0.18524239564692827,-0.3467905287727193,2.3346834154627656,-0.3247936725578104
911483.252,,343.945,373.533,0,0,0,0,0,911.483252,0,0,0,0,0,0.015329407429021558,0.5014869651524236,0.32907572041796124,-0.3137463129889397,2.4445865274697853,-0.2938454449946508
911549.908,,343.579,373.561,0,0,0,0,0,911.5499080000001,0,0,0,0,0,0.04420692880017896,0.13667825719903703,0.08968827150041715,-0.045481342700238195,3.336819990358362,-0.04259646992306438
911616.565,,343.693,373.682,0,0,0,0,0,911.6165649999999,0,0,0,0,0,0.16608443098778025,0.25186952776363114,0.1652767752747081,0.0008076557130721473,3.4907744679165202,0.0007564262672897665
911683.223,,342.176,373.926,0,0,0,0,0,911.683223,0,0,0,0,0,0.4109619139915708,-1.263939223154125,-0.8293968221972464,1.240358736188817,7.613448225022896,1.1616830212798526
911749.883,,342.462,373.625,0,0,0,0,0,911.7498830000001,0,0,0,0,0,0.11083939097471784,-0.9767479776845107,-0.6409419467911263,0.7517813377658441,5.9884686251337,0.7040959928101718
911816.539,,342.733,374.033,0,0,0,0,0,911.816539,0,0,0,0,0,0.5197167829591649,-0.7045568430472713,-0.4623301430753382,0.982046926034503,6.754318385480417,0.9197558793190035
911883.2,,342.855,374.28,0,0,0,0,0,911.8832,0,0,0,0,0,0.7675942084123903,-0.5813656584131763,-0.38149209624216257,1.149086304654553,7.309881503037403,1.0761999824373367
911949.858,,344.306,374.385,0,0,0,0,0,911.9498580000001,0,0,0,0,0,0.8734715620344673,0.8708254332630645,0.5714355976372771,0.30203596439719016,4.492642049390386,0.2828778815507852
912016.516,,343.787,374.267,0,0,0,0,0,912.0165159999999,0,0,0,0,0,0.7563488833148426,0.3530164855915814,0.231649402002953,0.5246994813118896,5.2332077689547,0.4914178946223662
912083.174,,344.728,374.803,0,0,0,0,0,912.083174,0,0,0,0,0,1.2932261722547764,1.2952074985736317,0.8499150795306648,0.4433110927241116,4.962514790626427,0.4151919557925567
912149.828,,344.085,374.311,0,0,0,0,0,912.149828,0,0,0,0,0,0.802103376214518,0.6533984007439244,0.42875999394220454,0.37334338227231345,4.729806313930384,0.3496622836918672
912216.491,,343.541,373.991,0,0,0,0,0,912.216491,0,0,0,0,0,0.4829806662789906,0.11058942436955022,0.07256878120281954,0.4104118850761711,4.853093967123372,0.3843795385272061
912283.148,,343.94,374.552,0,0,0,0,0,912.2831480000001,0,0,0,0,0,1.0448578450464083,0.5107803014540195,0.33517400705605355,0.7096838379903547,5.848454824736228,0.6646687293091439
912349.806,,344.407,374.601,0,0,0,0,0,912.349806,0,0,0,0,0,1.094735004638551,0.9789711570631994,0.6424008141122182,0.4523341905263327,4.992525081531699,0.42364272024510147
912416.466,,344.612,373.984,0,0,0,0,0,912.416466,0,0,0,0,0,0.47861215821393444,1.1851620090611164,0.7777032369267063,-0.29909107871277185,2.4933289719775296,-0.2801197893961635
912483.125,,344.417,374.247,0,0,0,0,0,912.483125,0,0,0,0,0,0.742489266297298,0.9913528038542267,0.6505256498797921,0.09196361641750583,3.7939538147940626,0.0861303820022006
912549.787,,345.323,375.003,0,0,0,0,0,912.549787,0,0,0,0,0,1.4993663815210425,1.8985436128982087,1.2458241960050414,0.25354218551600116,4.331354602083523,0.23746005369150605
912616.442,,344.998,373.886,0,0,0,0,0,912.616442,0,0,0,0,0,0.38324337231296113,1.574734257563989,1.0333405194394096,-0.6500971471264485,1.3259034986531442,-0.6088616107302541
912683.105,,344.189,374.466,0,0,0,0,0,912.683105,0,0,0,0,0,0.9641204360311235,0.7669250057938939,0.5032561443209786,0.46086429171014487,5.020895694772153,0.43163175875946014
