TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart_5000,ToneStart_10000,ToneStart_20000,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,DistFromFED,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED_orig,Xpos_cm,Ypos_cm
4600.004,,661.681,624.872,0,0,0,0,0,4.600004,-17.986283287740548,4.573521421932696,0.35585209573224125,-18.34213538347279,0.5131007364504259,-0.8195769221055476,0,0,0,0,0,,,,,0,0,,,
4666.665,,663.091,624.286,0,0,0,0,0,4.666665,-18.56000962599194,6.022655583875576,0.4686042515878327,-19.028613877579772,0.40706309237507604,-0.8502506642587541,0,0,0,0,0,,,,,0,0,,,
4733.335,,660.892,623.17,0,0,0,0,0,4.733335,-19.66373628626036,3.8627717790470797,0.3005511052418219,-19.964287391502182,0.2625332696759628,-0.8920591234486905,0,0,0,0,0,,,,,0,0,,,
4800.004,,661.606,622.882,0,0,0,0,0,4.8000039999999995,-19.93946510942476,4.615864151351957,0.35914663819229253,-20.298611747617052,0.2108914959222983,-0.9069976527442728,0,0,0,0,0,,,,,0,0,,,
4866.669,,658.578,622.673,0,0,0,0,0,4.866669,-20.136196647059478,1.6269309595236336,0.12658800425936242,-20.26278465131884,0.21642556715415132,-0.9053967998065867,0,0,0,0,0,,,,,0,0,,,
4933.332,,658.44,624.395,0,0,0,0,0,4.933332,-18.401930530448453,1.5279733939330526,0.11888845569334158,-18.520818986141794,0.4855001802428132,-0.8275609956086876,0,0,0,0,0,,,,,0,0,,,
4999.998,,660.939,624.412,0,0,0,0,0,4.999998,-18.372665839240312,4.065994397595205,0.316363159751115,-18.68902899899143,0.45951743842995774,-0.8350770803892447,0,0,0,0,0,,,,,0,0,,,
5066.669,,659.22,623.46,0,0,0,0,0,5.066669,-19.312402205460785,2.385995152164128,0.18564818405545036,-19.498050389516234,0.3345510731406691,-0.8712263752942052,0,0,0,0,0,,,,,0,0,,,
5133.337,,659.654,621.363,0,0,0,0,0,5.133337,-21.397141100352997,2.8589709919863253,0.22244881094569113,-21.61958991129869,0.006845173198088719,-0.9660225805906975,0,0,0,0,0,,,,,0,0,,,
5200.001,,660.035,619.971,0,0,0,0,0,5.200001,-22.776882707132586,3.2789213512477318,0.2551237071717041,-23.03200641430429,-0.21132527164110237,-1.0291332242569444,0,0,0,0,0,,,,,0,0,,,
5266.667,,658.843,620.891,0,0,0,0,0,5.266667,-21.844625922025102,2.1258497518161903,0.16540716324767366,-22.010033085272777,-0.05346505453507915,-0.9834686526042722,0,0,0,0,0,,,,,0,0,,,
5333.332,,657.689,621.334,0,0,0,0,0,5.333332,-21.389371296250033,1.010754456519635,0.07864542521746506,-21.4680167214675,0.03025809012506878,-0.95924987469804,0,0,0,0,0,,,,,0,0,,,
5399.999,,659.166,622.306,0,0,0,0,0,5.399999,-20.40511827799412,2.52663723072817,0.19659106151880856,-20.60170933951293,0.16407319812353002,-0.9205408845583536,0,0,0,0,0,,,,,0,0,,,
5466.666,,657.341,622.568,0,0,0,0,0,5.466666,-20.130867234549555,0.7404969220498288,0.05761761395751039,-20.188484848507066,0.2279023666650703,-0.9020768808097838,0,0,0,0,0,,,,,0,0,,,
5533.337,,658.607,621.77,0,0,0,0,0,5.533337,-20.916617430649353,2.0453358750934285,0.15914265481554096,-21.075760085464893,0.09084843623452227,-0.941722772226636,0,0,0,0,0,,,,,0,0,,,
5600.001,,658.128,623.22,0,0,0,0,0,5.600001,-19.454370886860715,1.6051476985105637,0.12489312347793377,-19.579264010338647,0.32200632324280054,-0.8748552226445883,0,0,0,0,0,,,,,0,0,,,
5666.665,,661.149,624.043,0,0,0,0,0,5.666665,-18.619126316549227,4.664936486429951,0.3629647881733085,-18.982091104722535,0.41424928287045565,-0.848171899153765,0,0,0,0,0,,,,,0,0,,,
5733.337,,662.046,626.785,0,0,0,0,0,5.733337000000001,-15.864882250277219,5.600706904632261,0.4357738729420642,-16.300656123219284,0.8284400413875361,-0.728358028902498,0,0,0,0,0,,,,,0,0,,,
5800.001,,660.475,628.129,0,0,0,0,0,5.800001,-14.50864162600044,4.068449664036393,0.3165541956066722,-14.825195821607112,1.0563486148573957,-0.6624304153829824,0,0,0,0,0,,,,,0,0,,,
5866.665,,661.021,627.317,0,0,0,0,0,5.866665,-15.308402974044839,4.653169433164862,0.3620492341421155,-15.670452208186955,0.9257851716585449,-0.7001987893056485,0,0,0,0,0,,,,,0,0,,,
5933.331,,662.908,627.641,0,0,0,0,0,5.933331,-14.972165926939851,6.578867387677178,0.5118811831777113,-15.484047110117563,0.9545784370158605,-0.6918696982076649,0,0,0,0,0,,,,,0,0,,,
6000.001,,660.118,627.075,0,0,0,0,0,6.000001,-15.525930117451253,3.8275447004680245,0.2978102071534368,-15.82374032460469,0.9021073567390413,-0.7070481228223013,0,0,0,0,0,,,,,0,0,,,
6066.667,,661.14,623.259,0,0,0,0,0,6.066667000000001,-19.329697013418468,4.888196745528035,0.3803359027265924,-19.71003291614506,0.3018069625795627,-0.8806983360600796,0,0,0,0,0,,,,,0,0,,,
6133.332,,659.926,622.665,0,0,0,0,0,6.133332,-19.911466063739,3.7128252798233916,0.2888842827387885,-20.200350346477787,0.22606954967022355,-0.9026070638066259,0,0,0,0,0,,,,,0,0,,,
6200.002,,661.095,620.028,0,0,0,0,0,6.2000020000000005,-22.53623616739253,4.920433792962058,0.38284415675307387,-22.919080324145604,-0.19388202082135908,-1.0240873767881125,0,0,0,0,0,,,,,0,0,,,
