TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,ToneStart,PelletGrab,Dispense_RWD,Retrieval_RWD,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
1172781.94,,372.597,408.446,1172.7819399999998,0,0,0,0,0,0,0,1.1332021378863715,1.8181146187465629,2.607361810396405,-1.4741596725100337,2.1433148819387453,-0.17598640896270912,29.87812694324863,526.2061396050608,2.5938462807139113,0,0,18.871456786112958
1172848.595,,375.617,406.446,1172.848595,0,0,0,0,0,0,0,-0.865614413385174,4.83908681533029,6.939744503839387,-7.805358917224561,0.18914244591154408,-0.9318102456082897,31.955553671704944,528.6903267789684,0.7767269246362083,0,0,18.915115169887947
1172915.256,,369.466,404.909,1172.915256,0,0,0,0,0,0,0,-2.401430882629427,-1.3109409144801702,-1.880023427476234,-0.5214074551531929,2.4373890453884037,-0.06224605607515737,31.904783792275918,530.7702317313344,2.972642809055267,0,0,18.976772897460993
1172981.909,,366.032,402.218,1172.981909,0,0,0,0,0,0,0,-5.091247518407158,-4.743968774878056,-6.803336030390873,1.7120885119837146,3.126774434515209,0.20439055189815025,30.262662184351125,524.0641776287162,3.674667311249004,0,0,18.803476180863587
1173048.571,,367.379,402.721,1173.048571,0,0,0,0,0,0,0,-4.587064018898957,-3.3959965179170695,-4.870206131379174,0.2831421124802169,2.6857193423379675,0.03380174110764094,29.15025649894513,499.539196331338,15.736703132552288,0,0,18.106835316888624
1173115.229,,367.558,401.216,1173.115229,0,0,0,0,0,0,0,-6.090880614905416,-3.2160243332020286,-4.612107636052967,-1.478772978852449,2.1418909501140084,-0.17653714931450848,28.965928072458148,428.1242308296794,65.21432903023417,0,0,16.081344299674946
1173181.881,,368.676,403.325,1173.181881,0,0,0,0,0,0,0,-3.980697341927396,-2.097052249898809,-3.0073873762535324,-0.9733099656738635,2.297905924466531,-0.11619455399624971,28.358253627039495,453.31524020397785,17.601306962693542,0,0,16.802075188222073
1173248.54,,367.879,402.951,1173.24854,0,0,0,0,0,0,0,-4.353513969175765,-2.893080078409639,-4.148972589000371,-0.20454138017539414,2.535192151198204,-0.024418320248886623,28.845080308041414,432.2481429921651,32.667672749381495,0,0,16.19951977986293
1173315.2,,368.479,402.508,1173.3152,0,0,0,0,0,0,0,-4.7953306031704415,-2.292107906242336,-3.2871171105279795,-1.508213492642462,2.1328039133098913,-0.18005178236039804,26.65342601959124,358.0762023601467,78.62812800614536,0,0,14.229473520697296
1173381.858,,369.119,401.907,1173.381858,0,0,0,0,0,0,0,-5.395147297167,-1.651135777148454,-2.3678976082081835,-3.0272496889588165,1.6639419253307288,-0.3613955880954369,23.454844975168115,333.1559539721093,18.48009253306656,0,0,13.632801353923991
1173448.512,,369.339,401.024,1173.4485120000002,0,0,0,0,0,0,0,-6.27696408666543,-1.430163720293649,-2.051001108487047,-4.225962978178383,1.2939500204877465,-0.5044989785079793,26.680733821112952,284.7519051230467,35.799127378857236,0,0,12.36189401196894
1173515.172,,368.62,401.953,1173.5151720000001,0,0,0,0,0,0,0,-5.346780794151073,-2.1481915898420993,-3.080726413128799,-2.2660543810222737,1.8988906027783141,-0.2705234585282757,29.34666418414143,284.2687810350805,3.9177538922137067,0,0,12.292765124791277
1173581.832,,368.592,401.763,1173.5818319999998,0,0,0,0,0,0,0,-5.535597526133699,-2.1752194732959538,-3.1194871586425412,-2.416110367491158,1.852574689902382,-0.28843726711663,30.16124034319859,268.6831888588283,8.25911489447222,0,0,11.902427769208735
1173648.489,,369.773,402.676,1173.6484890000002,0,0,0,0,0,0,0,-4.621414335863562,-0.9932474144035837,-1.4244184990006918,-3.196995836862871,1.6115484955025925,-0.3816600245482555,27.967146923980263,255.92148688181882,9.435959796388003,0,0,11.655592042649074
1173715.149,,371.313,402.177,1173.7151489999999,0,0,0,0,0,0,0,-5.1192311168374545,0.547724674332926,0.7854928718720345,-5.904723988709489,0.7757877629666631,-0.7049108655371079,27.379513495922662,211.76214205814247,14.290655071249024,0,0,10.704435984162307
1173781.807,,370.969,402.234,1173.781807,0,0,0,0,0,0,0,-5.061047957805954,0.204696719999788,0.2935557483193491,-5.354603706125303,0.9455865406031397,-0.6392370482194097,27.757173448816616,197.23644315157836,7.427994563229976,0,0,10.40158143770553
1173848.464,,371.499,404.067,1173.848464,0,0,0,0,0,0,0,-3.2268648410169476,0.7356687371805606,1.0550238546918178,-4.281888695708766,1.2766881256335993,-0.5111754372256953,27.67363012854807,171.11777255374466,13.998506316037258,0,0,9.910463431061999
1173915.117,,373.905,404.495,1173.915117,0,0,0,0,0,0,0,-2.797681819715365,3.1426406821299224,4.506867473012386,-7.304549292727751,0.34372111672273686,-0.8720231757048722,28.902849692229236,162.3085397127177,15.410149164713962,0,0,9.722910315647034
1173981.777,,373.565,404.271,1173.981777,0,0,0,0,0,0,0,-3.02049869866363,2.803612715251006,4.020666740029682,-7.041165438693312,0.42501653134397105,-0.8405801919395136,33.903122746862984,155.61931501761677,9.700601116600467,0,0,9.467477440089231
1174048.435,,374.956,404.742,1174.0484350000002,0,0,0,0,0,0,0,-2.5483156376014904,4.195584705304782,6.0168967504501785,-8.56521238805167,-0.045392063383762025,-1.0225221855442286,36.28396637957272,146.9044133924044,3.3500275738514675,0,0,9.25441144360312
1174115.091,,373.977,404.059,1174.1150910000001,0,0,0,0,0,0,0,-3.2301326365260934,3.2175566522926715,4.614304626178715,-7.844437262704808,0.17708061960797303,-0.9364754510249885,37.90847977395469,131.64051969899694,10.967095098428876,0,0,8.968744403977134
1174181.747,,372.27,403.506,1174.181747,0,0,0,0,0,0,0,-3.781949659940267,1.5115285853786418,2.16768612370304,-5.949635783643307,0.7619253984572152,-0.710272473006002,37.53165108536706,119.88874613679728,2.226957400984043,0,0,8.80379396031923
1174248.405,,373.044,404.109,1174.248405,0,0,0,0,0,0,0,-3.177766672349435,2.2865005337249045,3.2790750536362396,-6.456841725985674,0.6053724558623172,-0.7708231406588458,36.85773280386667,122.09790032479664,1.0023824892978173,0,0,8.854769316468504
1174315.067,,373.864,403.32,1174.315067,0,0,0,0,0,0,0,-3.965583638262274,3.1074725264920176,4.456432745735429,-8.422016383997704,-0.001193535860700859,-1.0054273273675982,36.781377193423815,121.43377700520398,0.2569013669848645,0,0,8.847489149509327
1174381.726,,373.313,403.618,1174.381726,0,0,0,0,0,0,0,-3.6664006819060546,2.5574444616134997,3.6676363205705873,-7.3340370024766415,0.3346195125296674,-0.8755434430436239,36.27615662852422,120.08652607928074,1.4527243025590553,0,0,8.84312705890464
1174448.381,,373.819,402.971,1174.4483810000002,0,0,0,0,0,0,0,-4.312217821022841,3.0644163245110576,4.3946857543137146,-8.706903575336556,-0.0891261178523917,-1.0394373974421853,36.49635815224565,117.9943984801376,0.5586528596191441,0,0,8.807357246764854
1174515.042,,372.95,402.607,1174.515042,0,0,0,0,0,0,0,-4.675034878153042,2.1963882609891243,3.1498448504225878,-7.824879728575629,0.18311720014108593,-0.9341406563187276,36.51033679216768,116.98678855058856,0.9766283597134131,0,0,8.793000789206335
1174581.697,,372.344,401.803,1174.5816969999998,0,0,0,0,0,0,0,-5.477852066243997,1.5913600960844292,2.282172664083742,-7.760024730327739,0.20313518488867127,-0.926398212635205,35.69878337359677,116.10732003608277,0.4952848355735011,0,0,8.804694751475006
1174648.354,,371.274,400.546,1174.6483540000002,0,0,0,0,0,0,0,-6.73366924333061,0.5223319464392375,0.7490771064471394,-7.4827463497777496,0.2887192499975687,-0.8932964887270332,35.724171176477796,115.18787078946278,0.21026453098881226,0,0,8.791398750859774
1174715.011,,371.471,400.702,1174.715011,0,0,0,0,0,0,0,-6.576486444903367,0.7203037828932679,1.0329889408600763,-7.609475385763443,0.2496033764647167,-0.908425506546693,35.83359170614238,114.6877669895076,1.3348649521034972,0,0,8.781394228884288
1174781.671,,371.417,401.075,1174.7816710000002,0,0,0,0,0,0,0,-6.202303617729854,0.6672756491847167,0.9569411808031293,-7.159244798532983,0.3885704456430579,-0.8546766042198853,34.548352165703015,115.56980568602586,1.1014435593232346,0,0,8.831187360347768
1174848.325,,372.001,399.765,1174.848325,0,0,0,0,0,0,0,-7.5111209215053805,1.2522474140997701,1.7958504409865619,-9.306971362491943,-0.27434156978842833,-1.1110739894375867,34.86543726479055,116.66466215167222,0.7843098412375873,0,0,8.836819786416811
1174914.985,,370.853,399.478,1174.9149850000001,0,0,0,0,0,0,0,-7.796938143303805,0.1052192525895066,0.15089489937700876,-7.947833042680814,0.14516673166654975,-0.9488189253169511,34.52464273038623,117.37440847910779,0.26393030305963616,0,0,8.856563044453912
1174981.644,,369.339,397.065,1174.9816440000002,0,0,0,0,0,0,0,-10.20875540733141,-1.4078089374007732,-2.01894206649047,-8.189813340840939,0.07047768612420222,-0.9777067347632756,34.946182717653656,119.25075261832139,1.0985860889395238,0,0,8.870234087450541
1175048.303,,366.913,396.268,1175.048303,0,0,0,0,0,0,0,-11.00457269584416,-3.832837141291634,-5.496680204408053,-5.507892491436108,0.8982727999628429,-0.6575367910248626,36.03264901411686,118.40135676211494,0.5509308888784277,0,0,8.826594130454003
1175114.954,,367.535,397.647,1175.114954,0,0,0,0,0,0,0,-9.624390150778765,-3.2098654757092504,-4.603275205339679,-5.021114945439087,1.0485203638281677,-0.5994248823346507,36.564590539468576,117.97062233538918,0.6764798014793112,0,0,8.805036172632207
1175181.615,,369.512,397.473,1175.181615,0,0,0,0,0,0,0,-9.797207452773591,-1.2318936782429546,-1.766661616789632,-8.03054583598396,0.1196368036809852,-0.9586932474410332,36.01342362189901,119.18225893596625,1.3399655300878044,0,0,8.838073152995698
1175248.271,,370.162,397.554,1175.248271,0,0,0,0,0,0,0,-9.715024867960665,-0.5809219675668373,-0.8331016931188757,-8.88192317484179,-0.14314723832228923,-1.0603313829373746,36.30682937949729,119.35054991617677,2.3537772149355294,0,0,8.831887851739673
1175314.931,,368.255,396.442,1175.3149310000001,0,0,0,0,0,0,0,-10.825842236664244,-2.4869502124785754,-3.566540878956894,-7.259301357707349,0.35768723340716085,-0.8666214395526004,40.7669616486734,112.39838077501238,4.758560322726693,0,0,8.605153228009119
1175381.591,,366.709,394.993,1175.381591,0,0,0,0,0,0,0,-12.273659629851181,-4.031978471290358,-5.782269212016709,-6.491390417834472,0.5947087413428158,-0.7749475922540224,46.94990117679825,109.13656415668795,3.509732903210615,0,0,8.378967933517696
1175448.244,,366.241,394.818,1175.448244,0,0,0,0,0,0,0,-12.447477171703213,-4.499006846042846,-6.452035603912863,-5.995441567790349,0.7477870974290981,-0.7157408056514293,55.40855706767485,107.40357821317106,4.835552866247538,0,0,8.10652385467525
1175514.905,,366.405,396.738,1175.514905,0,0,0,0,0,0,0,-10.52629459611262,-4.334035118075576,-6.215449295716771,-4.31084530039585,1.2677504510267426,-0.5146323008000161,64.83796902387687,99.42622153012162,6.241844001794335,0,0,7.720966350185599
1175581.561,,368.186,397.315,1175.581561,0,0,0,0,0,0,0,-9.948112133702523,-2.5520634768923856,-3.6599199508262004,-6.2881921828763225,0.6574274103431782,-0.7506896177993576,69.3226906986361,91.55636355127041,4.043466743828942,0,0,7.485403410841803
1175648.223,,368.647,396.721,1175.648223,0,0,0,0,0,0,0,-10.540929589335406,-2.090091762146926,-2.9974053258697917,-7.5435242634656134,0.2699596881740774,-0.9005522066615501,74.98632671569939,84.43221135643023,5.383804681259735,0,0,7.227767639064764
1175714.874,,369.221,397.173,1175.714874,0,0,0,0,0,0,0,-10.087747264577956,-1.5151202216420074,-2.1728374089181863,-7.91490985565977,0.15532872185133226,-0.9448885278413671,81.61318519142091,75.45853033347024,5.162963362853689,0,0,6.922579673182684
1175781.535,,368.905,396.98,1175.7815349999998,0,0,0,0,0,0,0,-10.27956478690919,-1.8301485492700635,-2.62462020788055,-7.654944579028641,0.23556896675293565,-0.913853656692429,95.07867540159833,66.61367187190017,8.628726028041969,0,0,6.414670227838826
1175848.19,,368.054,397.182,1175.84819,0,0,0,0,0,0,0,-10.0763824401497,-2.6801769782532006,-3.8436477973517804,-6.23273464279792,0.6745447986928752,-0.7440690504956233,119.67673779709214,63.93624429075421,12.504840812215877,0,0,5.637285130040818
1175914.849,,367.162,396.389,1175.914849,0,0,0,0,0,0,0,-10.868200046914694,-3.5712053628294598,-5.1214735108985785,-5.746726536016116,0.8245548693365438,-0.6860489980994928,144.94348979759533,64.84848878763833,15.238262626087039,0,0,4.893612518323601
1175981.51,,368.35,396.819,1175.98151,0,0,0,0,0,0,0,-10.437017642682974,-2.382233732152372,-3.416366750377842,-7.020650892305133,0.4313485009345426,-0.8381311483130471,163.56251192121715,59.86417782620992,10.611644934650148,0,0,4.279512486553918
1176048.173,,368.185,398.034,1176.048173,0,0,0,0,0,0,0,-9.22083522745612,-2.5462620862230096,-3.6516001640495035,-5.569235063406618,0.8793389520982604,-0.6648599183352477,179.52852026314332,54.11616279021544,5.993409831206271,0,0,3.733591279949529
1176114.831,,368.748,398.698,1176.114831,0,0,0,0,0,0,0,-8.555652925392451,-1.982290527068585,-2.8428073438978516,-5.7128455814946,0.8350124816897659,-0.6820042615423477,201.5776684286196,51.55644217375223,14.02917034020823,0,0,3.0841836403092557
1176181.483,,368.642,397.521,1176.181483,0,0,0,0,0,0,0,-9.731470754222244,-2.0873190692607864,-2.9934290010668927,-6.7380417531553505,0.5185779449228879,-0.8043930340053013,255.5797660051148,48.01466460539642,22.037842263860675,0,0,1.7485034515572468
1176248.144,,369.541,398.383,1176.2481440000001,0,0,0,0,0,0,0,-8.868288447899602,-1.1873474941742188,-1.7027778388665646,-7.165510609033037,0.38663645593663754,-0.8554246218937563,295.59360068554577,42.20541290109914,18.482956919305128,0,0,1.3992620621493668
1176314.806,,371.546,398.469,1176.314806,0,0,0,0,0,0,0,-8.781106148318315,0.8186240815891779,1.1739902916722433,-9.955096439990559,-0.4743902671348498,-1.1884477007625265,338.66250486866807,39.41604346472304,23.005924594907206,0,0,2.2163736676125927
1176381.463,,369.83,398.699,1176.381463,0,0,0,0,0,0,0,-8.549923961890102,-0.896404429417089,-1.2855357669413539,-7.264388194948747,0.3561171426961481,-0.8672287104173414,376.84742497639894,42.13145353889697,19.252453116378867,0,0,3.3489147547209823
1176448.12,,369.736,396.916,1176.44812,0,0,0,0,0,0,0,-10.331741799934889,-0.9894329543188292,-1.4189481736283804,-8.91279362630651,-0.1526756361831579,-1.0640167231333137,385.48921083968185,43.48680220894952,4.390640107863208,0,0,3.6242900467517383
1176514.779,,369.159,396.747,1176.514779,0,0,0,0,0,0,0,-10.499559626983228,-1.56546146396812,-2.245031892292348,-8.25452773469088,0.050503099985353565,-0.985432392976716,388.4111164829735,43.457704923094916,1.0244222630378108,0,0,3.7117948308383597
1176581.44,,369.351,396.701,1176.58144,0,0,0,0,0,0,0,-10.544377443036808,-1.3724899583660317,-1.968291043057276,-8.576086399979532,-0.04874840924449289,-1.0238203341409433,380.1579446918269,44.79954540392973,5.993350815984382,0,0,3.4820956811965416
1176648.1,,369.086,397.411,1176.6481,0,0,0,0,0,0,0,-9.833195301298531,-1.636518481234134,-2.346934912849468,-7.486260388449063,0.2876346154370079,-0.8937159975891007,369.0707660748068,48.24306020130843,4.729076540636811,0,0,3.2081847950987203
1176714.757,,369.302,397.395,1176.714757,0,0,0,0,0,0,0,-9.848013237233488,-1.4195470617181627,-2.035775735699226,-7.812237501534262,0.18701931894343804,-0.932631416729699,372.0240742128891,48.46760594715222,3.442176021179436,0,0,3.2962281114715273
1176781.412,,369.672,396.782,1176.781412,0,0,0,0,0,0,0,-10.459831233104808,-1.0485756852430086,-1.5037648906404162,-8.956066342464391,-0.16603208665632158,-1.0691826560133806,383.6149015344257,48.48714185478712,5.019847730113222,0,0,3.6333353562401087
1176848.072,,368.602,396.355,1176.848072,0,0,0,0,0,0,0,-10.885649164781455,-2.1176042497970684,-3.036861043298715,-7.84878812148274,0.17573769420502042,-0.9369948601680486,385.06920938314283,48.04749530535604,0.2695612515504619,0,0,3.6701182729860515
1176914.732,,368.018,396.627,1176.9147320000002,0,0,0,0,0,0,0,-10.612467120929807,-2.700632828246455,-3.872983575612388,-6.7394835453174196,0.5181329248891324,-0.8045651563539211,381.7765802425214,49.39189986258151,2.151873050199555,0,0,3.5920509789838255
1176981.39,,368.098,396.397,1176.98139,0,0,0,0,0,0,0,-10.841285137013074,-2.6196614497360997,-3.7568623483732937,-7.08442278863978,0.4116648237679474,-0.8457442903884693,374.377922291268,51.01589543904582,4.283701023571442,0,0,3.4022133209210423
1177048.046,,369.889,396.957,1177.048046,0,0,0,0,0,0,0,-10.280103213028497,-0.827690114264442,-1.1869924204995144,-9.093110792528982,-0.20833189060741425,-1.085543136553505,367.25746590718194,51.275589499485044,3.034514015009666,0,0,3.204806823749447
1177114.704,,369.943,396.508,1177.1147039999998,0,0,0,0,0,0,0,-10.727921278048825,-0.7727187635420023,-1.1081578887635382,-9.619763389285287,-0.3708871898743741,-1.1484153619998956,366.681945453106,52.19280274688725,1.7753667581739463,0,0,3.2039011805414788
1177181.368,,368.07,394.622,1177.181368,0,0,0,0,0,0,0,-12.612739261152512,-2.644747339282162,-3.7928380762670777,-8.819901184885435,-0.12400368296799404,-1.0529271461422145,366.96482247421307,52.79082989589733,0.5369399295542536,0,0,3.221757509203451
1177248.021,,366.808,395.054,1177.2480209999999,0,0,0,0,0,0,0,-12.179557463762933,-3.9057760892065403,-5.601282105736978,-6.578275358025955,0.5678910487279747,-0.7853199887470047,368.70602845822424,52.56370535522204,2.045740886262588,0,0,3.266442359194966
1177314.684,,367.425,397.404,1177.314684,0,0,0,0,0,0,0,-9.82837551353623,-3.2878047073079415,-4.715048024202514,-5.113327489333716,1.0200582661165425,-0.6104332925930188,368.851944862594,51.45289495047972,1.9211772588932063,0,0,3.252404743432854
1177381.342,,370.248,396.485,1177.381342,0,0,0,0,0,0,0,-10.74619367642822,-0.46383341216079543,-0.665184745185682,-10.081008931242538,-0.5132541079721994,-1.2034792387920905,365.6866331112594,53.45637981309602,1.7416004929782147,0,0,3.1977608057867686
1177448.0,,370.328,397.56,1177.448,0,0,0,0,0,0,0,-9.670011863786385,-0.3828621309066307,-0.549063657421899,-9.120948206364487,-0.2169241185100567,-1.0888663901922224,361.9102704250543,52.86757279290891,2.6910837023904466,0,0,3.0843641269538873
1177514.662,,370.225,397.524,1177.514662,0,0,0,0,0,0,0,-9.704830004694372,-0.4848908052620686,-0.6953831977050887,-9.009446806989283,-0.18250836995825,-1.0755552603083425,357.57918964753463,51.82230566336002,0.9967197271621601,0,0,2.9482313420087376
1177581.32,,369.878,397.037,1177.58132,0,0,0,0,0,0,0,-10.190648240984672,-0.8309195517943522,-1.1916237637736962,-8.999024477210975,-0.1792914392023655,-1.0743110339026734,365.1984852508228,53.23757779918675,3.4874380783312384,0,0,3.1805534679221537
1177647.979,,369.837,396.438,1177.647979,0,0,0,0,0,0,0,-10.788466484011337,-0.8709482976485674,-1.249029073883846,-9.53943741012749,-0.3460939700909174,-1.1388259797355411,380.96486393603334,62.45437458534429,9.90143268792839,0,0,3.77236179825725
1177714.631,,368.85,396.548,1177.714631,0,0,0,0,0,0,0,-10.677284875597763,-1.8569771593865312,-2.6630951750746057,-8.014189700523158,0.12468524835031214,-0.9567406383730122,393.8157168928445,68.6646770619931,6.411395079048011,0,0,4.232688079011152
1177781.293,,368.921,396.89,1177.781293,0,0,0,0,0,0,0,-10.334103114368588,-1.7850058893145615,-2.5598810226115276,-7.774222091757061,0.19875306211901475,-0.9280931054621385,410.84335741817546,74.1913128896373,9.91051641511611,0,0,4.799825151481106
1177847.954,,368.958,396.845,1177.8479539999998,0,0,0,0,0,0,0,-10.377921395332464,-1.747034647705732,-2.5054263837437265,-7.872495011588738,0.16842038362950157,-0.9398250084452188,428.7462179872311,89.28711388565115,10.341258569286978,0,0,5.54737798247241
1177914.608,,370.447,397.706,1177.914608,0,0,0,0,0,0,0,-9.515739824848424,-0.2570635219767041,-0.36865560308643086,-9.147084221761993,-0.22499119694231867,-1.0919865294689737,441.7922758317561,104.28233760627509,9.05264860661995,0,0,6.1634414017092105
1177981.266,,370.021,396.117,1177.981266,0,0,0,0,0,0,0,-11.103558207917956,-0.6820923518600921,-0.9781903577867382,-10.125367850131218,-0.5269458231170974,-1.208774843458439,431.4687849522712,112.67913992983861,6.0767090766583305,0,0,6.0436168654099625
1178047.93,,366.423,394.914,1178.04793,0,0,0,0,0,0,0,-12.30537650909298,-4.279121108219897,-6.136696996640552,-6.168679512452428,0.6943158981748241,-0.7364220957081902,419.6854253574164,116.83730778241575,5.484640941644393,0,0,5.827086776558175
1178114.588,,366.576,394.851,1178.114588,0,0,0,0,0,0,0,-12.367194941087291,-4.125149965886806,-5.915886651848939,-6.451308289238352,0.6070803928818548,-0.7701625543732874,407.83447512213536,119.20895501475795,6.740198749918861,0,0,5.590657984252699
1178181.243,,364.754,394.354,1178.181243,0,0,0,0,0,0,0,-12.863013450718029,-5.946178881150615,-8.527428117099733,-4.335585333618296,1.2601142530299632,-0.517585786562534,394.08452562463236,130.97317346093763,10.324886015393233,0,0,5.558588343211336
1178247.907,,366.096,394.193,1178.247907,0,0,0,0,0,0,0,-13.022831825282424,-4.603207679187392,-6.601470241764969,-6.421361583517455,0.6163236696462767,-0.766587491713277,378.9438174007188,151.2794934022578,12.083309478563912,0,0,5.793095406283355
1178314.562,,366.339,394.873,1178.314562,0,0,0,0,0,0,0,-12.341650383831563,-4.359236622231776,-6.251590826770424,-6.0900595570611396,0.7185825408453427,-0.7270363799813702,361.2003186966222,178.12975369086215,17.503541335847796,0,0,6.283879185325286
1178381.22,,367.118,394.855,1178.38122,0,0,0,0,0,0,0,-12.358468913664979,-3.57926553546082,-5.133032621721829,-7.22543629194315,0.36813994157550567,-0.8625785998085314,316.3770756387411,245.4819854438237,59.75945282353977,0,0,8.035355529584026
1178447.882,,366.656,395.505,1178.447882,0,0,0,0,0,0,0,-11.707287397061748,-4.04029440430844,-5.794195109358006,-5.9130922877037415,0.7732048243165085,-0.7059098800377672,292.1158034255502,306.41769280686015,21.937277407916007,0,0,9.89367361191344
1178514.537,,366.052,396.31,1178.514537,0,0,0,0,0,0,0,-10.90110602898352,-4.643323389021248,-6.6590002671044655,-4.2421057618790545,1.288967428449605,-0.5064261174652578,284.82397942633276,323.03685598760796,7.397157378917617,0,0,10.427521499539084
1178581.196,,367.344,395.977,1178.581196,0,0,0,0,0,0,0,-11.232924614468345,-3.3503523293526314,-4.804747702858566,-6.428176911609779,0.6142200671871343,-0.7674011112547943,275.23855585952725,330.3549767562764,5.782549300541342,0,0,10.667076539522688
1178647.854,,367.348,396.588,1178.647854,0,0,0,0,0,0,0,-10.620743242133528,-3.345381298141092,-4.797618736357718,-5.8231245057758105,0.8009740593032044,-0.6951694513317792,239.2752068274354,327.994646788743,21.636387940287825,0,0,10.683179563548647
1178714.513,,367.612,397.856,1178.7145130000001,0,0,0,0,0,0,0,-9.351561876532912,-3.0804102662518176,-4.417623212360843,-4.933938664172069,1.0754279810650726,-0.5890177053015256,196.1246548847449,337.7316975993827,22.508820614917333,0,0,11.255941438206143
1178781.172,,368.737,397.952,1178.781172,0,0,0,0,0,0,0,-9.254380535388975,-1.9544392482520152,-2.80286576533198,-6.4515147700569955,0.6070166610186225,-0.7701872042253151,186.44717908994988,332.1359117065954,18.184247645531766,0,0,11.163050501915242
1178847.832,,369.226,398.146,1178.847832,0,0,0,0,0,0,0,-9.059199200979663,-1.464468229574777,-2.1001972786751346,-6.9590019223045285,0.4503769208638668,-0.8307714429507488,146.97601041879307,369.7805027380921,7.028952789810048,0,0,12.717726347410881
1178914.488,,370.099,397.471,1178.914488,0,0,0,0,0,0,0,-9.733017961911742,-0.590497283052855,-0.8468336735531186,-8.886184288358622,-0.1444624631729886,-1.0608400782164504,127.61202880889239,366.73934567029795,14.816832593817814,0,0,12.857293389727907
1178981.147,,368.163,397.27,1178.9811470000002,0,0,0,0,0,0,0,-9.932836694134267,-2.525526306719712,-3.62186293827936,-6.310973755854906,0.6503957058835126,-0.7534093009475178,105.28464017391936,379.7944399553382,13.863745162737128,0,0,13.536591988436939
1179047.808,,368.071,396.878,1179.047808,0,0,0,0,0,0,0,-10.32365541537041,-2.616555315143387,-3.752407834105274,-6.571247581265137,0.5700602250722524,-0.7844810069065762,100.59121461133446,393.7970196187624,6.583074588783597,0,0,14.012265354386209
1179114.468,,367.606,396.924,1179.1144680000002,0,0,0,0,0,0,0,-10.276474178782337,-3.0805843520221856,-4.4178728691367555,-5.858601309645581,0.7900238760028563,-0.6994047017126859,93.95133497349124,399.59131278065126,6.085019037011272,0,0,14.273512195810786
1179181.124,,367.814,396.54,1179.1811240000002,0,0,0,0,0,0,0,-10.659293037527732,-2.871613461051936,-4.118187267098882,-6.5411057704288496,0.5793637225032315,-0.7808826524354628,78.3655326781467,418.1165085098467,5.073680306971649,0,0,15.033414504223927
1179247.783,,369.089,397.803,1179.247783,0,0,0,0,0,0,0,-9.395111867565959,-1.5956425402724221,-2.2883146384222552,-7.106797229143703,0.4047587838197023,-0.8484153697228611,67.15248814011342,441.1376566457602,7.594827867066573,0,0,15.863364905293668
1179314.441,,368.282,397.107,1179.3144410000002,0,0,0,0,0,0,0,-10.089930739775866,-2.4016716479459888,-3.4442427070238844,-6.645688032751982,0.5470836178295637,-0.7933677699777886,70.54272344936678,445.5873689284307,6.085686318472848,0,0,15.945636216877165
1179381.098,,367.347,396.042,1179.381098,0,0,0,0,0,0,0,-11.153749654155945,-3.3357007840717756,-4.783735890409991,-6.370013763745954,0.6321725618022659,-0.7604575462411799,62.26477441189397,456.7578726654026,7.352929139762885,0,0,16.388040328805467
1179447.756,,367.322,396.589,1179.447756,0,0,0,0,0,0,0,-10.605568575267796,-3.3597299195193955,-4.818196124989241,-5.787372450278555,0.8120092010960294,-0.6909013411824327,49.145295511264116,480.7140726843837,14.13793419772771,0,0,17.272129075306186
1179514.417,,368.315,397.569,1179.5144169999999,0,0,0,0,0,0,0,-9.624387467676286,-2.365759025160287,-3.3927403378167575,-6.231647129859528,0.674880467770073,-0.7439392222956684,49.527115069670664,486.28944424936157,1.5337029783209208,0,0,17.42953492210753
1179581.074,,369.213,398.433,1179.581074,0,0,0,0,0,0,0,-8.759206455407195,-1.466788202946418,-2.103524357453255,-6.655682097953941,0.5439988741677954,-0.7945608698017969,51.99110581475175,488.5679344894567,6.018803311628393,0,0,17.461920959256325
1179647.737,,369.505,398.145,1179.647737,0,0,0,0,0,0,0,-9.046025361283569,-1.1738173072338896,-1.683374168814381,-7.362651192469188,0.32578752680289363,-0.8789594288666458,52.83220859929023,488.90036349026343,1.2273517246792376,0,0,17.460039799588902
1179714.39,,370.913,397.245,1179.7143899999999,0,0,0,0,0,0,0,-9.944844468780786,0.2351534289510937,0.3372337798183092,-10.282078248599095,-0.5753156704853386,-1.2274830612911238,52.17524286772439,492.1167282378012,6.3413868164934355,0,0,17.563483995003946
1179781.052,,367.154,395.591,1179.7810519999998,0,0,0,0,0,0,0,-11.597663441274563,-3.5228757176744807,-5.052163863333317,-6.5454995779412455,0.5780075406492011,-0.7814071888341986,50.5572384143286,496.2577126578516,1.2657010167697678,0,0,17.70725425993994
1179847.71,,366.427,395.988,1179.84771,0,0,0,0,0,0,0,-11.199482509083566,-4.2489049364415905,-6.093363920016254,-5.106118589067312,1.0222833475979753,-0.6095726880777056,51.21288103786368,491.5749180024317,3.2557394568954816,0,0,17.56082198294649
