TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,ToneStart_5000,ToneStart_10000,ToneStart_20000,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
3666.668,,419.462,453.255,0,0,0,0,0,3.666668,0,0,5.496986818467008,4.312244401254134,3.4362911527861995,2.060695665680808,9.832708293535418,0.14968642387350847,,,,0,0,0,0,0,
3733.338,,419.307,451.952,0,0,0,0,0,3.7333380000000003,0,0,4.205539531500676,4.161421848957275,3.3161054212308945,0.8894341102697818,8.918364038657321,0.06460741071797914,,,,0,0,0,0,0,
3800.004,,419.538,450.898,0,0,0,0,0,3.800004,0,0,3.163087543082611,4.3965984472371815,3.5035102295869143,-0.3404226865043034,7.958277462556438,-0.024727889419521216,,,,0,0,0,0,0,
3866.671,,419.917,450.503,0,0,0,0,0,3.8666709999999997,0,0,2.7796317210419375,4.779774509479296,3.808851139508703,-1.0292194184667656,7.420568927909219,-0.07476124529070824,,,,0,0,0,0,0,
3933.334,,419.662,449.041,0,0,0,0,0,3.933334,0,0,1.3291712012885455,4.528949722618336,3.6089767835718445,-2.279805582283299,6.444299990511701,-0.16560230140829907,,,,0,0,0,0,0,
3999.999,,418.974,448.257,0,0,0,0,0,3.999999,0,0,0.5567070240610406,3.8451244625680943,3.064058017223356,-2.5073509931623152,6.2666668750048125,-0.18213092297554795,,,,0,0,0,0,0,
4066.67,,418.926,447.723,0,0,0,0,0,4.06667,0,0,0.03423988225284802,3.801298979808621,3.029134873263794,-2.994894991010946,5.886066101954801,-0.21754552530346835,,,,0,0,0,0,0,
4133.334,,419.602,447.067,0,0,0,0,0,4.133334,0,0,-0.6102324713598932,4.48147246047256,3.5711436518794306,-4.181376123239324,4.959840698446551,-0.303730069986335,,,,0,0,0,0,0,
4200.001,,419.497,446.152,0,0,0,0,0,4.200001,0,0,-1.513708305754733,4.380645530758159,3.4907978539622246,-5.004506159716957,4.31726499330714,-0.3635212335216362,,,,0,0,0,0,0,
4266.672,,419.983,445.846,0,0,0,0,0,4.266672,0,0,-1.8081874472536583,4.870818253263735,3.881401025342285,-5.689588472595943,3.782456116497656,-0.4132847785135979,,,,0,0,0,0,0,
4333.335,,420.641,445.887,0,0,0,0,0,4.333335,0,0,-1.7556719676713328,5.532989877099226,4.409064692438907,-6.16473666011024,3.411532121372606,-0.4477989642730447,,,,0,0,0,0,0,
4400.0,,421.075,446.74,0,0,0,0,0,4.4,0,0,-0.8911601376063345,5.971161028220195,4.758229452893636,-5.649389590499971,3.8138373367956926,-0.4103647806677875,,,,0,0,0,0,0,
4466.667,,421.079,448.34,0,0,0,0,0,4.466667,0,0,0.720348044026025,5.979331706670052,4.7647404086614875,-4.0443923646354625,5.066776943482866,-0.29377973656464085,,,,0,0,0,0,0,
4533.333,,420.927,448.772,0,0,0,0,0,4.533333,0,0,1.1638520607141913,5.8315017248526715,4.646939362067614,-3.4830873013534225,5.504959224353356,-0.25300722026150024,,,,0,0,0,0,0,
4600.002,,420.67,448.192,0,0,0,0,0,4.600002000000001,0,0,0.5953526039699,5.578671333041825,4.4454668028485385,-3.8501141988786385,5.218440014713501,-0.2796676071739887,,,,0,0,0,0,0,
4666.666,,420.527,446.91,0,0,0,0,0,4.666666,0,0,-0.675151704601376,5.439840031025881,4.334836520165614,-5.00998822476699,4.312985424273044,-0.3639194440514333,,,,0,0,0,0,0,
4733.337,,420.672,446.679,0,0,0,0,0,4.733337000000001,0,0,-0.8946587944296311,5.589008569270561,4.45370422012792,-5.348363014557552,4.0488334561569115,-0.3884985767473647,,,,0,0,0,0,0,
4800.004,,421.327,446.535,0,0,0,0,0,4.8000039999999995,0,0,-1.0271705605489387,6.248176260068476,4.978974147799197,-6.006144708348136,3.5353367825037374,-0.4362790380123436,,,,0,0,0,0,0,
4866.667,,420.708,445.835,0,0,0,0,0,4.8666670000000005,0,0,-1.7156870008006422,5.633343103624043,4.489033011235694,-6.204720012036336,3.3803191545032494,-0.45070330626976357,,,,0,0,0,0,0,
4933.333,,420.175,445.537,0,0,0,0,0,4.933332999999999,0,0,-2.002206907814241,5.104509537590275,4.067622233889416,-6.069829141703657,3.4856215882375396,-0.4409049977036061,,,,0,0,0,0,0,
5000.003,,420.115,446.114,0,0,0,0,0,5.0000029999999995,0,0,-1.4137301085738727,5.04867562446708,4.023129950791736,-5.436860059365609,3.9797483196046914,-0.39492689432055433,,,,0,0,0,0,0,
5066.667,,420.363,447.318,0,0,0,0,0,5.066667000000001,0,0,-0.19825832289433265,5.300840739496607,4.224072371941722,-4.422330694836055,4.771739733970883,-0.32123271665996306,,,,0,0,0,0,0,
5133.335,,419.395,447.322,0,0,0,0,0,5.133335,0,0,-0.18278982832066504,4.337005507594711,3.4560224969011264,-3.6388123252217914,5.383392627842953,-0.2643188963710202,,,,0,0,0,0,0,
5200.001,,418.219,446.215,0,0,0,0,0,5.200001,0,0,-1.2783256557371487,3.1651695540098785,2.52222341182004,-3.800549067557189,5.257132988846117,-0.27606725638959595,,,,0,0,0,0,0,
5266.67,,417.419,446.287,0,0,0,0,0,5.26667,0,0,-1.194864943973414,2.369333191132114,1.8880465330034288,-3.082911476976843,5.817356113220273,-0.2239389356675336,,,,0,0,0,0,0,
5333.333,,417.984,445.557,0,0,0,0,0,5.333333,0,0,-1.91340923846559,2.9384958570270783,2.3415942971329873,-4.255003535598577,4.902363526775361,-0.30907827556499606,,,,0,0,0,0,0,
5400.001,,417.554,444.725,0,0,0,0,0,5.4000010000000005,0,0,-2.7339566473917216,2.512658238682775,2.002257739668135,-4.7362143870598565,4.526706718621854,-0.3440328458511269,,,,0,0,0,0,0,
5466.668,,417.655,443.516,0,0,0,0,0,5.466667999999999,0,0,-3.9315082003853945,2.6178199615353606,2.0860577974192958,-6.01756599780469,3.5264207634047966,-0.4371086665709163,,,,0,0,0,0,0,
5533.333,,417.004,442.983,0,0,0,0,0,5.533333,0,0,-4.453064067468404,1.970980963296597,1.5706122157213305,-6.023676283189734,3.5216507747445607,-0.4375525102608731,,,,0,0,0,0,0,
5600.003,,417.467,443.425,0,0,0,0,0,5.600003,0,0,-3.9996230458090167,2.43814168093877,1.942877846747222,-5.942500892556239,3.5850202687062875,-0.43165602873144326,,,,0,0,0,0,0,
5666.665,,417.564,443.624,0,0,0,0,0,5.666665,0,0,-3.7891873645921237,2.539301303299851,2.0234887569338813,-5.812676121526005,3.686367856684365,-0.42222571544969406,,,,0,0,0,0,0,
5733.332,,417.813,445.363,0,0,0,0,0,5.733332000000001,0,0,-2.038754792001555,2.792460641699563,2.225223443307174,-4.263978235308729,4.895357435709431,-0.3097301868235697,,,,0,0,0,0,0,
5800.002,,418.231,446.86,0,0,0,0,0,5.800002,0,0,-0.5303256702924273,3.21461957134818,2.561628569859857,-3.091954240152284,5.810296888472829,-0.22459579097334587,,,,0,0,0,0,0,
5866.666,,418.713,447.96,0,0,0,0,0,5.866666,0,0,0.5810984593818489,3.7007775309550652,2.9490325034027896,-2.3679340440209407,6.375502587994054,-0.17200384555607243,,,,0,0,0,0,0,
5933.337,,419.037,450.243,0,0,0,0,0,5.933337000000001,0,0,2.875519826159575,4.028935331438049,3.210531097054745,-0.33501127089517,7.962501879169544,-0.024334810779082165,,,,0,0,0,0,0,
6000.003,,418.855,452.8,0,0,0,0,0,6.0000029999999995,0,0,5.443936375582723,3.8510922245116035,3.068813538357336,2.375122837225387,10.078165575515845,0.1725260307407461,,,,0,0,0,0,0,
6066.666,,418.371,453.359,0,0,0,0,0,6.066666000000001,0,0,6.014348452295678,3.3712483350875573,2.6864410880538756,3.3279073642418027,10.821955939324454,0.24173513859024573,,,,0,0,0,0,0,
6133.333,,418.12,454.822,0,0,0,0,0,6.1333329999999995,0,0,7.4887572559748605,3.1244040996649005,2.4897387079211684,4.999018548053693,12.126507346413653,0.36312262009260793,,,,0,0,0,0,0,
6200.003,,418.219,455.852,0,0,0,0,0,6.200003,0,0,8.530162616296593,3.2275594559102387,2.571939955449402,5.958222660847191,12.875309153948779,0.43279803883591117,,,,0,0,0,0,0,
6266.668,,418.128,456.455,0,0,0,0,0,6.266667999999999,0,0,9.144563166294574,3.1407139053292212,2.502735477273228,6.641827689021346,13.40896478981354,0.48245427566578375,,,,0,0,0,0,0,
6333.337,,418.205,456.61,0,0,0,0,0,6.333337,0,0,9.310960446600347,3.221868008896422,2.5674046209616423,6.743555825638705,13.488378766005129,0.48984368363667763,,,,0,0,0,0,0,
6400.004,,418.749,456.076,0,0,0,0,0,6.400004,0,0,8.788353432746135,3.770021392825697,3.0042107514028378,5.7841426813432975,12.73941377822049,0.42015308109961064,,,,0,0,0,0,0,
6466.669,,418.122,455.051,0,0,0,0,0,6.466669,0,0,7.77474212651623,3.1471740572667386,2.5078833684522657,5.2668587580639645,12.335596559763864,0.38257820680231336,,,,0,0,0,0,0,
6533.334,,418.852,453.714,0,0,0,0,0,6.533334,0,0,6.449126871186195,3.881326126926183,3.092905980927303,3.356220890258892,10.844058867342085,0.24379179864312522,,,,0,0,0,0,0,
6600.004,,418.964,453.415,0,0,0,0,0,6.600004,0,0,6.1615085216167245,3.997477913246655,3.1854636733797213,2.976044848237003,10.547274790157015,0.21617627388593583,,,,0,0,0,0,0,
6666.669,,418.084,452.369,0,0,0,0,0,6.666669,0,0,5.126885372072877,3.1216287935878313,2.4875271541045616,2.6393582179683155,10.284440682217387,0.19171976704202406,,,,0,0,0,0,0,
6733.333,,418.084,451.003,0,0,0,0,0,6.733333,0,0,3.7722581071419654,3.1257790171854936,2.4908343362971914,1.281423770844774,9.224370406289344,0.09308106234158067,,,,0,0,0,0,0,
6799.998,,418.579,450.021,0,0,0,0,0,6.7999979999999995,0,0,2.801627069446056,3.6249287086478716,2.888590970901365,-0.08696390145530897,8.156139829751275,-0.006316951906934205,,,,0,0,0,0,0,
6866.67,,418.786,449.384,0,0,0,0,0,6.86667,0,0,2.175993282933348,3.8360782414459322,3.056849369134454,-0.8808560862011059,7.536388626647706,-0.06398431349497571,,,,0,0,0,0,0,
6933.338,,418.393,449.151,0,0,0,0,0,6.933338,0,0,1.9543548734876595,3.447226931018008,2.746986033059665,-0.7926311595720055,7.605261334394057,-0.05757576225495079,,,,0,0,0,0,0,
7000.005,,417.438,448.536,0,0,0,0,0,7.000005,0,0,1.3507123542386807,2.496374964214624,1.9892821121889066,-0.6385697579502259,7.725529225729317,-0.046384929639652545,,,,0,0,0,0,0,
7066.669,,417.109,448.574,0,0,0,0,0,7.066669,0,0,1.4000653862422041,2.171522216745302,1.7304172109670735,-0.33035182472486935,7.966139271532543,-0.023996354283016795,,,,0,0,0,0,0,
7133.335,,417.383,447.875,0,0,0,0,0,7.133335,0,0,0.7124148225218505,2.449668999776179,1.9520636032952108,-1.2396487807733603,7.256297439962041,-0.09004657793163978,,,,0,0,0,0,0,
7200.002,,417.046,448.704,0,0,0,0,0,7.2000020000000005,0,0,1.5527604939918547,2.116815251161313,1.6868229567938564,-0.13406246280200174,8.11937238119854,-0.00973813405186987,,,,0,0,0,0,0,
7266.672,,416.677,450.314,0,0,0,0,0,7.266672,0,0,3.1741027420893033,1.7519610953304436,1.3960821958019776,1.7780205462873258,9.612038221833364,0.12915324741047735,,,,0,0,0,0,0,
7333.335,,415.803,452.522,0,0,0,0,0,7.333335,0,0,5.393439867337918,0.8821059105878248,0.7029220540766498,4.690517813261268,11.885676531827464,0.34071350237450404,,,,0,0,0,0,0,
7400.002,,416.251,452.913,0,0,0,0,0,7.400002000000001,0,0,5.795773742153472,1.3342503810019934,1.0632217116401588,4.732552030513313,11.918490504825337,0.34376681673118853,,,,0,0,0,0,0,
7466.665,,418.0,453.91,0,0,0,0,0,7.466665,0,0,6.804103007898561,3.087394009335412,2.4602465350767355,4.343856472821826,11.61505567557652,0.3155324447298598,,,,0,0,0,0,0,
7533.338,,418.272,454.036,0,0,0,0,0,7.533338,0,0,6.941430044740173,3.3635376658140217,2.680296699079494,4.261133345660679,11.550477942519446,0.3095235375037194,,,,0,0,0,0,0,
7600.004,,418.097,454.989,0,0,0,0,0,7.600004,0,0,7.905751965713193,3.1926802939621552,2.5441458521742137,5.361606113538979,12.409560995583728,0.38946053933143115,,,,0,0,0,0,0,
7666.67,,418.836,455.638,0,0,0,0,0,7.66667,0,0,8.56606996166937,3.9358223289497687,3.1363322842715062,5.429737677397864,12.462747838183006,0.39440953316724664,,,,0,0,0,0,0,
7733.339,,418.255,454.877,0,0,0,0,0,7.733339,0,0,7.8163845430777315,3.358963957226422,2.6766520550647215,5.13973248801301,12.236355554090814,0.37334390934577044,,,,0,0,0,0,0,
7799.999,,418.095,454.61,0,0,0,0,0,7.799999,0,0,7.560693675332857,3.2031044335016645,2.5524525199590458,5.0082411553738115,12.133706966327063,0.36379253905809583,,,,0,0,0,0,0,
7866.665,,418.485,453.341,0,0,0,0,0,7.866665,0,0,6.30299990492648,3.597244689611898,2.8665304499145527,3.4364694550119275,10.906704835533537,0.24962095666918194,,,,0,0,0,0,0,
7933.334,,418.487,451.997,0,0,0,0,0,7.933333999999999,0,0,4.970302723696989,3.603384539219917,2.8714231022768257,2.098879621420163,9.862516563428258,0.15246005992232312,,,,0,0,0,0,0,
