TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
850223.309,,389.25,438.59,0,0,0,0,0,850.223309,0,0,0,0,0,-5.2627198662454475,-11.87378194942687,-10.425188199150506,5.162468332905059,5.8487283972288315,0.4186037197617154,318.80083808857904,104.9184209141452,25.40596358422228,0,0,3.3271173156414817
850289.964,,385.543,440.035,0,0,0,0,0,850.289964,0,0,0,0,0,-3.816528748657845,-15.579423341890447,-13.678464720051679,9.861935971393834,7.621947698264743,0.7996645820303274,278.86933341873123,120.01885015807744,1.6876540605906538,0,0,3.714862235892013
850356.623,,387.559,441.041,0,0,0,0,0,850.356623,0,0,0,0,0,-2.8093375627875616,-13.56206465742548,-11.907374388495679,9.098036825708117,7.333710643905464,0.7377230836450204,292.5146028981622,119.58177436347357,7.058931891693828,0,0,3.694544234302783
850423.281,,389.761,438.994,0,0,0,0,0,850.423281,0,0,0,0,0,-4.855146397983788,-11.358705997945151,-9.97298996355106,5.117843565567272,5.831890426455392,0.41498527749795683,277.3391679740374,121.63410105154439,33.820675362693976,0,0,3.7695808810942957
850489.943,,389.737,437.496,0,0,0,0,0,850.4899429999999,0,0,0,0,0,-6.351955164897959,-11.381347261537087,-9.99286730284163,3.640912137943671,5.274609577807849,0.2952268693939182,283.1239567803242,122.23309941541709,2.870418771231137,0,0,3.7694883457477557
850556.6,,390.172,442.536,0,0,0,0,0,850.5566,0,0,0,0,0,-1.3107640243575247,-10.944988631643355,-9.609776999442868,8.299012975085343,7.032220215009148,0.672933464710776,281.324459929711,116.12452084275883,2.9527654875983855,0,0,3.5872022320769976
850623.259,,391.149,447.432,0,0,0,0,0,850.623259,0,0,0,0,0,3.5864271487255337,-9.966629965586833,-8.750851123945282,12.337278272670815,8.555952373463759,1.00038009797713,281.64374600835816,122.80575108384868,3.564634399060967,0,0,3.7907281948655602
850689.918,,388.352,449.01,0,0,0,0,0,850.6899179999999,0,0,0,0,0,5.165618318611678,-12.762271304132469,-11.205215527918199,16.370833846529877,10.077907442754944,1.3274448387564428,284.3823354525641,117.33277995273264,3.7234967987266776,0,0,3.6162542789521943
850756.574,,391.621,453.129,0,0,0,0,0,850.756574,0,0,0,0,0,9.285809431692542,-9.491912708426526,-8.334084809231948,17.619894240924488,10.549207209000869,1.4287261045354411,281.7773505026826,116.73612774137999,3.2764268226038893,0,0,3.6045899761197515
850823.238,,390.031,450.361,0,0,0,0,0,850.8232380000001,0,0,0,0,0,6.519000684532671,-11.080553954265554,-9.728793232916551,16.247793917449222,10.031481593312545,1.3174680275353274,284.08390580811187,121.50173646471151,2.3473602078189497,0,0,3.744801501160238
850889.897,,390.009,453.429,0,0,0,0,0,850.889897,0,0,0,0,0,9.58819184482843,-11.101195306617399,-9.746914799429295,19.335106644257724,11.19639705536924,1.5678057551824582,315.0269420236446,102.47182795974007,32.215190249420715,0,0,3.2467082126903635
850956.554,,389.718,459.715,0,0,0,0,0,850.956554,0,0,0,0,0,15.875382966188624,-11.390836704335243,-10.001198325242896,25.87658129143152,13.664648779587036,2.0982275308629688,279.84707259554597,116.58633214206534,5.416106578779605,0,0,3.606020510686536
851023.208,,388.963,461.854,0,0,0,0,0,851.023208,0,0,0,0,0,18.015574030744176,-12.1444781678004,-10.662839271734697,28.678413302478873,14.721845675584193,2.3254167795594096,305.3310409108472,112.0887644826885,23.78903566991774,0,0,3.5337252036999813
851089.871,,389.349,457.997,0,0,0,0,0,851.089871,0,0,0,0,0,14.159765252927173,-11.757119452430572,-10.322767235503122,24.482532488430294,13.13864148807546,1.9851897402490941,284.512006397184,122.37166691480665,19.884966503071535,0,0,3.7722532964188904
851156.528,,391.204,453.844,0,0,0,0,0,851.1565280000001,0,0,0,0,0,10.007956364697463,-9.900760863953678,-8.693022969760742,18.700979334458204,10.957125956693885,1.5163869311690246,282.91113343820246,123.26404843643452,4.279366790641928,0,0,3.80222293685096
