Time,55C_SHAM_F,56C_SHAM_F,59F_SHAM_F,536_SHAMF,A0D_SHAMF,A04_SHAMF,55C_SH_M,56C_SH_M,59F_SH_M,536_SH_M,A0D_SH_M,A04_SH_M,B65_SNI_F,B5F_SNI_F,A22_SNI_F,50E_SNIF,50D_SNIF,B65_SNI_F,56F_SNI_M,B6F_SNI_Male,B5F_SNI_Male,A22_SNI_Male,50E_SNI_Male,50D_SNI_Male,,,CTRL,SNI,CTRL_SEM,SNI_SEM,,,,,,,,,,
5/13/2024 16:00,8.34,1.13,5.72,21.9,6.24,7.95,20.5,13.5,9.37,7.47,9.75,22.1,25.8,14.6,14.3,2.12,7.15,3.92,19.7,10.2,6.99,4.77,7.85,10.8,,174,11.16416667,10.68333333,1.983278376,1.997489839,,,,,,,,,,
5/13/2024 17:00,2.33,7.54,4.73,12.8,10.8,1.41,23.5,14.8,18.1,10.7,9.5,0.0596,12,13.1,8.67,0.0244,2.66,0.838,5.46,8.49,0.538,0.175,4.75,3.35,,175,9.689133333,5.004616667,2.030475006,1.331437628,,,,,,,,,,
5/13/2024 18:00,2.56,8.02,1.19,5.2,0.934,2.77,0.0394,0.974,1.22,0.181,2.36,27.4,4.85,3.51,1.77,10.6,2.47,0.141,0.107,3.17,3.77,3.47,1.11,6.39,,176,4.404033333,3.4465,2.191461098,0.840699037,,,,,,,,,,
5/13/2024 19:00,17.8,0.532,14.9,13.1,20.4,3.69,26.8,16.1,33.8,1.77,14.9,0.52,31.8,25.2,3.09,13.1,8.83,26,0.394,1.36,35.9,24.1,23.4,14.4,,177,13.69266667,17.29783333,3.059947735,3.500401903,,,,,,,,,,
5/13/2024 20:00,1.53,18.5,9.06,5.33,1.53,7.75,24.1,30.7,14.4,0.698,6.73,10.4,16.2,36.3,4.53,0.229,24.3,25.2,6.19,7.65,46,13.8,5.17,6.92,,178,10.894,16.04075,2.721875568,4.097726009,,,,,,,,,,
5/13/2024 21:00,25.8,30.7,9.82,19.9,30.8,5.77,8.63,2.16,16.9,3.03,10.3,40.9,45.4,12.8,11.7,12.2,11.3,4.34,16.4,4.78,24.2,0.6,21.2,1.47,,179,17.05916667,13.86583333,3.63396925,3.567030099,,,,,,,,,,
5/13/2024 22:00,46.3,39.4,7.82,15.8,52.3,19.3,1.25,20.7,30.1,0.971,11,59.5,41.2,8.06,16.3,1.2,30.6,19.1,15,6.82,5.3,18.2,13.8,9.95,,180,25.37008333,15.46083333,5.766402298,3.236323311,,,,,,,,,,
5/13/2024 23:00,35.5,19.1,3.42,19.7,40.3,17.3,4.71,2.25,1.16,3.13,11.4,49.3,19.2,26.4,35.4,9.76,6.05,32,19.3,10.3,2.98,2.85,5.5,7.88,,181,17.2725,14.80166667,4.741015766,3.295400108,,,,,,,,,,
5/14/2024 0:00,15.7,23.6,32.4,28.6,1.09,0.305,0.0244,10.3,21.1,0.259,0.0686,9.06,25.9,0.13,5.89,7.2,4.38,0.0244,1.95,2.8,11.8,18.7,7.38,0.221,,182,11.87558333,7.19795,3.496267873,2.319064476,,,,,,,,,,
5/14/2024 1:00,8.84,18.5,15.2,18.8,6.56,5.15,5.54,0.754,12.8,1.01,15.3,32,40.2,20.9,23.6,0.0682,22.5,2.33,31.4,0.484,25.7,4.83,1.19,1.56,,183,11.7045,14.56351667,2.58887198,4.128801458,,,,,,,,,,
5/14/2024 2:00,35,1.91,1.87,1.68,53.4,18.4,0.0244,12.4,1.17,0.0648,1.27,6.59,1.52,0.532,17.6,4.62,14.1,13.9,6.81,0.51,2.06,0.995,16.6,0.0244,,184,11.14826667,6.60595,4.872507831,2.002811167,,,,,,,,,,
5/14/2024 3:00,1.23,15.1,7.47,4.56,33.4,6.18,0.282,2,17.5,1.98,0.227,22.3,6.56,0.522,1.19,0.0244,1.05,0.0244,1.79,3.16,12.8,4.08,2.72,10.1,,185,9.352416667,3.6684,3.04243832,1.191588169,,,,,,,,,,
5/14/2024 4:00,0.286,2.11,25.6,0.785,1.2,3.07,7.04,0.802,3.92,0.0244,2.24,13.6,35.4,13.4,25.3,0.0244,2.42,15.2,5.78,1.56,1.22,1.93,6.14,0.805,,186,5.05645,9.098283333,2.167445398,3.251765028,,,,,,,,,,
5/14/2024 5:00,26.4,28.9,1.68,8.63,33.2,3.1,0.0244,13,2.02,0.0244,1.99,0.488,2.68,16.5,7.65,0.0244,4.1,5.68,2.24,0.68,15.7,5.09,5.12,0.0244,,187,9.954733333,5.4574,3.598651416,1.590031479,,,,,,,,,,
5/14/2024 6:00,15.1,12.8,1.23,13.8,15.6,12.5,0.0244,2.91,2.73,0.0244,0.0244,12.3,6.96,0.176,0.356,0.637,15.1,1.72,12.7,0.0244,5.75,9.24,13.9,6.91,,188,7.420266667,6.122783333,1.926492726,1.630208593,,,,,,,,,,
5/14/2024 7:00,2.4,10.6,1.15,10.1,17.2,0.419,1.74,0.35,4.41,0.0244,2.05,0.3,23,0.0244,15.3,11.2,21,1.56,0.156,0.322,1,5.21,3.33,0.698,,189,4.228616667,6.900033333,1.580623605,2.46257887,,,,,,,,,,
5/14/2024 8:00,4.43,15.7,6.62,1.78,0.0244,0.477,0.0244,1.91,1.21,1.37,0.262,0.0653,1.59,16.1,1.4,0.0244,0.304,0.0886,1.57,0.0244,1.62,0.0244,0.0393,0.415,,190,2.822758333,1.933341667,1.304952259,1.303286933,,,,,,,,,,
5/14/2024 9:00,0.413,0.243,1.2,14.9,15.6,1.02,8.65,0.463,2.42,0.589,3.76,20.7,5.63,0.0742,8.18,0.0426,2.32,0.38,0.0738,0.0244,3.97,0.524,1.14,2.23,,191,5.829833333,2.049083333,2.10357619,0.759148886,,,,,,,,,,
5/14/2024 10:00,10.5,18.7,1.15,1.04,25.2,0.0425,0.386,0.362,1.48,1.21,5.24,0.666,11.6,1.67,4.5,0.5,0.766,4.42,4.47,0.827,0.65,0.776,0.822,1.12,,192,5.498041667,2.67675,2.409702698,0.935866793,,,,,,,,,,
5/14/2024 11:00,2.43,7.14,1.23,0.385,2.58,1.1,4.26,0.721,7.12,0.433,2.39,13.4,9.3,0.437,3.16,0.0244,0.639,0.0683,1.15,0.0244,2.67,0.831,3.33,0.423,,193,3.599083333,1.838091667,1.120716238,0.763502515,,,,,,,,,,
5/14/2024 12:00,7.53,4.38,2.94,8.11,10.4,0.359,4.65,2.59,4.66,0.793,2.04,17.2,6.64,25.3,19.1,0.0244,17.3,0.0244,1.15,0.0244,0.268,1.99,2.06,0.477,,194,5.471,6.196516667,1.376437095,2.607310691,,,,,,,,,,
5/14/2024 13:00,6.76,32.7,1.2,2.16,1.79,0.296,0.0244,0.0439,6.6,1.35,3.95,11.4,3.58,0.0841,5.81,3.41,0.561,0.563,4.31,0.4,1.02,0.0244,0.458,0.0244,,195,5.689525,1.687075,2.649877215,0.581743415,,,,,,,,,,
5/14/2024 14:00,1.5,3.16,1.24,0.479,5.54,2.17,6.86,4.5,3.79,1.12,6.08,0.131,4.79,0.454,0.948,1.06,0.672,1.66,0.0567,0.0791,5.91,0.76,6.06,2.07,,196,3.0475,2.043316667,0.662111676,0.644332281,,,,,,,,,,
5/14/2024 15:00,1.49,0.828,2.74,4.75,0.0244,12.5,34,5.61,13.5,5.76,7.55,11.5,12.8,0.511,14.1,0.0244,2.13,3.65,1.63,9.23,7.86,1.41,3.2,13.8,,197,8.354366667,5.862116667,2.673995522,1.558689413,,,,,,,,,,
5/14/2024 16:00,9.5,6.57,1.4,2.71,8.82,1.73,23.8,6.68,30.3,8.32,2.46,0.362,4.97,21,2.42,0.0244,0.195,1.63,0.391,1,2.97,0.139,1.19,1.42,,198,8.554333333,3.11245,2.682635405,1.677458129,,,,,,,,,,
5/14/2024 17:00,7.6,7.29,6,7.16,21.2,0.514,2.39,4.9,1.31,0.0244,1.35,26.2,32.5,20.8,19.8,16,5.57,0.188,3.62,3.71,0.756,0.0244,3.5,0.884,,199,7.161533333,8.946033333,2.387030098,3.074928162,,,,,,,,,,
5/14/2024 18:00,8.57,25.6,3.11,15.4,2.94,3.1,0.358,6.98,21.2,0.331,1.59,4.58,12.7,9.71,9.88,1.55,11.2,0.707,1.16,0.473,3.41,1.77,3.9,4.83,,200,7.81325,5.1075,2.435891222,1.30081968,,,,,,,,,,
5/14/2024 19:00,2.7,19.8,27.8,6.36,15.5,5.56,27.5,5.7,10.7,0.196,17.9,9.55,31,37.7,4.48,1.39,8.68,10.9,7.85,9.12,34.9,28.4,33.7,19,,201,12.43883333,18.92666667,2.671353674,3.859146226,,,,,,,,,,
5/14/2024 20:00,18.3,24.8,10.3,5.03,12.9,6.26,18.7,19.6,40.8,1.37,2.74,12.6,52,35.7,10.2,22.8,32.8,10.6,14.4,14.4,43.6,27.9,30.2,15.4,,202,14.45,25.83333333,3.195549699,3.917256564,,,,,,,,,,
5/14/2024 21:00,24.3,56.2,12.5,11.9,45.2,19.7,0.362,3.36,5.31,2.85,12.9,29.2,54.4,29.2,12,22,35.4,0.0244,25.3,13.3,5.78,3.73,5.37,5.11,,203,18.6485,17.63453333,5.053884357,4.671552938,,,,,,,,,,
5/14/2024 22:00,38.3,49.6,15.8,9.6,33.5,13.2,2.84,1.36,9.96,1.21,0.0244,57.3,32.4,11.4,38.9,0.642,25.1,12.7,1.05,13.6,1.25,0.0244,9.02,7.24,,204,19.3912,12.7772,5.804248605,3.740608119,,,,,,,,,,
5/14/2024 23:00,18.1,35.1,14,12.1,27.7,27.5,35.5,17.6,43.9,0.977,13.5,53.8,9.11,36.5,26.9,17.4,13.6,0.993,29.3,4.99,19.5,19.5,10,1.53,,205,24.98141667,15.77691667,4.362009185,3.241370776,,,,,,,,,,
5/15/2024 0:00,19.5,0.893,24.7,11.5,12.6,27.5,11.7,0.413,4.75,0.794,0.0244,15.5,43.7,31.7,21.4,0.0244,3.11,7.81,0.189,12.3,15,7.25,3.45,2.23,,206,10.82286667,12.34695,2.797845809,3.950073191,,,,,,,,,,
5/15/2024 1:00,3.98,41.9,1.23,13,1.71,7.18,0.108,1.3,1.16,2.17,9.28,30,21.5,1.59,20.7,0.824,4.42,23.6,14.1,7.98,1.73,0.0244,24,8.09,,207,9.418166667,10.7132,3.819697755,2.752552012,,,,,,,,,,
5/15/2024 2:00,24.6,1.32,5.46,4.11,47.2,1.04,0.0244,2.83,3.78,1.28,2.98,19.3,16.5,0.0244,34.7,0.458,1.2,1.14,5.74,9.46,25.1,15.2,0.649,0.0244,,208,9.4937,9.182983333,4.088296599,3.3157964,,,,,,,,,,
5/15/2024 3:00,12.5,4.05,8.59,2.7,41.6,0.45,1.11,1.01,16.8,0.0244,0.0244,7.05,10.3,20.5,2.54,0.382,26.3,0.322,1.15,7.62,1.83,0.581,2.5,2.18,,209,7.9924,6.350416667,3.429095094,2.484609394,,,,,,,,,,
5/15/2024 4:00,0.924,4.51,5.49,1.18,3.11,11.8,0.639,13,1.24,0.379,3.95,19.2,11.1,0.0244,8.45,12.6,23.4,1.39,2.44,6.26,1.62,0.461,12.6,1.68,,210,5.451833333,6.83545,1.741430746,2.044477402,,,,,,,,,,
5/15/2024 5:00,8.51,1.91,5.59,10.9,26.8,7.57,0.819,0.206,1.66,0.802,0.539,3.48,35.3,2.88,4.99,3.71,5.7,12.9,8.61,2.57,17,7.06,1.25,0.217,,211,5.732166667,8.515583333,2.174039854,2.810905272,,,,,,,,,,
5/15/2024 6:00,27,33.7,2.69,9.74,0.548,0.814,0.0283,6.14,1.57,0.138,0.36,23.1,2.21,15.6,6.34,0.0244,28.7,0.0244,0.264,5.67,11.5,0.0244,17.5,3.7,,212,8.819025,7.629766667,3.490656491,2.6082329,,,,,,,,,,
5/15/2024 7:00,0.321,14.5,3.35,4.91,0.0244,0.641,0.0244,0.207,2.62,0.286,3.3,16,5.08,0.0244,2.66,14.3,2,5.58,0.268,0.606,0.39,0.0244,0.233,2.16,,213,3.84865,2.77715,1.610170036,1.184719294,,,,,,,,,,
5/15/2024 8:00,0.355,0.287,1.28,2.05,19.1,10.3,4.23,0.819,1.5,0.0244,0.0244,0.0244,28.5,0.428,1.35,1.26,0.227,0.65,0.215,1.32,2.18,0.652,3.2,3.56,,214,3.33285,3.6285,1.661666906,2.283346983,,,,,,,,,,
5/15/2024 9:00,8.22,4.98,1.57,1.16,6.37,0.165,0.0244,0.0244,1.18,1.52,1.53,2.03,2.36,0.743,20.4,0.0244,3.52,0.216,1.49,1.56,2.96,3.26,0.171,0.0244,,215,2.397816667,3.060733333,0.768483939,1.619892847,,,,,,,,,,
5/15/2024 10:00,0.414,31.5,1.22,2.43,0.0244,0.285,0.947,0.306,6.24,0.0244,0.727,9.76,0.623,17.7,9.82,0.697,0.468,1.14,4.72,6.15,0.796,0.0244,9.7,0.155,,216,4.489816667,4.332783333,2.602024039,1.608895634,,,,,,,,,,
5/15/2024 11:00,10.2,1.47,21.7,2.84,0.675,11.3,0.252,0.233,4.09,1.83,0.214,30.7,5.44,0.325,11.1,0.0244,3.7,0.367,0.08,0.682,3.64,0.655,0.145,0.612,,217,7.125333333,2.230866667,2.842838174,0.959636272,,,,,,,,,,
5/15/2024 12:00,1.65,12.5,1.23,2.75,24.1,0.0371,0.155,1.29,8.02,3.05,1.34,18.8,16.1,1.55,6.41,6.34,5.41,0.949,8.92,0.181,0.111,0.991,0.324,1.02,,218,6.243508333,4.0255,2.32188068,1.404397954,,,,,,,,,,
5/15/2024 13:00,3.93,5.8,1.73,2.62,0.0244,0.0457,0.0244,3.11,7.72,0.849,1.46,0.0297,7.28,0.0359,5.41,0.0244,0.144,0.284,2.28,1.09,0.659,0.0244,0.749,0.272,,219,2.2786,1.521058333,0.721766807,0.685690959,,,,,,,,,,
5/15/2024 14:00,5.11,0.0818,2.22,16.2,11,0.364,4.6,0.182,28.2,11.4,0.0646,10.3,3.6,16,5.1,1.01,0.184,0.143,0.0981,0.712,0.823,0.368,0.476,0.209,,220,7.476866667,2.393591667,2.456075588,1.316827598,,,,,,,,,,
5/15/2024 15:00,3.54,1.96,2.81,0.234,0.0244,0.0411,0.0861,0.319,1.25,0.0244,7.04,8.53,20,0.253,7.56,8.01,0.309,0.177,0.247,0.813,3.12,0.557,1.37,1.36,,221,2.154916667,3.648,0.837551989,1.688424938,,,,,,,,,,
5/15/2024 16:00,6.64,1.33,1.39,2.17,4.24,14,8.46,3.87,7.58,3.55,6.06,8.44,3.42,4.5,4.62,0.0244,3.05,2.56,1.14,13.6,13.9,2.84,3.31,6.89,,222,5.644166667,4.987866667,1.061596467,1.28087662,,,,,,,,,,
5/15/2024 17:00,10.2,2.1,3.94,13.9,26,0.477,6.72,2.12,54.1,15.2,4.79,17.4,13.1,28.9,32.6,0.863,14.3,0.124,10.1,2.84,0.628,0.0244,0.833,0.878,,223,13.07891667,8.765866667,4.329183294,3.331075534,,,,,,,,,,
5/15/2024 18:00,1.92,26.6,1.61,4.68,17.8,0.469,8.44,9.18,22.6,0.245,3,4.9,16.6,7.74,10.5,7.73,13.5,1.47,0.313,1.23,9.15,1.05,6.72,0.115,,224,8.453666667,6.343166667,2.603265904,1.601750306,,,,,,,,,,
5/15/2024 19:00,6.6,0.283,26.9,13,34.6,14.7,6.96,6.67,5.7,0.0244,21.5,7.75,30.9,54,3.94,12.5,3.95,16.2,12.1,16.2,44.7,18.7,27,25,,225,12.05728333,22.09916667,3.080604904,4.413115861,,,,,,,,,,
5/15/2024 20:00,19,30.3,12.7,20.1,55.8,7.01,0.327,20.1,1.2,0.0244,11.9,5.09,56,37.9,24,10.8,34.2,15.4,13.5,34.9,38.6,18.9,13,15.6,,226,15.29595,26.06666667,4.583115164,4.062006769,,,,,,,,,,
5/15/2024 21:00,35.5,48,4.25,17,58.1,12.7,24.7,1.64,1.2,0.0244,0.773,55.8,56,33.4,8.12,18.3,42.4,9.63,15.2,21.7,1.12,1.87,16.1,2.29,,227,21.64061667,18.84416667,6.464867026,4.964102418,,,,,,,,,,
5/15/2024 22:00,40.7,40.1,14.1,10.1,21.7,16.1,11,12.3,2.45,0.0244,10.5,57.7,48.7,15.2,23.8,3.11,28.7,3.5,10.4,21.5,7.64,33.3,10.3,19.4,,228,19.7312,18.79583333,5.03127345,3.888114651,,,,,,,,,,
5/15/2024 23:00,35.1,8.76,7.16,11,0.0244,14.3,0.0244,5.03,22.5,0.0244,1.18,36.7,17.4,16.8,37,0.0244,2.27,19.7,26,21.1,33.6,2.39,1.12,6.7,,229,11.81693333,15.34203333,3.783596298,3.71802953,,,,,,,,,,
5/16/2024 0:00,7.36,46.9,21.7,6.95,42.3,0.772,1.32,11.2,1.2,0.0244,18,31.1,35.6,0.233,32.1,11.7,3.14,6.61,30.4,19.8,3.9,6.52,1.97,0.0244,,230,15.73553333,12.66645,4.776367778,3.834453476,,,,,,,,,,
5/16/2024 1:00,16.8,31.5,8.35,9.08,52.9,0.714,18.9,1.66,1.14,0.0244,0.0244,21.7,29.8,1.62,39.4,5.87,1.67,7.81,9.8,7.99,6.65,1.08,27.5,2.23,,231,13.56606667,11.785,4.646012553,3.734689452,,,,,,,,,,
5/16/2024 2:00,10.7,16,3.58,2.49,5.88,30.3,0.0244,0.672,1.79,2.96,12.8,10.8,4.08,8.11,14.4,0.0244,13.6,0.25,18.2,4.52,19.7,15.1,7.6,8.48,,232,8.166366667,9.505366667,2.514795981,1.922786901,,,,,,,,,,
5/16/2024 3:00,14.2,19.2,23.2,6.32,0.37,3.63,0.0244,7.2,2.18,1.39,0.787,35.8,12,30.3,11.9,0.578,26,0.793,4.83,11.5,1.37,1.43,5.87,0.783,,233,9.525116667,8.946166667,3.272736894,2.906141415,,,,,,,,,,
5/16/2024 4:00,27,10.9,11.5,5.33,30.7,0.256,0.507,5.22,2.07,0.302,0.0244,4.65,31.6,2.05,13.8,14.6,12.2,4.49,9.3,0.795,28.3,0.332,2.86,0.216,,234,8.20495,10.04525,3.010932895,3.090585085,,,,,,,,,,
5/16/2024 5:00,6.66,0.675,3.35,6.56,43,20.2,2.24,5.44,1.85,0.0244,0.51,34.3,23.3,25.6,9.46,8.4,14.4,14.3,19.2,17.3,9.09,7.71,17.4,11.8,,235,10.40078333,14.83,4.149457972,1.703399008,,,,,,,,,,
5/16/2024 6:00,20.2,32.2,11.9,1.51,1.9,0.187,0.254,13.4,1.41,0.196,4.76,11.8,7.65,1.59,22.3,1.18,17.2,0.0244,13.2,0.537,15.5,0.12,3.35,6.46,,236,8.30975,7.42595,2.896367056,2.238749082,,,,,,,,,,
5/16/2024 7:00,7.06,10.8,1.43,1.09,0.0244,0.873,2.05,0.0866,1.94,1,0.657,8.66,11.4,0.191,21.5,0.0244,0.954,0.0244,3.92,1.07,0.917,0.432,0.308,0.0244,,237,2.972583333,3.3971,1.061892082,1.891585432,,,,,,,,,,
5/16/2024 8:00,0.213,1.92,1.92,3.1,18,6.44,0.0244,10.4,1.77,5.77,9.46,13,16.4,11.9,5.98,4.3,4.66,11.9,0.746,3.83,3.02,1.12,0.561,5.67,,238,6.00145,5.840583333,1.636170092,1.448250964,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,
