MM:DD:YYYY hh:mm:ss,LibaryVersion,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2021-02-05 11:24:45,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,3964,361,574,6,,0.0,3 days 20:01:52.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 11:24:47,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,3964,361,575,7,0.19,,3 days 20:01:54.000000000,1.0,0.8833333333333333,0.0,0.0,,0,ProRat2
2021-02-05 11:25:32,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3965,361,575,7,,0.33,3 days 20:02:39.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 11:25:34,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3966,361,575,7,,0.41,3 days 20:02:41.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 11:25:36,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3967,361,575,7,,0.41,3 days 20:02:43.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 11:25:39,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3968,361,575,7,,0.65,3 days 20:02:46.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 11:25:40,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3969,361,575,7,,0.54,3 days 20:02:47.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 11:25:42,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3970,361,575,7,,0.09,3 days 20:02:49.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 11:25:45,1.1.4,ProRat2,5,3.87,0,6,Pellet,Left,3970,361,576,8,0.44,,3 days 20:02:52.000000000,1.0,0.9666666666666667,0.0,0.0,,0,ProRat2
2021-02-05 12:21:07,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,3971,361,576,0,,0.0,3 days 20:58:14.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:21:11,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,3971,361,577,1,1.58,,3 days 20:58:18.000000000,1.0,55.43333333333333,0.0,0.0,,0,ProRat2
2021-02-05 12:21:53,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,3972,361,577,1,,0.15,3 days 20:59:00.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:21:58,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,3972,361,578,2,0.63,,3 days 20:59:05.000000000,1.0,0.7833333333333333,0.0,0.0,,0,ProRat2
2021-02-05 12:22:30,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,3973,361,578,2,,0.07,3 days 20:59:37.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:22:39,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,3974,361,578,2,,0.43,3 days 20:59:46.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:22:52,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,3974,361,579,3,0.44,,3 days 20:59:59.000000000,1.0,0.9,0.0,0.0,,0,ProRat2
2021-02-05 12:23:36,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,3975,361,579,3,,0.05,3 days 21:00:43.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:23:37,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,3976,361,579,3,,0.0,3 days 21:00:44.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:23:42,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,3976,361,580,4,0.63,,3 days 21:00:49.000000000,1.0,0.8333333333333334,0.0,0.0,,0,ProRat2
2021-02-05 12:24:27,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,3977,361,580,4,,0.13,3 days 21:01:34.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:24:29,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,3978,361,580,4,,0.0,3 days 21:01:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:24:30,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,3979,361,580,4,,0.0,3 days 21:01:37.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:24:31,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,3979,361,581,5,0.32,,3 days 21:01:38.000000000,1.0,0.8166666666666667,0.0,0.0,,0,ProRat2
2021-02-05 12:25:24,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,3980,361,581,5,,0.07,3 days 21:02:31.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:25:25,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,3981,361,581,5,,0.04,3 days 21:02:32.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:25:27,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,3982,361,581,5,,0.32,3 days 21:02:34.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:25:30,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,3983,361,581,5,,0.0,3 days 21:02:37.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:25:32,1.1.4,ProRat2,5,3.87,0,4,Pellet,Left,3983,361,582,6,0.32,,3 days 21:02:39.000000000,1.0,1.0166666666666666,0.0,0.0,,0,ProRat2
2021-02-05 12:26:13,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,3984,361,582,6,,0.33,3 days 21:03:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:26:14,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,3985,361,582,6,,0.39,3 days 21:03:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:26:18,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,3986,361,582,6,,0.0,3 days 21:03:25.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:26:20,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,3987,361,582,6,,0.0,3 days 21:03:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:26:20,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,3988,361,582,6,,0.0,3 days 21:03:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:26:23,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,3988,361,583,7,0.63,,3 days 21:03:30.000000000,1.0,0.85,0.0,0.0,,0,ProRat2
2021-02-05 12:27:14,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3989,361,583,7,,0.11,3 days 21:04:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:27:16,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3990,361,583,7,,0.02,3 days 21:04:23.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:27:20,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3991,361,583,7,,0.65,3 days 21:04:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:27:22,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3992,361,583,7,,0.98,3 days 21:04:29.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:27:27,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3993,361,583,7,,0.05,3 days 21:04:34.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:27:29,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,3994,361,583,7,,0.72,3 days 21:04:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 12:27:31,1.1.4,ProRat2,5,3.87,0,6,Pellet,Left,3994,361,584,8,0.51,,3 days 21:04:38.000000000,1.0,1.1333333333333333,0.0,0.0,,0,ProRat2
2021-02-05 12:29:32,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,3994,362,584,8,,0.24,3 days 21:06:39.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-05 13:22:28,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,3995,362,584,0,,0.02,3 days 21:59:35.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:22:32,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,3995,362,585,1,0.7,,3 days 21:59:39.000000000,1.0,55.016666666666666,0.0,0.0,,0,ProRat2
2021-02-05 13:23:18,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,3996,362,585,1,,0.22,3 days 22:00:25.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:23:20,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,3996,362,586,2,0.57,,3 days 22:00:27.000000000,1.0,0.8,0.0,0.0,,0,ProRat2
2021-02-05 13:24:17,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,3997,362,586,2,,0.32,3 days 22:01:24.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:24:19,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,3998,362,586,2,,0.47,3 days 22:01:26.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:24:23,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,3998,362,587,3,0.32,,3 days 22:01:30.000000000,1.0,1.05,0.0,0.0,,0,ProRat2
2021-02-05 13:25:17,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,3999,362,587,3,,0.45,3 days 22:02:24.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:25:20,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4000,362,587,3,,0.0,3 days 22:02:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:25:22,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,4000,362,588,4,0.38,,3 days 22:02:29.000000000,1.0,0.9833333333333333,0.0,0.0,,0,ProRat2
2021-02-05 13:26:07,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4001,362,588,4,,0.02,3 days 22:03:14.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:26:09,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4002,362,588,4,,0.38,3 days 22:03:16.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:26:14,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4003,362,588,4,,0.2,3 days 22:03:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:26:16,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,4003,362,589,5,0.25,,3 days 22:03:23.000000000,1.0,0.9,0.0,0.0,,0,ProRat2
2021-02-05 13:27:11,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4004,362,589,5,,0.01,3 days 22:04:18.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:27:13,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4005,362,589,5,,0.0,3 days 22:04:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:27:15,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4006,362,589,5,,0.5,3 days 22:04:22.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:27:18,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4007,362,589,5,,0.92,3 days 22:04:25.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:27:20,1.1.4,ProRat2,5,3.87,0,4,Pellet,Left,4007,362,590,6,0.7,,3 days 22:04:27.000000000,1.0,1.0666666666666667,0.0,0.0,,0,ProRat2
2021-02-05 13:28:07,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4008,362,590,6,,0.04,3 days 22:05:14.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:28:09,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4009,362,590,6,,0.01,3 days 22:05:16.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:28:10,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4010,362,590,6,,0.57,3 days 22:05:17.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:28:13,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4011,362,590,6,,0.12,3 days 22:05:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:28:17,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4012,362,590,6,,1.08,3 days 22:05:24.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 13:28:21,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,4012,362,591,7,0.19,,3 days 22:05:28.000000000,1.0,1.0166666666666666,0.0,0.0,,0,ProRat2
2021-02-05 14:21:15,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,4013,362,591,0,,0.42,3 days 22:58:22.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:21:17,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,4013,362,592,1,1.01,,3 days 22:58:24.000000000,1.0,52.93333333333333,0.0,0.0,,0,ProRat2
2021-02-05 14:23:00,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,4014,362,592,1,,0.11,3 days 23:00:07.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:23:03,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,4014,362,593,2,1.01,,3 days 23:00:10.000000000,1.0,1.7666666666666666,0.0,0.0,,0,ProRat2
2021-02-05 14:23:40,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4015,362,593,2,,0.0,3 days 23:00:47.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:23:41,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4016,362,593,2,,0.0,3 days 23:00:48.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:23:43,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,4016,362,594,3,0.82,,3 days 23:00:50.000000000,1.0,0.6666666666666666,0.0,0.0,,0,ProRat2
2021-02-05 14:24:29,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4017,362,594,3,,0.18,3 days 23:01:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:24:31,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4018,362,594,3,,0.56,3 days 23:01:38.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:24:34,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,4018,362,595,4,0.63,,3 days 23:01:41.000000000,1.0,0.85,0.0,0.0,,0,ProRat2
2021-02-05 14:25:12,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4019,362,595,4,,0.76,3 days 23:02:19.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:25:14,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4020,362,595,4,,0.62,3 days 23:02:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:25:17,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4021,362,595,4,,0.0,3 days 23:02:24.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:25:19,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,4021,362,596,5,0.32,,3 days 23:02:26.000000000,1.0,0.75,0.0,0.0,,0,ProRat2
2021-02-05 14:25:56,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4022,362,596,5,,0.25,3 days 23:03:03.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:25:59,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4023,362,596,5,,0.37,3 days 23:03:06.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:05,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4024,362,596,5,,0.24,3 days 23:03:12.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:07,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4025,362,596,5,,0.85,3 days 23:03:14.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:09,1.1.4,ProRat2,5,3.87,0,4,Pellet,Left,4025,362,597,6,0.06,,3 days 23:03:16.000000000,1.0,0.8333333333333334,0.0,0.0,,0,ProRat2
2021-02-05 14:26:30,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4026,362,597,6,,0.09,3 days 23:03:37.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:31,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4027,362,597,6,,0.0,3 days 23:03:38.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:33,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4028,362,597,6,,0.88,3 days 23:03:40.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:34,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4029,362,597,6,,0.0,3 days 23:03:41.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:36,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4030,362,597,6,,0.4,3 days 23:03:43.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:26:46,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,4030,362,598,7,0.19,,3 days 23:03:53.000000000,1.0,0.6166666666666667,0.0,0.0,,0,ProRat2
2021-02-05 14:27:29,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,4031,362,598,7,,0.03,3 days 23:04:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:27:31,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,4032,362,598,7,,0.12,3 days 23:04:38.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:27:32,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,4033,362,598,7,,0.14,3 days 23:04:39.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:27:34,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,4034,362,598,7,,0.27,3 days 23:04:41.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:27:36,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,4035,362,598,7,,0.47,3 days 23:04:43.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:27:38,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,4036,362,598,7,,0.0,3 days 23:04:45.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:27:40,1.1.4,ProRat2,5,3.87,0,6,Pellet,Left,4036,362,599,8,0.19,,3 days 23:04:47.000000000,1.0,0.9,0.0,0.0,,0,ProRat2
2021-02-05 14:28:27,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,4037,362,599,8,,0.1,3 days 23:05:34.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 14:28:29,1.1.4,ProRat2,5,3.87,0,7,Poke,Left,4038,362,599,8,,0.19,3 days 23:05:36.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:11:08,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,4039,362,599,0,,0.82,3 days 23:48:15.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:11:10,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,4039,362,600,1,0.63,,3 days 23:48:17.000000000,1.0,43.5,0.0,0.0,,0,ProRat2
2021-02-05 15:11:40,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,4040,362,600,1,,0.53,3 days 23:48:47.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:11:42,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,4040,362,601,2,0.38,,3 days 23:48:49.000000000,1.0,0.5333333333333333,0.0,0.0,,0,ProRat2
2021-02-05 15:12:31,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4041,362,601,2,,0.12,3 days 23:49:38.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:12:32,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4042,362,601,2,,0.0,3 days 23:49:39.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:12:34,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,4042,362,602,3,0.25,,3 days 23:49:41.000000000,1.0,0.8666666666666667,0.0,0.0,,0,ProRat2
2021-02-05 15:13:20,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4043,362,602,3,,0.39,3 days 23:50:27.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:13:22,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4044,362,602,3,,0.39,3 days 23:50:29.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:13:24,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,4044,362,603,4,0.32,,3 days 23:50:31.000000000,1.0,0.8333333333333334,0.0,0.0,,0,ProRat2
2021-02-05 15:14:13,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4045,362,603,4,,0.02,3 days 23:51:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:14:14,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4046,362,603,4,,0.0,3 days 23:51:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:14:16,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4047,362,603,4,,0.23,3 days 23:51:23.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:14:18,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,4047,362,604,5,0.25,,3 days 23:51:25.000000000,1.0,0.9,0.0,0.0,,0,ProRat2
2021-02-05 15:15:11,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4048,362,604,5,,0.0,3 days 23:52:18.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:15:14,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4049,362,604,5,,0.67,3 days 23:52:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:15:15,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4050,362,604,5,,0.0,3 days 23:52:22.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:15:17,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4051,362,604,5,,0.39,3 days 23:52:24.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:15:19,1.1.4,ProRat2,5,3.87,0,4,Pellet,Left,4051,362,605,6,0.32,,3 days 23:52:26.000000000,1.0,1.0166666666666666,0.0,0.0,,0,ProRat2
2021-02-05 15:16:12,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4052,362,605,6,,0.04,3 days 23:53:19.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:16:13,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4053,362,605,6,,0.02,3 days 23:53:20.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:16:14,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4054,362,605,6,,0.0,3 days 23:53:21.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:16:16,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4055,362,605,6,,0.7,3 days 23:53:23.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:16:18,1.1.4,ProRat2,5,3.87,0,5,Poke,Left,4056,362,605,6,,0.0,3 days 23:53:25.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 15:16:20,1.1.4,ProRat2,5,3.87,0,5,Pellet,Left,4056,362,606,7,0.25,,3 days 23:53:27.000000000,1.0,1.0166666666666666,0.0,0.0,,0,ProRat2
2021-02-05 15:17:17,1.1.4,ProRat2,5,3.87,0,6,Poke,Left,4056,363,606,7,,0.0,3 days 23:54:24.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-05 16:11:38,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,4057,363,606,0,,0.14,4 days 00:48:45.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:11:43,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,4057,363,607,1,2.79,,4 days 00:48:50.000000000,1.0,55.38333333333333,0.0,0.0,,0,ProRat2
2021-02-05 16:12:12,1.1.4,ProRat2,5,3.87,0,1,Poke,Left,4058,363,607,1,,0.26,4 days 00:49:19.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:12:14,1.1.4,ProRat2,5,3.87,0,1,Pellet,Left,4058,363,608,2,0.44,,4 days 00:49:21.000000000,1.0,0.5166666666666667,0.0,0.0,,0,ProRat2
2021-02-05 16:12:59,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4059,363,608,2,,0.05,4 days 00:50:06.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:13:00,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4060,363,608,2,,0.49,4 days 00:50:07.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:13:02,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,4060,363,609,3,0.32,,4 days 00:50:09.000000000,1.0,0.8,0.0,0.0,,0,ProRat2
2021-02-05 16:13:52,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4061,363,609,3,,0.16,4 days 00:50:59.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:13:54,1.1.4,ProRat2,5,3.87,0,2,Poke,Left,4062,363,609,3,,0.2,4 days 00:51:01.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:13:58,1.1.4,ProRat2,5,3.87,0,2,Pellet,Left,4062,363,610,4,0.32,,4 days 00:51:05.000000000,1.0,0.9333333333333333,0.0,0.0,,0,ProRat2
2021-02-05 16:14:44,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4063,363,610,4,,0.05,4 days 00:51:51.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:14:45,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4064,363,610,4,,0.2,4 days 00:51:52.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:14:47,1.1.4,ProRat2,5,3.87,0,3,Poke,Left,4065,363,610,4,,0.59,4 days 00:51:54.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
2021-02-05 16:14:49,1.1.4,ProRat2,5,3.87,0,3,Pellet,Left,4065,363,611,5,0.38,,4 days 00:51:56.000000000,1.0,0.85,0.0,0.0,,0,ProRat2
2021-02-05 16:19:18,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4065,364,611,5,,0.0,4 days 00:56:25.000000000,0.0,,0.0,1.0,0.0,0,ProRat2
2021-02-05 16:22:46,1.1.4,ProRat2,5,3.87,0,4,Poke,Left,4066,364,611,5,,0.23,4 days 00:59:53.000000000,0.0,,1.0,0.0,1.0,0,ProRat2
