MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,UnixTime,TimeDiff,ElapseTime,hours
2/15/21 6:01,1.2.5,ProRat,5,4.02,1,3,Left,Left,6012,298,697,4,nan,0,###############################################################################################################################################################################################################################################################,0,392460,109
2/15/21 6:01,1.2.5,ProRat,5,4.02,2,3,Pellet,Left,6012,298,698,5,2.44,nan,###############################################################################################################################################################################################################################################################,0,392460,109
2/15/21 6:02,1.2.5,ProRat,5,4.02,1,4,Left,Left,6013,298,698,5,nan,0,###############################################################################################################################################################################################################################################################,59.99999952,392520,109
2/15/21 6:05,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,299,698,5,nan,0.1,###############################################################################################################################################################################################################################################################,180,392700,109
2/15/21 6:05,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,300,698,5,nan,1.07,###############################################################################################################################################################################################################################################################,0,392700,109
2/15/21 6:05,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,301,698,5,nan,0,###############################################################################################################################################################################################################################################################,0,392700,109
2/15/21 6:05,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,302,698,5,nan,0,###############################################################################################################################################################################################################################################################,0,392700,109
2/15/21 6:06,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,303,698,5,nan,0.02,###############################################################################################################################################################################################################################################################,60.00000024,392760,109
2/15/21 6:06,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,304,698,5,nan,0.06,###############################################################################################################################################################################################################################################################,0,392760,109
2/15/21 6:06,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,305,698,5,nan,0,###############################################################################################################################################################################################################################################################,0,392760,109
2/15/21 6:06,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,306,698,5,nan,0.27,###############################################################################################################################################################################################################################################################,0,392760,109
2/15/21 6:06,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,307,698,5,nan,0,###############################################################################################################################################################################################################################################################,0,392760,109
2/15/21 6:06,1.2.5,ProRat,5,4.02,1,4,Right,Left,6013,308,698,5,nan,0.27,###############################################################################################################################################################################################################################################################,0,392760,109
2/15/21 6:06,1.2.5,ProRat,5,4.02,1,4,Left,Left,6014,308,698,5,nan,0.47,###############################################################################################################################################################################################################################################################,0,392760,109
2/15/21 6:07,1.2.5,ProRat,5,4.02,1,4,Left,Left,6015,308,698,5,nan,0.04,###############################################################################################################################################################################################################################################################,60,392820,109
2/15/21 6:13,1.2.5,ProRat,5,4.02,1,4,Left,Left,6016,308,698,5,nan,0.08,###############################################################################################################################################################################################################################################################,360,393180,109
2/15/21 6:13,1.2.5,ProRat,5,4.02,5,4,Pellet,Left,6016,308,699,6,0.52,nan,###############################################################################################################################################################################################################################################################,0,393180,109
2/15/21 6:17,1.2.5,ProRat,5,4.02,1,5,Left,Left,6017,308,699,6,nan,0.11,###############################################################################################################################################################################################################################################################,240.0000002,393420,109
2/15/21 6:18,1.2.5,ProRat,5,4.02,1,5,Right,Left,6017,309,699,6,nan,0.17,###############################################################################################################################################################################################################################################################,59.99999952,393480,109
2/15/21 6:20,1.2.5,ProRat,5,4.02,1,5,Left,Left,6018,309,699,6,nan,0.08,###############################################################################################################################################################################################################################################################,120.0000005,393600,109
2/15/21 6:20,1.2.5,ProRat,5,4.02,1,5,Left,Left,6019,309,699,6,nan,0.12,###############################################################################################################################################################################################################################################################,0,393600,109
2/15/21 6:21,1.2.5,ProRat,5,4.02,1,5,Left,Left,6020,309,699,6,nan,0,###############################################################################################################################################################################################################################################################,59.99999952,393660,109
2/15/21 6:21,1.2.5,ProRat,5,4.02,1,5,Left,Left,6021,309,699,6,nan,0.01,###############################################################################################################################################################################################################################################################,0,393660,109
2/15/21 6:23,1.2.5,ProRat,5,4.02,31,5,Pellet,Left,6021,309,700,7,3.96,nan,###############################################################################################################################################################################################################################################################,120.0000002,393780,109
2/15/21 6:25,1.2.5,ProRat,5,4.02,1,6,Right,Left,6021,310,700,7,nan,0.27,###############################################################################################################################################################################################################################################################,119.9999998,393900,109
2/15/21 6:25,1.2.5,ProRat,5,4.02,1,6,Left,Left,6022,310,700,7,nan,0.18,###############################################################################################################################################################################################################################################################,0,393900,109
2/15/21 6:25,1.2.5,ProRat,5,4.02,1,6,Left,Left,6023,310,700,7,nan,0.44,###############################################################################################################################################################################################################################################################,0,393900,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,311,700,7,nan,0.36,###############################################################################################################################################################################################################################################################,180,394080,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,312,700,7,nan,0.03,###############################################################################################################################################################################################################################################################,0,394080,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,313,700,7,nan,0.04,###############################################################################################################################################################################################################################################################,0,394080,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,314,700,7,nan,0,###############################################################################################################################################################################################################################################################,0,394080,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,315,700,7,nan,1.34,###############################################################################################################################################################################################################################################################,0,394080,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,316,700,7,nan,0.07,###############################################################################################################################################################################################################################################################,0,394080,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,317,700,7,nan,0.48,###############################################################################################################################################################################################################################################################,0,394080,109
2/15/21 6:28,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,318,700,7,nan,0,###############################################################################################################################################################################################################################################################,0,394080,109
2/15/21 6:29,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,319,700,7,nan,1.23,###############################################################################################################################################################################################################################################################,60.00000024,394140,109
2/15/21 6:29,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,320,700,7,nan,0.1,###############################################################################################################################################################################################################################################################,0,394140,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,321,700,7,nan,0.03,###############################################################################################################################################################################################################################################################,119.9999998,394260,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,322,700,7,nan,0.02,###############################################################################################################################################################################################################################################################,0,394260,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,323,700,7,nan,0.01,###############################################################################################################################################################################################################################################################,0,394260,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,324,700,7,nan,0,###############################################################################################################################################################################################################################################################,0,394260,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,325,700,7,nan,0.22,###############################################################################################################################################################################################################################################################,0,394260,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,326,700,7,nan,0.17,###############################################################################################################################################################################################################################################################,0,394260,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Right,Left,6023,327,700,7,nan,0,###############################################################################################################################################################################################################################################################,0,394260,109
2/15/21 6:31,1.2.5,ProRat,5,4.02,1,6,Left,Left,6024,327,700,7,nan,0,###############################################################################################################################################################################################################################################################,0,394260,109
2/15/21 6:32,1.2.5,ProRat,5,4.02,1,6,Left,Left,6025,327,700,7,nan,0,###############################################################################################################################################################################################################################################################,60.00000024,394320,109
2/15/21 6:40,1.2.5,ProRat,5,4.02,1,6,Left,Left,6026,327,700,7,nan,0,###############################################################################################################################################################################################################################################################,480.0000002,394800,109
2/15/21 6:44,1.2.5,ProRat,5,4.02,1,6,Left,Left,6027,327,700,7,nan,0.02,###############################################################################################################################################################################################################################################################,239.9999995,395040,109
2/15/21 6:45,1.2.5,ProRat,5,4.02,6,6,Pellet,Left,6027,327,701,8,0.72,nan,###############################################################################################################################################################################################################################################################,60.00000024,395100,109
2/15/21 6:48,1.2.5,ProRat,5,4.02,1,7,Left,Left,6028,327,701,8,nan,0.01,###############################################################################################################################################################################################################################################################,180,395280,109
2/15/21 6:50,1.2.5,ProRat,5,4.02,1,7,Left,Left,6029,327,701,8,nan,0,###############################################################################################################################################################################################################################################################,119.9999998,395400,109
2/15/21 6:50,1.2.5,ProRat,5,4.02,1,7,Left,Left,6030,327,701,8,nan,0.32,###############################################################################################################################################################################################################################################################,0,395400,109
2/15/21 6:50,1.2.5,ProRat,5,4.02,1,7,Left,Left,6031,327,701,8,nan,0.59,###############################################################################################################################################################################################################################################################,0,395400,109
2/15/21 6:50,1.2.5,ProRat,5,4.02,1,7,Left,Left,6032,327,701,8,nan,0.05,###############################################################################################################################################################################################################################################################,0,395400,109
2/15/21 6:50,1.2.5,ProRat,5,4.02,1,7,Left,Left,6033,327,701,8,nan,0.12,###############################################################################################################################################################################################################################################################,0,395400,109
2/15/21 6:50,1.2.5,ProRat,5,4.02,1,7,Left,Left,6034,327,701,8,nan,0,###############################################################################################################################################################################################################################################################,0,395400,109
2/15/21 6:52,1.2.5,ProRat,5,4.02,31,7,Pellet,Left,6034,327,702,9,1.31,nan,###############################################################################################################################################################################################################################################################,120.0000002,395520,109
2/15/21 6:56,1.2.5,ProRat,5,4.02,1,9,Right,Left,6034,328,702,9,nan,0.1,###############################################################################################################################################################################################################################################################,240.0000002,395760,109
2/15/21 7:22,1.2.5,ProRat,5,4.02,1,1,Left,Left,6035,328,702,0,nan,0.05,###############################################################################################################################################################################################################################################################,1560,397320,110
2/15/21 7:23,1.2.5,ProRat,5,4.02,11,1,Pellet,Left,6035,328,703,1,4.56,nan,###############################################################################################################################################################################################################################################################,60.00000024,397380,110
2/15/21 7:24,1.2.5,ProRat,5,4.02,1,1,Left,Left,6036,328,703,1,nan,0.09,###############################################################################################################################################################################################################################################################,60,397440,110
2/15/21 9:20,1.2.5,ProRat,5,4.02,2141,1,Pellet,Left,6036,328,704,2,Timed_out,nan,###############################################################################################################################################################################################################################################################,6960,404400,112
2/15/21 9:20,1.2.5,ProRat,5,4.02,1,1,Left,Left,6037,328,704,0,nan,0.07,###############################################################################################################################################################################################################################################################,0,404400,112
2/15/21 9:20,1.2.5,ProRat,5,4.02,3,1,Pellet,Left,6037,328,705,1,1.12,nan,###############################################################################################################################################################################################################################################################,0,404400,112
2/15/21 9:21,1.2.5,ProRat,5,4.02,1,1,Left,Left,6038,328,705,1,nan,0.86,###############################################################################################################################################################################################################################################################,59.99999952,404460,112
2/15/21 9:21,1.2.5,ProRat,5,4.02,1,1,Pellet,Left,6038,328,706,2,0.46,nan,###############################################################################################################################################################################################################################################################,0,404460,112
2/15/21 9:22,1.2.5,ProRat,5,4.02,1,2,Left,Left,6039,328,706,2,nan,0.71,###############################################################################################################################################################################################################################################################,60.00000024,404520,112
2/15/21 9:22,1.2.5,ProRat,5,4.02,1,2,Left,Left,6040,328,706,2,nan,0.15,###############################################################################################################################################################################################################################################################,0,404520,112
2/15/21 9:22,1.2.5,ProRat,5,4.02,3,2,Pellet,Left,6040,328,707,3,0.26,nan,###############################################################################################################################################################################################################################################################,0,404520,112
2/15/21 9:23,1.2.5,ProRat,5,4.02,1,2,Left,Left,6041,328,707,3,nan,0.24,###############################################################################################################################################################################################################################################################,60,404580,112
2/15/21 9:23,1.2.5,ProRat,5,4.02,1,2,Left,Left,6042,328,707,3,nan,0.64,###############################################################################################################################################################################################################################################################,0,404580,112
2/15/21 9:23,1.2.5,ProRat,5,4.02,7,2,Pellet,Left,6042,328,708,4,3.9,nan,###############################################################################################################################################################################################################################################################,0,404580,112
2/15/21 9:24,1.2.5,ProRat,5,4.02,1,3,Left,Left,6043,328,708,4,nan,0.25,###############################################################################################################################################################################################################################################################,60.00000024,404640,112
2/15/21 9:26,1.2.5,ProRat,5,4.02,1,3,Left,Left,6044,328,708,4,nan,0.1,###############################################################################################################################################################################################################################################################,119.9999998,404760,112
2/15/21 9:26,1.2.5,ProRat,5,4.02,1,3,Left,Left,6045,328,708,4,nan,0.98,###############################################################################################################################################################################################################################################################,0,404760,112
2/15/21 9:27,1.2.5,ProRat,5,4.02,8,3,Pellet,Left,6045,328,709,5,0.19,nan,###############################################################################################################################################################################################################################################################,60.00000024,404820,112
2/15/21 9:29,1.2.5,ProRat,5,4.02,1,4,Left,Left,6046,328,709,5,nan,0.26,###############################################################################################################################################################################################################################################################,119.9999998,404940,112
2/15/21 9:29,1.2.5,ProRat,5,4.02,1,4,Left,Left,6047,328,709,5,nan,0.05,###############################################################################################################################################################################################################################################################,0,404940,112
2/15/21 9:29,1.2.5,ProRat,5,4.02,1,4,Left,Left,6048,328,709,5,nan,0.64,###############################################################################################################################################################################################################################################################,0,404940,112
2/15/21 9:29,1.2.5,ProRat,5,4.02,1,4,Right,Left,6048,329,709,5,nan,0.17,###############################################################################################################################################################################################################################################################,0,404940,112
2/15/21 9:30,1.2.5,ProRat,5,4.02,1,4,Left,Left,6049,329,709,5,nan,0.28,###############################################################################################################################################################################################################################################################,60.00000024,405000,112
2/15/21 9:30,1.2.5,ProRat,5,4.02,9,4,Pellet,Left,6049,329,710,6,0.39,nan,###############################################################################################################################################################################################################################################################,0,405000,112
2/15/21 9:31,1.2.5,ProRat,5,4.02,1,5,Left,Left,6050,329,710,6,nan,0.36,###############################################################################################################################################################################################################################################################,59.99999952,405060,112
2/15/21 9:31,1.2.5,ProRat,5,4.02,1,5,Left,Left,6051,329,710,6,nan,0.27,###############################################################################################################################################################################################################################################################,0,405060,112
2/15/21 9:31,1.2.5,ProRat,5,4.02,1,5,Right,Left,6051,330,710,6,nan,0.03,###############################################################################################################################################################################################################################################################,0,405060,112
2/15/21 9:31,1.2.5,ProRat,5,4.02,1,5,Right,Left,6051,331,710,6,nan,0.11,###############################################################################################################################################################################################################################################################,0,405060,112
2/15/21 9:32,1.2.5,ProRat,5,4.02,1,5,Right,Left,6051,332,710,6,nan,0,###############################################################################################################################################################################################################################################################,60.00000024,405120,112
2/15/21 9:32,1.2.5,ProRat,5,4.02,1,5,Left,Left,6052,332,710,6,nan,0.17,###############################################################################################################################################################################################################################################################,0,405120,112
2/15/21 9:37,1.2.5,ProRat,5,4.02,1,5,Left,Left,6053,332,710,6,nan,0,###############################################################################################################################################################################################################################################################,299.9999998,405420,112
2/15/21 9:37,1.2.5,ProRat,5,4.02,1,5,Left,Left,6054,332,710,6,nan,0.6,###############################################################################################################################################################################################################################################################,0,405420,112
2/15/21 9:37,1.2.5,ProRat,5,4.02,2,5,Pellet,Left,6054,332,711,7,0.39,nan,###############################################################################################################################################################################################################################################################,0,405420,112
2/15/21 9:38,1.2.5,ProRat,5,4.02,1,6,Left,Left,6055,332,711,7,nan,0.71,###############################################################################################################################################################################################################################################################,60.00000024,405480,112
2/15/21 9:38,1.2.5,ProRat,5,4.02,1,6,Left,Left,6056,332,711,7,nan,0.13,###############################################################################################################################################################################################################################################################,0,405480,112
2/15/21 9:38,1.2.5,ProRat,5,4.02,1,6,Left,Left,6057,332,711,7,nan,0.03,###############################################################################################################################################################################################################################################################,0,405480,112
2/15/21 9:38,1.2.5,ProRat,5,4.02,1,6,Left,Left,6058,332,711,7,nan,0.5,###############################################################################################################################################################################################################################################################,0,405480,112
2/15/21 9:38,1.2.5,ProRat,5,4.02,1,6,Left,Left,6059,332,711,7,nan,0.54,###############################################################################################################################################################################################################################################################,0,405480,112
2/15/21 9:38,1.2.5,ProRat,5,4.02,1,6,Left,Left,6060,332,711,7,nan,0.07,###############################################################################################################################################################################################################################################################,0,405480,112
2/15/21 9:38,1.2.5,ProRat,5,4.02,3,6,Pellet,Left,6060,332,712,8,0.39,nan,###############################################################################################################################################################################################################################################################,0,405480,112
2/15/21 9:39,1.2.5,ProRat,5,4.02,1,7,Left,Left,6061,332,712,8,nan,0.48,###############################################################################################################################################################################################################################################################,60,405540,112
2/15/21 9:39,1.2.5,ProRat,5,4.02,1,7,Left,Left,6062,332,712,8,nan,0.29,###############################################################################################################################################################################################################################################################,0,405540,112
2/15/21 9:41,1.2.5,ProRat,5,4.02,1,7,Right,Left,6062,333,712,8,nan,0.02,###############################################################################################################################################################################################################################################################,119.9999998,405660,112
2/15/21 9:51,1.2.5,ProRat,5,4.02,1,7,Left,Left,6063,333,712,8,nan,0.03,###############################################################################################################################################################################################################################################################,600.0000002,406260,112
2/15/21 9:51,1.2.5,ProRat,5,4.02,1,7,Left,Left,6064,333,712,8,nan,0.62,###############################################################################################################################################################################################################################################################,0,406260,112
2/15/21 9:51,1.2.5,ProRat,5,4.02,1,7,Left,Left,6065,333,712,8,nan,0.47,###############################################################################################################################################################################################################################################################,0,406260,112
2/15/21 9:51,1.2.5,ProRat,5,4.02,1,7,Left,Left,6066,333,712,8,nan,0.44,###############################################################################################################################################################################################################################################################,0,406260,112
2/15/21 9:51,1.2.5,ProRat,5,4.02,1,7,Left,Left,6067,333,712,8,nan,0,###############################################################################################################################################################################################################################################################,0,406260,112
2/15/21 9:52,1.2.5,ProRat,5,4.02,11,7,Pellet,Left,6067,333,713,9,1.25,nan,###############################################################################################################################################################################################################################################################,60,406320,112
2/15/21 9:53,1.2.5,ProRat,5,4.02,1,9,Right,Left,6067,334,713,9,nan,0.03,###############################################################################################################################################################################################################################################################,60.00000024,406380,112
2/15/21 9:53,1.2.5,ProRat,5,4.02,1,9,Right,Left,6067,335,713,9,nan,0.59,###############################################################################################################################################################################################################################################################,0,406380,112
2/15/21 10:14,1.2.5,ProRat,5,4.02,1,9,Left,Left,6068,335,713,9,nan,0.19,###############################################################################################################################################################################################################################################################,1260,407640,113
2/15/21 10:14,1.2.5,ProRat,5,4.02,1,9,Left,Left,6069,335,713,9,nan,0.46,###############################################################################################################################################################################################################################################################,0,407640,113
2/15/21 10:14,1.2.5,ProRat,5,4.02,1,9,Left,Left,6070,335,713,9,nan,0.06,###############################################################################################################################################################################################################################################################,0,407640,113
2/15/21 10:14,1.2.5,ProRat,5,4.02,1,9,Left,Left,6071,335,713,9,nan,0.46,###############################################################################################################################################################################################################################################################,0,407640,113
2/15/21 10:45,1.2.5,ProRat,5,4.02,1,1,Right,Left,6071,336,713,0,nan,0.37,###############################################################################################################################################################################################################################################################,1860,409500,113
2/15/21 10:45,1.2.5,ProRat,5,4.02,1,1,Left,Left,6072,336,713,0,nan,0,###############################################################################################################################################################################################################################################################,0,409500,113
2/15/21 10:45,1.2.5,ProRat,5,4.02,4,1,Pellet,Left,6072,336,714,1,1.38,nan,###############################################################################################################################################################################################################################################################,0,409500,113
2/15/21 10:46,1.2.5,ProRat,5,4.02,1,1,Left,Left,6073,336,714,1,nan,0,###############################################################################################################################################################################################################################################################,60.00000024,409560,113
2/15/21 10:46,1.2.5,ProRat,5,4.02,2,1,Pellet,Left,6073,336,715,2,0.52,nan,###############################################################################################################################################################################################################################################################,0,409560,113
2/15/21 10:46,1.2.5,ProRat,5,4.02,1,2,Left,Left,6074,336,715,2,nan,0.12,###############################################################################################################################################################################################################################################################,0,409560,113
2/15/21 10:46,1.2.5,ProRat,5,4.02,1,2,Left,Left,6075,336,715,2,nan,0.37,###############################################################################################################################################################################################################################################################,0,409560,113
2/15/21 10:46,1.2.5,ProRat,5,4.02,1,2,Pellet,Left,6075,336,716,3,0.39,nan,###############################################################################################################################################################################################################################################################,0,409560,113
2/15/21 10:47,1.2.5,ProRat,5,4.02,1,2,Left,Left,6076,336,716,3,nan,0.07,###############################################################################################################################################################################################################################################################,60.00000024,409620,113
2/15/21 10:47,1.2.5,ProRat,5,4.02,1,2,Left,Left,6077,336,716,3,nan,0.41,###############################################################################################################################################################################################################################################################,0,409620,113
2/15/21 10:47,1.2.5,ProRat,5,4.02,1,2,Pellet,Left,6077,336,717,4,0.52,nan,###############################################################################################################################################################################################################################################################,0,409620,113
2/15/21 10:49,1.2.5,ProRat,5,4.02,1,3,Left,Left,6078,336,717,4,nan,0.05,###############################################################################################################################################################################################################################################################,119.9999998,409740,113
2/15/21 10:49,1.2.5,ProRat,5,4.02,1,3,Left,Left,6079,336,717,4,nan,0.28,###############################################################################################################################################################################################################################################################,0,409740,113
2/15/21 10:49,1.2.5,ProRat,5,4.02,1,3,Left,Left,6080,336,717,4,nan,0.62,###############################################################################################################################################################################################################################################################,0,409740,113
2/15/21 10:49,1.2.5,ProRat,5,4.02,2,3,Pellet,Left,6080,336,718,5,0.92,nan,###############################################################################################################################################################################################################################################################,0,409740,113
2/15/21 10:51,1.2.5,ProRat,5,4.02,1,4,Right,Left,6080,337,718,5,nan,0.78,###############################################################################################################################################################################################################################################################,119.9999998,409860,113
2/15/21 10:52,1.2.5,ProRat,5,4.02,1,4,Right,Left,6080,338,718,5,nan,0.23,###############################################################################################################################################################################################################################################################,60.00000024,409920,113
2/15/21 10:52,1.2.5,ProRat,5,4.02,1,4,Left,Left,6081,338,718,5,nan,0.1,###############################################################################################################################################################################################################################################################,0,409920,113
2/15/21 10:52,1.2.5,ProRat,5,4.02,1,4,Left,Left,6082,338,718,5,nan,0,###############################################################################################################################################################################################################################################################,0,409920,113
