,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
1796,3/19/2021 21:13:22,1.4.2,SharonCE,3,4.11,1,28,Left,Left,1247,266,284,18,,0.23
1797,3/19/2021 21:13:23,1.4.2,SharonCE,3,4.11,2,28,Pellet,Left,1247,266,285,19,0.25,
1798,3/19/2021 21:20:06,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1248,266,285,19,,0.0
1799,3/19/2021 21:22:08,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1249,266,285,19,,0.01
1800,3/19/2021 21:22:12,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1250,266,285,19,,0.06
1801,3/19/2021 21:22:13,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1251,266,285,19,,0.0
1802,3/19/2021 21:22:16,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1252,266,285,19,,0.22
1803,3/19/2021 21:22:21,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1253,266,285,19,,1.02
1804,3/19/2021 21:22:24,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1254,266,285,19,,1.05
1805,3/19/2021 21:22:29,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1255,266,285,19,,0.08
1806,3/19/2021 21:22:33,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1256,266,285,19,,0.08
1807,3/19/2021 21:22:35,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1257,266,285,19,,0.1
1808,3/19/2021 21:22:42,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1258,266,285,19,,0.87
1809,3/19/2021 21:22:44,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1259,266,285,19,,0.0
1810,3/19/2021 21:22:46,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1260,266,285,19,,0.24
1811,3/19/2021 21:22:49,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1261,266,285,19,,0.06
1812,3/19/2021 21:22:52,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1262,266,285,19,,0.34
1813,3/19/2021 21:22:57,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1263,266,285,19,,0.86
1814,3/19/2021 21:23:04,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1264,266,285,19,,0.11
1815,3/19/2021 21:23:06,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1265,266,285,19,,0.97
1816,3/19/2021 21:23:09,1.4.2,SharonCE,3,4.11,1,32,Left,Left,1266,266,285,19,,0.69
1817,3/19/2021 21:23:11,1.4.2,SharonCE,3,4.12,1,32,Left,Left,1267,266,285,19,,0.45
1818,3/19/2021 21:53:19,1.4.2,SharonCE,3,4.11,1,1,Left,Left,1268,266,285,0,,0.76
1819,3/19/2021 21:53:21,1.4.2,SharonCE,3,4.11,1,1,Pellet,Left,1268,266,286,1,0.94,
1820,3/19/2021 21:54:07,1.4.2,SharonCE,3,4.11,1,1,Left,Left,1269,266,286,1,,0.0
1821,3/19/2021 21:54:11,1.4.2,SharonCE,3,4.11,2,1,Pellet,Left,1269,266,287,2,0.56,
1822,3/19/2021 21:54:43,1.4.2,SharonCE,3,4.11,1,2,Left,Left,1270,266,287,2,,0.0
1823,3/19/2021 21:54:44,1.4.2,SharonCE,3,4.11,1,2,Left,Left,1271,266,287,2,,0.02
1824,3/19/2021 21:54:45,1.4.2,SharonCE,3,4.11,1,2,Pellet,Left,1271,266,288,3,0.25,
1825,3/19/2021 21:55:35,1.4.2,SharonCE,3,4.11,1,2,Left,Left,1272,266,288,3,,0.16
1826,3/19/2021 21:55:36,1.4.2,SharonCE,3,4.11,1,2,Left,Left,1273,266,288,3,,0.09
1827,3/19/2021 21:55:38,1.4.2,SharonCE,3,4.11,1,2,Pellet,Left,1273,266,289,4,0.56,
1828,3/19/2021 21:56:25,1.4.2,SharonCE,3,4.11,1,3,Left,Left,1274,266,289,4,,0.0
1829,3/19/2021 21:56:27,1.4.2,SharonCE,3,4.11,1,3,Left,Left,1275,266,289,4,,0.02
1830,3/19/2021 21:56:28,1.4.2,SharonCE,3,4.11,1,3,Left,Left,1276,266,289,4,,0.12
1831,3/19/2021 21:56:29,1.4.2,SharonCE,3,4.11,1,3,Pellet,Left,1276,266,290,5,0.25,
1832,3/19/2021 21:57:29,1.4.2,SharonCE,3,4.11,1,4,Left,Left,1277,266,290,5,,0.15
1833,3/19/2021 21:57:31,1.4.2,SharonCE,3,4.11,1,4,Left,Left,1278,266,290,5,,0.26
1834,3/19/2021 21:57:33,1.4.2,SharonCE,3,4.11,1,4,Left,Left,1279,266,290,5,,0.16
1835,3/19/2021 21:57:35,1.4.2,SharonCE,3,4.11,1,4,Left,Left,1280,266,290,5,,0.16
1836,3/19/2021 21:57:37,1.4.2,SharonCE,3,4.11,1,4,Pellet,Left,1280,266,291,6,0.31,
1837,3/19/2021 21:58:43,1.4.2,SharonCE,3,4.11,1,5,Left,Left,1281,266,291,6,,0.0
1838,3/19/2021 21:58:47,1.4.2,SharonCE,3,4.11,1,5,Left,Left,1282,266,291,6,,0.0
1839,3/19/2021 21:58:49,1.4.2,SharonCE,3,4.11,1,5,Left,Left,1283,266,291,6,,0.02
1840,3/19/2021 21:58:50,1.4.2,SharonCE,3,4.11,1,5,Left,Left,1284,266,291,6,,0.0
1841,3/19/2021 21:58:51,1.4.2,SharonCE,3,4.11,1,5,Left,Left,1285,266,291,6,,0.07
1842,3/19/2021 21:58:52,1.4.2,SharonCE,3,4.11,1,5,Pellet,Left,1285,266,292,7,0.19,
1843,3/19/2021 21:59:50,1.4.2,SharonCE,3,4.11,1,6,Left,Left,1286,266,292,7,,0.0
1844,3/19/2021 21:59:52,1.4.2,SharonCE,3,4.11,1,6,Left,Left,1287,266,292,7,,0.0
1845,3/19/2021 21:59:55,1.4.2,SharonCE,3,4.11,1,6,Left,Left,1288,266,292,7,,0.68
1846,3/19/2021 21:59:59,1.4.2,SharonCE,3,4.11,1,6,Left,Left,1289,266,292,7,,0.0
1847,3/19/2021 22:00:02,1.4.2,SharonCE,3,4.11,1,6,Left,Left,1290,266,292,7,,0.0
1848,3/19/2021 22:00:03,1.4.2,SharonCE,3,4.11,1,6,Left,Left,1291,266,292,7,,0.04
1849,3/19/2021 22:00:04,1.4.2,SharonCE,3,4.11,1,6,Pellet,Left,1291,266,293,8,0.25,
1850,3/19/2021 22:01:04,1.4.2,SharonCE,3,4.11,1,7,Left,Left,1292,266,293,8,,0.0
1851,3/19/2021 22:01:06,1.4.2,SharonCE,3,4.11,1,7,Left,Left,1293,266,293,8,,0.0
1852,3/19/2021 22:01:10,1.4.2,SharonCE,3,4.11,1,7,Left,Left,1294,266,293,8,,0.08
1853,3/19/2021 22:01:10,1.4.2,SharonCE,3,4.11,1,7,Left,Left,1295,266,293,8,,0.0
1854,3/19/2021 22:01:11,1.4.2,SharonCE,3,4.11,1,7,Left,Left,1296,266,293,8,,0.0
1855,3/19/2021 22:01:13,1.4.2,SharonCE,3,4.11,1,7,Left,Left,1297,266,293,8,,0.77
1856,3/19/2021 22:01:16,1.4.2,SharonCE,3,4.11,1,7,Left,Left,1298,266,293,8,,0.0
1857,3/19/2021 22:01:17,1.4.2,SharonCE,3,4.11,1,7,Pellet,Left,1298,266,294,9,0.25,
1858,3/19/2021 22:02:20,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1299,266,294,9,,0.1
1859,3/19/2021 22:02:23,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1300,266,294,9,,1.1
1860,3/19/2021 22:02:26,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1301,266,294,9,,0.11
1861,3/19/2021 22:02:29,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1302,266,294,9,,0.27
1862,3/19/2021 22:02:33,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1303,266,294,9,,1.02
1863,3/19/2021 22:02:37,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1304,266,294,9,,1.17
1864,3/19/2021 22:02:38,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1305,266,294,9,,0.08
1865,3/19/2021 22:02:41,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1306,266,294,9,,0.02
1866,3/19/2021 22:02:43,1.4.2,SharonCE,3,4.11,1,9,Left,Left,1307,266,294,9,,0.29
1867,3/19/2021 22:02:44,1.4.2,SharonCE,3,4.11,1,9,Pellet,Left,1307,266,295,10,0.31,
1868,3/19/2021 22:05:19,1.4.2,SharonCE,3,4.11,1,10,Right,Left,1307,267,295,10,,0.2
1869,3/19/2021 22:05:41,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1308,267,295,10,,0.09
1870,3/19/2021 22:05:44,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1309,267,295,10,,0.27
1871,3/19/2021 22:05:46,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1310,267,295,10,,0.06
1872,3/19/2021 22:05:52,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1311,267,295,10,,0.14
1873,3/19/2021 22:05:53,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1312,267,295,10,,0.0
1874,3/19/2021 22:05:59,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1313,267,295,10,,0.01
1875,3/19/2021 22:06:01,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1314,267,295,10,,0.14
1876,3/19/2021 22:06:03,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1315,267,295,10,,0.04
1877,3/19/2021 22:06:05,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1316,267,295,10,,0.51
1878,3/19/2021 22:06:07,1.4.2,SharonCE,3,4.11,1,10,Left,Left,1317,267,295,10,,0.25
1879,3/19/2021 22:06:09,1.4.2,SharonCE,3,4.11,1,10,Pellet,Left,1317,267,296,11,0.88,
1880,3/19/2021 22:09:39,1.4.2,SharonCE,3,4.11,1,12,Right,Left,1317,268,296,11,,0.17
1881,3/19/2021 22:15:11,1.4.2,SharonCE,3,4.11,1,12,Right,Left,1317,269,296,11,,0.26
1882,3/19/2021 22:15:31,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1318,269,296,11,,0.16
1883,3/19/2021 22:18:14,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1319,269,296,11,,0.15
1884,3/19/2021 22:18:16,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1320,269,296,11,,0.13
1885,3/19/2021 22:18:19,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1321,269,296,11,,0.06
1886,3/19/2021 22:18:22,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1322,269,296,11,,0.2
1887,3/19/2021 22:18:24,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1323,269,296,11,,0.13
1888,3/19/2021 22:18:31,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1324,269,296,11,,0.04
1889,3/19/2021 22:18:49,1.4.2,SharonCE,3,4.11,1,12,Right,Left,1324,270,296,11,,0.21
1890,3/19/2021 22:19:20,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1325,270,296,11,,0.13
1891,3/19/2021 22:19:22,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1326,270,296,11,,0.23
1892,3/19/2021 22:19:25,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1327,270,296,11,,0.44
1893,3/19/2021 22:19:29,1.4.2,SharonCE,3,4.11,1,12,Left,Left,1328,270,296,11,,0.06
1894,3/19/2021 23:10:40,1.4.2,SharonCE,3,4.1,1,1,Left,Left,1329,270,296,0,,0.12
1895,3/19/2021 23:10:42,1.4.2,SharonCE,3,4.1,2,1,Pellet,Left,1329,270,297,1,0.37,
1896,3/19/2021 23:11:19,1.4.2,SharonCE,3,4.11,1,1,Left,Left,1330,270,297,1,,0.26
1897,3/19/2021 23:11:21,1.4.2,SharonCE,3,4.11,1,1,Pellet,Left,1330,270,298,2,0.37,
1898,3/19/2021 23:11:50,1.4.2,SharonCE,3,4.11,1,2,Left,Left,1331,270,298,2,,0.0
1899,3/19/2021 23:11:52,1.4.2,SharonCE,3,4.11,1,2,Left,Left,1332,270,298,2,,0.0
1900,3/19/2021 23:11:53,1.4.2,SharonCE,3,4.11,1,2,Pellet,Left,1332,270,299,3,0.19,
1901,3/19/2021 23:12:28,1.4.2,SharonCE,3,4.1,1,2,Left,Left,1333,270,299,3,,0.02
1902,3/19/2021 23:12:36,1.4.2,SharonCE,3,4.11,1,2,Left,Left,1334,270,299,3,,0.05
1903,3/19/2021 23:12:37,1.4.2,SharonCE,3,4.11,1,2,Pellet,Left,1334,270,300,4,0.19,
1904,3/19/2021 23:13:27,1.4.2,SharonCE,3,4.1,1,3,Left,Left,1335,270,300,4,,0.13
1905,3/19/2021 23:13:29,1.4.2,SharonCE,3,4.1,1,3,Left,Left,1336,270,300,4,,0.02
1906,3/19/2021 23:13:34,1.4.2,SharonCE,3,4.1,1,3,Left,Left,1337,270,300,4,,0.16
1907,3/19/2021 23:13:35,1.4.2,SharonCE,3,4.1,1,3,Pellet,Left,1337,270,301,5,0.12,
1908,3/19/2021 23:14:23,1.4.2,SharonCE,3,4.1,1,4,Left,Left,1338,270,301,5,,0.01
1909,3/19/2021 23:14:32,1.4.2,SharonCE,3,4.1,1,4,Left,Left,1339,270,301,5,,0.57
1910,3/19/2021 23:14:34,1.4.2,SharonCE,3,4.1,1,4,Left,Left,1340,270,301,5,,0.26
1911,3/19/2021 23:14:43,1.4.2,SharonCE,3,4.1,1,4,Left,Left,1341,270,301,5,,0.27
1912,3/19/2021 23:14:45,1.4.2,SharonCE,3,4.1,1,4,Pellet,Left,1341,270,302,6,0.5,
1913,3/19/2021 23:15:37,1.4.2,SharonCE,3,4.11,1,5,Left,Left,1342,270,302,6,,0.11
1914,3/19/2021 23:15:40,1.4.2,SharonCE,3,4.1,1,5,Left,Left,1343,270,302,6,,0.0
1915,3/19/2021 23:15:43,1.4.2,SharonCE,3,4.1,1,5,Left,Left,1344,270,302,6,,0.06
1916,3/19/2021 23:15:45,1.4.2,SharonCE,3,4.09,1,5,Left,Left,1345,270,302,6,,0.46
1917,3/19/2021 23:15:47,1.4.2,SharonCE,3,4.11,1,5,Left,Left,1346,270,302,6,,0.08
1918,3/19/2021 23:15:48,1.4.2,SharonCE,3,4.11,1,5,Pellet,Left,1346,270,303,7,0.18,
1919,3/19/2021 23:16:31,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1347,270,303,7,,0.25
1920,3/19/2021 23:16:34,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1348,270,303,7,,0.0
1921,3/19/2021 23:16:39,1.4.2,SharonCE,3,4.1,1,6,Left,Left,1349,270,303,7,,1.08
1922,3/19/2021 23:16:48,1.4.2,SharonCE,3,4.1,1,6,Left,Left,1350,270,303,7,,0.18
1923,3/19/2021 23:16:51,1.4.2,SharonCE,3,4.1,1,6,Left,Left,1351,270,303,7,,0.12
1924,3/19/2021 23:16:53,1.4.2,SharonCE,3,4.1,1,6,Left,Left,1352,270,303,7,,0.26
1925,3/19/2021 23:16:54,1.4.2,SharonCE,3,4.1,1,6,Pellet,Left,1352,270,304,8,0.12,
1926,3/19/2021 23:17:32,1.4.2,SharonCE,3,4.1,1,7,Left,Left,1353,270,304,8,,0.0
1927,3/19/2021 23:17:34,1.4.2,SharonCE,3,4.1,1,7,Left,Left,1354,270,304,8,,0.35
1928,3/19/2021 23:17:39,1.4.2,SharonCE,3,4.1,1,7,Left,Left,1355,270,304,8,,0.69
1929,3/19/2021 23:17:44,1.4.2,SharonCE,3,4.1,1,7,Left,Left,1356,270,304,8,,0.47
1930,3/19/2021 23:17:46,1.4.2,SharonCE,3,4.1,1,7,Left,Left,1357,270,304,8,,0.13
1931,3/19/2021 23:17:54,1.4.2,SharonCE,3,4.1,1,7,Left,Left,1358,270,304,8,,0.01
1932,3/19/2021 23:56:42,1.4.2,SharonCE,3,4.09,1,1,Left,Left,1359,270,304,0,,0.06
1933,3/19/2021 23:56:44,1.4.2,SharonCE,3,4.09,1,1,Pellet,Left,1359,270,305,1,0.94,
1934,3/19/2021 23:57:08,1.4.2,SharonCE,3,4.09,1,1,Left,Left,1360,270,305,1,,0.28
1935,3/19/2021 23:57:10,1.4.2,SharonCE,3,4.09,1,1,Pellet,Left,1360,270,306,2,0.25,
1936,3/19/2021 23:57:38,1.4.2,SharonCE,3,4.09,1,2,Left,Left,1361,270,306,2,,0.0
1937,3/19/2021 23:57:48,1.4.2,SharonCE,3,4.1,1,2,Left,Left,1362,270,306,2,,0.11
1938,3/19/2021 23:57:49,1.4.2,SharonCE,3,4.1,1,2,Pellet,Left,1362,270,307,3,0.56,
1939,3/19/2021 23:58:43,1.4.2,SharonCE,3,4.09,1,2,Left,Left,1363,270,307,3,,0.03
1940,3/19/2021 23:58:45,1.4.2,SharonCE,3,4.09,1,2,Left,Left,1364,270,307,3,,0.53
1941,3/19/2021 23:58:47,1.4.2,SharonCE,3,4.09,1,2,Pellet,Left,1364,270,308,4,0.31,
1942,3/19/2021 23:59:32,1.4.2,SharonCE,3,4.09,1,3,Left,Left,1365,270,308,4,,0.0
1943,3/19/2021 23:59:36,1.4.2,SharonCE,3,4.09,1,3,Left,Left,1366,270,308,4,,0.42
1944,3/19/2021 23:59:38,1.4.2,SharonCE,3,4.09,1,3,Left,Left,1367,270,308,4,,0.34
1945,3/19/2021 23:59:41,1.4.2,SharonCE,3,4.09,1,3,Pellet,Left,1367,270,309,5,1.2,
1946,3/20/2021 0:00:32,1.4.2,SharonCE,3,4.1,1,4,Left,Left,1368,270,309,5,,0.0
1947,3/20/2021 0:00:35,1.4.2,SharonCE,3,4.09,1,4,Left,Left,1369,270,309,5,,0.05
1948,3/20/2021 0:00:41,1.4.2,SharonCE,3,4.09,1,4,Left,Left,1370,270,309,5,,0.0
1949,3/20/2021 0:00:46,1.4.2,SharonCE,3,4.09,1,4,Left,Left,1371,270,309,5,,0.8
1950,3/20/2021 0:00:47,1.4.2,SharonCE,3,4.09,1,4,Pellet,Left,1371,270,310,6,0.19,
1951,3/20/2021 0:01:46,1.4.2,SharonCE,3,4.09,1,5,Left,Left,1372,270,310,6,,0.02
1952,3/20/2021 0:01:47,1.4.2,SharonCE,3,4.09,1,5,Left,Left,1373,270,310,6,,0.0
1953,3/20/2021 0:01:52,1.4.2,SharonCE,3,4.09,1,5,Left,Left,1374,270,310,6,,0.16
1954,3/20/2021 0:01:54,1.4.2,SharonCE,3,4.09,1,5,Left,Left,1375,270,310,6,,0.54
1955,3/20/2021 0:01:58,1.4.2,SharonCE,3,4.1,1,5,Left,Left,1376,270,310,6,,0.16
1956,3/20/2021 0:01:59,1.4.2,SharonCE,3,4.1,1,5,Pellet,Left,1376,270,311,7,0.19,
1957,3/20/2021 0:08:52,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1376,271,311,7,,0.34
1958,3/20/2021 0:08:53,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1376,272,311,7,,0.0
1959,3/20/2021 0:09:30,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1376,273,311,7,,0.5
1960,3/20/2021 0:09:36,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1376,274,311,7,,0.13
1961,3/20/2021 0:09:39,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1376,275,311,7,,0.37
1962,3/20/2021 0:09:42,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1376,276,311,7,,0.07
1963,3/20/2021 0:10:20,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1377,276,311,7,,0.01
1964,3/20/2021 0:10:22,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1378,276,311,7,,0.0
1965,3/20/2021 0:10:26,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1379,276,311,7,,0.0
1966,3/20/2021 0:10:46,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,277,311,7,,0.0
1967,3/20/2021 0:10:52,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,278,311,7,,0.16
1968,3/20/2021 0:10:54,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,279,311,7,,0.49
1969,3/20/2021 0:10:56,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,280,311,7,,0.08
1970,3/20/2021 0:10:58,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,281,311,7,,0.67
1971,3/20/2021 0:11:00,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,282,311,7,,0.11
1972,3/20/2021 0:11:01,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,283,311,7,,0.04
1973,3/20/2021 0:11:02,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,284,311,7,,0.49
1974,3/20/2021 0:11:04,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,285,311,7,,1.02
1975,3/20/2021 0:11:06,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,286,311,7,,0.19
1976,3/20/2021 0:11:09,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,287,311,7,,0.0
1977,3/20/2021 0:11:11,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,288,311,7,,0.0
1978,3/20/2021 0:11:19,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,289,311,7,,0.36
1979,3/20/2021 0:11:25,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,290,311,7,,0.34
1980,3/20/2021 0:11:34,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,291,311,7,,0.44
1981,3/20/2021 0:11:35,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,292,311,7,,0.08
1982,3/20/2021 0:11:37,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,293,311,7,,0.07
1983,3/20/2021 0:11:38,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,294,311,7,,0.0
1984,3/20/2021 0:11:39,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,295,311,7,,0.14
1985,3/20/2021 0:11:40,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,296,311,7,,0.0
1986,3/20/2021 0:11:41,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,297,311,7,,0.06
1987,3/20/2021 0:11:43,1.4.2,SharonCE,3,4.1,1,6,Right,Left,1379,298,311,7,,0.71
1988,3/20/2021 0:11:44,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,299,311,7,,0.99
1989,3/20/2021 0:11:46,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,300,311,7,,0.0
1990,3/20/2021 0:11:47,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,301,311,7,,0.0
1991,3/20/2021 0:11:50,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,302,311,7,,1.52
1992,3/20/2021 0:11:52,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,303,311,7,,0.72
1993,3/20/2021 0:11:55,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,304,311,7,,0.89
1994,3/20/2021 0:11:56,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,305,311,7,,0.04
1995,3/20/2021 0:11:58,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,306,311,7,,0.0
1996,3/20/2021 0:11:59,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,307,311,7,,0.48
1997,3/20/2021 0:12:00,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,308,311,7,,0.07
1998,3/20/2021 0:12:02,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,309,311,7,,0.56
1999,3/20/2021 0:12:05,1.4.2,SharonCE,3,4.1,1,6,Right,Left,1379,310,311,7,,1.81
2000,3/20/2021 0:12:08,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,311,311,7,,0.06
2001,3/20/2021 0:12:09,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,312,311,7,,0.17
2002,3/20/2021 0:12:14,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,313,311,7,,1.48
2003,3/20/2021 0:12:15,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,314,311,7,,0.04
2004,3/20/2021 0:12:16,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,315,311,7,,0.27
2005,3/20/2021 0:12:17,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,316,311,7,,0.0
2006,3/20/2021 0:12:20,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,317,311,7,,0.04
2007,3/20/2021 0:12:22,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,318,311,7,,0.04
2008,3/20/2021 0:12:23,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,319,311,7,,0.41
2009,3/20/2021 0:12:27,1.4.2,SharonCE,3,4.1,1,6,Right,Left,1379,320,311,7,,0.04
2010,3/20/2021 0:12:28,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,321,311,7,,0.44
2011,3/20/2021 0:12:29,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,322,311,7,,0.31
2012,3/20/2021 0:12:30,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,323,311,7,,0.0
2013,3/20/2021 0:16:34,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,324,311,7,,0.01
2014,3/20/2021 0:16:35,1.4.2,SharonCE,3,4.09,1,6,Right,Left,1379,325,311,7,,0.04
2015,3/20/2021 0:18:02,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1380,325,311,7,,0.37
2016,3/20/2021 0:21:14,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1381,325,311,7,,0.0
2017,3/20/2021 0:21:18,1.4.2,SharonCE,3,4.09,1,6,Left,Left,1382,325,311,7,,0.08
2018,3/20/2021 0:21:20,1.4.2,SharonCE,3,4.09,1,6,Pellet,Left,1382,325,312,8,1.64,
2019,3/20/2021 0:21:22,1.4.2,SharonCE,3,4.09,1,7,Left,Left,1383,325,312,8,,0.0
2020,3/20/2021 0:23:31,1.4.2,SharonCE,3,4.09,1,7,Left,Left,1384,325,312,8,,0.18
2021,3/20/2021 0:23:36,1.4.2,SharonCE,3,4.09,1,7,Left,Left,1385,325,312,8,,0.0
2022,3/20/2021 0:23:41,1.4.2,SharonCE,3,4.09,1,7,Left,Left,1386,325,312,8,,0.08
2023,3/20/2021 0:24:43,1.4.2,SharonCE,3,4.09,1,7,Right,Left,1386,326,312,8,,1.04
2024,3/20/2021 0:24:46,1.4.2,SharonCE,3,4.09,1,7,Right,Left,1386,327,312,8,,1.0
2025,3/20/2021 0:24:49,1.4.2,SharonCE,3,4.09,1,7,Right,Left,1386,328,312,8,,1.32
2026,3/20/2021 0:24:51,1.4.2,SharonCE,3,4.09,1,7,Right,Left,1386,329,312,8,,0.0
2027,3/20/2021 0:24:54,1.4.2,SharonCE,3,4.09,1,7,Right,Left,1386,330,312,8,,1.45
2028,3/20/2021 0:25:00,1.4.2,SharonCE,3,4.09,1,7,Right,Left,1386,331,312,8,,0.1
2029,3/20/2021 0:25:32,1.4.2,SharonCE,3,4.09,1,7,Left,Left,1387,331,312,8,,0.19
2030,3/20/2021 0:25:40,1.4.2,SharonCE,3,4.09,1,7,Left,Left,1388,331,312,8,,0.02
2031,3/20/2021 0:26:05,1.4.2,SharonCE,3,4.09,1,7,Left,Left,1389,331,312,8,,0.0
2032,3/20/2021 0:26:07,1.4.2,SharonCE,3,4.09,1,7,Pellet,Left,1389,331,313,9,0.63,
2033,3/20/2021 0:26:56,1.4.2,SharonCE,3,4.09,1,9,Left,Left,1390,331,313,9,,0.11
