Elapsed Hours (since 12:00),YHC_Melox_FED001_091823_04_MSHAM.CSV,YHC_Melox_FED002_091823_00_M_SHAM.CSV,YHC_Melox_FED005_091823_05_FSHAM.CSV,YHC_Melox_FED006_091823_07_FSHAM.CSV,FED000_032523_01_FSHAM.CSV,FED001_032523_01_FSHAM.CSV,FED001_091123_02_FSHAM.CSV,FED002_032523_01_FSHAM.CSV,FED002_052023_01_MSHAM.CSV,FED002_091123_02_FSHAM.CSV,FED003_030623_01_MSHAM.CSV,FED003_031123_00_MSHAM.CSV,FED003_052023_01_MSHAM.CSV,FED003_091123_00_FSHAM.CSV,FED004_030623_01_MSHAM.CSV,FED004_091123_01_FSHAM.CSV,FED005_030923_00_MSHAM.CSV,FED005_091223_04_FSHAM.CSV,FED006_052923_01_FSHAM.CSV,FED011_091223_00_MSHAM.CSV,FED012_091223_00_MSHAM.CSV,FED019_091223_05_MSHAM.CSV,FED021_091223_00_MSHAM.CSV,FED027_091223_00_MSHAM.CSV,JMT_cPR_FED000_060524_01_F_SHAM.CSV,JMT_cPR_FED010_060524_01_F_SHAM.CSV,JMT_cPR_FED011_011001_41_F_SHAM.CSV,JMT_cPR_FED012_060524_02_F_SHAM.CSV,JMT_cPR_FED016_060524_01_F_SHAM.CSV,JMT_cPR_FED034_060524_01_M_SHAM.CSV,F_Ctrl_FR1_Met1_FED001_031524_02_Initial.csv,F_Ctrl_FR1_Met1_FED002_031524_03_Initial.csv,F_Ctrl_FR1_Met1_FED003_031524_03_Initial.csv,F_Ctrl_FR1_Met2_FED001_041224_02_Initial.csv,F_Ctrl_FR1_Met2_FED002_041224_03_Initial.csv,F_Ctrl_FR1_Met2_FED003_041224_03_Initial.csv,F_Ctrl_FR1_Met2_FED013_041224_04_Initial.csv,F_Ctrl_FR1_Met2_FED014_041224_00_Initial.csv,M_Ctrl_FR1_Met1_FED004_031524_05_Initial.csv,M_Ctrl_FR1_Met1_FED005_031524_02_Initial.csv,M_Ctrl_FR1_Met1_FED006_031524_04_Initial.csv,M_Ctrl_FR1_Met2_FED004_041224_01_Initial.csv,M_Ctrl_FR1_Met2_FED005_041224_01_Initial.csv,M_Ctrl_FR1_Met2_FED006_041224_01_Initial.csv,Ctrl_CE1r_FED004_020821_02_FSHAM.CSV,Ctrl_F_FED005_082123_02.CSV,Ctrl_F_FED005_090623_concat_00.CSV,Ctrl_F_FED006_082123_02.CSV,Ctrl_F_FED006_090623_01.CSV,Ctrl_M_FED001_082123_03.CSV,Ctrl_M_FED001_090523_01.CSV,Ctrl_M_FED002_082223_01_concat_00.CSV,Ctrl_M_FED002_090523_00.CSV,Ctrl_M_FED003_082123_02.CSV,Ctrl_M_FED003_090523_02.CSV,Ctrl_M_FED004_082123_03.CSV,Ctrl_M_FED004_090523_02.CSV,rPR_Ctrl_M_FED001_072821_00.CSV,rPR_Ctrl_M_FED002_072823_03.CSV,rPR_Ctrl_M_FED003_073123_02.CSV,rPR_Ctrl_M_FED004_072823_03.CSV,YHC_Hal_FED001_042123_04_F_SHAM.CSV,YHC_Hal_FED002_042123_04_F_SHAM.CSV,YHC_Hal_FED003_042123_04_FSHAM.CSV,YHC_Hal_FED004_042123_05_F_SHAM.CSV,YHC_Hal_FED007_042123_02_MSHAM.CSV,YHC_Hal_FED008_042123_01_M_SHAM.CSV,RevNeu_Ctrl_F_CE6_FED000_041221_00.CSV,RevNeu_Ctrl_F_CE6_FED003_041221_00.CSV,RevNeu_Ctrl_F_CE6_FED005_041221_03.CSV,RevNeu_Ctrl_F_CE7_FED001_042221_01.CSV,YHC_Melox_FED003_091823_05_MSNI.CSV,YHC_Melox_FED004_091823_04_MSNI.CSV,YHC_Melox_FED007_091823_00_FSNI.CSV,YHC_Melox_FED008_091823_02_FSNI.CSV,JMT_2sB_FED014_091123_00_MSNI.CSV,JMT_FED022_091123_01_M_SNI.CSV,FED000_030623_01_FSNI.CSV,FED000_030923_00_FSNI.CSV,FED000_062123_01_MSNI.CSV,FED001_030623_01_FSNI.CSV,FED001_052023_01_MSNI.CSV,FED001_053023_04_FSNI.CSV,FED002_030623_01_MSNI.CSV,FED002_092623_03_MSNI.CSV,FED002_093023_00_MSNI.CSV,FED002_100523_00_MSNI.CSV,FED003_032523_01_FSNI.CSV,FED003_092623_02_MSNI.CSV,FED004_032523_01_FSNI.CSV,FED004_052223_01_MSNI.CSV,FED005_090723_Concat_MSNI.csv,FED006_091123_01_FSNI.CSV,FED007_091123_01_FSNI.CSV,FED008_091123_01_FSNI.CSV,FED009_091123_01_FSNI.CSV,FED010_091123_01_FSNI.CSV,FED015_091123_00_MSNI.CSV,FED016_091123_00_MSNI.CSV,FED018_091123_00_MSNI.CSV,FED024_091223_00_Concat_MSNI.csv,JMT_cPR_FED002_060524_01_F_SNI.CSV,JMT_cPR_FED003_060524_01_F_SNI.CSV,JMT_cPR_FED004_060524_01_F_SNI.CSV,JMT_cPR_FED005_060524_01_F_SNI.CSV,JMT_cPR_FED006_060524_01_F_SNI.CSV,JMT_cPR_FED027_060524_01_M_SNI.CSV,F_SNI_FR1_Met1_FED007_031524_05_Initial.csv,F_SNI_FR1_Met1_FED008_031624_02_Initial.csv,F_SNI_FR1_Met2_FED007_041224_02_Initial.csv,F_SNI_FR1_Met2_FED008_041224_02_Initial.csv,F_SNI_FR1_Met2_FED009_041224_02_Initial.csv,F_SNI_FR1_Met2_FED015_041224_02_Initial.csv,F_SNI_FR1_Met2_FED016_041224_01_Initial.csv,M_SNI_FR1_Met1_FED010_031524_04_Initial.csv,M_SNI_FR1_Met1_FED011_031524_01_Initial.csv,M_SNI_FR1_Met1_FED011_031824_03_Initial.csv,M_SNI_FR1_Met1_FED012_031524_03_Initial.csv,M_SNI_FR1_Met2_FED010_041224_02_Initial.csv,M_SNI_FR1_Met2_FED011_041224_02_Initial.csv,M_SNI_FR1_Met2_FED012_041224_06_Initial.csv,FED004_013021_00_MSNI.CSV,FED004_020821_02_MSNI.CSV,FED005_020821_03_FSNI.CSV,FED006_020221_02_FSNI.CSV,rPR_SNI_M_FED005_072823_03.CSV,rPR_SNI_M_FED006_072823_03.CSV,rPR_SNI_M_FED007_072823_03.CSV,rPR_SNI_M_FED008_072823_03.CSV,SNI_M_FED007_082123_02.CSV,SNI_M_FED008_082123_03.CSV,RevNeu_SNI_F_CE3r2_FED003_033121_concat_00.CSV,RevNeu_SNI_F_CE3r2_FED005_033121_01.CSV,RevNeu_SNI_F_CE3r2_FED006_033121_04.CSV,RevNeu_SNI_F_CE6_FED006_041221_00.CSV,RevNeu_SNI_F_CE6_FED022_040621_03.CSV,RevNeu_SNI_F_CE7_FED002_042221_03.CSV,RevNeu_SNI_F_CE7_FED003_042221_02.CSV,SHAM,SHAM SEM,SNI,SNI SEM
37.0,93.75,69.23076923076923,100.0,100.0,100.0,69.23076923076923,47.368421052631575,100.0,,25.0,100.0,85.0,100.0,,88.23529411764706,68.0,100.0,24.0,80.0,15.384615384615385,75.0,100.0,69.23076923076923,100.0,,,,,,,100.0,17.92452830188679,75.0,100.0,55.55555555555556,73.68421052631578,91.80327868852459,77.77777777777779,57.89473684210527,100.0,81.25,90.9090909090909,78.26086956521739,100.0,90.9090909090909,73.68421052631578,90.9090909090909,72.22222222222221,88.46153846153845,87.5,,57.14285714285714,77.77777777777779,100.0,90.32258064516128,83.33333333333334,83.33333333333334,80.64516129032258,100.0,100.0,100.0,55.55555555555556,0.0,20.0,83.33333333333334,100.0,60.0,100.0,68.75,100.0,87.5,47.05882352941176,87.2,100.0,17.72151898734177,,,64.0,,85.71428571428571,66.66666666666666,78.26086956521739,100.0,,92.85714285714286,100.0,100.0,86.66666666666667,0.0,60.86956521739131,100.0,,81.81818181818183,39.285714285714285,100.0,,24.0,81.81818181818183,85.71428571428571,44.44444444444444,,,,,,,,100.0,92.85714285714286,100.0,100.0,100.0,100.0,69.56521739130434,94.11764705882352,87.5,,100.0,100.0,68.0,100.0,58.620689655172406,90.9090909090909,87.5,,75.0,82.35294117647058,90.0,90.9090909090909,80.55555555555556,37.5,71.42857142857143,100.0,71.42857142857143,100.0,87.5,100.0,71.42857142857143,78.40114148150984,3.1542340899783374,79.8321045592942,3.306561565228575
38.0,70.58823529411765,75.0,,100.0,89.47368421052632,,,100.0,63.63636363636363,67.85714285714286,100.0,69.23076923076923,52.94117647058824,48.38709677419355,91.66666666666666,36.36363636363637,77.77777777777779,,100.0,13.636363636363635,19.047619047619047,76.92307692307693,31.03448275862069,100.0,,,,,,,100.0,36.36363636363637,100.0,50.0,68.42105263157895,100.0,83.33333333333334,50.0,100.0,76.92307692307693,21.428571428571427,100.0,,100.0,100.0,76.0,100.0,40.0,92.85714285714286,100.0,50.0,95.0,33.33333333333333,69.6969696969697,85.0,33.33333333333333,71.42857142857143,70.0,100.0,100.0,70.83333333333334,38.46153846153847,92.3076923076923,78.94736842105263,100.0,100.0,87.5,69.56521739130434,92.85714285714286,100.0,33.33333333333333,76.19047619047619,89.1891891891892,100.0,66.66666666666666,,,,,63.63636363636363,66.66666666666666,100.0,88.88888888888889,100.0,,100.0,87.5,68.75,100.0,77.77777777777779,100.0,,73.33333333333333,60.0,83.33333333333334,66.66666666666666,45.45454545454545,100.0,75.0,100.0,,,,,,,,93.75,100.0,85.0,100.0,100.0,68.29268292682927,80.0,76.47058823529412,91.66666666666666,,85.0,100.0,,,100.0,100.0,88.88888888888889,,,87.5,61.904761904761905,50.0,69.56521739130434,69.56521739130434,100.0,85.71428571428571,100.0,35.714285714285715,91.66666666666666,83.33333333333334,80.0,74.17481231804013,3.35843086035582,83.12421433954141,2.3517930290807207
39.0,,,47.540983606557376,,100.0,71.42857142857143,100.0,80.0,76.47058823529412,80.0,90.0,100.0,78.57142857142857,53.57142857142857,87.5,50.0,76.19047619047619,100.0,86.66666666666667,66.66666666666666,70.0,81.81818181818183,100.0,66.66666666666666,,,,,,,100.0,80.0,44.18604651162791,100.0,64.70588235294117,100.0,71.875,80.0,87.5,100.0,86.66666666666667,,57.14285714285714,95.23809523809523,70.37037037037037,0.0,96.42857142857143,90.9090909090909,,82.6086956521739,53.333333333333336,62.96296296296296,100.0,76.92307692307693,100.0,70.0,88.23529411764706,100.0,75.0,50.0,75.0,0.0,100.0,14.285714285714285,47.82608695652174,100.0,100.0,,33.33333333333333,100.0,,85.71428571428571,72.3404255319149,84.21052631578947,70.58823529411765,,,55.55555555555556,81.81818181818183,88.88888888888889,,80.0,100.0,100.0,90.0,100.0,100.0,,,64.28571428571429,90.0,,100.0,56.25,100.0,50.0,44.44444444444444,75.0,50.0,85.71428571428571,,,,,,,,84.0909090909091,100.0,59.09090909090909,75.86206896551724,90.9090909090909,41.228070175438596,,78.57142857142857,92.3076923076923,,100.0,84.61538461538461,100.0,100.0,61.111111111111114,70.37037037037037,70.0,,100.0,23.333333333333332,21.21212121212121,87.5,75.0,66.66666666666666,75.0,100.0,75.0,,69.23076923076923,100.0,100.0,76.16590925184349,3.2232796582651395,78.5182093842784,2.886303918849546
40.0,62.5,,0.0,85.71428571428571,83.33333333333334,90.9090909090909,83.33333333333334,100.0,,47.82608695652174,,100.0,90.0,61.53846153846154,78.94736842105263,50.0,70.0,88.88888888888889,80.0,14.285714285714285,100.0,88.88888888888889,100.0,87.5,,,,,,,83.33333333333334,42.10526315789473,100.0,,61.111111111111114,89.47368421052632,67.85714285714286,100.0,100.0,82.35294117647058,72.72727272727273,96.15384615384616,80.0,80.0,80.0,91.30434782608695,77.77777777777779,100.0,100.0,100.0,75.0,66.66666666666666,80.0,75.0,95.23809523809523,100.0,100.0,86.66666666666667,100.0,90.9090909090909,89.47368421052632,92.3076923076923,61.904761904761905,84.61538461538461,40.0,100.0,100.0,85.71428571428571,100.0,0.0,88.88888888888889,91.66666666666666,68.62745098039215,90.9090909090909,100.0,,,,100.0,80.0,92.85714285714286,100.0,100.0,48.148148148148145,,100.0,100.0,,77.77777777777779,85.71428571428571,50.0,,,90.0,90.0,70.0,6.25,37.5,61.904761904761905,18.867924528301888,100.0,,,,,,,91.30434782608695,100.0,70.17543859649122,100.0,90.0,56.25,83.33333333333334,100.0,100.0,,100.0,80.0,80.76923076923077,81.25,100.0,80.0,50.0,,64.1025641025641,44.0,,84.21052631578947,7.142857142857142,82.35294117647058,61.53846153846154,90.0,61.53846153846154,88.88888888888889,100.0,100.0,100.0,80.00405556923101,2.9618775759670672,78.57020197480793,3.427110849813187
41.0,87.5,87.09677419354838,0.0,74.07407407407408,100.0,100.0,54.054054054054056,66.66666666666666,77.77777777777779,22.22222222222222,77.27272727272727,73.68421052631578,46.666666666666664,80.0,18.75,87.5,100.0,15.841584158415841,90.0,90.9090909090909,92.3076923076923,40.909090909090914,73.68421052631578,56.52173913043478,,,,,,,65.38461538461539,51.61290322580645,100.0,85.29411764705883,69.23076923076923,73.33333333333333,70.0,57.692307692307686,41.17647058823529,70.0,64.70588235294117,81.25,61.904761904761905,94.44444444444444,87.5,100.0,58.333333333333336,60.60606060606061,92.85714285714286,87.5,,91.66666666666666,38.095238095238095,100.0,95.52238805970148,92.3076923076923,100.0,84.0,100.0,100.0,100.0,78.26086956521739,72.72727272727273,43.333333333333336,100.0,85.71428571428571,100.0,,100.0,0.0,93.33333333333333,36.36363636363637,77.77777777777779,100.0,100.0,,,54.83870967741935,,80.0,100.0,83.33333333333334,81.81818181818183,63.63636363636363,100.0,100.0,100.0,73.33333333333333,95.83333333333334,100.0,100.0,,83.33333333333334,63.63636363636363,79.16666666666666,24.074074074074073,82.35294117647058,62.5,43.24324324324324,13.88888888888889,,,,,,,,92.3076923076923,50.0,74.07407407407408,91.66666666666666,66.66666666666666,18.181818181818183,63.1578947368421,100.0,63.63636363636363,,81.81818181818183,,91.66666666666666,100.0,69.23076923076923,87.5,86.95652173913044,,100.0,40.0,94.11764705882352,90.9090909090909,93.33333333333333,70.0,12.5,70.0,12.5,100.0,84.61538461538461,80.0,76.47058823529412,73.98771117140703,3.233921482417564,74.72527434281542,3.4844395429703563
42.0,44.44444444444444,84.61538461538461,55.00000000000001,100.0,100.0,91.66666666666666,66.66666666666666,65.21739130434783,75.0,33.33333333333333,93.75,50.0,62.5,20.689655172413794,92.3076923076923,21.428571428571427,83.33333333333334,8.60215053763441,100.0,9.523809523809524,8.695652173913043,63.63636363636363,100.0,20.0,,,,,,,100.0,88.0,100.0,90.9090909090909,54.54545454545454,64.28571428571429,87.5,69.23076923076923,92.85714285714286,42.857142857142854,64.28571428571429,88.88888888888889,25.0,100.0,93.33333333333333,77.77777777777779,90.9090909090909,64.0,86.36363636363636,94.11764705882352,,38.46153846153847,77.77777777777779,62.16216216216216,91.22807017543859,71.875,75.0,77.41935483870968,100.0,90.9090909090909,100.0,71.42857142857143,17.105263157894736,100.0,60.0,83.33333333333334,91.66666666666666,77.77777777777779,,0.0,81.81818181818183,31.57894736842105,94.6524064171123,87.5,37.254901960784316,,,50.0,78.57142857142857,71.42857142857143,100.0,100.0,86.95652173913044,77.77777777777779,79.06976744186046,100.0,100.0,50.0,75.0,44.44444444444444,100.0,,76.92307692307693,100.0,50.0,85.71428571428571,7.6923076923076925,33.33333333333333,50.0,52.63157894736842,100.0,,,,,,,90.9090909090909,100.0,57.14285714285714,,100.0,50.0,0.0,66.66666666666666,68.75,,100.0,73.33333333333333,100.0,66.66666666666666,25.0,93.33333333333333,69.23076923076923,,64.70588235294117,34.48275862068966,68.75,100.0,93.33333333333333,91.30434782608695,87.5,14.285714285714285,87.5,75.0,,90.9090909090909,100.0,69.73389376117933,3.5723910484566845,72.02468878463846,3.668844690404321
43.0,0.0,35.294117647058826,100.0,66.66666666666666,20.0,66.66666666666666,40.0,88.88888888888889,71.42857142857143,50.0,100.0,100.0,60.0,73.33333333333333,100.0,100.0,78.57142857142857,73.68421052631578,77.77777777777779,50.0,100.0,66.66666666666666,50.0,87.5,,,,,,,100.0,58.82352941176471,54.054054054054056,,80.0,58.82352941176471,84.21052631578947,,88.0,60.86956521739131,66.66666666666666,40.0,95.65217391304348,81.81818181818183,100.0,66.66666666666666,100.0,82.35294117647058,83.33333333333334,44.44444444444444,58.333333333333336,66.66666666666666,47.05882352941176,71.42857142857143,69.04761904761905,52.27272727272727,80.0,88.88888888888889,100.0,53.84615384615385,81.3953488372093,14.492753623188406,0.0,61.53846153846154,85.0,85.71428571428571,72.22222222222221,33.33333333333333,77.77777777777779,100.0,71.42857142857143,76.0,73.33333333333333,80.76923076923077,44.827586206896555,,,,100.0,100.0,100.0,90.0,100.0,80.0,89.47368421052632,81.81818181818183,60.0,42.857142857142854,100.0,100.0,100.0,,80.0,40.0,38.23529411764706,57.14285714285714,45.45454545454545,85.71428571428571,0.0,85.71428571428571,91.66666666666666,,,,,,,47.61904761904761,87.5,,66.66666666666666,70.0,0.0,100.0,58.333333333333336,75.0,,100.0,100.0,31.03448275862069,66.66666666666666,85.0,100.0,64.28571428571429,,100.0,85.71428571428571,91.66666666666666,0.0,56.52173913043478,45.45454545454545,75.0,,75.0,58.82352941176471,100.0,92.85714285714286,100.0,69.40697585859314,3.0873532787032705,73.13492291642432,3.7198689612441407
44.0,75.0,,,100.0,100.0,100.0,22.22222222222222,83.33333333333334,80.0,50.0,,100.0,50.0,,69.23076923076923,72.72727272727273,72.72727272727273,91.66666666666666,77.77777777777779,100.0,86.66666666666667,60.0,100.0,50.0,,,,,,,85.45454545454545,0.0,16.666666666666664,93.75,16.666666666666664,71.42857142857143,33.33333333333333,72.0,100.0,100.0,83.33333333333334,83.33333333333334,,100.0,100.0,11.11111111111111,77.77777777777779,,55.55555555555556,60.0,100.0,90.0,,87.5,76.47058823529412,64.28571428571429,37.5,100.0,100.0,,,0.0,85.71428571428571,46.666666666666664,80.0,90.0,100.0,81.81818181818183,100.0,0.0,83.33333333333334,0.0,84.61538461538461,100.0,66.66666666666666,,,44.230769230769226,,38.095238095238095,61.904761904761905,100.0,100.0,,100.0,100.0,,50.0,100.0,,100.0,,78.57142857142857,60.0,,60.0,,85.71428571428571,,21.428571428571427,88.88888888888889,,,,,,,91.66666666666666,,88.88888888888889,75.0,80.0,68.18181818181817,33.33333333333333,76.19047619047619,81.81818181818183,,100.0,,,,51.724137931034484,100.0,100.0,,80.0,100.0,88.88888888888889,100.0,80.0,100.0,75.0,85.71428571428571,75.0,100.0,,100.0,100.0,71.87592225118487,3.95561138144825,78.89824256203566,3.6415394023779744
45.0,,100.0,,100.0,,25.0,33.33333333333333,100.0,,100.0,82.35294117647058,100.0,,52.94117647058824,0.0,25.0,73.68421052631578,100.0,100.0,66.66666666666666,100.0,62.5,,33.33333333333333,,,,,,,100.0,70.0,63.1578947368421,100.0,87.5,100.0,100.0,37.5,100.0,88.88888888888889,0.0,91.66666666666666,66.66666666666666,100.0,58.82352941176471,85.71428571428571,100.0,,,100.0,,,,71.42857142857143,100.0,100.0,100.0,66.66666666666666,100.0,,,100.0,90.0,50.0,100.0,87.5,100.0,68.75,0.0,100.0,100.0,71.42857142857143,,100.0,46.15384615384615,,,100.0,100.0,,19.35483870967742,86.66666666666667,100.0,,,88.88888888888889,,50.0,84.61538461538461,84.61538461538461,100.0,,77.77777777777779,42.857142857142854,16.666666666666664,25.0,43.75,0.0,40.0,27.77777777777778,,,,,,,,0.0,,47.82608695652174,,100.0,,,50.0,57.14285714285714,,100.0,,71.42857142857143,62.5,90.0,58.82352941176471,93.33333333333333,,90.0,50.0,,,92.85714285714286,100.0,100.0,35.714285714285715,100.0,100.0,,100.0,100.0,77.67451599398193,4.12567434159613,69.17092269053005,4.806933240301518
46.0,,100.0,28.57142857142857,,100.0,75.0,,85.71428571428571,88.88888888888889,100.0,100.0,100.0,75.0,,56.25,80.0,28.57142857142857,,100.0,100.0,,100.0,,0.0,,,,,,,100.0,40.0,69.23076923076923,,100.0,40.0,75.0,80.0,100.0,85.71428571428571,58.333333333333336,,100.0,100.0,60.0,,,88.88888888888889,66.66666666666666,70.58823529411765,76.92307692307693,100.0,100.0,,100.0,,100.0,100.0,,,100.0,47.05882352941176,0.0,53.333333333333336,100.0,100.0,,0.0,,50.0,,100.0,86.66666666666667,100.0,40.0,,,50.0,,37.5,,66.66666666666666,100.0,100.0,100.0,100.0,,100.0,,100.0,75.0,,66.66666666666666,100.0,100.0,,9.090909090909092,100.0,83.33333333333334,0.0,,,,,,,,84.84848484848484,100.0,100.0,100.0,100.0,33.33333333333333,33.33333333333333,50.0,100.0,,100.0,100.0,,,80.0,60.0,100.0,,,81.81818181818183,100.0,,62.5,100.0,60.0,83.33333333333334,60.0,58.333333333333336,,87.5,100.0,76.16454137574287,4.31304326561309,78.8872053872054,4.03520873960741
47.0,,,,100.0,,83.33333333333334,83.33333333333334,,40.0,100.0,,60.0,,100.0,100.0,,100.0,,20.0,87.5,55.55555555555556,100.0,100.0,18.75,,,,,,,80.0,100.0,,75.0,100.0,,,,25.0,30.76923076923077,71.42857142857143,100.0,66.66666666666666,78.57142857142857,100.0,50.0,100.0,0.0,50.0,0.0,,100.0,87.5,71.42857142857143,,100.0,100.0,66.66666666666666,100.0,100.0,100.0,50.0,87.5,,55.55555555555556,100.0,81.81818181818183,,73.33333333333333,,100.0,50.0,100.0,100.0,80.0,,,33.33333333333333,76.92307692307693,71.42857142857143,100.0,77.77777777777779,100.0,100.0,,,,83.33333333333334,,60.0,100.0,,60.0,71.42857142857143,56.25,44.44444444444444,54.54545454545454,50.0,0.0,100.0,,,,,,,,,,100.0,66.66666666666666,100.0,,60.0,25.0,66.66666666666666,,,,,0.0,,100.0,,,75.0,85.71428571428571,12.5,60.0,0.0,50.0,,100.0,,100.0,,100.0,100.0,75.5257537970304,4.2647503811943555,69.27530455655457,4.891130265617963
48.0,67.64705882352942,100.0,,50.0,90.0,75.0,62.5,100.0,,100.0,100.0,66.66666666666666,33.33333333333333,19.230769230769234,,47.05882352941176,100.0,0.0,100.0,,0.0,61.53846153846154,80.0,,,,,,,,,68.42105263157895,81.81818181818183,100.0,80.0,71.42857142857143,80.0,100.0,100.0,,,83.33333333333334,,,100.0,28.000000000000004,50.0,77.77777777777779,33.33333333333333,41.66666666666667,100.0,65.0,72.72727272727273,100.0,85.71428571428571,,100.0,0.0,,,50.0,,36.36363636363637,50.0,10.0,80.0,100.0,77.77777777777779,16.666666666666664,85.71428571428571,,50.0,100.0,66.66666666666666,100.0,,,40.0,,,61.53846153846154,53.84615384615385,100.0,88.88888888888889,,100.0,,100.0,93.75,72.72727272727273,50.0,,66.66666666666666,100.0,83.33333333333334,,100.0,62.5,42.857142857142854,71.42857142857143,,,,,,,,75.0,,,,100.0,63.63636363636363,36.36363636363637,100.0,100.0,,66.66666666666666,72.72727272727273,60.0,,,100.0,100.0,,85.71428571428571,,,,40.0,0.0,80.0,0.0,80.0,100.0,,,,67.5743591015108,4.355616647961727,73.44388161695852,4.319845360371642
