Unnamed: 0,Unnamed: 0.1,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
17480,17480,2023-02-23 16:48:02,1.12.0,PRexp,4,3.96,,15,Left,Left,16658,332,491,13,,,0.49,2023-02-23 16:48:02
17481,17481,2023-02-23 16:48:03,1.12.0,PRexp,4,3.96,,15,Left,Left,16659,332,491,13,,,0.31,2023-02-23 16:48:03
17482,17482,2023-02-23 16:48:04,1.12.0,PRexp,4,3.96,,15,Left,Left,16660,332,491,13,,,0.4,2023-02-23 16:48:04
17483,17483,2023-02-23 16:48:06,1.12.0,PRexp,4,3.96,,15,Left,Left,16661,332,491,13,,,0.1,2023-02-23 16:48:06
17484,17484,2023-02-23 16:48:07,1.12.0,PRexp,4,3.96,,15,Left,Left,16662,332,491,13,,,0.0,2023-02-23 16:48:07
17485,17485,2023-02-23 16:48:08,1.12.0,PRexp,4,3.96,,15,Left,Left,16663,332,491,13,,,0.28,2023-02-23 16:48:08
17486,17486,2023-02-23 16:48:09,1.12.0,PRexp,4,3.96,,15,Left,Left,16664,332,491,13,,,0.04,2023-02-23 16:48:09
17487,17487,2023-02-23 16:48:10,1.12.0,PRexp,4,3.97,,15,Left,Left,16665,332,491,13,,,0.0,2023-02-23 16:48:10
17488,17488,2023-02-23 16:48:11,1.12.0,PRexp,4,3.96,,15,Left,Left,16666,332,491,13,,,0.0,2023-02-23 16:48:11
17489,17489,2023-02-23 16:48:14,1.12.0,PRexp,4,3.96,,15,Left,Left,16667,332,491,13,,,0.2,2023-02-23 16:48:14
17490,17490,2023-02-23 16:48:14,1.12.0,PRexp,4,3.97,1.0,15,Pellet,Left,16667,332,492,14,0.13,45.0,,2023-02-23 16:48:14
17491,17491,2023-02-23 16:48:40,1.12.0,PRexp,4,3.97,,17,Left,Left,16668,332,492,14,,,0.02,2023-02-23 16:48:40
17492,17492,2023-02-23 16:48:41,1.12.0,PRexp,4,3.96,,17,Left,Left,16669,332,492,14,,,0.0,2023-02-23 16:48:41
17493,17493,2023-02-23 16:48:43,1.12.0,PRexp,4,3.96,,17,Left,Left,16670,332,492,14,,,0.17,2023-02-23 16:48:43
17494,17494,2023-02-23 16:48:46,1.12.0,PRexp,4,3.96,,17,Left,Left,16671,332,492,14,,,0.7,2023-02-23 16:48:46
17495,17495,2023-02-23 16:48:48,1.12.0,PRexp,4,3.96,,17,Left,Left,16672,332,492,14,,,0.01,2023-02-23 16:48:48
17496,17496,2023-02-23 16:48:50,1.12.0,PRexp,4,3.96,,17,Left,Left,16673,332,492,14,,,0.15,2023-02-23 16:48:50
17497,17497,2023-02-23 16:48:52,1.12.0,PRexp,4,3.96,,17,Left,Left,16674,332,492,14,,,0.06,2023-02-23 16:48:52
17498,17498,2023-02-23 16:48:53,1.12.0,PRexp,4,3.97,,17,Left,Left,16675,332,492,14,,,0.0,2023-02-23 16:48:53
17499,17499,2023-02-23 16:48:54,1.12.0,PRexp,4,3.96,,17,Left,Left,16676,332,492,14,,,0.35,2023-02-23 16:48:54
17500,17500,2023-02-23 16:48:56,1.12.0,PRexp,4,3.97,,17,Left,Left,16677,332,492,14,,,0.6,2023-02-23 16:48:56
17501,17501,2023-02-23 16:48:57,1.12.0,PRexp,4,3.97,,17,Left,Left,16678,332,492,14,,,0.27,2023-02-23 16:48:57
17502,17502,2023-02-23 16:49:01,1.12.0,PRexp,4,3.96,,17,Left,Left,16679,332,492,14,,,0.13,2023-02-23 16:49:01
17503,17503,2023-02-23 16:49:04,1.12.0,PRexp,4,3.96,,17,Left,Left,16680,332,492,14,,,0.06,2023-02-23 16:49:04
17504,17504,2023-02-23 16:49:07,1.12.0,PRexp,4,3.97,,17,Left,Left,16681,332,492,14,,,0.62,2023-02-23 16:49:07
17505,17505,2023-02-23 16:49:08,1.12.0,PRexp,4,3.96,,17,Left,Left,16682,332,492,14,,,0.14,2023-02-23 16:49:08
17506,17506,2023-02-23 16:49:10,1.12.0,PRexp,4,3.97,,17,Left,Left,16683,332,492,14,,,0.07,2023-02-23 16:49:10
17507,17507,2023-02-23 16:49:11,1.12.0,PRexp,4,3.96,,17,Left,Left,16684,332,492,14,,,0.38,2023-02-23 16:49:11
17508,17508,2023-02-23 16:49:14,1.12.0,PRexp,4,3.96,2.0,17,Pellet,Left,16684,332,493,15,0.2,60.0,,2023-02-23 16:49:14
17509,17509,2023-02-23 16:49:30,1.12.0,PRexp,4,3.96,,20,Left,Left,16685,332,493,15,,,0.05,2023-02-23 16:49:30
17510,17510,2023-02-23 16:50:14,1.12.0,PRexp,4,3.96,,20,Left,Left,16686,332,493,15,,,0.12,2023-02-23 16:50:14
17511,17511,2023-02-23 16:50:15,1.12.0,PRexp,4,3.96,,20,Left,Left,16687,332,493,15,,,0.72,2023-02-23 16:50:15
17512,17512,2023-02-23 16:50:18,1.12.0,PRexp,4,3.97,,20,Left,Left,16688,332,493,15,,,0.81,2023-02-23 16:50:18
17513,17513,2023-02-23 16:50:19,1.12.0,PRexp,4,3.96,,20,Left,Left,16689,332,493,15,,,0.34,2023-02-23 16:50:19
17514,17514,2023-02-23 16:50:20,1.12.0,PRexp,4,3.96,,20,Left,Left,16690,332,493,15,,,0.03,2023-02-23 16:50:20
17515,17515,2023-02-23 16:50:21,1.12.0,PRexp,4,3.97,,20,Left,Left,16691,332,493,15,,,0.1,2023-02-23 16:50:21
17516,17516,2023-02-23 16:50:22,1.12.0,PRexp,4,3.96,,20,Left,Left,16692,332,493,15,,,0.4,2023-02-23 16:50:22
17517,17517,2023-02-23 16:50:24,1.12.0,PRexp,4,3.96,,20,Left,Left,16693,332,493,15,,,0.47,2023-02-23 16:50:24
17518,17518,2023-02-23 16:50:25,1.12.0,PRexp,4,3.96,,20,Left,Left,16694,332,493,15,,,0.0,2023-02-23 16:50:25
17519,17519,2023-02-23 16:50:27,1.12.0,PRexp,4,3.96,,20,Left,Left,16695,332,493,15,,,0.4,2023-02-23 16:50:27
17520,17520,2023-02-23 16:50:28,1.12.0,PRexp,4,3.97,,20,Left,Left,16696,332,493,15,,,0.0,2023-02-23 16:50:28
17521,17521,2023-02-23 16:50:31,1.12.0,PRexp,4,3.96,,20,Left,Left,16697,332,493,15,,,1.12,2023-02-23 16:50:31
17522,17522,2023-02-23 16:50:32,1.12.0,PRexp,4,3.96,,20,Left,Left,16698,332,493,15,,,0.04,2023-02-23 16:50:32
17523,17523,2023-02-23 16:50:33,1.12.0,PRexp,4,3.96,,20,Left,Left,16699,332,493,15,,,0.34,2023-02-23 16:50:33
17524,17524,2023-02-23 16:50:34,1.12.0,PRexp,4,3.96,,20,Left,Left,16700,332,493,15,,,0.01,2023-02-23 16:50:34
17525,17525,2023-02-23 16:50:35,1.12.0,PRexp,4,3.97,,20,Left,Left,16701,332,493,15,,,0.36,2023-02-23 16:50:35
17526,17526,2023-02-23 16:50:37,1.12.0,PRexp,4,3.97,,20,Left,Left,16702,332,493,15,,,0.1,2023-02-23 16:50:37
17527,17527,2023-02-23 16:50:38,1.12.0,PRexp,4,3.96,,20,Left,Left,16703,332,493,15,,,0.0,2023-02-23 16:50:38
17528,17528,2023-02-23 16:50:40,1.12.0,PRexp,4,3.96,,20,Left,Left,16704,332,493,15,,,0.06,2023-02-23 16:50:40
17529,17529,2023-02-23 16:51:06,1.12.0,PRexp,4,3.97,2.0,20,Pellet,Left,16704,332,494,16,22.69,112.0,,2023-02-23 16:51:06
17530,17530,2023-02-23 16:51:59,1.12.0,PRexp,4,3.96,,22,Left,Left,16705,332,494,16,,,0.1,2023-02-23 16:51:59
17531,17531,2023-02-23 16:52:02,1.12.0,PRexp,4,3.96,,22,Left,Left,16706,332,494,16,,,0.24,2023-02-23 16:52:02
17532,17532,2023-02-23 16:52:04,1.12.0,PRexp,4,3.96,,22,Left,Left,16707,332,494,16,,,0.04,2023-02-23 16:52:04
17533,17533,2023-02-23 16:52:05,1.12.0,PRexp,4,3.96,,22,Left,Left,16708,332,494,16,,,0.03,2023-02-23 16:52:05
17534,17534,2023-02-23 16:52:09,1.12.0,PRexp,4,3.96,,22,Left,Left,16709,332,494,16,,,0.4,2023-02-23 16:52:09
17535,17535,2023-02-23 16:52:10,1.12.0,PRexp,4,3.97,,22,Left,Left,16710,332,494,16,,,0.02,2023-02-23 16:52:10
17536,17536,2023-02-23 16:52:12,1.12.0,PRexp,4,3.97,,22,Left,Left,16711,332,494,16,,,0.39,2023-02-23 16:52:12
17537,17537,2023-02-23 16:52:14,1.12.0,PRexp,4,3.96,,22,Left,Left,16712,332,494,16,,,0.67,2023-02-23 16:52:14
17538,17538,2023-02-23 16:52:15,1.12.0,PRexp,4,3.96,,22,Left,Left,16713,332,494,16,,,0.28,2023-02-23 16:52:15
17539,17539,2023-02-23 16:52:16,1.12.0,PRexp,4,3.96,,22,Left,Left,16714,332,494,16,,,0.0,2023-02-23 16:52:16
17540,17540,2023-02-23 16:52:18,1.12.0,PRexp,4,3.96,,22,Left,Left,16715,332,494,16,,,0.29,2023-02-23 16:52:18
17541,17541,2023-02-23 16:52:19,1.12.0,PRexp,4,3.96,,22,Left,Left,16716,332,494,16,,,0.02,2023-02-23 16:52:19
17542,17542,2023-02-23 16:52:25,1.12.0,PRexp,4,3.97,,22,Left,Left,16717,332,494,16,,,0.08,2023-02-23 16:52:25
17543,17543,2023-02-23 16:52:28,1.12.0,PRexp,4,3.97,,22,Left,Left,16718,332,494,16,,,0.18,2023-02-23 16:52:28
17544,17544,2023-02-23 16:53:30,1.12.0,PRexp,4,3.96,,22,Right,Left,16718,333,494,16,,,0.06,2023-02-23 16:53:30
17545,17545,2023-02-23 16:53:31,1.12.0,PRexp,4,3.96,,22,Right,Left,16718,334,494,16,,,0.06,2023-02-23 16:53:31
17546,17546,2023-02-23 16:53:33,1.12.0,PRexp,4,3.96,,22,Right,Left,16718,335,494,16,,,0.44,2023-02-23 16:53:33
17547,17547,2023-02-23 16:53:36,1.12.0,PRexp,4,3.96,,22,Left,Left,16719,335,494,16,,,0.04,2023-02-23 16:53:36
17548,17548,2023-02-23 16:53:39,1.12.0,PRexp,4,3.96,,22,Left,Left,16720,335,494,16,,,0.01,2023-02-23 16:53:39
17549,17549,2023-02-23 16:53:40,1.12.0,PRexp,4,3.97,,22,Left,Left,16721,335,494,16,,,0.1,2023-02-23 16:53:40
17550,17550,2023-02-23 16:53:42,1.12.0,PRexp,4,3.96,,22,Left,Left,16722,335,494,16,,,0.08,2023-02-23 16:53:42
17551,17551,2023-02-23 16:53:43,1.12.0,PRexp,4,3.97,,22,Left,Left,16723,335,494,16,,,0.01,2023-02-23 16:53:43
17552,17552,2023-02-23 16:53:45,1.12.0,PRexp,4,3.96,,22,Left,Left,16724,335,494,16,,,0.12,2023-02-23 16:53:45
17553,17553,2023-02-23 16:53:46,1.12.0,PRexp,4,3.97,,22,Left,Left,16725,335,494,16,,,0.09,2023-02-23 16:53:46
17554,17554,2023-02-23 16:53:47,1.12.0,PRexp,4,3.96,,22,Left,Left,16726,335,494,16,,,0.36,2023-02-23 16:53:47
17555,17555,2023-02-23 16:53:48,1.12.0,PRexp,4,3.96,1.0,22,Pellet,Left,16726,335,495,17,0.2,162.0,,2023-02-23 16:53:48
17556,17556,2023-02-23 16:54:43,1.12.0,PRexp,4,3.97,,25,Left,Left,16727,335,495,17,,,0.13,2023-02-23 16:54:43
17557,17557,2023-02-23 16:54:45,1.12.0,PRexp,4,3.96,,25,Left,Left,16728,335,495,17,,,0.14,2023-02-23 16:54:45
17558,17558,2023-02-23 16:54:47,1.12.0,PRexp,4,3.96,,25,Left,Left,16729,335,495,17,,,0.53,2023-02-23 16:54:47
17559,17559,2023-02-23 16:54:48,1.12.0,PRexp,4,3.96,,25,Left,Left,16730,335,495,17,,,0.03,2023-02-23 16:54:48
17560,17560,2023-02-23 16:54:49,1.12.0,PRexp,4,3.96,,25,Left,Left,16731,335,495,17,,,0.0,2023-02-23 16:54:49
17561,17561,2023-02-23 16:54:50,1.12.0,PRexp,4,3.97,,25,Left,Left,16732,335,495,17,,,0.07,2023-02-23 16:54:50
17562,17562,2023-02-23 16:54:51,1.12.0,PRexp,4,3.96,,25,Left,Left,16733,335,495,17,,,0.09,2023-02-23 16:54:51
17563,17563,2023-02-23 16:54:52,1.12.0,PRexp,4,3.97,,25,Left,Left,16734,335,495,17,,,0.0,2023-02-23 16:54:52
17564,17564,2023-02-23 16:54:53,1.12.0,PRexp,4,3.96,,25,Left,Left,16735,335,495,17,,,0.11,2023-02-23 16:54:53
17565,17565,2023-02-23 16:54:54,1.12.0,PRexp,4,3.96,,25,Left,Left,16736,335,495,17,,,0.54,2023-02-23 16:54:54
17566,17566,2023-02-23 16:54:57,1.12.0,PRexp,4,3.96,,25,Left,Left,16737,335,495,17,,,0.39,2023-02-23 16:54:57
17567,17567,2023-02-23 16:54:58,1.12.0,PRexp,4,3.97,,25,Left,Left,16738,335,495,17,,,0.2,2023-02-23 16:54:58
17568,17568,2023-02-23 16:55:01,1.12.0,PRexp,4,3.96,,25,Left,Left,16739,335,495,17,,,0.06,2023-02-23 16:55:01
17569,17569,2023-02-23 16:55:02,1.12.0,PRexp,4,3.96,,25,Left,Left,16740,335,495,17,,,0.22,2023-02-23 16:55:02
17570,17570,2023-02-23 16:55:04,1.12.0,PRexp,4,3.97,,25,Left,Left,16741,335,495,17,,,0.56,2023-02-23 16:55:04
17571,17571,2023-02-23 16:55:07,1.12.0,PRexp,4,3.96,,25,Left,Left,16742,335,495,17,,,0.08,2023-02-23 16:55:07
17572,17572,2023-02-23 16:55:09,1.12.0,PRexp,4,3.97,,25,Left,Left,16743,335,495,17,,,0.53,2023-02-23 16:55:09
17573,17573,2023-02-23 16:55:10,1.12.0,PRexp,4,3.96,,25,Left,Left,16744,335,495,17,,,0.0,2023-02-23 16:55:10
17574,17574,2023-02-23 16:55:12,1.12.0,PRexp,4,3.97,,25,Left,Left,16745,335,495,17,,,0.09,2023-02-23 16:55:12
17575,17575,2023-02-23 16:55:13,1.12.0,PRexp,4,3.96,,25,Left,Left,16746,335,495,17,,,0.07,2023-02-23 16:55:13
17576,17576,2023-02-23 16:55:15,1.12.0,PRexp,4,3.96,,25,Left,Left,16747,335,495,17,,,0.5,2023-02-23 16:55:15
17577,17577,2023-02-23 16:55:15,1.12.0,PRexp,4,3.97,,25,Left,Left,16748,335,495,17,,,0.03,2023-02-23 16:55:15
17578,17578,2023-02-23 16:55:18,1.12.0,PRexp,4,3.96,,25,Left,Left,16749,335,495,17,,,0.69,2023-02-23 16:55:18
17579,17579,2023-02-23 16:55:21,1.12.0,PRexp,4,3.96,,25,Left,Left,16750,335,495,17,,,0.31,2023-02-23 16:55:21
17580,17580,2023-02-23 16:55:21,1.12.0,PRexp,4,3.97,,25,Left,Left,16751,335,495,17,,,0.0,2023-02-23 16:55:21
17581,17581,2023-02-23 16:55:25,1.12.0,PRexp,4,3.96,2.0,25,Pellet,Left,16751,335,496,18,0.47,97.0,,2023-02-23 16:55:25
17582,17582,2023-02-23 16:56:30,1.12.0,PRexp,4,3.97,,28,Left,Left,16752,335,496,18,,,0.01,2023-02-23 16:56:30
17583,17583,2023-02-23 17:03:48,1.12.0,PRexp,4,3.96,,28,Left,Left,16753,335,496,18,,,0.99,2023-02-23 17:03:48
17584,17584,2023-02-23 17:03:51,1.12.0,PRexp,4,3.96,,28,Left,Left,16754,335,496,18,,,0.59,2023-02-23 17:03:51
17585,17585,2023-02-23 17:03:53,1.12.0,PRexp,4,3.96,,28,Left,Left,16755,335,496,18,,,0.27,2023-02-23 17:03:53
17586,17586,2023-02-23 17:03:55,1.12.0,PRexp,4,3.96,,28,Left,Left,16756,335,496,18,,,0.81,2023-02-23 17:03:55
17587,17587,2023-02-23 17:03:56,1.12.0,PRexp,4,3.97,,28,Left,Left,16757,335,496,18,,,0.64,2023-02-23 17:03:56
17588,17588,2023-02-23 17:03:58,1.12.0,PRexp,4,3.96,,28,Left,Left,16758,335,496,18,,,0.0,2023-02-23 17:03:58
17589,17589,2023-02-23 17:03:59,1.12.0,PRexp,4,3.97,,28,Left,Left,16759,335,496,18,,,0.0,2023-02-23 17:03:59
17590,17590,2023-02-23 17:04:00,1.12.0,PRexp,4,3.97,,28,Left,Left,16760,335,496,18,,,0.08,2023-02-23 17:04:00
17591,17591,2023-02-23 17:04:02,1.12.0,PRexp,4,3.96,,28,Left,Left,16761,335,496,18,,,0.31,2023-02-23 17:04:02
17592,17592,2023-02-23 17:04:04,1.12.0,PRexp,4,3.96,,28,Left,Left,16762,335,496,18,,,0.0,2023-02-23 17:04:04
17593,17593,2023-02-23 17:04:07,1.12.0,PRexp,4,3.97,,28,Left,Left,16763,335,496,18,,,0.61,2023-02-23 17:04:07
17594,17594,2023-02-23 17:04:09,1.12.0,PRexp,4,3.96,,28,Left,Left,16764,335,496,18,,,0.0,2023-02-23 17:04:09
17595,17595,2023-02-23 17:04:14,1.12.0,PRexp,4,3.96,,28,Left,Left,16765,335,496,18,,,1.4,2023-02-23 17:04:14
17596,17596,2023-02-23 17:04:16,1.12.0,PRexp,4,3.97,,28,Left,Left,16766,335,496,18,,,0.79,2023-02-23 17:04:16
17597,17597,2023-02-23 17:04:18,1.12.0,PRexp,4,3.95,,28,Left,Left,16767,335,496,18,,,0.0,2023-02-23 17:04:18
17598,17598,2023-02-23 17:04:20,1.12.0,PRexp,4,3.96,,28,Left,Left,16768,335,496,18,,,0.0,2023-02-23 17:04:20
17599,17599,2023-02-23 17:04:22,1.12.0,PRexp,4,3.96,,28,Left,Left,16769,335,496,18,,,0.03,2023-02-23 17:04:22
17600,17600,2023-02-23 17:04:28,1.12.0,PRexp,4,3.96,,28,Left,Left,16770,335,496,18,,,1.97,2023-02-23 17:04:28
17601,17601,2023-02-23 17:04:33,1.12.0,PRexp,4,3.96,,28,Left,Left,16771,335,496,18,,,0.89,2023-02-23 17:04:33
17602,17602,2023-02-23 17:04:35,1.12.0,PRexp,4,3.96,,28,Left,Left,16772,335,496,18,,,0.13,2023-02-23 17:04:35
17603,17603,2023-02-23 17:04:39,1.12.0,PRexp,4,3.96,,28,Left,Left,16773,335,496,18,,,1.31,2023-02-23 17:04:39
17604,17604,2023-02-23 17:04:40,1.12.0,PRexp,4,3.96,,28,Left,Left,16774,335,496,18,,,0.0,2023-02-23 17:04:40
17605,17605,2023-02-23 17:04:43,1.12.0,PRexp,4,3.96,,28,Left,Left,16775,335,496,18,,,0.59,2023-02-23 17:04:43
17606,17606,2023-02-23 17:04:45,1.12.0,PRexp,4,3.96,,28,Left,Left,16776,335,496,18,,,0.61,2023-02-23 17:04:45
17607,17607,2023-02-23 17:04:49,1.12.0,PRexp,4,3.96,,28,Left,Left,16777,335,496,18,,,0.92,2023-02-23 17:04:49
17608,17608,2023-02-23 17:04:51,1.12.0,PRexp,4,3.96,,28,Left,Left,16778,335,496,18,,,0.68,2023-02-23 17:04:51
17609,17609,2023-02-23 17:04:54,1.12.0,PRexp,4,3.96,,28,Left,Left,16779,335,496,18,,,0.58,2023-02-23 17:04:54
17610,17610,2023-02-23 17:04:55,1.12.0,PRexp,4,3.96,1.0,28,Pellet,Left,16779,335,497,19,0.34,570.0,,2023-02-23 17:04:55
17611,17611,2023-02-23 17:05:03,1.12.0,PRexp,4,3.97,,32,Left,Left,16780,335,497,19,,,0.0,2023-02-23 17:05:03
17612,17612,2023-02-23 17:09:24,1.12.0,PRexp,4,3.96,,32,Left,Left,16781,335,497,19,,,0.71,2023-02-23 17:09:24
17613,17613,2023-02-23 17:09:30,1.12.0,PRexp,4,3.96,,32,Left,Left,16782,335,497,19,,,0.0,2023-02-23 17:09:30
17614,17614,2023-02-23 17:09:31,1.12.0,PRexp,4,3.96,,32,Left,Left,16783,335,497,19,,,0.04,2023-02-23 17:09:31
17615,17615,2023-02-23 17:09:35,1.12.0,PRexp,4,3.96,,32,Left,Left,16784,335,497,19,,,1.51,2023-02-23 17:09:35
17616,17616,2023-02-23 17:09:38,1.12.0,PRexp,4,3.96,,32,Left,Left,16785,335,497,19,,,0.0,2023-02-23 17:09:38
17617,17617,2023-02-23 17:09:40,1.12.0,PRexp,4,3.97,,32,Left,Left,16786,335,497,19,,,1.0,2023-02-23 17:09:40
17618,17618,2023-02-23 17:09:43,1.12.0,PRexp,4,3.96,,32,Left,Left,16787,335,497,19,,,0.99,2023-02-23 17:09:43
17619,17619,2023-02-23 17:09:49,1.12.0,PRexp,4,3.96,,32,Left,Left,16788,335,497,19,,,0.04,2023-02-23 17:09:49
17620,17620,2023-02-23 17:09:50,1.12.0,PRexp,4,3.96,,32,Left,Left,16789,335,497,19,,,0.0,2023-02-23 17:09:50
17621,17621,2023-02-23 17:09:52,1.12.0,PRexp,4,3.97,,32,Left,Left,16790,335,497,19,,,0.0,2023-02-23 17:09:52
17622,17622,2023-02-23 17:09:52,1.12.0,PRexp,4,3.96,,32,Left,Left,16791,335,497,19,,,0.0,2023-02-23 17:09:52
17623,17623,2023-02-23 17:09:57,1.12.0,PRexp,4,3.96,,32,Left,Left,16792,335,497,19,,,1.57,2023-02-23 17:09:57
17624,17624,2023-02-23 17:09:58,1.12.0,PRexp,4,3.96,,32,Left,Left,16793,335,497,19,,,0.54,2023-02-23 17:09:58
17625,17625,2023-02-23 17:10:02,1.12.0,PRexp,4,3.96,,32,Left,Left,16794,335,497,19,,,1.67,2023-02-23 17:10:02
17626,17626,2023-02-23 17:10:02,1.12.0,PRexp,4,3.96,,32,Left,Left,16795,335,497,19,,,0.02,2023-02-23 17:10:02
17627,17627,2023-02-23 17:10:05,1.12.0,PRexp,4,3.96,,32,Left,Left,16796,335,497,19,,,0.42,2023-02-23 17:10:05
17628,17628,2023-02-23 17:10:07,1.12.0,PRexp,4,3.96,,32,Left,Left,16797,335,497,19,,,0.51,2023-02-23 17:10:07
17629,17629,2023-02-23 17:10:08,1.12.0,PRexp,4,3.97,,32,Left,Left,16798,335,497,19,,,0.0,2023-02-23 17:10:08
17630,17630,2023-02-23 17:10:09,1.12.0,PRexp,4,3.96,,32,Left,Left,16799,335,497,19,,,0.49,2023-02-23 17:10:09
17631,17631,2023-02-23 17:10:10,1.12.0,PRexp,4,3.96,,32,Left,Left,16800,335,497,19,,,0.08,2023-02-23 17:10:10
17632,17632,2023-02-23 17:10:12,1.12.0,PRexp,4,3.96,,32,Left,Left,16801,335,497,19,,,0.01,2023-02-23 17:10:12
17633,17633,2023-02-23 17:10:13,1.12.0,PRexp,4,3.96,,32,Left,Left,16802,335,497,19,,,0.08,2023-02-23 17:10:13
17634,17634,2023-02-23 17:10:14,1.12.0,PRexp,4,3.96,,32,Left,Left,16803,335,497,19,,,0.34,2023-02-23 17:10:14
17635,17635,2023-02-23 17:10:16,1.12.0,PRexp,4,3.96,,32,Left,Left,16804,335,497,19,,,0.42,2023-02-23 17:10:16
17636,17636,2023-02-23 17:17:42,1.12.0,PRexp,4,3.96,,32,Left,Left,16805,335,497,19,,,0.08,2023-02-23 17:17:42
17637,17637,2023-02-23 17:17:50,1.12.0,PRexp,4,3.97,,32,Left,Left,16806,335,497,19,,,0.14,2023-02-23 17:17:50
17638,17638,2023-02-23 17:17:59,1.12.0,PRexp,4,3.96,,32,Left,Left,16807,335,497,19,,,0.44,2023-02-23 17:17:59
17639,17639,2023-02-23 17:18:02,1.12.0,PRexp,4,3.96,,32,Left,Left,16808,335,497,19,,,1.2,2023-02-23 17:18:02
17640,17640,2023-02-23 17:18:04,1.12.0,PRexp,4,3.96,,32,Left,Left,16809,335,497,19,,,0.02,2023-02-23 17:18:04
17641,17641,2023-02-23 17:18:05,1.12.0,PRexp,4,3.96,,32,Left,Left,16810,335,497,19,,,0.01,2023-02-23 17:18:05
17642,17642,2023-02-23 17:18:07,1.12.0,PRexp,4,3.96,,32,Left,Left,16811,335,497,19,,,0.0,2023-02-23 17:18:07
17643,17643,2023-02-23 17:18:08,1.12.0,PRexp,4,3.96,1.0,32,Pellet,Left,16811,335,498,20,0.68,793.0,,2023-02-23 17:18:08
17644,17644,2023-02-23 17:18:35,1.12.0,PRexp,4,3.96,,36,Left,Left,16812,335,498,20,,,0.04,2023-02-23 17:18:35
17645,17645,2023-02-23 17:18:36,1.12.0,PRexp,4,3.96,,36,Left,Left,16813,335,498,20,,,0.15,2023-02-23 17:18:36
17646,17646,2023-02-23 17:20:08,1.12.0,PRexp,4,3.96,,36,Left,Left,16814,335,498,20,,,0.11,2023-02-23 17:20:08
17647,17647,2023-02-23 17:20:09,1.12.0,PRexp,4,3.96,,36,Left,Left,16815,335,498,20,,,0.37,2023-02-23 17:20:09
17648,17648,2023-02-23 17:20:14,1.12.0,PRexp,4,3.96,,36,Left,Left,16816,335,498,20,,,0.29,2023-02-23 17:20:14
17649,17649,2023-02-23 17:20:44,1.12.0,PRexp,4,3.96,,36,Left,Left,16817,335,498,20,,,0.19,2023-02-23 17:20:44
17650,17650,2023-02-23 17:20:47,1.12.0,PRexp,4,3.96,,36,Left,Left,16818,335,498,20,,,0.97,2023-02-23 17:20:47
17651,17651,2023-02-23 17:20:48,1.12.0,PRexp,4,3.96,,36,Left,Left,16819,335,498,20,,,0.01,2023-02-23 17:20:48
17652,17652,2023-02-23 17:20:49,1.12.0,PRexp,4,3.96,,36,Left,Left,16820,335,498,20,,,0.0,2023-02-23 17:20:49
17653,17653,2023-02-23 17:21:32,1.12.0,PRexp,4,3.97,,36,Right,Left,16820,336,498,20,,,0.69,2023-02-23 17:21:32
17654,17654,2023-02-23 17:21:36,1.12.0,PRexp,4,3.96,,36,Right,Left,16820,337,498,20,,,0.43,2023-02-23 17:21:36
17655,17655,2023-02-23 17:21:40,1.12.0,PRexp,4,3.96,,36,Left,Left,16821,337,498,20,,,0.08,2023-02-23 17:21:40
17656,17656,2023-02-23 17:21:42,1.12.0,PRexp,4,3.96,,36,Left,Left,16822,337,498,20,,,0.42,2023-02-23 17:21:42
17657,17657,2023-02-23 17:21:43,1.12.0,PRexp,4,3.96,,36,Left,Left,16823,337,498,20,,,0.05,2023-02-23 17:21:43
17658,17658,2023-02-23 17:21:48,1.12.0,PRexp,4,3.96,,36,Left,Left,16824,337,498,20,,,0.11,2023-02-23 17:21:48
17659,17659,2023-02-23 17:21:48,1.12.0,PRexp,4,3.96,,36,Left,Left,16825,337,498,20,,,0.06,2023-02-23 17:21:48
17660,17660,2023-02-23 17:21:50,1.12.0,PRexp,4,3.97,,36,Left,Left,16826,337,498,20,,,0.06,2023-02-23 17:21:50
17661,17661,2023-02-23 17:21:56,1.12.0,PRexp,4,3.96,,36,Left,Left,16827,337,498,20,,,0.83,2023-02-23 17:21:56
17662,17662,2023-02-23 17:21:58,1.12.0,PRexp,4,3.96,,36,Left,Left,16828,337,498,20,,,0.38,2023-02-23 17:21:58
17663,17663,2023-02-23 17:22:00,1.12.0,PRexp,4,3.97,,36,Left,Left,16829,337,498,20,,,0.28,2023-02-23 17:22:00
17664,17664,2023-02-23 17:24:13,1.12.0,PRexp,4,3.96,,36,Right,Left,16829,338,498,20,,,0.42,2023-02-23 17:24:13
17665,17665,2023-02-23 17:24:18,1.12.0,PRexp,4,3.96,,36,Right,Left,16829,339,498,20,,,0.17,2023-02-23 17:24:18
17666,17666,2023-02-23 17:24:33,1.12.0,PRexp,4,3.96,,36,Left,Left,16830,339,498,20,,,0.4,2023-02-23 17:24:33
17667,17667,2023-02-23 17:24:34,1.12.0,PRexp,4,3.96,,36,Left,Left,16831,339,498,20,,,0.37,2023-02-23 17:24:34
