MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time,UnixTime,TimeDiff,ElapseTime,hours,mins
2/17/2021 5:15,1.2.5,ProRat,1,3.71,1,17,Left,Left,17693,586,863,14,nan,0.42,###############################################################################################################################################################################################################################################################,0,563460,156,
2/17/2021 5:15,1.2.5,ProRat,1,3.71,1,17,Left,Left,17694,586,863,14,nan,4.57,###############################################################################################################################################################################################################################################################,0,563460,156,
2/17/2021 5:15,1.2.5,ProRat,1,3.71,1,17,Left,Left,17695,586,863,14,nan,7.91,###############################################################################################################################################################################################################################################################,0,563460,156,
2/17/2021 5:16,1.2.5,ProRat,1,3.71,1,17,Left,Left,17696,586,863,14,nan,0.14,###############################################################################################################################################################################################################################################################,60,563520,156,
2/17/2021 5:16,1.2.5,ProRat,1,3.71,1,17,Left,Left,17697,586,863,14,nan,0.39,###############################################################################################################################################################################################################################################################,0,563520,156,
2/17/2021 5:16,1.2.5,ProRat,1,3.71,1,17,Left,Left,17698,586,863,14,nan,0,###############################################################################################################################################################################################################################################################,0,563520,156,
2/17/2021 5:17,1.2.5,ProRat,1,3.71,1,17,Left,Left,17699,586,863,14,nan,0.49,###############################################################################################################################################################################################################################################################,60,563580,156,
2/17/2021 5:17,1.2.5,ProRat,1,3.71,1,17,Pellet,Left,17699,586,864,15,0.31,nan,###############################################################################################################################################################################################################################################################,0,563580,156,
2/17/2021 5:52,1.2.5,ProRat,1,3.71,1,1,Left,Left,17700,586,864,0,nan,0.05,###############################################################################################################################################################################################################################################################,2100,565680,157,
2/17/2021 5:52,1.2.5,ProRat,1,3.71,2,1,Pellet,Left,17700,586,865,1,3.16,nan,###############################################################################################################################################################################################################################################################,0,565680,157,
2/17/2021 5:52,1.2.5,ProRat,1,3.71,1,1,Left,Left,17701,586,865,1,nan,0.26,###############################################################################################################################################################################################################################################################,0,565680,157,
2/17/2021 5:52,1.2.5,ProRat,1,3.71,1,1,Pellet,Left,17701,586,866,2,0.63,nan,###############################################################################################################################################################################################################################################################,0,565680,157,
2/17/2021 5:53,1.2.5,ProRat,1,3.71,1,2,Left,Left,17702,586,866,2,nan,0.21,###############################################################################################################################################################################################################################################################,60,565740,157,
2/17/2021 5:53,1.2.5,ProRat,1,3.71,1,2,Left,Left,17703,586,866,2,nan,0.21,###############################################################################################################################################################################################################################################################,0,565740,157,
2/17/2021 5:53,1.2.5,ProRat,1,3.71,2,2,Pellet,Left,17703,586,867,3,0.37,nan,###############################################################################################################################################################################################################################################################,0,565740,157,
2/17/2021 5:54,1.2.5,ProRat,1,3.71,1,2,Left,Left,17704,586,867,3,nan,0.09,###############################################################################################################################################################################################################################################################,60,565800,157,
2/17/2021 5:54,1.2.5,ProRat,1,3.71,1,2,Left,Left,17705,586,867,3,nan,0.54,###############################################################################################################################################################################################################################################################,0,565800,157,
2/17/2021 5:54,1.2.5,ProRat,1,3.71,1,2,Pellet,Left,17705,586,868,4,0.06,nan,###############################################################################################################################################################################################################################################################,0,565800,157,
2/17/2021 5:54,1.2.5,ProRat,1,3.71,1,3,Left,Left,17706,586,868,4,nan,0.29,###############################################################################################################################################################################################################################################################,0,565800,157,
2/17/2021 5:54,1.2.5,ProRat,1,3.71,1,3,Left,Left,17707,586,868,4,nan,0.06,###############################################################################################################################################################################################################################################################,0,565800,157,
2/17/2021 5:55,1.2.5,ProRat,1,3.71,1,3,Left,Left,17708,586,868,4,nan,0,###############################################################################################################################################################################################################################################################,60,565860,157,
2/17/2021 5:55,1.2.5,ProRat,1,3.71,1,3,Pellet,Left,17708,586,869,5,0.19,nan,###############################################################################################################################################################################################################################################################,0,565860,157,
2/17/2021 5:55,1.2.5,ProRat,1,3.71,1,4,Left,Left,17709,586,869,5,nan,3.04,###############################################################################################################################################################################################################################################################,0,565860,157,
2/17/2021 5:55,1.2.5,ProRat,1,3.71,1,4,Left,Left,17710,586,869,5,nan,0.16,###############################################################################################################################################################################################################################################################,0,565860,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,4,Left,Left,17711,586,869,5,nan,0,###############################################################################################################################################################################################################################################################,60,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,4,Left,Left,17712,586,869,5,nan,0.27,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,4,Pellet,Left,17712,586,870,6,0.12,nan,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,5,Left,Left,17713,586,870,6,nan,0.8,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,5,Left,Left,17714,586,870,6,nan,0.12,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,5,Left,Left,17715,586,870,6,nan,0.67,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,5,Left,Left,17716,586,870,6,nan,0,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,5,Left,Left,17717,586,870,6,nan,0,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:56,1.2.5,ProRat,1,3.71,1,5,Pellet,Left,17717,586,871,7,0.06,nan,###############################################################################################################################################################################################################################################################,0,565920,157,
2/17/2021 5:59,1.2.5,ProRat,1,3.71,1,6,Left,Left,17718,586,871,7,nan,0.94,###############################################################################################################################################################################################################################################################,180,566100,157,
2/17/2021 5:59,1.2.5,ProRat,1,3.71,1,6,Left,Left,17719,586,871,7,nan,1,###############################################################################################################################################################################################################################################################,0,566100,157,
2/17/2021 5:59,1.2.5,ProRat,1,3.71,1,6,Left,Left,17720,586,871,7,nan,0.13,###############################################################################################################################################################################################################################################################,0,566100,157,
2/17/2021 5:59,1.2.5,ProRat,1,3.71,1,6,Left,Left,17721,586,871,7,nan,0.32,###############################################################################################################################################################################################################################################################,0,566100,157,
2/17/2021 5:59,1.2.5,ProRat,1,3.71,1,6,Left,Left,17722,586,871,7,nan,0,###############################################################################################################################################################################################################################################################,0,566100,157,
2/17/2021 5:59,1.2.5,ProRat,1,3.71,1,6,Left,Left,17723,586,871,7,nan,0.41,###############################################################################################################################################################################################################################################################,0,566100,157,
2/17/2021 5:59,1.2.5,ProRat,1,3.71,1,6,Pellet,Left,17723,586,872,8,0.69,nan,###############################################################################################################################################################################################################################################################,0,566100,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Left,Left,17724,586,872,8,nan,0.05,###############################################################################################################################################################################################################################################################,60,566160,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Left,Left,17725,586,872,8,nan,0.97,###############################################################################################################################################################################################################################################################,0,566160,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Left,Left,17726,586,872,8,nan,0.24,###############################################################################################################################################################################################################################################################,0,566160,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Left,Left,17727,586,872,8,nan,0.09,###############################################################################################################################################################################################################################################################,0,566160,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Left,Left,17728,586,872,8,nan,0,###############################################################################################################################################################################################################################################################,0,566160,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Left,Left,17729,586,872,8,nan,0,###############################################################################################################################################################################################################################################################,0,566160,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Left,Left,17730,586,872,8,nan,0.27,###############################################################################################################################################################################################################################################################,0,566160,157,
2/17/2021 6:00,1.2.5,ProRat,1,3.71,1,7,Pellet,Left,17730,586,873,9,0.25,nan,###############################################################################################################################################################################################################################################################,0,566160,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17731,586,873,9,nan,0.24,###############################################################################################################################################################################################################################################################,120,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17732,586,873,9,nan,1.04,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17733,586,873,9,nan,0.13,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17734,586,873,9,nan,1.52,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17735,586,873,9,nan,1.14,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17736,586,873,9,nan,0.48,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17737,586,873,9,nan,0.61,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17738,586,873,9,nan,0.74,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Left,Left,17739,586,873,9,nan,0,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:02,1.2.5,ProRat,1,3.71,1,9,Pellet,Left,17739,586,874,10,0.63,nan,###############################################################################################################################################################################################################################################################,0,566280,157,
2/17/2021 6:04,1.2.5,ProRat,1,3.71,1,10,Left,Left,17740,586,874,10,nan,0.17,###############################################################################################################################################################################################################################################################,120,566400,157,
2/17/2021 6:04,1.2.5,ProRat,1,3.71,1,10,Left,Left,17741,586,874,10,nan,0.91,###############################################################################################################################################################################################################################################################,0,566400,157,
2/17/2021 6:04,1.2.5,ProRat,1,3.71,1,10,Left,Left,17742,586,874,10,nan,3.57,###############################################################################################################################################################################################################################################################,0,566400,157,
2/17/2021 6:04,1.2.5,ProRat,1,3.71,1,10,Left,Left,17743,586,874,10,nan,0.19,###############################################################################################################################################################################################################################################################,0,566400,157,
2/17/2021 6:04,1.2.5,ProRat,1,3.71,1,10,Left,Left,17744,586,874,10,nan,0.41,###############################################################################################################################################################################################################################################################,0,566400,157,
2/17/2021 6:05,1.2.5,ProRat,1,3.71,1,10,Left,Left,17745,586,874,10,nan,0.96,###############################################################################################################################################################################################################################################################,60,566460,157,
2/17/2021 6:05,1.2.5,ProRat,1,3.71,1,10,Left,Left,17746,586,874,10,nan,0,###############################################################################################################################################################################################################################################################,0,566460,157,
2/17/2021 6:05,1.2.5,ProRat,1,3.71,1,10,Left,Left,17747,586,874,10,nan,0.62,###############################################################################################################################################################################################################################################################,0,566460,157,
2/17/2021 6:06,1.2.5,ProRat,1,3.71,1,10,Left,Left,17748,586,874,10,nan,0,###############################################################################################################################################################################################################################################################,60,566520,157,
2/17/2021 6:06,1.2.5,ProRat,1,3.71,1,10,Left,Left,17749,586,874,10,nan,0,###############################################################################################################################################################################################################################################################,0,566520,157,
2/17/2021 6:06,1.2.5,ProRat,1,3.71,1,10,Pellet,Left,17749,586,875,11,1.51,nan,###############################################################################################################################################################################################################################################################,0,566520,157,
2/17/2021 6:10,1.2.5,ProRat,1,3.71,1,12,Right,Left,17749,587,875,11,nan,0.2,###############################################################################################################################################################################################################################################################,240,566760,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17750,587,875,11,nan,0.05,###############################################################################################################################################################################################################################################################,240,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17751,587,875,11,nan,0.33,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17752,587,875,11,nan,0,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17753,587,875,11,nan,0,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17754,587,875,11,nan,0,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17755,587,875,11,nan,0.65,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17756,587,875,11,nan,0.43,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17757,587,875,11,nan,0.26,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17758,587,875,11,nan,0.16,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17759,587,875,11,nan,0.18,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17760,587,875,11,nan,0.58,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Left,Left,17761,587,875,11,nan,0,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:14,1.2.5,ProRat,1,3.71,1,12,Pellet,Left,17761,587,876,12,0.18,nan,###############################################################################################################################################################################################################################################################,0,567000,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17762,587,876,12,nan,0.08,###############################################################################################################################################################################################################################################################,120,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17763,587,876,12,nan,0.92,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17764,587,876,12,nan,0.35,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17765,587,876,12,nan,0.74,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17766,587,876,12,nan,0.22,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17767,587,876,12,nan,0.62,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17768,587,876,12,nan,0.33,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17769,587,876,12,nan,0.46,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17770,587,876,12,nan,0,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17771,587,876,12,nan,0.29,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17772,587,876,12,nan,0,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17773,587,876,12,nan,0.77,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,1,13,Left,Left,17774,587,876,12,nan,0.36,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:16,1.2.5,ProRat,1,3.71,2,13,Pellet,Left,17774,587,877,13,0.06,nan,###############################################################################################################################################################################################################################################################,0,567120,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17775,587,877,13,nan,0.21,###############################################################################################################################################################################################################################################################,180,567300,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17776,587,877,13,nan,0.04,###############################################################################################################################################################################################################################################################,0,567300,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17777,587,877,13,nan,0,###############################################################################################################################################################################################################################################################,0,567300,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17778,587,877,13,nan,0.09,###############################################################################################################################################################################################################################################################,0,567300,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17779,587,877,13,nan,0.1,###############################################################################################################################################################################################################################################################,0,567300,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17780,587,877,13,nan,0.03,###############################################################################################################################################################################################################################################################,0,567300,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17781,587,877,13,nan,0.32,###############################################################################################################################################################################################################################################################,0,567300,157,
2/17/2021 6:19,1.2.5,ProRat,1,3.71,1,15,Left,Left,17782,587,877,13,nan,0.21,###############################################################################################################################################################################################################################################################,0,567300,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Left,Left,17783,587,877,13,nan,0,###############################################################################################################################################################################################################################################################,60,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Left,Left,17784,587,877,13,nan,0,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Left,Left,17785,587,877,13,nan,0.38,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Left,Left,17786,587,877,13,nan,0.01,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Left,Left,17787,587,877,13,nan,0.16,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Left,Left,17788,587,877,13,nan,0.12,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Left,Left,17789,587,877,13,nan,0.28,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,15,Pellet,Left,17789,587,878,14,0.37,nan,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:20,1.2.5,ProRat,1,3.71,1,17,Left,Left,17790,587,878,14,nan,0.21,###############################################################################################################################################################################################################################################################,0,567360,157,
2/17/2021 6:21,1.2.5,ProRat,1,3.71,1,17,Left,Left,17791,587,878,14,nan,0.02,###############################################################################################################################################################################################################################################################,60,567420,157,
2/17/2021 6:21,1.2.5,ProRat,1,3.71,1,17,Left,Left,17792,587,878,14,nan,0.41,###############################################################################################################################################################################################################################################################,0,567420,157,
2/17/2021 6:21,1.2.5,ProRat,1,3.71,1,17,Left,Left,17793,587,878,14,nan,0.01,###############################################################################################################################################################################################################################################################,0,567420,157,
2/17/2021 6:23,1.2.5,ProRat,1,3.71,1,17,Left,Left,17794,587,878,14,nan,0.19,###############################################################################################################################################################################################################################################################,120,567540,157,
2/17/2021 6:23,1.2.5,ProRat,1,3.71,1,17,Left,Left,17795,587,878,14,nan,0.07,###############################################################################################################################################################################################################################################################,0,567540,157,
2/17/2021 6:24,1.2.5,ProRat,1,3.71,1,17,Left,Left,17796,587,878,14,nan,0.11,###############################################################################################################################################################################################################################################################,60,567600,157,
2/17/2021 6:24,1.2.5,ProRat,1,3.71,1,17,Left,Left,17797,587,878,14,nan,0.1,###############################################################################################################################################################################################################################################################,0,567600,157,
2/17/2021 6:25,1.2.5,ProRat,1,3.71,1,17,Left,Left,17798,587,878,14,nan,0,###############################################################################################################################################################################################################################################################,60,567660,157,
2/17/2021 6:25,1.2.5,ProRat,1,3.71,1,17,Left,Left,17799,587,878,14,nan,0.71,###############################################################################################################################################################################################################################################################,0,567660,157,
2/17/2021 6:27,1.2.5,ProRat,1,3.71,1,17,Left,Left,17800,587,878,14,nan,0.14,###############################################################################################################################################################################################################################################################,120,567780,157,
2/17/2021 6:27,1.2.5,ProRat,1,3.71,1,17,Left,Left,17801,587,878,14,nan,0,###############################################################################################################################################################################################################################################################,0,567780,157,
2/17/2021 6:27,1.2.5,ProRat,1,3.71,1,17,Left,Left,17802,587,878,14,nan,0,###############################################################################################################################################################################################################################################################,0,567780,157,
2/17/2021 6:27,1.2.5,ProRat,1,3.71,1,17,Left,Left,17803,587,878,14,nan,0.18,###############################################################################################################################################################################################################################################################,0,567780,157,
2/17/2021 6:27,1.2.5,ProRat,1,3.71,1,17,Left,Left,17804,587,878,14,nan,0.26,###############################################################################################################################################################################################################################################################,0,567780,157,
2/17/2021 6:28,1.2.5,ProRat,1,3.71,1,17,Left,Left,17805,587,878,14,nan,0.04,###############################################################################################################################################################################################################################################################,60,567840,157,
2/17/2021 6:28,1.2.5,ProRat,1,3.71,1,17,Left,Left,17806,587,878,14,nan,0.21,###############################################################################################################################################################################################################################################################,0,567840,157,
2/17/2021 6:28,1.2.5,ProRat,1,3.71,1,17,Pellet,Left,17806,587,879,15,1.01,nan,###############################################################################################################################################################################################################################################################,0,567840,157,
