Unnamed: 0,Unnamed: 0.1,MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Time
8389,8389,2023-03-08 05:06:38,1.12.0,PRexp,5,4.15,,10,Left,Left,7519,401,470,10,,,0.83,2023-03-08 05:06:38
8390,8390,2023-03-08 05:06:39,1.12.0,PRexp,5,4.14,1.0,10,Pellet,Left,7519,401,471,11,0.27,72.0,,2023-03-08 05:06:39
8391,8391,2023-03-08 05:08:33,1.12.0,PRexp,5,4.15,,12,Right,Left,7519,402,471,11,,,0.38,2023-03-08 05:08:33
8392,8392,2023-03-08 05:08:35,1.12.0,PRexp,5,4.15,,12,Right,Left,7519,403,471,11,,,0.66,2023-03-08 05:08:35
8393,8393,2023-03-08 05:08:38,1.12.0,PRexp,5,4.15,,12,Left,Left,7520,403,471,11,,,0.15,2023-03-08 05:08:38
8394,8394,2023-03-08 05:08:39,1.12.0,PRexp,5,4.15,,12,Left,Left,7521,403,471,11,,,0.08,2023-03-08 05:08:39
8395,8395,2023-03-08 05:08:40,1.12.0,PRexp,5,4.15,,12,Left,Left,7522,403,471,11,,,0.52,2023-03-08 05:08:40
8396,8396,2023-03-08 05:08:43,1.12.0,PRexp,5,4.15,,12,Left,Left,7523,403,471,11,,,0.29,2023-03-08 05:08:43
8397,8397,2023-03-08 05:08:48,1.12.0,PRexp,5,4.16,,12,Left,Left,7524,403,471,11,,,0.8,2023-03-08 05:08:48
8398,8398,2023-03-08 05:08:53,1.12.0,PRexp,5,4.16,,12,Left,Left,7525,403,471,11,,,0.77,2023-03-08 05:08:53
8399,8399,2023-03-08 05:13:09,1.12.0,PRexp,5,4.15,,12,Left,Left,7526,403,471,11,,,0.03,2023-03-08 05:13:09
8400,8400,2023-03-08 05:13:10,1.12.0,PRexp,5,4.15,,12,Left,Left,7527,403,471,11,,,0.04,2023-03-08 05:13:10
8401,8401,2023-03-08 05:13:12,1.12.0,PRexp,5,4.15,,12,Left,Left,7528,403,471,11,,,0.53,2023-03-08 05:13:12
8402,8402,2023-03-08 05:13:13,1.12.0,PRexp,5,4.15,,12,Left,Left,7529,403,471,11,,,0.59,2023-03-08 05:13:13
8403,8403,2023-03-08 05:13:15,1.12.0,PRexp,5,4.15,,12,Left,Left,7530,403,471,11,,,0.3,2023-03-08 05:13:15
8404,8404,2023-03-08 05:13:16,1.12.0,PRexp,5,4.15,,12,Left,Left,7531,403,471,11,,,0.45,2023-03-08 05:13:16
8405,8405,2023-03-08 05:13:17,1.12.0,PRexp,5,4.15,1.0,12,Pellet,Left,7531,403,472,12,0.34,398.0,,2023-03-08 05:13:17
8406,8406,2023-03-08 05:13:51,1.12.0,PRexp,5,4.15,,13,Left,Left,7532,403,472,12,,,0.23,2023-03-08 05:13:51
8407,8407,2023-03-08 05:13:53,1.12.0,PRexp,5,4.15,,13,Left,Left,7533,403,472,12,,,0.04,2023-03-08 05:13:53
8408,8408,2023-03-08 05:13:57,1.12.0,PRexp,5,4.15,,13,Left,Left,7534,403,472,12,,,0.16,2023-03-08 05:13:57
8409,8409,2023-03-08 05:13:58,1.12.0,PRexp,5,4.15,,13,Left,Left,7535,403,472,12,,,0.01,2023-03-08 05:13:58
8410,8410,2023-03-08 05:14:00,1.12.0,PRexp,5,4.14,,13,Left,Left,7536,403,472,12,,,0.74,2023-03-08 05:14:00
8411,8411,2023-03-08 05:14:01,1.12.0,PRexp,5,4.15,,13,Left,Left,7537,403,472,12,,,0.0,2023-03-08 05:14:01
8412,8412,2023-03-08 05:14:03,1.12.0,PRexp,5,4.15,,13,Left,Left,7538,403,472,12,,,0.46,2023-03-08 05:14:03
8413,8413,2023-03-08 05:14:04,1.12.0,PRexp,5,4.16,,13,Left,Left,7539,403,472,12,,,0.16,2023-03-08 05:14:04
8414,8414,2023-03-08 05:14:06,1.12.0,PRexp,5,4.15,,13,Left,Left,7540,403,472,12,,,0.21,2023-03-08 05:14:06
8415,8415,2023-03-08 05:14:08,1.12.0,PRexp,5,4.14,,13,Left,Left,7541,403,472,12,,,0.01,2023-03-08 05:14:08
8416,8416,2023-03-08 05:14:10,1.12.0,PRexp,5,4.15,,13,Left,Left,7542,403,472,12,,,0.35,2023-03-08 05:14:10
8417,8417,2023-03-08 05:14:15,1.12.0,PRexp,5,4.16,,13,Left,Left,7543,403,472,12,,,0.1,2023-03-08 05:14:15
8418,8418,2023-03-08 05:14:18,1.12.0,PRexp,5,4.15,,13,Left,Left,7544,403,472,12,,,0.38,2023-03-08 05:14:18
8419,8419,2023-03-08 05:14:19,1.12.0,PRexp,5,4.15,1.0,13,Pellet,Left,7544,403,473,13,0.47,62.0,,2023-03-08 05:14:19
8420,8420,2023-03-08 05:15:09,1.12.0,PRexp,5,4.16,,15,Left,Left,7545,403,473,13,,,0.83,2023-03-08 05:15:09
8421,8421,2023-03-08 05:25:48,1.12.0,PRexp,5,4.15,,15,Left,Left,7546,403,473,13,,,1.61,2023-03-08 05:25:48
8422,8422,2023-03-08 05:25:50,1.12.0,PRexp,5,4.16,,15,Left,Left,7547,403,473,13,,,0.13,2023-03-08 05:25:50
8423,8423,2023-03-08 05:25:51,1.12.0,PRexp,5,4.15,,15,Left,Left,7548,403,473,13,,,0.07,2023-03-08 05:25:51
8424,8424,2023-03-08 05:25:53,1.12.0,PRexp,5,4.15,,15,Left,Left,7549,403,473,13,,,0.02,2023-03-08 05:25:53
8425,8425,2023-03-08 05:25:56,1.12.0,PRexp,5,4.15,,15,Left,Left,7550,403,473,13,,,0.67,2023-03-08 05:25:56
8426,8426,2023-03-08 05:25:58,1.12.0,PRexp,5,4.15,,15,Left,Left,7551,403,473,13,,,0.0,2023-03-08 05:25:58
8427,8427,2023-03-08 05:26:02,1.12.0,PRexp,5,4.15,,15,Left,Left,7552,403,473,13,,,0.07,2023-03-08 05:26:02
8428,8428,2023-03-08 05:26:05,1.12.0,PRexp,5,4.16,,15,Left,Left,7553,403,473,13,,,1.7,2023-03-08 05:26:05
8429,8429,2023-03-08 05:26:10,1.12.0,PRexp,5,4.15,,15,Left,Left,7554,403,473,13,,,4.22,2023-03-08 05:26:10
8430,8430,2023-03-08 05:26:12,1.12.0,PRexp,5,4.15,,15,Left,Left,7555,403,473,13,,,0.64,2023-03-08 05:26:12
8431,8431,2023-03-08 05:26:16,1.12.0,PRexp,5,4.15,,15,Left,Left,7556,403,473,13,,,0.02,2023-03-08 05:26:16
8432,8432,2023-03-08 05:26:19,1.12.0,PRexp,5,4.15,,15,Left,Left,7557,403,473,13,,,0.64,2023-03-08 05:26:19
8433,8433,2023-03-08 05:26:22,1.12.0,PRexp,5,4.15,,15,Left,Left,7558,403,473,13,,,1.24,2023-03-08 05:26:22
8434,8434,2023-03-08 05:26:24,1.12.0,PRexp,5,4.15,,15,Left,Left,7559,403,473,13,,,0.05,2023-03-08 05:26:24
8435,8435,2023-03-08 05:26:26,1.12.0,PRexp,5,4.16,2.0,15,Pellet,Left,7559,403,474,14,0.75,727.0,,2023-03-08 05:26:26
8436,8436,2023-03-08 05:27:05,1.12.0,PRexp,5,4.15,,17,Left,Left,7560,403,474,14,,,0.02,2023-03-08 05:27:05
8437,8437,2023-03-08 05:27:07,1.12.0,PRexp,5,4.15,,17,Left,Left,7561,403,474,14,,,0.0,2023-03-08 05:27:07
8438,8438,2023-03-08 05:27:09,1.12.0,PRexp,5,4.15,,17,Left,Left,7562,403,474,14,,,1.28,2023-03-08 05:27:09
8439,8439,2023-03-08 05:27:11,1.12.0,PRexp,5,4.15,,17,Left,Left,7563,403,474,14,,,0.0,2023-03-08 05:27:11
8440,8440,2023-03-08 05:27:12,1.12.0,PRexp,5,4.15,,17,Left,Left,7564,403,474,14,,,0.54,2023-03-08 05:27:12
8441,8441,2023-03-08 05:27:14,1.12.0,PRexp,5,4.15,,17,Left,Left,7565,403,474,14,,,0.7,2023-03-08 05:27:14
8442,8442,2023-03-08 05:27:15,1.12.0,PRexp,5,4.15,,17,Left,Left,7566,403,474,14,,,0.0,2023-03-08 05:27:15
8443,8443,2023-03-08 05:27:18,1.12.0,PRexp,5,4.15,,17,Left,Left,7567,403,474,14,,,0.94,2023-03-08 05:27:18
8444,8444,2023-03-08 05:27:20,1.12.0,PRexp,5,4.15,,17,Left,Left,7568,403,474,14,,,0.42,2023-03-08 05:27:20
8445,8445,2023-03-08 05:27:22,1.12.0,PRexp,5,4.15,,17,Left,Left,7569,403,474,14,,,0.55,2023-03-08 05:27:22
8446,8446,2023-03-08 05:27:24,1.12.0,PRexp,5,4.15,,17,Left,Left,7570,403,474,14,,,0.0,2023-03-08 05:27:24
8447,8447,2023-03-08 05:27:25,1.12.0,PRexp,5,4.15,,17,Left,Left,7571,403,474,14,,,0.02,2023-03-08 05:27:25
8448,8448,2023-03-08 05:27:28,1.12.0,PRexp,5,4.15,,17,Left,Left,7572,403,474,14,,,0.0,2023-03-08 05:27:28
8449,8449,2023-03-08 05:27:30,1.12.0,PRexp,5,4.15,,17,Left,Left,7573,403,474,14,,,0.83,2023-03-08 05:27:30
8450,8450,2023-03-08 05:27:31,1.12.0,PRexp,5,4.15,,17,Left,Left,7574,403,474,14,,,0.0,2023-03-08 05:27:31
8451,8451,2023-03-08 05:27:33,1.12.0,PRexp,5,4.15,,17,Left,Left,7575,403,474,14,,,1.44,2023-03-08 05:27:33
8452,8452,2023-03-08 05:27:35,1.12.0,PRexp,5,4.16,,17,Left,Left,7576,403,474,14,,,0.0,2023-03-08 05:27:35
8453,8453,2023-03-08 05:27:36,1.12.0,PRexp,5,4.15,1.0,17,Pellet,Left,7576,403,475,15,0.41,70.0,,2023-03-08 05:27:36
8454,8454,2023-03-08 05:28:18,1.12.0,PRexp,5,4.15,,20,Left,Left,7577,403,475,15,,,0.79,2023-03-08 05:28:18
8455,8455,2023-03-08 05:28:20,1.12.0,PRexp,5,4.16,,20,Left,Left,7578,403,475,15,,,0.0,2023-03-08 05:28:20
8456,8456,2023-03-08 05:28:22,1.12.0,PRexp,5,4.15,,20,Left,Left,7579,403,475,15,,,0.9,2023-03-08 05:28:22
8457,8457,2023-03-08 05:28:23,1.12.0,PRexp,5,4.15,,20,Left,Left,7580,403,475,15,,,0.0,2023-03-08 05:28:23
8458,8458,2023-03-08 05:28:24,1.12.0,PRexp,5,4.15,,20,Left,Left,7581,403,475,15,,,0.0,2023-03-08 05:28:24
8459,8459,2023-03-08 05:28:27,1.12.0,PRexp,5,4.15,,20,Left,Left,7582,403,475,15,,,0.02,2023-03-08 05:28:27
8460,8460,2023-03-08 05:28:29,1.12.0,PRexp,5,4.15,,20,Left,Left,7583,403,475,15,,,0.0,2023-03-08 05:28:29
8461,8461,2023-03-08 05:28:30,1.12.0,PRexp,5,4.15,,20,Left,Left,7584,403,475,15,,,0.0,2023-03-08 05:28:30
8462,8462,2023-03-08 05:28:32,1.12.0,PRexp,5,4.14,,20,Left,Left,7585,403,475,15,,,0.68,2023-03-08 05:28:32
8463,8463,2023-03-08 05:28:34,1.12.0,PRexp,5,4.14,,20,Left,Left,7586,403,475,15,,,0.73,2023-03-08 05:28:34
8464,8464,2023-03-08 05:28:36,1.12.0,PRexp,5,4.15,,20,Left,Left,7587,403,475,15,,,0.0,2023-03-08 05:28:36
8465,8465,2023-03-08 05:28:36,1.12.0,PRexp,5,4.15,,20,Left,Left,7588,403,475,15,,,0.0,2023-03-08 05:28:36
8466,8466,2023-03-08 05:28:39,1.12.0,PRexp,5,4.15,,20,Left,Left,7589,403,475,15,,,0.73,2023-03-08 05:28:39
8467,8467,2023-03-08 05:28:42,1.12.0,PRexp,5,4.15,,20,Left,Left,7590,403,475,15,,,1.91,2023-03-08 05:28:42
8468,8468,2023-03-08 05:28:46,1.12.0,PRexp,5,4.15,,20,Left,Left,7591,403,475,15,,,2.24,2023-03-08 05:28:46
8469,8469,2023-03-08 05:28:48,1.12.0,PRexp,5,4.15,,20,Left,Left,7592,403,475,15,,,0.03,2023-03-08 05:28:48
8470,8470,2023-03-08 05:28:49,1.12.0,PRexp,5,4.15,,20,Left,Left,7593,403,475,15,,,0.0,2023-03-08 05:28:49
8471,8471,2023-03-08 05:28:52,1.12.0,PRexp,5,4.15,,20,Left,Left,7594,403,475,15,,,0.0,2023-03-08 05:28:52
8472,8472,2023-03-08 05:28:53,1.12.0,PRexp,5,4.15,,20,Left,Left,7595,403,475,15,,,0.82,2023-03-08 05:28:53
8473,8473,2023-03-08 05:28:55,1.12.0,PRexp,5,4.15,,20,Left,Left,7596,403,475,15,,,0.01,2023-03-08 05:28:55
8474,8474,2023-03-08 05:28:57,1.12.0,PRexp,5,4.15,1.0,20,Pellet,Left,7596,403,476,16,0.47,81.0,,2023-03-08 05:28:57
8475,8475,2023-03-08 05:32:07,1.12.0,PRexp,5,4.15,,22,Right,Left,7596,404,476,16,,,0.05,2023-03-08 05:32:07
8476,8476,2023-03-08 05:32:08,1.12.0,PRexp,5,4.14,,22,Right,Left,7596,405,476,16,,,0.44,2023-03-08 05:32:08
8477,8477,2023-03-08 05:32:09,1.12.0,PRexp,5,4.15,,22,Right,Left,7596,406,476,16,,,0.39,2023-03-08 05:32:09
8478,8478,2023-03-08 05:32:10,1.12.0,PRexp,5,4.15,,22,Right,Left,7596,407,476,16,,,0.01,2023-03-08 05:32:10
8479,8479,2023-03-08 05:32:16,1.12.0,PRexp,5,4.15,,22,Left,Left,7597,407,476,16,,,0.0,2023-03-08 05:32:16
8480,8480,2023-03-08 05:32:23,1.12.0,PRexp,5,4.15,,22,Left,Left,7598,407,476,16,,,0.11,2023-03-08 05:32:23
8481,8481,2023-03-08 05:32:26,1.12.0,PRexp,5,4.15,,22,Left,Left,7599,407,476,16,,,0.04,2023-03-08 05:32:26
8482,8482,2023-03-08 05:32:27,1.12.0,PRexp,5,4.15,,22,Left,Left,7600,407,476,16,,,0.25,2023-03-08 05:32:27
8483,8483,2023-03-08 05:32:29,1.12.0,PRexp,5,4.15,,22,Left,Left,7601,407,476,16,,,0.25,2023-03-08 05:32:29
8484,8484,2023-03-08 05:32:31,1.12.0,PRexp,5,4.15,,22,Left,Left,7602,407,476,16,,,0.43,2023-03-08 05:32:31
8485,8485,2023-03-08 05:32:33,1.12.0,PRexp,5,4.15,,22,Left,Left,7603,407,476,16,,,0.71,2023-03-08 05:32:33
8486,8486,2023-03-08 05:32:35,1.12.0,PRexp,5,4.15,,22,Left,Left,7604,407,476,16,,,0.11,2023-03-08 05:32:35
8487,8487,2023-03-08 05:32:37,1.12.0,PRexp,5,4.15,,22,Left,Left,7605,407,476,16,,,0.13,2023-03-08 05:32:37
8488,8488,2023-03-08 05:32:38,1.12.0,PRexp,5,4.15,,22,Left,Left,7606,407,476,16,,,0.02,2023-03-08 05:32:38
8489,8489,2023-03-08 05:32:39,1.12.0,PRexp,5,4.15,,22,Left,Left,7607,407,476,16,,,0.02,2023-03-08 05:32:39
8490,8490,2023-03-08 05:32:40,1.12.0,PRexp,5,4.14,,22,Left,Left,7608,407,476,16,,,0.09,2023-03-08 05:32:40
8491,8491,2023-03-08 05:32:41,1.12.0,PRexp,5,4.15,,22,Left,Left,7609,407,476,16,,,0.01,2023-03-08 05:32:41
8492,8492,2023-03-08 05:32:42,1.12.0,PRexp,5,4.16,,22,Left,Left,7610,407,476,16,,,0.11,2023-03-08 05:32:42
8493,8493,2023-03-08 05:32:45,1.12.0,PRexp,5,4.15,,22,Left,Left,7611,407,476,16,,,0.51,2023-03-08 05:32:45
8494,8494,2023-03-08 05:32:51,1.12.0,PRexp,5,4.15,,22,Left,Left,7612,407,476,16,,,0.06,2023-03-08 05:32:51
8495,8495,2023-03-08 05:32:52,1.12.0,PRexp,5,4.16,,22,Left,Left,7613,407,476,16,,,0.03,2023-03-08 05:32:52
8496,8496,2023-03-08 05:34:36,1.12.0,PRexp,5,4.14,,22,Right,Left,7613,408,476,16,,,0.39,2023-03-08 05:34:36
8497,8497,2023-03-08 05:34:37,1.12.0,PRexp,5,4.15,,22,Right,Left,7613,409,476,16,,,0.04,2023-03-08 05:34:37
8498,8498,2023-03-08 05:34:39,1.12.0,PRexp,5,4.15,,22,Right,Left,7613,410,476,16,,,0.27,2023-03-08 05:34:39
8499,8499,2023-03-08 05:34:41,1.12.0,PRexp,5,4.15,,22,Right,Left,7613,411,476,16,,,0.0,2023-03-08 05:34:41
8500,8500,2023-03-08 05:34:47,1.12.0,PRexp,5,4.15,,22,Left,Left,7614,411,476,16,,,0.03,2023-03-08 05:34:47
8501,8501,2023-03-08 05:34:50,1.12.0,PRexp,5,4.15,,22,Left,Left,7615,411,476,16,,,0.4,2023-03-08 05:34:50
8502,8502,2023-03-08 05:34:53,1.12.0,PRexp,5,4.15,,22,Left,Left,7616,411,476,16,,,0.19,2023-03-08 05:34:53
8503,8503,2023-03-08 05:34:54,1.12.0,PRexp,5,4.15,,22,Left,Left,7617,411,476,16,,,0.04,2023-03-08 05:34:54
8504,8504,2023-03-08 05:34:55,1.12.0,PRexp,5,4.15,,22,Left,Left,7618,411,476,16,,,0.02,2023-03-08 05:34:55
8505,8505,2023-03-08 05:34:56,1.12.0,PRexp,5,4.15,1.0,22,Pellet,Left,7618,411,477,17,0.34,359.0,,2023-03-08 05:34:56
8506,8506,2023-03-08 05:47:17,1.12.0,PRexp,5,4.15,,25,Left,Left,7619,411,477,17,,,1.51,2023-03-08 05:47:17
8507,8507,2023-03-08 05:47:23,1.12.0,PRexp,5,4.15,,25,Left,Left,7620,411,477,17,,,2.21,2023-03-08 05:47:23
8508,8508,2023-03-08 05:47:28,1.12.0,PRexp,5,4.14,,25,Left,Left,7621,411,477,17,,,1.84,2023-03-08 05:47:28
8509,8509,2023-03-08 05:47:31,1.12.0,PRexp,5,4.15,,25,Left,Left,7622,411,477,17,,,0.0,2023-03-08 05:47:31
8510,8510,2023-03-08 05:47:34,1.12.0,PRexp,5,4.15,,25,Left,Left,7623,411,477,17,,,1.9,2023-03-08 05:47:34
8511,8511,2023-03-08 05:47:36,1.12.0,PRexp,5,4.14,,25,Left,Left,7624,411,477,17,,,0.0,2023-03-08 05:47:36
8512,8512,2023-03-08 05:47:38,1.12.0,PRexp,5,4.15,,25,Left,Left,7625,411,477,17,,,0.46,2023-03-08 05:47:38
8513,8513,2023-03-08 05:47:38,1.12.0,PRexp,5,4.15,,25,Left,Left,7626,411,477,17,,,0.01,2023-03-08 05:47:38
8514,8514,2023-03-08 05:47:39,1.12.0,PRexp,5,4.15,,25,Left,Left,7627,411,477,17,,,0.03,2023-03-08 05:47:39
8515,8515,2023-03-08 05:47:42,1.12.0,PRexp,5,4.15,,25,Left,Left,7628,411,477,17,,,0.57,2023-03-08 05:47:42
8516,8516,2023-03-08 05:47:45,1.12.0,PRexp,5,4.15,,25,Left,Left,7629,411,477,17,,,0.08,2023-03-08 05:47:45
8517,8517,2023-03-08 05:47:47,1.12.0,PRexp,5,4.15,,25,Left,Left,7630,411,477,17,,,0.54,2023-03-08 05:47:47
8518,8518,2023-03-08 05:47:48,1.12.0,PRexp,5,4.15,,25,Left,Left,7631,411,477,17,,,0.69,2023-03-08 05:47:48
8519,8519,2023-03-08 05:47:52,1.12.0,PRexp,5,4.15,,25,Left,Left,7632,411,477,17,,,0.15,2023-03-08 05:47:52
8520,8520,2023-03-08 06:14:37,1.12.0,PRexp,5,4.15,,25,Left,Left,7633,411,477,17,,,1.34,2023-03-08 06:14:37
8521,8521,2023-03-08 06:14:44,1.12.0,PRexp,5,4.15,,25,Left,Left,7634,411,477,17,,,5.79,2023-03-08 06:14:44
8522,8522,2023-03-08 06:14:48,1.12.0,PRexp,5,4.15,,25,Left,Left,7635,411,477,17,,,0.01,2023-03-08 06:14:48
8523,8523,2023-03-08 06:14:52,1.12.0,PRexp,5,4.14,,25,Left,Left,7636,411,477,17,,,0.02,2023-03-08 06:14:52
8524,8524,2023-03-08 06:14:54,1.12.0,PRexp,5,4.14,,25,Left,Left,7637,411,477,17,,,0.0,2023-03-08 06:14:54
8525,8525,2023-03-08 06:14:56,1.12.0,PRexp,5,4.15,,25,Left,Left,7638,411,477,17,,,0.15,2023-03-08 06:14:56
8526,8526,2023-03-08 06:15:00,1.12.0,PRexp,5,4.15,,25,Left,Left,7639,411,477,17,,,2.79,2023-03-08 06:15:00
8527,8527,2023-03-08 06:15:01,1.12.0,PRexp,5,4.15,,25,Left,Left,7640,411,477,17,,,0.0,2023-03-08 06:15:01
8528,8528,2023-03-08 06:15:02,1.12.0,PRexp,5,4.15,,25,Left,Left,7641,411,477,17,,,0.14,2023-03-08 06:15:02
8529,8529,2023-03-08 06:15:03,1.12.0,PRexp,5,4.14,,25,Left,Left,7642,411,477,17,,,0.04,2023-03-08 06:15:03
8530,8530,2023-03-08 06:15:09,1.12.0,PRexp,5,4.15,,25,Left,Left,7643,411,477,17,,,3.49,2023-03-08 06:15:09
8531,8531,2023-03-08 06:15:10,1.12.0,PRexp,5,4.14,1.0,25,Pellet,Left,7643,411,478,18,0.88,2414.0,,2023-03-08 06:15:10
8532,8532,2023-03-08 06:16:48,1.12.0,PRexp,5,4.14,,28,Left,Left,7644,411,478,18,,,1.28,2023-03-08 06:16:48
8533,8533,2023-03-08 06:16:50,1.12.0,PRexp,5,4.14,,28,Left,Left,7645,411,478,18,,,0.5,2023-03-08 06:16:50
8534,8534,2023-03-08 06:16:51,1.12.0,PRexp,5,4.15,,28,Left,Left,7646,411,478,18,,,0.31,2023-03-08 06:16:51
8535,8535,2023-03-08 06:16:53,1.12.0,PRexp,5,4.15,,28,Left,Left,7647,411,478,18,,,0.32,2023-03-08 06:16:53
8536,8536,2023-03-08 06:16:54,1.12.0,PRexp,5,4.15,,28,Left,Left,7648,411,478,18,,,0.0,2023-03-08 06:16:54
8537,8537,2023-03-08 06:16:57,1.12.0,PRexp,5,4.15,,28,Left,Left,7649,411,478,18,,,0.55,2023-03-08 06:16:57
8538,8538,2023-03-08 06:16:58,1.12.0,PRexp,5,4.15,,28,Left,Left,7650,411,478,18,,,0.21,2023-03-08 06:16:58
8539,8539,2023-03-08 06:17:01,1.12.0,PRexp,5,4.15,,28,Left,Left,7651,411,478,18,,,0.01,2023-03-08 06:17:01
8540,8540,2023-03-08 06:17:02,1.12.0,PRexp,5,4.15,,28,Left,Left,7652,411,478,18,,,0.01,2023-03-08 06:17:02
8541,8541,2023-03-08 06:17:03,1.12.0,PRexp,5,4.15,,28,Left,Left,7653,411,478,18,,,0.01,2023-03-08 06:17:03
8542,8542,2023-03-08 06:17:09,1.12.0,PRexp,5,4.15,,28,Left,Left,7654,411,478,18,,,0.63,2023-03-08 06:17:09
8543,8543,2023-03-08 06:17:12,1.12.0,PRexp,5,4.15,,28,Left,Left,7655,411,478,18,,,0.23,2023-03-08 06:17:12
8544,8544,2023-03-08 06:17:13,1.12.0,PRexp,5,4.15,,28,Left,Left,7656,411,478,18,,,0.43,2023-03-08 06:17:13
8545,8545,2023-03-08 06:17:16,1.12.0,PRexp,5,4.14,,28,Left,Left,7657,411,478,18,,,1.48,2023-03-08 06:17:16
8546,8546,2023-03-08 06:17:19,1.12.0,PRexp,5,4.15,,28,Left,Left,7658,411,478,18,,,0.02,2023-03-08 06:17:19
8547,8547,2023-03-08 06:17:24,1.12.0,PRexp,5,4.15,,28,Left,Left,7659,411,478,18,,,0.8,2023-03-08 06:17:24
8548,8548,2023-03-08 06:17:27,1.12.0,PRexp,5,4.15,,28,Left,Left,7660,411,478,18,,,0.96,2023-03-08 06:17:27
8549,8549,2023-03-08 06:17:28,1.12.0,PRexp,5,4.14,,28,Left,Left,7661,411,478,18,,,0.87,2023-03-08 06:17:28
8550,8550,2023-03-08 06:17:29,1.12.0,PRexp,5,4.15,,28,Left,Left,7662,411,478,18,,,0.02,2023-03-08 06:17:29
8551,8551,2023-03-08 06:17:31,1.12.0,PRexp,5,4.14,,28,Left,Left,7663,411,478,18,,,0.47,2023-03-08 06:17:31
8552,8552,2023-03-08 06:17:42,1.12.0,PRexp,5,4.14,,28,Left,Left,7664,411,478,18,,,0.67,2023-03-08 06:17:42
8553,8553,2023-03-08 06:17:45,1.12.0,PRexp,5,4.15,,28,Left,Left,7665,411,478,18,,,0.01,2023-03-08 06:17:45
8554,8554,2023-03-08 06:17:47,1.12.0,PRexp,5,4.14,,28,Left,Left,7666,411,478,18,,,0.52,2023-03-08 06:17:47
8555,8555,2023-03-08 06:17:48,1.12.0,PRexp,5,4.15,,28,Left,Left,7667,411,478,18,,,0.45,2023-03-08 06:17:48
8556,8556,2023-03-08 06:17:50,1.12.0,PRexp,5,4.15,,28,Left,Left,7668,411,478,18,,,0.46,2023-03-08 06:17:50
8557,8557,2023-03-08 06:17:51,1.12.0,PRexp,5,4.14,,28,Left,Left,7669,411,478,18,,,0.0,2023-03-08 06:17:51
8558,8558,2023-03-08 06:17:52,1.12.0,PRexp,5,4.14,,28,Left,Left,7670,411,478,18,,,0.0,2023-03-08 06:17:52
8559,8559,2023-03-08 06:17:54,1.12.0,PRexp,5,4.15,,28,Left,Left,7671,411,478,18,,,0.63,2023-03-08 06:17:54
8560,8560,2023-03-08 06:17:56,1.12.0,PRexp,5,4.15,1.0,28,Pellet,Left,7671,411,479,19,0.54,166.0,,2023-03-08 06:17:56
8561,8561,2023-03-08 06:18:57,1.12.0,PRexp,5,4.14,,32,Left,Left,7672,411,479,19,,,0.65,2023-03-08 06:18:57
8562,8562,2023-03-08 06:19:00,1.12.0,PRexp,5,4.14,,32,Left,Left,7673,411,479,19,,,0.02,2023-03-08 06:19:00
8563,8563,2023-03-08 06:19:01,1.12.0,PRexp,5,4.14,,32,Left,Left,7674,411,479,19,,,0.0,2023-03-08 06:19:01
8564,8564,2023-03-08 06:19:07,1.12.0,PRexp,5,4.14,,32,Left,Left,7675,411,479,19,,,0.0,2023-03-08 06:19:07
8565,8565,2023-03-08 06:19:09,1.12.0,PRexp,5,4.15,,32,Left,Left,7676,411,479,19,,,0.34,2023-03-08 06:19:09
8566,8566,2023-03-08 06:19:10,1.12.0,PRexp,5,4.15,,32,Left,Left,7677,411,479,19,,,0.0,2023-03-08 06:19:10
8567,8567,2023-03-08 06:19:13,1.12.0,PRexp,5,4.15,,32,Left,Left,7678,411,479,19,,,0.93,2023-03-08 06:19:13
8568,8568,2023-03-08 06:19:14,1.12.0,PRexp,5,4.15,,32,Left,Left,7679,411,479,19,,,0.0,2023-03-08 06:19:14
8569,8569,2023-03-08 06:19:18,1.12.0,PRexp,5,4.15,,32,Left,Left,7680,411,479,19,,,2.23,2023-03-08 06:19:18
8570,8570,2023-03-08 06:19:20,1.12.0,PRexp,5,4.15,,32,Left,Left,7681,411,479,19,,,0.0,2023-03-08 06:19:20
8571,8571,2023-03-08 06:19:21,1.12.0,PRexp,5,4.14,,32,Left,Left,7682,411,479,19,,,0.02,2023-03-08 06:19:21
8572,8572,2023-03-08 06:19:22,1.12.0,PRexp,5,4.15,,32,Left,Left,7683,411,479,19,,,0.34,2023-03-08 06:19:22
8573,8573,2023-03-08 06:19:23,1.12.0,PRexp,5,4.15,,32,Left,Left,7684,411,479,19,,,0.08,2023-03-08 06:19:23
8574,8574,2023-03-08 06:19:25,1.12.0,PRexp,5,4.15,,32,Left,Left,7685,411,479,19,,,0.82,2023-03-08 06:19:25
8575,8575,2023-03-08 06:19:26,1.12.0,PRexp,5,4.14,,32,Left,Left,7686,411,479,19,,,0.01,2023-03-08 06:19:26
8576,8576,2023-03-08 06:19:28,1.12.0,PRexp,5,4.15,,32,Left,Left,7687,411,479,19,,,0.0,2023-03-08 06:19:28
