TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
2295903.491,,417.261,427.397,0,0,2295.903491,-9.647497328929944,0.20965011975567904,0.12349285579856814,-9.770990184728513,0.6490213947908596,-0.7664723187166624,466.43367256940536,110.91023532617612,1.2653529692126497,36.71355178208722,0,0,0,0,7.234934704487781
2295970.15,,417.66,432.97,0,0,2295.97015,-4.0742283364528475,0.6090615370681576,0.35876270099159524,-4.432991037444443,2.3416226532418833,-0.3477400811056727,466.13255869832307,110.63620531606952,0.7181729235799371,20.837410161333878,0,0,0,0,7.221190505513871
2296036.81,,421.43,433.313,0,0,2296.03681,-3.7309593558244387,4.379472953315087,2.5796909763604607,-6.310650332184899,1.7462444230229888,-0.4950305650986825,466.48378243227484,111.72983344721564,2.2332312825751846,64.79603267159418,0,0,0,0,7.250959913559257
2296103.47,,422.848,434.596,0,0,2296.10347,-2.4476903910790497,5.797884362325192,3.415193964390355,-5.862884355469404,1.8882244486409783,-0.45990615908382865,468.57935920160764,112.66179866521622,2.0644281960275928,59.89829977830056,0,0,0,0,7.329575726311987
2296170.123,,419.79,428.851,0,0,2296.1701230000003,-8.192421470457532,2.7402957208979615,1.6141477870604908,-9.806569257518023,0.6377397925057253,-0.7692632717217516,462.3875411441197,119.99285246531736,4.940483701762976,143.34553964503579,0,0,0,0,7.283526185516854
2296236.785,,415.842,425.413,0,0,2296.236785,-11.630152529405336,-1.2072928722198526,-0.7111451738615142,-10.919007355543823,0.28500198331642573,-0.8565269975368932,457.89807039044774,119.30502658397359,2.526651994486741,73.30948051010897,0,0,0,0,7.141615944311211
2296303.441,,413.954,425.184,0,0,2296.303441,-11.858883628438662,-3.0948815096008957,-1.8230129554410281,-10.035870672997634,0.5650316759068569,-0.7872505160321964,461.3818811047404,117.90605443785458,2.504177812038723,72.65740391082015,0,0,0,0,7.214974454950744
2296370.103,,413.928,424.249,0,0,2296.370103,-12.79361471914666,-3.1204701171875513,-1.8380857037017713,-10.955529015444888,0.27342150047938446,-0.8593918905332553,462.7449540387851,117.25712180889732,0.37595797729063374,10.908223241248361,0,0,0,0,7.242192274490282
2296436.765,,408.403,421.898,0,0,2296.436765,-15.144345825734035,-8.64505873200784,-5.092296905048222,-10.052048920685813,0.559901790786797,-0.7885195971369664,462.6311761048792,116.08334906147947,1.3077766693221906,37.94445315795302,0,0,0,0,7.217072839891668
2296503.419,,411.182,422.567,0,0,2296.503419,-14.47507698046644,-5.865647403429477,-3.4551086709152177,-11.019968309551222,0.2529887451924956,-0.8644467451832315,461.30044763274844,112.44329739883463,1.9304547265196697,56.011129929348186,0,0,0,0,7.111355709915395
2296570.077,,410.428,422.084,0,0,2296.570077,-14.957808134940251,-6.61923605739787,-3.8990035579250644,-11.058804577015186,0.24067433423638096,-0.8674932044888533,457.3172988455543,107.46953087439749,3.1410080856992835,91.13469980951737,0,0,0,0,6.904586575453147
2296636.738,,410.362,422.92,0,0,2296.6367379999997,-14.121539293190096,-6.684824700084334,-3.937637981335131,-10.183901311854965,0.5180933309004306,-0.7988625824513625,455.1178290620099,103.03255070636396,2.457360484758987,71.29902375033913,0,0,0,0,6.760984677992138
2296703.394,,410.514,422.247,0,0,2296.7033939999997,-14.79427048747823,-6.532413380855019,-3.847861410294617,-10.946409077183613,0.2763132991762583,-0.8586764891160481,452.207415945123,102.8500365629296,1.1966010595336853,34.71875123431111,0,0,0,0,6.671536945220771
2296770.053,,411.629,424.222,0,0,2296.7700529999997,-12.819001685541082,-5.41700205034266,-3.1908380011443342,-9.628163684396748,0.6943095837791813,-0.7552684840168208,450.18388418502974,101.74849940089518,1.77163280740608,51.40299536659694,0,0,0,0,6.592198776819973
2296836.716,,416.739,424.651,0,0,2296.836716,-12.38973288334762,-0.30659070237692276,-0.18059434111407682,-12.209138542233543,-0.12407969877207184,-0.9577296211621081,446.4529949443528,99.95412324994972,7.407517208899549,214.92522105895927,0,0,0,0,6.4505357996560635
2296903.373,,413.995,424.5,0,0,2296.903373,-12.540464121218918,-3.050179398662351,-1.7966815631361233,-10.743782558082794,0.34056319726777373,-0.842781721544648,444.19957473034395,99.97628215737973,0.9929386509862905,28.809593422857656,0,0,0,0,6.38412433114686
2296970.035,,414.651,423.587,0,0,2296.9700350000003,-13.453195354801437,-2.393768071323109,-1.4100281409450595,-12.043167213856378,-0.07145262418347659,-0.9447102212347032,444.94573153852855,99.471748336868,0.3573496169223515,10.368311439101555,0,0,0,0,6.397060248969006
2297036.69,,413.718,424.161,0,0,2297.03669,-12.878926632474759,-3.3263567944023293,-1.9593614724355715,-10.919565160039188,0.2848251116900402,-0.8565707537680295,446.1525228548982,98.70282453750143,0.6256451358301287,18.152764999479214,0,0,0,0,6.419085351231049
