TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z
239302.574,,388.708,419.136,0,0,239.302574,0.174085,2.901875,1.815203,-1.641118,4.400333,-0.158802
239369.233,,388.517,418.429,0,0,239.369233,-0.529342,2.712828,1.696895,-2.226237,4.046535,-0.21542
239435.893,,388.031,417.595,0,0,239.435893,-1.359771,2.22878,1.393971,-2.753742,3.727573,-0.266464
239502.549,,388.457,416.649,0,0,239.502549,-2.302201,2.656731,1.661789,-3.96399,2.995784,-0.383573
239569.211,,388.614,416.049,0,0,239.569211,-2.898631,2.815682,1.761263,-4.659894,2.574998,-0.450912
239635.864,,388.92,415.909,0,0,239.635864,-3.035064,3.123633,1.953982,-4.989046,2.375973,-0.482762
239702.524,,389.111,416.33,0,0,239.702524,-2.610496,3.316583,2.074733,-4.685229,2.559679,-0.453363
239769.183,,389.319,417.082,0,0,239.769183,-1.854931,3.526532,2.206122,-4.061052,2.937094,-0.392965
239835.844,,389.437,417.646,0,0,239.835844,-1.287366,3.646481,2.281188,-3.568553,3.234889,-0.345309
239902.497,,389.784,417.958,0,0,239.902497,-0.971802,3.99543,2.499564,-3.471366,3.293654,-0.335905
239969.159,,389.451,418.155,0,0,239.969159,-0.77124,3.664378,2.292387,-3.063627,3.540198,-0.29645
240035.814,,389.224,417.269,0,0,240.035814,-1.653678,3.439325,2.151547,-3.805225,3.091783,-0.36821
240102.478,,388.538,416.115,0,0,240.102478,-2.804118,2.755272,1.723457,-4.527575,2.655007,-0.438108
240169.133,,388.293,415.99,0,0,240.169133,-2.925559,2.512219,1.571351,-4.49691,2.673549,-0.435141
240235.79,,387.512,416.734,0,0,240.23579,-2.178,1.733165,1.083809,-3.261809,3.420365,-0.315627
240302.451,,387.963,417.216,0,0,240.302451,-1.692443,2.18611,1.367268,-3.059711,3.542566,-0.296071
240369.104,,387.755,417.553,0,0,240.369104,-1.351888,1.980055,1.238316,-2.590204,3.826459,-0.250639
240435.761,,387.211,417.014,0,0,240.435761,-1.887333,1.438,0.899091,-2.786423,3.707812,-0.269626
240502.42,,387.211,416.638,0,0,240.50242,-2.259779,1.439944,0.900307,-3.160086,3.481873,-0.305784
240569.083,,387.901,416.484,0,0,240.569083,-2.410226,2.131887,1.333335,-3.743561,3.129069,-0.362243
240635.737,,387.485,416.723,0,0,240.635737,-2.167675,1.71783,1.074212,-3.241887,3.432411,-0.313699
240702.397,,387.386,417.604,0,0,240.702397,-1.283124,1.620773,1.013472,-2.296597,4.003991,-0.222229
240769.053,,387.174,416.842,0,0,240.769053,-2.041575,1.410715,0.882015,-2.923591,3.624873,-0.282899
240835.709,,387.44,416.439,0,0,240.835709,-2.441027,1.678656,1.049697,-3.490724,3.28195,-0.337778
240902.371,,387.46,415.579,0,0,240.902371,-3.29748,1.700597,1.063428,-4.360907,2.755784,-0.42198
240969.025,,388.179,414.984,0,0,240.969025,-3.888934,2.421538,1.514602,-5.403536,2.125347,-0.52287
241035.689,,388.785,414.454,0,0,241.035689,-4.415389,3.029478,1.895059,-6.310448,1.576974,-0.610626
241102.346,,388.872,413.452,0,0,241.102346,-5.413845,3.118418,1.950718,-7.364563,0.939591,-0.712627
241169.004,,388.979,412.777,0,0,241.169004,-6.085302,3.227357,2.018894,-8.104196,0.492364,-0.784197
241235.661,,388.771,412.125,0,0,241.235661,-6.733761,3.021295,1.889938,-8.623699,0.178242,-0.834467
241302.315,,388.334,411.462,0,0,241.302315,-7.39322,2.586233,1.61767,-9.010891,-0.055878,-0.871933
241368.974,,388.06,410.46,0,0,241.368974,-8.391681,2.314171,1.44741,-9.839091,-0.556658,-0.952073
241435.632,,387.206,409.769,0,0,241.435632,-9.079143,1.462108,0.914178,-9.99332,-0.649915,-0.966997
241502.29,,386.43,409.534,0,0,241.50229,-9.310605,0.688045,0.429759,-9.740364,-0.496962,-0.94252
241568.948,,386.395,409.635,0,0,241.568948,-9.206069,0.654981,0.409067,-9.615136,-0.421242,-0.930402
241635.61,,386.557,408.987,0,0,241.63561,-9.850534,0.818917,0.51166,-10.362194,-0.872958,-1.002691
241702.267,,385.888,408.928,0,0,241.702267,-9.906,0.151852,0.094202,-10.000202,-0.654076,-0.967663
241768.925,,385.127,409.534,0,0,241.768925,-9.296467,-0.607214,-0.380831,-8.915636,0.001718,-0.862716
241835.581,,385.577,409.484,0,0,241.835581,-9.342936,-0.155279,-0.098005,-9.244931,-0.197393,-0.89458
241902.241,,386.493,409.665,0,0,241.902241,-9.158405,0.762654,0.476451,-9.634855,-0.433165,-0.932311
241968.9,,385.896,409.426,0,0,241.9689,-9.393875,0.167588,0.10405,-9.497925,-0.350369,-0.919061
242035.558,,386.037,408.871,0,0,242.035558,-9.945347,0.31052,0.193499,-10.138846,-0.737908,-0.981079
242102.213,,385.93,410.352,0,0,242.102213,-8.460819,0.205453,0.127746,-8.588566,0.199485,-0.831067
242168.869,,385.824,409.783,0,0,242.168869,-9.026293,0.101384,0.062619,-9.088912,-0.103055,-0.879483
242235.527,,384.808,410.027,0,0,242.235527,-8.778768,-0.912684,-0.571999,-8.206769,0.430342,-0.794123
242302.188,,385.239,410.763,0,0,242.302188,-8.039244,-0.479754,-0.301065,-7.738179,0.713681,-0.74878
242368.847,,385.178,410.706,0,0,242.368847,-8.092721,-0.538823,-0.338031,-7.754689,0.703697,-0.750377
242435.5,,384.464,413.56,0,0,242.4355,-5.235199,-1.250893,-0.783654,-4.451544,2.700979,-0.430751
242502.163,,383.659,414.051,0,0,242.502163,-4.740678,-2.053964,-1.286226,-3.454451,3.303882,-0.334268
242568.816,,383.066,413.26,0,0,242.568816,-5.528158,-2.645035,-1.656127,-3.872032,3.051388,-0.374675
242635.479,,383.247,413.04,0,0,242.635479,-5.744639,-2.462107,-1.541648,-4.202992,2.851269,-0.4067
242702.133,,383.068,413.681,0,0,242.702133,-5.100122,-2.639179,-1.652462,-3.44766,3.307988,-0.333611
242768.794,,381.986,412.37,0,0,242.768794,-6.407605,-3.719251,-2.328385,-4.07922,2.926109,-0.394723
242835.449,,381.419,411.102,0,0,242.835449,-7.67209,-4.284324,-2.682016,-4.990074,2.375351,-0.482861
242902.107,,380.994,409.864,0,0,242.902107,-8.906576,-4.707398,-2.946781,-5.959795,1.788999,-0.576696
242968.767,,381.221,409.678,0,0,242.968767,-9.089062,-4.478472,-2.803516,-6.285547,1.59203,-0.608217
243035.427,,381.88,409.374,0,0,243.035427,-9.38955,-3.817546,-2.3899,-6.99965,1.16024,-0.677317
243102.084,,381.461,407.837,0,0,243.102084,-10.923039,-4.234621,-2.650911,-8.272128,0.390822,-0.800447
243168.744,,379.97,407.358,0,0,243.168744,-11.398529,-5.723697,-3.582794,-7.815735,0.666785,-0.756285
243235.399,,381.038,407.481,0,0,243.235399,-11.27202,-4.653772,-2.913221,-8.358799,0.338416,-0.808834
243302.059,,380.833,407.23,0,0,243.302059,-11.519512,-4.856849,-3.040309,-8.479203,0.265612,-0.820485
243368.716,,380.577,406.61,0,0,243.368716,-12.136005,-5.110926,-3.199314,-8.936692,-0.011013,-0.864753
243435.375,,381.529,406.393,0,0,243.435375,-12.3495,-4.157003,-2.602336,-9.747164,-0.501073,-0.943178
243502.032,,380.387,406.301,0,0,243.502032,-12.437995,-5.297081,-3.315812,-9.122183,-0.123172,-0.882702
243568.693,,381.112,407.705,0,0,243.568693,-11.030491,-4.570159,-2.860895,-8.169597,0.452819,-0.790526
243635.345,,384.399,409.43,0,0,243.635345,-9.301989,-1.281238,-0.802644,-8.499345,0.253433,-0.822434
243702.008,,385.657,409.35,0,0,243.702008,-9.378488,-0.021317,-0.014169,-9.364319,-0.269582,-0.906132
243768.662,,386.256,409.68,0,0,243.768662,-9.044988,0.579603,0.361895,-9.406882,-0.295319,-0.910251
243835.324,,387.395,412.048,0,0,243.835324,-6.673488,1.720523,1.075898,-7.749386,0.706904,-0.749864
243901.982,,387.182,413.922,0,0,243.901982,-4.79599,1.509443,0.943801,-5.739791,1.922027,-0.555407
243968.638,,387.837,414.827,0,0,243.968638,-3.887493,2.166362,1.354909,-5.242402,2.222778,-0.507278
244035.298,,387.894,419.96,0,0,244.035298,1.249003,2.22528,1.391781,-0.142778,5.30632,-0.013816
244101.954,,388.255,422.743,0,0,244.101954,4.035498,2.588198,1.6189,2.416598,6.853874,0.233841
244168.61,,388.043,425.024,0,0,244.16861,6.319991,2.378115,1.487427,4.832564,8.314714,0.46762
244235.272,,388.368,426.808,0,0,244.235272,8.107484,2.705033,1.692017,6.415468,9.271834,0.620789
244301.928,,388.403,427.068,0,0,244.301928,8.370976,2.741949,1.715119,6.655856,9.417187,0.64405
244368.585,,388.23,426.979,0,0,244.368585,8.285466,2.570865,1.608053,6.677413,9.430222,0.646136
244435.242,,387.923,427.485,0,0,244.435242,8.794956,2.265781,1.417127,7.377829,9.853735,0.713911
244501.901,,387.602,428.69,0,0,244.501901,10.003444,1.946696,1.217439,8.786005,10.705204,0.850172
244568.559,,387.088,431.544,0,0,244.568559,12.860931,1.434611,0.89697,11.963962,12.62679,1.157685
244635.214,,387.464,431.287,0,0,244.635214,12.607418,1.812525,1.133473,11.473944,12.330495,1.110269
244701.877,,387.987,429.72,0,0,244.701877,11.043903,2.337439,1.461971,9.581932,11.18647,0.927189
244768.532,,388.122,427.997,0,0,244.768532,9.324387,2.474352,1.547654,7.776733,10.094937,0.752511
244835.192,,388.066,426.226,0,0,244.835192,7.55687,2.420265,1.513805,6.043065,9.046656,0.584753
244901.851,,388.362,424.879,0,0,244.901851,6.213352,2.718177,1.700243,4.513109,8.121553,0.436708
244968.501,,388.387,423.565,0,0,244.968501,4.902833,2.745089,1.717084,3.185748,7.318949,0.308267
245035.168,,388.571,422.243,0,0,245.035168,3.584313,2.931001,1.83343,1.750883,6.451343,0.169423
245101.823,,388.248,421.427,0,0,245.101823,2.771791,2.609912,1.632489,1.139303,6.081544,0.110244
245168.48,,388.155,420.788,0,0,245.16848,2.136269,2.518822,1.575484,0.560786,5.731738,0.054264
245235.139,,387.725,420.922,0,0,245.235139,2.273746,2.090732,1.307579,0.966167,5.976856,0.09349
245301.794,,387.309,420.724,0,0,245.301794,2.079221,1.676642,1.048436,1.030785,6.015928,0.099743
245368.453,,387.056,422.369,0,0,245.368453,3.727696,1.425551,0.8913,2.836396,7.10771,0.274462
245435.114,,386.973,421.682,0,0,245.435114,3.044169,1.34446,0.840552,2.203617,6.725093,0.213232
245501.768,,385.5,419.486,0,0,245.501768,0.851641,-0.126632,-0.080077,0.931718,5.956026,0.090157
245568.426,,383.909,418.378,0,0,245.568426,-0.252887,-1.715724,-1.074552,0.821664,5.889481,0.079508
245635.088,,383.144,418.447,0,0,245.635088,-0.180417,-2.478817,-1.552105,1.371688,6.222059,0.132731
245701.745,,383.308,417.897,0,0,245.701745,-0.726948,-2.31291,-1.448278,0.72133,5.828813,0.069799
245768.402,,382.815,415.912,0,0,245.768402,-2.70848,-2.804004,-1.755611,-0.952869,4.816491,-0.092204
245835.064,,383.242,415.264,0,0,245.835064,-3.353013,-2.375098,-1.487196,-1.865817,4.264467,-0.180545
245901.721,,383.644,414.585,0,0,245.901721,-4.028547,-1.971192,-1.234427,-2.79412,3.703158,-0.270371
245968.375,,383.446,416.495,0,0,245.968375,-2.115082,-2.167287,-1.357146,-0.757936,4.934358,-0.073341
246035.035,,384.205,418.352,0,0,246.035035,-0.254618,-1.406383,-0.880962,0.626343,5.771378,0.060608
246101.69,,383.521,418.255,0,0,246.10169,-0.348156,-2.088479,-1.307826,0.95967,5.972928,0.092862
246168.348,,383.458,416.794,0,0,246.168348,-1.805694,-2.149575,-1.346061,-0.459633,5.114731,-0.044476
246235.006,,383.062,415.8,0,0,246.235006,-2.796234,-2.543672,-1.592692,-1.203541,4.664919,-0.11646
246301.669,,383.465,414.696,0,0,246.301669,-3.896774,-2.138769,-1.339299,-2.557475,3.846248,-0.247472
246368.321,,383.256,413.518,0,0,246.368321,-5.071316,-2.345867,-1.468903,-3.602412,3.214416,-0.348585
246434.985,,383.228,413.08,0,0,246.434985,-5.505858,-2.371965,-1.485236,-4.020622,2.961541,-0.389053
246501.638,,382.72,412.321,0,0,246.501638,-6.261402,-2.878064,-1.801959,-4.459443,2.696203,-0.431515
246568.298,,383.642,412.891,0,0,246.568298,-5.687946,-1.954163,-1.22377,-4.464177,2.693341,-0.431973
246634.959,,384.341,411.84,0,0,246.634959,-6.735492,-1.253262,-0.785137,-5.950355,1.794707,-0.575782
246701.617,,384.019,411.207,0,0,246.701617,-7.365039,-1.573362,-0.985459,-6.379579,1.535172,-0.617316
246768.271,,383.797,410.297,0,0,246.768271,-8.271587,-1.793463,-1.123201,-7.148386,1.070305,-0.691709
246834.934,,384.228,410.076,0,0,246.834934,-8.489136,-1.360563,-0.852287,-7.636849,0.774951,-0.738975
246901.589,,383.686,408.906,0,0,246.901589,-9.655686,-1.900665,-1.19029,-8.465396,0.273961,-0.819149
246968.245,,383.129,407.751,0,0,246.968245,-10.807237,-2.455767,-1.53768,-9.269557,-0.212284,-0.896963
247034.903,,382.873,406.247,0,0,247.034903,-12.307789,-2.709869,-1.6967,-10.611089,-1.023455,-1.026775
247101.561,,382.038,405.452,0,0,247.101561,-13.099343,-3.542971,-2.218067,-10.881275,-1.186826,-1.05292
247168.222,,381.338,405.087,0,0,247.168222,-13.460897,-4.241075,-2.654949,-10.805947,-1.141278,-1.045631
247234.882,,380.087,404.607,0,0,247.234882,-13.937452,-5.490178,-3.436655,-10.500797,-0.956766,-1.016103
247301.537,,379.144,404.063,0,0,247.301537,-14.478008,-6.431282,-4.02561,-10.452398,-0.927501,-1.01142
247368.192,,378.161,404.361,0,0,247.368192,-14.176566,-7.412387,-4.639598,-9.536968,-0.373976,-0.922839
247434.852,,378.142,405.655,0,0,247.434852,-12.879124,-7.429492,-4.650303,-8.228822,0.417008,-0.796257
247501.511,,377.869,406.183,0,0,247.501511,-12.347684,-7.700597,-4.819964,-7.52772,0.840937,-0.728415
247568.169,,378.123,406.476,0,0,247.568169,-12.051245,-7.444703,-4.659822,-7.391422,0.923351,-0.715226
247634.825,,378.147,405.622,0,0,247.634825,-12.901806,-7.418809,-4.643617,-8.258189,0.399251,-0.799098
247701.487,,378.596,406.23,0,0,247.701487,-12.290369,-6.967916,-4.361442,-7.928926,0.598343,-0.767237
247768.144,,380.166,407.542,0,0,247.768144,-10.974933,-5.396023,-3.377731,-7.597202,0.798924,-0.735138
247834.801,,381.887,409.318,0,0,247.834801,-9.195498,-3.67313,-2.299522,-6.895975,1.222928,-0.667285
247901.458,,383.111,409.505,0,0,247.901458,-9.005063,-2.447238,-1.532343,-7.472721,0.874193,-0.723093
247968.113,,383.555,409.771,0,0,247.968113,-8.735631,-2.001347,-1.253298,-7.482332,0.868381,-0.724023
248034.777,,384.071,410.232,0,0,248.034777,-8.271198,-1.483456,-0.929195,-7.342003,0.953232,-0.710444
248101.431,,383.579,409.155,0,0,248.101431,-9.344767,-1.973565,-1.235912,-8.108856,0.489547,-0.784648
248168.095,,382.889,408.208,0,0,248.168095,-10.288337,-2.661675,-1.66654,-8.621797,0.179391,-0.834283
248234.752,,382.203,407.959,0,0,248.234752,-10.533908,-3.345785,-2.094665,-8.439243,0.289775,-0.816618
248301.412,,382.138,408.506,0,0,248.301412,-9.983481,-3.408896,-2.134161,-7.84932,0.646478,-0.759534
248368.068,,381.352,407.891,0,0,248.368068,-10.595054,-4.193007,-2.624868,-7.970186,0.573395,-0.77123
248434.726,,384.353,412.018,0,0,248.434726,-6.464628,-1.190118,-0.745621,-5.719008,1.934594,-0.553396
248501.381,,386.222,412.133,0,0,248.501381,-6.346204,0.68077,0.425206,-6.77141,1.298248,-0.655231
248568.041,,385.423,413.587,0,0,248.568041,-4.88878,-0.116343,-0.073638,-4.815142,2.481126,-0.465934
248634.697,,385.807,414.941,0,0,248.634697,-3.531358,0.269544,0.167856,-3.699213,3.155884,-0.357952
248701.358,,386.335,416.416,0,0,248.701358,-2.052936,0.799431,0.499466,-2.552402,3.849316,-0.246982
248768.019,,386.41,418.858,0,0,248.768019,0.392485,0.876317,0.547582,-0.155098,5.298871,-0.015008
248834.675,,386.931,419.514,0,0,248.834675,1.051904,1.399203,0.874811,0.177093,5.499734,0.017136
248901.336,,387.431,419.485,0,0,248.901336,1.026322,1.901089,1.188898,-0.162575,5.29435,-0.015731
248967.99,,387.87,420.837,0,0,248.96799,2.38174,2.341973,1.464809,0.91693,5.947085,0.088726
249034.649,,387.65,423.096,0,0,249.034649,4.644156,2.123858,1.32831,3.315846,7.397615,0.320856
249101.31,,387.406,428.238,0,0,249.10131,9.789571,1.881742,1.17679,8.612781,10.600462,0.83341
249167.969,,387.136,429.128,0,0,249.167969,10.682985,1.613626,1.009,9.673986,11.242131,0.936097
249234.624,,386.244,431.036,0,0,249.234624,12.594398,0.723509,0.451953,12.142446,12.734712,1.174956
249301.282,,386.715,430.975,0,0,249.301282,12.53681,1.196392,0.747889,11.788922,12.52095,1.140747
249367.942,,386.45,431.33,0,0,249.367942,12.895222,0.933274,0.583226,12.311995,12.837232,1.191362
249434.602,,386.106,430.831,0,0,249.434602,12.399632,0.591156,0.369124,12.030507,12.667027,1.164124
249501.257,,386.696,429.828,0,0,249.501257,11.40004,1.183037,0.739532,10.660509,11.838643,1.031557
249567.919,,386.198,426.734,0,0,249.567919,8.309449,0.686918,0.429054,7.880395,10.157617,0.762541
249634.576,,385.037,425.124,0,0,249.634576,6.702855,-0.472201,-0.296338,6.999194,9.62479,0.677272
249701.234,,384.307,423.053,0,0,249.701234,4.635261,-1.200321,-0.752005,5.387267,8.650121,0.521295
249767.897,,383.495,421.093,0,0,249.767897,2.678666,-2.010441,-1.258989,3.937656,7.773598,0.381025
249834.553,,382.73,420.024,0,0,249.834553,1.61307,-2.773562,-1.73656,3.34963,7.418042,0.324125
249901.209,,382.628,418.434,0,0,249.901209,0.026472,-2.873683,-1.799218,1.82569,6.496576,0.176662
249967.866,,381.904,418.859,0,0,249.967866,0.454874,-3.595805,-2.251131,2.706005,7.028867,0.261845
250034.523,,382.222,418.662,0,0,250.034523,0.261275,-3.275927,-2.050947,2.312221,6.790762,0.223741
250101.183,,381.872,419.062,0,0,250.101183,0.664674,-3.624049,-2.268806,2.933481,7.166413,0.283856
250167.843,,381.955,420.911,0,0,250.167843,2.517073,-3.539172,-2.215689,4.732762,8.254368,0.457963
250234.5,,383.156,426.856,0,0,250.2345,8.46547,-2.336295,-1.462913,9.928383,11.395956,0.960714
250301.163,,382.815,436.853,0,0,250.301163,18.465867,-2.675419,-1.675141,20.141008,17.571128,1.948932
250367.822,,383.305,437.284,0,0,250.367822,18.900262,-2.183543,-1.367319,20.267581,17.647661,1.961179
250434.478,,383.249,436.587,0,0,250.434478,18.206657,-2.237667,-1.401191,19.607847,17.248746,1.897341
250501.137,,384.576,437.996,0,0,250.501137,19.61905,-0.908792,-0.569563,20.188613,17.599913,1.953538
250567.791,,385.461,436.72,0,0,250.567791,18.346442,-0.021918,-0.014545,18.360987,16.494819,1.776689
250634.449,,386.31,435.18,0,0,250.634449,16.809833,0.828956,0.517943,16.29189,15.243718,1.576474
250701.109,,386.077,433.441,0,0,250.701109,15.074224,0.59783,0.373301,14.700923,14.281722,1.422525
250767.771,,386.26,431.241,0,0,250.767771,12.877613,0.782703,0.488997,12.388616,12.883561,1.198776
250834.43,,384.434,429.407,0,0,250.83443,11.047001,-1.041424,-0.652565,11.699567,12.46692,1.132101
250901.087,,384.17,428.303,0,0,250.901087,9.946388,-1.303551,-0.816608,10.762997,11.900613,1.041474
250967.744,,384.113,426.471,0,0,250.967744,8.117774,-1.358679,-0.851108,8.968883,10.815783,0.867868
251034.405,,384.615,425.195,0,0,251.034405,6.84516,-0.854808,-0.535779,7.380938,9.855616,0.714212
251101.062,,385.484,424.258,0,0,251.101062,5.911544,0.016064,0.009224,5.902319,8.961553,0.571134
251167.721,,385.971,423.778,0,0,251.167721,5.434927,0.504934,0.315166,5.119761,8.488371,0.49541
251234.376,,386.153,423.662,0,0,251.234376,5.322308,0.688805,0.430234,4.892074,8.350697,0.473378
251301.038,,385.726,423.098,0,0,251.301038,4.761689,0.263675,0.164182,4.597507,8.172584,0.444875
251367.691,,385.02,421.507,0,0,251.367691,3.174069,-0.440456,-0.276472,3.450541,7.479059,0.333889
251434.353,,384.251,421.491,0,0,251.434353,3.161448,-1.207587,-0.756552,3.918001,7.761714,0.379123
251501.013,,383.704,419.684,0,0,251.501013,1.357826,-1.752718,-1.097703,2.455529,6.877415,0.237608
251567.671,,384.457,419.355,0,0,251.567671,1.032203,-0.99785,-0.625296,1.657499,6.394877,0.160387
251634.327,,385.657,417.242,0,0,251.634327,-1.077421,0.204018,0.126848,-1.20427,4.664478,-0.11653
251700.989,,384.945,416.951,0,0,251.700989,-1.365047,-0.506115,-0.317562,-1.047485,4.75928,-0.101359
251767.643,,385.894,417.03,0,0,251.767643,-1.282673,0.444752,0.277503,-1.560176,4.449276,-0.150969
251834.302,,386.007,416.136,0,0,251.834302,-2.1733,0.559619,0.349388,-2.522689,3.867282,-0.244106
251900.962,,385.27,415.329,0,0,251.900962,-2.976929,-0.175515,-0.110668,-2.86626,3.659538,-0.277352
251967.622,,386.251,415.495,0,0,251.967622,-2.807558,0.807351,0.504422,-3.31198,3.390029,-0.320482
252034.281,,386.441,415.217,0,0,252.034281,-3.082188,0.999216,0.624494,-3.706682,3.151368,-0.358675
252100.937,,386.816,418.329,0,0,252.100937,0.03318,1.376081,0.860341,-0.827161,4.892501,-0.08004
252167.596,,386.949,421.967,0,0,252.167596,3.674548,1.510945,0.944741,2.729807,7.043259,0.264148
252234.254,,387.263,423.07,0,0,252.234254,4.780914,1.82681,1.142413,3.638501,7.592711,0.352077
252300.909,,387.489,423.955,0,0,252.300909,5.669279,2.054673,1.285013,4.384267,8.043646,0.424241
252367.568,,387.483,425.376,0,0,252.367568,7.093644,2.050536,1.282424,5.81122,8.906469,0.562319
252434.231,,387.039,423.927,0,0,252.434231,5.648008,1.608399,1.005729,4.642279,8.199656,0.449207
252500.888,,386.693,422.662,0,0,252.500888,4.38637,1.264262,0.790363,3.596007,7.567017,0.347965
252567.543,,386.477,421.129,0,0,252.567543,2.856731,1.050124,0.656353,2.200379,6.723135,0.212918
252634.205,,385.728,420.408,0,0,252.634205,2.139092,0.302985,0.188783,1.950308,6.571927,0.18872
252700.863,,386.091,419.774,0,0,252.700863,1.508451,0.667846,0.417118,1.091333,6.052539,0.105602
252767.522,,386.686,420.429,0,0,252.767522,2.166809,1.264707,0.790642,1.376168,6.224767,0.133164
252834.176,,385.889,421.486,0,0,252.834176,3.227166,0.469567,0.293033,2.934134,7.166808,0.28392
252900.84,,385.986,424.963,0,0,252.90084,6.707523,0.568427,0.354901,6.352622,9.233833,0.614707
252967.494,,387.06,427.811,0,0,252.967494,9.558878,1.644287,1.028188,8.53069,10.550825,0.825467
253034.155,,385.901,432.35,0,0,253.034155,14.101232,0.487146,0.304034,13.797199,13.735276,1.335077
253100.813,,385.516,433.997,0,0,253.100813,15.751585,0.104005,0.064259,15.687327,14.878162,1.517974
253167.473,,387.391,433.069,0,0,253.167473,14.826938,1.980863,1.238822,13.588116,13.608852,1.314845
253234.131,,385.565,431.897,0,0,253.234131,13.658289,0.156721,0.097249,13.56104,13.59248,1.312225
253300.786,,386.663,435.311,0,0,253.300786,17.075639,1.256578,0.785555,16.290084,15.242626,1.576299
253367.448,,386.645,438.146,0,0,253.367448,19.913988,1.240435,0.775452,19.138536,16.964972,1.851928
253434.107,,386.092,441.225,0,0,253.434107,22.996336,0.689292,0.430539,22.565797,19.037302,2.183565
253500.76,,387.356,442.233,0,0,253.50076,24.007683,1.955148,1.222729,22.784954,19.169818,2.204771
253567.421,,385.37,442.086,0,0,253.567421,23.864029,-0.028996,-0.018975,23.883004,19.833765,2.311023
253634.08,,386.993,443.703,0,0,253.63408,25.484374,1.595859,0.997881,24.486493,20.198672,2.36942
253700.74,,385.669,442.896,0,0,253.70074,24.680718,0.273714,0.170465,24.510253,20.213038,2.371719
253767.397,,385.721,443.523,0,0,253.767397,25.311061,0.327569,0.204168,25.106893,20.573803,2.429452
253834.052,,386.891,440.56,0,0,253.834052,22.351403,1.499423,0.93753,21.413873,18.340779,2.0721
253900.712,,384.995,438.109,0,0,253.900712,19.903744,-0.394723,-0.247852,20.151596,17.57753,1.949956
253967.372,,386.359,435.406,0,0,253.967372,17.204084,0.97113,0.606918,16.597167,15.428306,1.606014
254034.028,,385.439,432.358,0,0,254.034028,14.159423,0.052983,0.032329,14.127094,13.934751,1.366999
254100.685,,385.358,429.951,0,0,254.100685,11.755761,-0.026164,-0.017203,11.772963,12.5113,1.139203
254167.345,,385.51,427.67,0,0,254.167345,9.478098,0.127688,0.07908,9.399018,11.075869,0.90949
254234.008,,385.886,426.864,0,0,254.234008,8.675434,0.50554,0.315545,8.359889,10.447549,0.808939
254300.663,,385.983,426.904,0,0,254.300663,8.718769,0.604391,0.377407,8.341361,10.436346,0.807146
254367.324,,386.414,425.895,0,0,254.367324,7.713103,1.037242,0.648291,7.064811,9.664466,0.683622
254433.98,,386.342,426.621,0,0,254.43398,8.442435,0.967093,0.604391,7.838045,10.13201,0.758443
254500.641,,386.293,426.378,0,0,254.500641,8.202767,0.919943,0.574884,7.627883,10.004934,0.738107
254567.298,,385.693,426.015,0,0,254.567298,7.843098,0.321793,0.200553,7.642545,10.013799,0.739526
254633.952,,385.207,424.806,0,0,254.633952,6.637428,-0.162358,-0.102435,6.739862,9.467982,0.652178
254700.612,,384.971,424.05,0,0,254.700612,5.884756,-0.396509,-0.248969,6.133726,9.101475,0.593526
254767.271,,384.825,424.315,0,0,254.767271,6.153084,-0.540661,-0.339181,6.492265,9.31827,0.62822
254833.933,,384.527,423.137,0,0,254.833933,4.978411,-0.836812,-0.524517,5.502928,8.720057,0.532487
254900.592,,384.058,422.232,0,0,254.900592,4.076737,-1.303965,-0.816867,4.893604,8.351623,0.473526
254967.247,,384.01,421.131,0,0,254.967247,2.979062,-1.350117,-0.84575,3.824812,7.705366,0.370105
255033.904,,384.212,422.807,0,0,255.033904,4.658385,-1.14627,-0.71818,5.376565,8.64365,0.52026
255100.566,,383.378,426.012,0,0,255.100566,7.866708,-1.978424,-1.238952,9.105661,10.898487,0.881103
255167.222,,383.356,426.255,0,0,255.167222,8.11303,-1.998578,-1.251565,9.364595,11.055055,0.906159
255233.878,,382.742,424.722,0,0,255.233878,6.58335,-2.610732,-1.634659,8.21801,10.36176,0.79521
255300.54,,383.186,423.558,0,0,255.30054,5.42267,-2.164887,-1.355643,6.778314,9.491232,0.655899
255367.196,,383.576,423.171,0,0,255.367196,5.038989,-1.773042,-1.110422,6.14941,9.110959,0.595044
255433.858,,384.463,422.973,0,0,255.433858,4.844307,-0.884197,-0.554171,5.398477,8.6569,0.52238
255500.514,,384.713,423.058,0,0,255.500514,4.932623,-0.632353,-0.396564,5.329187,8.615002,0.515675
255567.176,,385.3,422.633,0,0,255.567176,4.510939,-0.043509,-0.028057,4.538996,8.137205,0.439213
255633.834,,385.575,421.35,0,0,255.633834,3.231254,0.233334,0.145195,3.086059,7.258671,0.29862
255700.487,,385.62,419.788,0,0,255.700487,1.672567,0.280177,0.17451,1.498057,6.298469,0.144959
255767.147,,385.75,418.316,0,0,255.767147,0.20388,0.41202,0.257019,-0.053139,5.360522,-0.005142
255833.804,,386.205,417.284,0,0,255.833804,-0.824809,0.868862,0.542917,-1.367725,4.565643,-0.132347
255900.462,,386.322,416.131,0,0,255.900462,-1.974498,0.987704,0.617289,-2.591787,3.825501,-0.250793
