TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart,PelletGrab,Xpos,Ypos,Speed_cm,Speed_px,DistFromFED,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED_orig,Xpos_cm,Ypos_cm
724573.156,,636.942,679.729,724.573156,-15.444209,3.528044,0.8876,-16.331808,1.762884,-0.474631,0,0,163.496379,165.045868,4.778136,141.618201,5.47996,0,0,0,0,6.57813,-4.782383,2.675589
724639.814,,637.607,682.237,724.639814,-12.933322,4.197314,1.055998,-13.98932,2.104392,-0.406554,0,0,159.402171,163.164423,1.679908,49.79046,5.58333,0,0,0,0,6.629741,-4.939519,2.602831
724706.474,,636.576,685.195,724.706474,-9.972436,3.170585,0.797658,-10.770094,2.573719,-0.312998,0,0,157.520893,164.788397,2.415752,71.599978,5.676488,0,0,0,0,6.713385,-5.011997,2.665034
724773.129,,635.838,685.322,724.773129,-9.84255,2.436855,0.613041,-10.455591,2.61957,-0.303858,0,0,156.891488,162.991702,1.495247,44.317334,5.665682,0,0,0,0,6.686113,-5.035987,2.595916
724839.787,,635.36,686.122,724.839787,-9.039664,1.963125,0.493844,-9.533508,2.753999,-0.27706,0,0,162.754992,158.643136,3.280213,97.221564,5.38887,0,0,0,0,6.44207,-4.810168,2.429445
724906.446,,634.064,690.312,724.906446,-4.846778,0.671394,0.168826,-5.015604,3.412659,-0.145762,0,0,164.346456,156.910477,0.752987,22.317641,5.30426,0,0,0,0,6.362802,-4.748816,2.363033
724973.102,,633.239,694.937,724.973102,-0.218892,-0.149337,-0.037682,-0.181211,4.117459,-0.005266,0,0,162.205609,158.996194,1.482528,43.940352,5.413841,0,0,0,0,6.463652,-4.83132,2.442953
725039.758,,633.51,698.723,725.039758,3.569993,0.125932,0.03158,3.538413,4.659738,0.102832,0,0,159.506927,159.708227,1.023938,30.348304,5.518724,0,0,0,0,6.54565,-4.935111,2.470019
725106.415,,634.049,698.062,725.106415,2.911879,0.669201,0.168274,2.743605,4.543864,0.079734,0,0,159.358077,158.336449,1.22831,36.405626,5.500326,0,0,0,0,6.517197,-4.94068,2.417284
725173.073,,635.6,701.498,725.173073,6.350765,2.224469,0.559602,5.791163,4.988164,0.168301,0,0,157.567524,158.24015,1.294184,38.358045,5.560516,0,0,0,0,6.558781,-5.009482,2.413385
725239.73,,633.917,705.414,725.23973,10.26965,0.545738,0.137209,10.132441,5.621073,0.294466,0,0,158.170072,160.827803,1.584596,46.965516,5.58399,0,0,0,0,6.604369,-4.986611,2.512897
725306.391,,633.207,706.162,725.306391,11.020536,-0.159994,-0.040363,11.060899,5.756432,0.321449,0,0,158.143577,164.948014,2.351914,69.707898,5.658312,0,0,0,0,6.702322,-4.988084,2.671237
725373.044,,634.347,702.827,725.373044,7.688421,0.984273,0.247551,7.44087,5.228672,0.216245,0,0,158.70482,169.466133,3.343035,99.083539,5.724061,0,0,0,0,6.797517,-4.967014,2.844934
725439.702,,633.925,698.326,725.439702,3.190306,0.56654,0.142443,3.047863,4.588221,0.088576,0,0,157.104485,172.642949,1.799643,53.339259,5.838807,0,0,0,0,6.912031,-5.028867,2.966844
725506.359,,634.968,697.585,725.506359,2.452191,1.613807,0.405951,2.046241,4.442196,0.059467,0,0,153.169491,170.801705,2.974883,88.17196,5.93431,0,0,0,0,6.960595,-5.179889,2.895649
725573.02,,636.643,693.417,725.57302,-1.712924,3.293074,0.828478,-2.541402,3.77337,-0.073858,0,0,146.736005,172.975667,3.689201,109.343481,6.190941,0,0,0,0,7.166684,-5.427373,2.978486
725639.678,,638.642,698.371,725.639678,3.243961,5.296341,1.332529,1.911433,4.422543,0.05555,0,0,141.752823,174.761932,2.127171,63.04679,6.391846,0,0,0,0,7.329521,-5.619077,3.046583
725706.335,,636.624,709.701,725.706335,14.576846,3.282607,0.825844,13.751002,6.148618,0.399628,0,0,140.391468,174.754456,0.702721,20.827807,6.437679,0,0,0,0,7.362676,-5.671394,3.046146
725772.993,,639.436,722.418,725.772993,27.296731,6.098873,1.534457,25.762274,7.899726,0.748697,0,0,140.395739,176.46347,2.001805,59.331111,6.469037,0,0,0,0,7.402328,-5.671419,3.111825
725839.65,,637.157,719.195,725.83965,24.076616,3.824139,0.962102,23.114514,7.513713,0.671748,0,0,145.384067,174.060581,3.40671,100.9708,6.256592,0,0,0,0,7.224831,-5.479448,3.020031
725906.309,,639.356,717.559,725.906309,22.4435,6.027404,1.516475,20.927026,7.194802,0.608176,0,0,152.305414,174.055099,4.084828,121.069384,6.025284,0,0,0,0,7.059169,-5.213455,3.020584
725972.968,,639.981,713.79,725.972968,18.677385,6.65667,1.674807,17.002578,6.622661,0.494125,0,0,157.620607,173.859259,2.187497,64.834773,5.845837,0,0,0,0,6.929688,-5.009167,3.013645
726039.623,,641.963,716.91,726.039623,21.800269,8.642934,2.174579,19.62569,7.005082,0.570357,0,0,163.283759,174.110258,2.404512,71.266845,5.665957,0,0,0,0,6.805834,-4.791555,3.023916
726106.279,,641.968,727.062,726.106279,31.955153,8.652199,2.17691,29.778243,8.485209,0.865408,0,0,161.389707,174.725144,1.540692,45.66425,5.740103,0,0,0,0,6.864248,-4.864413,3.047338
726172.939,,641.286,731.868,726.172939,36.764038,7.974463,2.006382,34.757655,9.211151,1.010118,0,0,160.287908,173.668081,1.078564,31.967339,5.754538,0,0,0,0,6.863315,-4.906639,3.006592
726239.594,,643.451,742.923,726.239594,47.821922,10.143727,2.5522,45.269722,10.743692,1.315617,0,0,154.950585,175.792661,3.816543,113.11775,5.972106,0,0,0,0,7.039051,-5.111991,3.087652
726306.253,,642.975,746.309,726.306253,51.210806,9.671991,2.433505,48.777301,11.255058,1.417554,0,0,147.94789,176.85165,3.384816,100.321894,6.224093,0,0,0,0,7.229521,-5.381227,3.127577
726372.908,,642.071,741.594,726.372908,46.49869,8.772254,2.207118,44.291572,10.601089,1.28719,0,0,144.207035,177.749557,0.985431,29.206986,6.365751,0,0,0,0,7.340282,-5.52509,3.161671
726439.572,,643.339,735.525,726.439572,40.432574,10.044518,2.527238,37.905336,9.670048,1.101595,0,0,145.587111,172.293118,2.047622,60.689049,6.217059,0,0,0,0,7.178493,-5.47145,2.952128
726506.226,,644.691,728.009,726.506226,32.919457,11.400781,2.868493,30.050965,8.524969,0.873334,0,0,145.056617,168.730856,1.681055,49.824466,6.170991,0,0,0,0,7.108828,-5.491444,2.815169
726572.886,,644.175,726.835,726.572886,31.748341,10.889043,2.739732,29.008609,8.373005,0.843041,0,0,141.410001,167.89919,2.788407,82.645041,6.281539,0,0,0,0,7.180305,-5.631494,2.782805
726639.542,,644.54,718.852,726.639542,23.768225,11.258306,2.832644,20.935581,7.196049,0.608425,0,0,141.212814,171.818284,2.412326,71.498433,6.356794,0,0,0,0,7.274718,-5.639505,2.933397
726706.2,,645.324,721.791,726.7062,26.710108,12.046568,3.030982,23.679126,7.596027,0.688157,0,0,140.729073,174.297095,2.498819,74.06201,6.417912,0,0,0,0,7.343789,-5.658369,3.028606
726772.854,,644.151,717.242,726.772854,22.163991,10.877829,2.736911,19.427081,6.976127,0.564585,0,0,139.483008,174.04398,1.466711,43.471546,6.455528,0,0,0,0,7.368585,-5.706229,3.018741
726839.515,,643.356,708.405,726.839515,13.329875,10.087091,2.53795,10.791925,5.717218,0.313632,0,0,141.711337,175.006627,1.576272,46.718807,6.397756,0,0,0,0,7.336285,-5.620699,3.055982
726906.17,,642.89,701.259,726.90617,6.186758,9.625352,2.42177,3.764988,4.69277,0.109417,0,0,146.398673,172.772118,4.886177,144.820413,6.198519,0,0,0,0,7.169982,-5.440314,2.970626
726972.831,,641.692,696.717,726.972831,1.647641,8.431614,2.121408,-0.473767,4.074808,-0.013768,0,0,146.120619,164.872207,3.644359,108.014427,6.067681,0,0,0,0,6.994146,-5.450127,2.666996
727039.485,,638.65,695.121,727.039485,0.054524,5.393874,1.357069,-1.302545,3.953981,-0.037854,0,0,147.992893,165.473735,2.261487,67.027753,6.013593,0,0,0,0,6.961833,-5.378241,2.69032
727106.146,,638.495,695.43,727.106146,0.366407,5.243135,1.319141,-0.952734,4.004979,-0.027688,0,0,151.892527,176.472932,6.641401,196.84314,6.086233,0,0,0,0,7.127368,-5.22959,3.113458
727172.802,,638.235,692.609,727.172802,-2.45171,4.987395,1.254793,-3.706503,3.603511,-0.107717,0,0,147.218537,185.798592,5.310284,157.390432,6.428134,0,0,0,0,7.463499,-5.410244,3.471334
727239.462,,637.845,688.878,727.239462,-6.179827,4.601655,1.157736,-7.337563,3.074143,-0.213242,0,0,136.56498,195.204621,7.12084,211.053144,6.96865,0,0,0,0,7.941111,-5.820707,3.831638
727306.121,,639.695,685.362,727.306121,-9.692944,6.455915,1.624294,-11.317238,2.493952,-0.328899,0,0,127.447839,204.113603,6.847191,202.942531,7.4504,0,0,0,0,8.371006,-6.17207,4.17301
727372.772,,639.364,685.208,727.372772,-9.844062,6.129174,1.542081,-11.386143,2.483906,-0.330901,0,0,119.7304,232.768524,21.750574,644.660889,8.348239,0,0,0,0,9.263116,-6.471821,5.273388
727439.432,,639.533,689.613,727.439432,-5.436179,6.302433,1.585676,-7.021855,3.12017,-0.204067,0,0,113.975073,233.822802,6.02745,178.646385,8.545681,0,0,0,0,9.416921,-6.693119,5.313269
727506.075,,643.109,688.096,727.506075,-6.950297,9.882691,2.48652,-9.436817,2.768096,-0.27425,0,0,117.663598,242.710741,3.93299,116.569107,8.65535,0,0,0,0,9.562903,-6.552348,5.655247
727572.747,,642.697,685.886,727.572747,-9.157415,9.47495,2.383926,-11.541341,2.46128,-0.335412,0,0,114.438912,245.755827,2.459734,72.903574,8.825653,0,0,0,0,9.711498,-6.676611,5.771916
727639.408,,641.86,682.516,727.639408,-12.524532,8.642209,2.174397,-14.698929,2.000939,-0.427177,0,0,111.28378,257.54997,4.986382,147.790368,9.218304,0,0,0,0,10.086905,-6.799168,6.224825
727706.064,,640.286,678.518,727.706064,-16.51965,7.072466,1.779427,-18.299077,1.476078,-0.531803,0,0,111.568695,256.244888,7.588798,224.92287,9.176322,0,0,0,0,10.046373,-6.788074,6.174701
727772.718,,639.844,675.99,727.772718,-19.044768,6.634724,1.669285,-20.714053,1.124002,-0.601987,0,0,110.186953,252.203377,2.017817,59.805664,9.111899,0,0,0,0,9.970445,-6.840729,6.01923
727839.38,,642.043,671.863,727.83938,-23.168886,8.837982,2.223656,-25.392542,0.441931,-0.737952,0,0,115.321549,243.949068,6.885333,204.072998,8.754546,0,0,0,0,9.645625,-6.642491,5.702578
727906.036,,641.285,671.073,727.906036,-23.956004,8.084239,2.034003,-25.990008,0.354827,-0.755315,0,0,123.654966,226.3565,9.273677,274.860663,8.075941,0,0,0,0,9.011699,-6.320289,5.027403
727972.697,,643.816,671.965,727.972697,-23.061122,10.619496,2.67191,-25.733033,0.392291,-0.747847,0,0,133.159973,212.787518,8.096174,239.960884,7.467072,0,0,0,0,8.455993,-5.953506,4.506986
728039.357,,645.103,672.615,728.039357,-22.40824,11.910752,2.996809,-25.405049,0.440108,-0.738315,0,0,143.309873,194.852798,12.083977,358.15456,6.74637,0,0,0,0,7.77714,-5.561457,3.818862
728106.011,,646.13,670.348,728.106011,-24.672359,12.942009,3.256288,-27.928647,0.072196,-0.811655,0,0,150.101182,179.912398,8.679956,257.263483,6.213719,0,0,0,0,7.252652,-5.298812,3.245441
728172.673,,648.658,670.233,728.172673,-24.784477,15.474265,3.893439,-28.677917,-0.037039,-0.83343,0,0,152.295868,171.700358,2.478858,73.47036,5.980522,0,0,0,0,7.002854,-5.213562,2.930089
728239.331,,648.347,666.447,728.239331,-28.567596,15.167521,3.816258,-32.383854,-0.577323,-0.941131,0,0,153.042067,169.184591,1.753755,51.979197,5.908368,0,0,0,0,6.92513,-5.184607,2.833488
728305.99,,647.053,666.441,728.30599,-28.570714,13.877776,3.49174,-32.062455,-0.530467,-0.931791,0,0,148.118746,159.191264,7.107397,210.654729,5.904498,0,0,0,0,6.81557,-5.372711,2.448894
728372.649,,646.184,663.997,728.372649,-31.011833,13.013032,3.274158,-34.285991,-0.854633,-0.996411,0,0,135.964067,144.010514,13.941062,413.196347,6.12854,0,0,0,0,6.819799,-5.838148,1.864144
728439.306,,647.877,663.481,728.439306,-31.524952,14.710287,3.701212,-35.226164,-0.9917,-1.023734,0,0,119.170007,125.382802,11.384553,337.424496,6.582104,0,0,0,0,6.95269,-6.481499,1.146412
728505.962,,648.605,661.719,728.505962,-33.284071,15.442541,3.885457,-37.169528,-1.275021,-1.080211,0,0,102.706026,116.323644,8.565775,253.879292,7.15767,0,0,0,0,7.306912,-7.113222,0.796444
728572.626,,649.656,660.752,728.572626,-34.24819,16.497796,4.150974,-38.399164,-1.454288,-1.115947,0,0,93.973508,111.819617,4.632637,137.305794,7.47428,0,0,0,0,7.513915,-7.448322,0.622387
728639.279,,649.598,661.033,728.639279,-33.964309,16.44405,4.137451,-38.10176,-1.41093,-1.107304,0,0,88.785678,114.85063,3.280007,97.215477,7.683581,0,0,0,0,7.715038,-7.648028,0.738298
728705.94,,648.218,666.558,728.70594,-28.436428,15.068304,3.791294,-32.227722,-0.554561,-0.936594,0,0,86.351992,111.248483,2.611607,77.404905,7.764345,0,0,0,0,7.744121,-7.741159,0.599596
728772.601,,651.804,670.356,728.772601,-24.635547,18.658558,4.694653,-29.3302,-0.132135,-0.852387,0,0,85.778992,110.980447,1.477967,43.805157,7.78548,0,0,0,0,7.758575,-7.76315,0.589232
728839.258,,655.603,674.647,728.839258,-20.341667,22.461811,5.651606,-25.993272,0.354351,-0.75541,0,0,85.375835,111.585743,0.783771,23.230021,7.802784,0,0,0,0,7.778835,-7.778711,0.612449
728905.913,,653.032,678.601,728.905913,-16.384786,19.895064,5.005775,-21.390562,1.025375,-0.621647,0,0,86.935636,109.996634,1.2895,38.219234,7.738272,0,0,0,0,7.709994,-7.718591,0.551551
728972.575,,651.081,688.07,728.972575,-6.912906,17.948317,4.515946,-11.428852,2.47768,-0.332142,0,0,87.572865,109.284386,0.950807,28.180786,7.711863,0,0,0,0,7.681123,-7.694023,0.524249
729039.236,,650.876,692.951,729.039236,-2.029025,17.747569,4.465435,-6.49446,3.197058,-0.18874,0,0,87.644935,120.584058,7.511542,222.63308,7.751988,0,0,0,0,7.828934,-7.692501,0.958512
729105.894,,650.986,689.755,729.105894,-5.222145,17.861822,4.494183,-9.716328,2.727346,-0.282373,0,0,99.131652,127.61986,8.39633,248.857148,7.355436,0,0,0,0,7.583208,-7.251835,1.230171
729172.549,,642.925,688.448,729.172549,-6.526265,9.805073,2.46699,-8.993255,2.832762,-0.26136,0,0,119.979881,130.579746,12.871959,381.509414,6.589921,0,0,0,0,7.014956,-6.450949,1.346224
729239.206,,642.986,688.921,729.239206,-6.050385,9.870325,2.483408,-8.533793,2.899747,-0.248007,0,0,141.767829,132.81529,7.947763,235.56214,5.794259,0,0,0,0,6.434861,-5.613868,1.434544
729305.869,,641.065,689.005,729.305869,-5.963505,7.953577,2.001127,-7.964632,2.982724,-0.231466,0,0,152.759145,131.945332,6.473232,191.858838,5.377436,0,0,0,0,6.115352,-5.191368,1.402324
729372.527,,639.94,684.937,729.372527,-10.028625,6.832828,1.719131,-11.747755,2.431187,-0.34141,0,0,165.226253,127.736416,8.089545,239.764415,4.872713,0,0,0,0,5.693513,-4.711783,1.241949
729439.187,,639.595,679.082,729.439187,-15.880745,6.492079,1.633393,-17.514138,1.590514,-0.508991,0,0,178.513288,120.739283,10.473899,310.433788,4.311944,0,0,0,0,5.194992,-4.200379,0.974512
729505.839,,641.343,673.837,729.505839,-21.122865,8.244329,2.074284,-23.19715,0.761995,-0.67415,0,0,200.595209,111.798005,13.365059,396.124294,3.410095,0,0,0,0,4.429986,-3.350767,0.63333
729572.5,,639.534,684.986,729.5725,-9.970986,6.43958,1.620184,-11.591169,2.454016,-0.33686,0,0,216.785893,98.775478,10.899756,323.055692,2.730431,0,0,0,0,3.729763,-2.727109,0.134652
729639.16,,640.815,710.204,729.63916,15.249894,7.72483,1.943571,13.306323,6.083789,0.386705,0,0,224.843967,93.11608,3.957744,117.302794,2.418195,0,0,0,0,3.400206,-2.416806,-0.081953
729705.821,,639.325,731.332,729.705821,36.380774,6.23908,1.569735,34.811039,9.218934,1.01167,0,0,234.187597,97.831544,5.689843,168.640119,2.060686,0,0,0,0,3.293292,-2.058244,0.100298
729772.478,,639.254,746.897,729.772478,51.948653,6.172329,1.55294,50.395713,11.491004,1.464587,0,0,242.158175,95.209628,5.618847,166.53589,1.751639,0,0,0,0,3.051261,-1.751639,0.000416
729839.132,,641.039,735.626,729.839132,40.680532,7.961578,2.00314,38.677392,9.782605,1.124033,0,0,248.310048,93.224995,2.870728,85.084919,1.516863,0,0,0,0,2.870983,-1.514999,-0.075176
729905.797,,642.946,723.08,729.905797,28.137412,9.872827,2.484038,25.653374,7.88385,0.745532,0,0,248.011461,93.184863,0.907464,26.896144,1.528398,0,0,0,0,2.875907,-1.52647,-0.076751
729972.451,,641.197,712.069,729.972451,17.129291,8.128076,2.045033,15.084257,6.342992,0.438375,0,0,247.147113,93.176392,0.748227,22.176562,1.561594,0,0,0,0,2.893233,-1.559686,-0.077172
730039.11,,639.509,703.649,730.03911,8.71217,6.444324,1.621378,7.090792,5.177635,0.206071,0,0,248.436344,92.886054,1.142901,33.874199,1.512681,0,0,0,0,2.859294,-1.510108,-0.088187
730105.768,,639.117,696.083,730.105768,1.149049,6.056572,1.523814,-0.374765,4.089241,-0.010891,0,0,247.233796,91.66597,1.416409,41.980649,1.562051,0,0,0,0,2.851019,-1.556188,-0.135209
730172.431,,639.494,690.49,730.172431,-4.441072,6.437821,1.619741,-6.060814,3.260279,-0.176138,0,0,245.8766,92.405415,0.634702,18.811801,1.611979,0,0,0,0,2.898861,-1.608428,-0.106941
730239.088,,638.629,685.52,730.239088,-9.408194,5.577068,1.403164,-10.811357,2.567703,-0.314197,0,0,246.093195,92.93964,0.582693,17.270316,1.602493,0,0,0,0,2.908558,-1.600163,-0.086387
730305.748,,637.207,680.327,730.305748,-14.598315,4.159315,1.046437,-15.644752,1.863049,-0.454664,0,0,245.835215,93.275004,0.476736,14.129871,1.611792,0,0,0,0,2.922838,-1.610114,-0.073527
730372.403,,636.72,674.949,730.372403,-19.973437,3.676562,0.924969,-20.898406,1.097126,-0.607344,0,0,245.752192,95.155599,1.887071,55.930515,1.613513,0,0,0,0,2.974952,-1.613513,-0.001264
730439.06,,635.487,671.931,730.43906,-22.988558,2.447809,0.615797,-23.604355,0.702629,-0.685984,0,0,247.942877,95.382891,0.898803,26.639435,1.529367,0,0,0,0,2.937024,-1.529348,0.007713
730505.723,,636.124,667.108,730.505723,-27.80868,3.089056,0.777144,-28.585824,-0.023613,-0.830754,0,0,251.344038,94.207486,2.834275,84.004497,1.399001,0,0,0,0,2.838883,-1.398509,-0.037083
730572.38,,638.071,666.822,730.57238,-28.091801,5.040302,1.268105,-29.359907,-0.136466,-0.85325,0,0,261.492616,95.233575,5.540745,164.221022,1.008611,0,0,0,0,2.691402,-1.008605,0.003471
730639.038,,641.179,666.631,730.639038,-28.279923,8.152548,2.051191,-30.331114,-0.278057,-0.881475,0,0,268.973167,98.699773,4.117461,122.03659,0.734491,0,0,0,0,2.688789,-0.721504,0.137506
730705.694,,641.12,667.243,730.705694,-27.665045,8.097793,2.037414,-29.702459,-0.186406,-0.863205,0,0,263.267306,102.401161,3.743029,110.938885,0.98171,0,0,0,0,2.880038,-0.941194,0.279123
730772.352,,638.601,672.944,730.772352,-21.961167,5.583039,1.404666,-23.365833,0.737402,-0.679052,0,0,266.248622,107.541137,4.221213,125.111684,0.954858,0,0,0,0,2.99989,-0.827187,0.476985
730839.012,,640.737,680.408,730.839012,-14.494289,7.723284,1.943182,-16.437471,1.747479,-0.477702,0,0,268.378439,112.245369,1.999922,59.275276,0.994623,0,0,0,0,3.123469,-0.745856,0.658008
730905.673,,639.906,678.857,730.905673,-16.042411,6.896529,1.735159,-17.77757,1.552108,-0.516647,0,0,269.267444,117.772166,3.463645,102.658275,1.12479,0,0,0,0,3.291146,-0.712301,0.870505
730972.331,,640.917,683.499,730.972331,-11.397533,7.911773,1.990609,-13.388142,2.192037,-0.389083,0,0,276.302715,128.179741,6.445553,191.038445,1.346255,0,0,0,0,3.569442,-0.44308,1.271253
731038.991,,639.673,690.76,731.038991,-4.133656,6.672018,1.678668,-5.812324,3.296506,-0.168916,0,0,282.683406,135.81783,4.841927,143.508902,1.578055,0,0,0,0,3.78342,-0.198709,1.565495
731105.647,,641.05,700.646,731.105647,5.755222,8.053262,2.026209,3.729013,4.687525,0.108372,0,0,283.982018,138.221995,1.879491,55.705858,1.66472,0,0,0,0,3.857424,-0.149067,1.658032
731172.304,,640.912,706.824,731.172304,11.936099,7.919505,1.992554,9.943545,5.593534,0.288977,0,0,283.505712,139.924489,2.006507,59.470472,1.731534,0,0,0,0,3.916489,-0.16756,1.723408
731238.966,,640.685,704.021,731.238966,9.135977,7.696749,1.936505,7.199471,5.193479,0.209229,0,0,282.923391,138.995415,0.405313,12.013001,1.698282,0,0,0,0,3.888118,-0.189837,1.687638
731305.626,,636.836,703.598,731.305626,8.715854,3.851992,0.96911,7.746744,5.273265,0.225134,0,0,285.305012,139.8862,2.102708,62.321748,1.724944,0,0,0,0,3.907714,-0.098408,1.722135
731372.283,,635.92,705.354,731.372283,10.474731,2.940235,0.739699,9.735033,5.563135,0.282917,0,0,294.922471,140.546193,5.143962,152.460845,1.769456,0,0,0,0,3.905348,0.271126,1.748561
731438.943,,634.062,707.967,731.438943,13.090609,1.086478,0.273267,12.817342,6.012501,0.372494,0,0,297.005279,150.152248,4.934523,146.253327,2.146701,0,0,0,0,4.227025,0.350109,2.117959
731505.601,,636.143,702.318,731.505601,7.444486,3.17172,0.797944,6.646542,5.112868,0.19316,0,0,297.506161,159.543297,5.727521,169.756849,2.506133,0,0,0,0,4.543617,0.368321,2.478919
731572.257,,639.829,696.38,731.572257,1.509363,6.861962,1.726461,-0.217099,4.112227,-0.006309,0,0,303.390109,172.610463,7.407952,219.562806,3.040145,0,0,0,0,4.987181,0.593003,2.98175
731638.913,,642.23,689.26,731.638913,-5.607761,9.267204,2.331654,-7.939415,2.9864,-0.230733,0,0,319.294007,177.120217,10.205239,302.471032,3.378522,0,0,0,0,5.184539,1.203703,3.156819
731705.577,,639.782,687.61,731.705577,-7.254884,6.823446,1.71677,-8.971654,2.835911,-0.260732,0,0,338.681537,192.067276,13.015563,385.765673,4.210641,0,0,0,0,5.798157,1.94713,3.733387
731772.234,,640.494,690.201,731.772234,-4.661007,7.539687,1.896986,-6.557994,3.187796,-0.190587,0,0,349.36148,212.098389,11.59631,343.700712,5.083022,0,0,0,0,6.541272,2.355356,4.504377
731838.894,,640.234,688.989,731.838894,-5.87013,7.283928,1.832634,-7.702764,3.020901,-0.223856,0,0,364.993379,235.446331,14.312475,424.204584,6.157909,0,0,0,0,7.445248,2.953524,5.403382
731905.549,,639.621,689.33,731.905549,-5.526254,6.675169,1.679461,-7.205715,3.093365,-0.209411,0,0,388.216989,255.937446,16.708235,495.212021,7.289249,0,0,0,0,8.358258,3.843762,6.193436
731972.211,,642.611,692.469,731.972211,-2.384378,9.669409,2.432855,-4.817232,3.441579,-0.139997,0,0,403.415911,259.762419,5.473522,162.228614,7.734639,0,0,0,0,8.672391,4.427445,6.342111
732038.867,,645.144,697.446,732.038867,2.595499,12.206649,3.071261,-0.475762,4.074517,-0.013826,0,0,400.735929,264.178785,3.314803,98.246786,7.816444,0,0,0,0,8.773049,4.323964,6.511539
732105.525,,646.489,697.836,732.105525,2.988375,13.555889,3.410749,-0.422374,4.0823,-0.012275,0,0,397.862932,266.099152,1.104906,32.748084,7.817593,0,0,0,0,8.795416,4.21334,6.585023
732172.184,,646.844,697.54,732.172184,2.695251,13.915129,3.501139,-0.805887,4.026388,-0.02342,0,0,395.693414,264.178434,1.51233,44.823644,7.710452,0,0,0,0,8.707799,4.130176,6.510969
732238.841,,644.432,693.16,732.238841,-1.681873,11.507368,2.895312,-4.577185,3.476575,-0.133021,0,0,397.109656,266.752181,2.182385,64.683281,7.823114,0,0,0,0,8.806238,4.184319,6.610036
732305.501,,643.43,687.923,732.305501,-6.915997,10.509607,2.644261,-9.560258,2.7501,-0.277838,0,0,399.259601,268.291144,0.898486,26.630033,7.917479,0,0,0,0,8.88173,4.266773,6.669417
732372.157,,641.71,681.832,732.372157,-13.004121,8.793846,2.212551,-15.216672,1.925458,-0.442223,0,0,397.794755,267.501653,0.493047,14.613315,7.861555,0,0,0,0,8.838349,4.210565,6.638915
732438.817,,641.4,681.254,732.438817,-13.579245,8.488085,2.135617,-15.714862,1.852828,-0.456701,0,0,399.43596,269.805768,1.811579,53.69303,7.970132,0,0,0,0,8.931259,4.273384,6.727645
732505.475,,639.284,680.421,732.505475,-14.40937,6.376323,1.604267,-16.013637,1.80927,-0.465384,0,0,400.275042,271.07762,1.549643,45.929549,8.028684,0,0,0,0,8.981749,4.30549,6.776616
732572.133,,637.855,690.253,732.572133,-4.574494,4.951561,1.245777,-5.820271,3.295347,-0.169147,0,0,404.7145,269.222041,3.444732,102.097729,8.062568,0,0,0,0,8.982379,4.476306,6.705795
732638.791,,638.967,687.229,732.638791,-7.595619,6.067799,1.526638,-9.122257,2.813955,-0.265109,0,0,408.922457,270.083245,2.90954,86.235259,8.181032,0,0,0,0,9.066142,4.637926,6.739356
732705.454,,638.277,688.439,732.705454,-6.382743,5.382036,1.354091,-7.736834,3.015934,-0.224846,0,0,423.587563,270.574809,8.227524,243.853945,8.52942,0,0,0,0,9.294365,5.201463,6.759867
732772.114,,636.701,686.333,732.772114,-8.485867,3.810274,0.958613,-9.44448,2.766979,-0.274473,0,0,444.373618,286.1193,13.896981,411.889827,9.494514,0,0,0,0,10.08668,5.99857,7.359548
732838.767,,638.703,683.406,732.838767,-11.409992,5.81651,1.463411,-12.873403,2.26708,-0.374124,0,0,457.199482,297.58666,9.449691,280.077482,10.14834,0,0,0,0,10.636946,6.490211,7.801664
732905.429,,638.735,681.381,732.905429,-13.432117,5.852747,1.472528,-14.904645,1.970948,-0.433155,0,0,470.184435,303.027628,5.468709,162.085972,10.631853,0,0,0,0,11.019338,6.988632,8.012198
732972.084,,638.807,679.503,732.972084,-15.307242,5.928983,1.49171,-16.798953,1.69478,-0.488207,0,0,471.621583,303.132804,3.835582,113.682043,10.671387,0,0,0,0,11.047738,7.043851,8.016399
733038.749,,639.465,677.225,733.038749,-17.582367,6.59122,1.658339,-19.240706,1.338799,-0.559169,0,0,474.665739,309.4768,2.511896,74.449576,10.931794,0,0,0,0,11.283785,7.16014,8.26054
733105.407,,638.294,676.911,733.105407,-17.893492,5.424456,1.364764,-19.258256,1.336241,-0.559679,0,0,476.534438,304.202203,3.731071,110.584464,10.827816,0,0,0,0,11.166618,7.232538,8.058039
733172.065,,637.586,675.452,733.172065,-19.349617,4.720691,1.187687,-20.537304,1.14977,-0.59685,0,0,482.609829,303.745195,4.559791,135.146744,10.972796,0,0,0,0,11.264843,7.46607,8.041147
733238.721,,637.437,672.66,733.238721,-22.138743,4.575926,1.151262,-23.290005,0.748457,-0.676848,0,0,485.668738,306.315151,1.674061,49.617149,11.125231,0,0,0,0,11.39408,7.583342,8.14025
733305.377,,636.763,670.938,733.305377,-23.857868,3.906161,0.982739,-24.840608,0.522397,-0.721911,0,0,489.109793,306.317617,1.925922,57.082016,11.216133,0,0,0,0,11.45872,7.715585,8.140725
