TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z
13066.666,,1193.09,1402.422,0,0,13.066666,-18.949985,-7.654273,2.653796,-21.603781,2.764727,-0.292248
13133.334,,1192.023,1408.076,0,0,13.133334,-13.219126,-8.687622,3.01306,-16.232187,3.062103,-0.219583
13199.999,,1196.96,1418.276,0,0,13.199999,-2.942301,-3.717001,1.284926,-4.227227,3.726708,-0.057184
13266.667,,1194.925,1428.617,0,0,13.266667,7.475499,-5.718407,1.980754,5.494744,4.264924,0.074331
13333.335,,1195.816,1439.251,0,0,13.333335,18.186268,-4.793842,1.659311,16.526958,4.875677,0.22357
13400.004,,1199.283,1444.786,0,0,13.400004,23.79801,-1.293304,0.44228,23.35573,5.253723,0.315947
13466.668,,1198.597,1439.721,0,0,13.466668,18.809715,-1.945797,0.669132,18.140584,4.965009,0.245399
13533.334,,1193.764,1440.548,0,0,13.533334,19.713394,-6.745318,2.33778,17.375614,4.922659,0.235051
13600.003,,1194.652,1444.027,0,0,13.600003,23.269047,-5.823865,2.017419,21.251628,5.137239,0.287484
13666.667,,1194.457,1454.83,0,0,13.666667,34.148664,-5.985443,2.073595,32.075069,5.736433,0.433899
13733.337,,1197.152,1461.616,0,0,13.733337,41.011258,-3.257047,1.125014,39.886245,6.168867,0.539566
13800.002,,1199.694,1464.787,0,0,13.800002,44.258818,-0.681681,0.229637,44.029181,6.398223,0.59561
13866.67,,1196.656,1455.429,0,0,13.86667,34.977351,-3.686342,1.274266,33.703084,5.826562,0.455922
13933.334,,1198.073,1457.356,0,0,13.933334,36.98085,-2.236033,0.770038,36.210812,5.965392,0.489846
14000.004,,1194.609,1471.238,0,0,14.000004,50.939326,-5.666749,1.962794,48.976532,6.672113,0.662536
14066.666,,1194.051,1479.836,0,0,14.066666,59.613764,-6.191497,2.145233,57.468531,7.142237,0.777412
14133.331,,1190.512,1479.833,0,0,14.133331,59.687176,-9.697272,3.364085,56.323091,7.078824,0.761917
14200.001,,1197.577,1480.22,0,0,14.200001,60.150564,-2.599072,0.896256,59.254308,7.241099,0.80157
14266.668,,1194.07,1476.412,0,0,14.266668,56.418919,-6.072902,2.104001,54.314918,6.96765,0.734751
14333.337,,1195.587,1477.415,0,0,14.333337,57.498247,-4.522759,1.565064,55.933184,7.057239,0.756643
14400.002,,1198.35,1472.99,0,0,14.400002,53.149541,-1.726646,0.59294,52.556601,6.870308,0.710966
14466.667,,1196.083,1463.362,0,0,14.466667,43.597806,-3.960561,1.369604,42.228201,6.298519,0.571247
14533.332,,1201.106,1458.505,0,0,14.533332,38.817041,1.095496,-0.388234,39.205275,6.131168,0.530354
14600.0,,1201.87,1454.371,0,0,14.6,34.75925,1.892527,-0.665337,35.424587,5.921866,0.47921
14666.669,,1202.228,1450.166,0,0,14.666669,30.630431,2.28353,-0.801277,31.431708,5.700816,0.425196
14733.332,,1200.371,1444.095,0,0,14.733332,24.635576,0.459503,-0.167118,24.802694,5.333829,0.335521
14800.002,,1202.335,1437.119,0,0,14.800002,17.735699,2.456451,-0.861397,18.597096,4.990281,0.251574
14866.666,,1201.122,1430.047,0,0,14.866666,10.739786,1.276369,-0.451118,11.190904,4.580268,0.151386
14933.333,,1201.981,1427.301,0,0,14.933333,8.069848,2.16826,-0.761201,8.831049,4.449625,0.119463
15000.003,,1199.19,1426.4,0,0,15.000003,7.244883,-0.589875,0.197719,7.047164,4.350868,0.095331
15066.666,,1197.486,1430.98,0,0,15.066666,11.900881,-2.261042,0.778733,11.122148,4.576462,0.150456
15133.337,,1197.6,1436.653,0,0,15.133337,17.649859,-2.114232,0.727691,16.922167,4.897556,0.228917
15200.004,,1197.376,1447.084,0,0,15.200004,28.156803,-2.305451,0.794173,27.36263,5.475549,0.370151
15266.669,,1196.157,1447.399,0,0,15.266669,28.547715,-3.4917,1.206595,27.34112,5.474358,0.36986
15333.332,,1196.66,1449.767,0,0,15.333332,30.991596,-2.955977,1.020341,29.971256,5.619965,0.40544
15400.001,,1195.326,1461.811,0,0,15.400001,43.111455,-4.257278,1.472764,41.638691,6.265884,0.563272
15466.666,,1195.819,1481.828,0,0,15.466666,63.20428,-3.731609,1.290005,61.914275,7.388357,0.837553
15533.333,,1196.406,1489.9,0,0,15.533333,71.352077,-3.111967,1.074574,70.277504,7.851352,0.950687
15599.998,,1199.34,1500.867,0,0,15.599998,82.394844,-0.145353,0.043172,82.351672,8.519788,1.114022
15666.664,,1202.387,1496.967,0,0,15.666664,78.570582,2.934234,-1.027507,79.598089,8.367348,1.076772
