TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
3333.331,,509.319,605.966,0,0,3.3333310000000003,-24.63725591557875,10.66585251324966,2.1216216220485955,-26.758877537627345,-1.072035241769296,-1.2395411252245867,,,,,0,0,0,0,
3399.997,,507.359,609.189,0,0,3.399997,-21.37192047937799,8.707957202844966,1.7321629323041572,-23.104083411682147,-0.338273654755694,-1.0702415117797393,,,,,0,0,0,0,
3466.669,,506.911,620.69,0,0,3.466669,-9.828625205554431,8.262062012963554,1.6434667923769066,-11.472091997931338,1.9970448846093778,-0.53141727652066,,,,,0,0,0,0,
3533.337,,507.21,627.44,0,0,3.533337,-3.0363763925543026,8.563166627908629,1.7033616234178335,-4.7397380159721365,3.348678539449557,-0.2195570492568869,,,,,0,0,0,0,
3599.998,,504.737,630.412,0,0,3.5999980000000003,-0.02217588341136434,6.09227095299434,1.2118584327551976,-1.234034316166562,4.052507707858198,-0.05716369390591722,,,,,0,0,0,0,
3666.67,,504.62,632.884,0,0,3.66667,2.491987760245138,5.977375556433401,1.1890037834976528,1.3029839767474851,4.561856936499008,0.060357622341074925,,,,,0,0,0,0,
3733.332,,506.305,630.486,0,0,3.733332,0.13610130409801968,7.664479775329937,1.5245975177805888,-1.3884962136825691,4.021496875743225,-0.06431877258894829,,,,,0,0,0,0,
3800.003,,506.474,632.113,0,0,3.8000030000000002,1.8051767994442116,7.835584209432682,1.558633100970859,0.24654369847335267,4.349758725639855,0.011420548301884702,,,,,0,0,0,0,
3866.664,,509.466,631.754,0,0,3.866664,1.4882023035818293,10.829688259021282,2.1542113394570968,-0.6660090358752675,4.1665483669945305,-0.030851278742081746,,,,,0,0,0,0,
3933.334,,508.265,627.925,0,0,3.933334,-2.2988101572111646,9.630792523805155,1.915730579175304,-4.214540736386469,3.4541207548204005,-0.1952285389900757,,,,,0,0,0,0,
3999.998,,508.627,627.824,0,0,3.999998,-2.3578699856512912,9.994896530346523,1.9881570611045096,-4.3460270467558,3.427722659485218,-0.20131932844406722,,,,,0,0,0,0,
4066.669,,507.441,631.341,0,0,4.066669,1.2010310428511275,8.811000688944262,1.7526600349171848,-0.5516289920660573,4.189512090688933,-0.025552896251742164,,,,,0,0,0,0,
4133.332,,507.486,633.909,0,0,4.133332,3.8108835490088495,8.858104526197963,1.7620297895926633,2.048853759416186,4.711602880203823,0.09490825954101467,,,,,0,0,0,0,
4200.001,,507.85,631.129,0,0,4.200001,1.0726963710949349,9.224208483943528,1.8348540958444464,-0.7621577247495115,4.147244895415431,-0.03530513723552798,,,,,0,0,0,0,
4266.67,,509.188,627.698,0,0,4.26667,-2.3165342130213276,10.564312372824816,2.1014235604688105,-4.417957773490138,3.4132813524280174,-0.20465134765261317,,,,,0,0,0,0,
4333.335,,507.259,624.402,0,0,4.333335,-5.570810658807545,8.637416066622109,1.7181311000910449,-7.28894175889859,2.8368828761173632,-0.33764282738754764,,,,,0,0,0,0,
4400.001,,508.558,616.264,0,0,4.4000010000000005,-13.667129787340741,9.938519723123648,1.9769427549277112,-15.644072542268452,1.159449397774404,-0.7246743162104212,,,,,0,0,0,0,
4466.667,,509.829,613.329,0,0,4.466667,-16.56049217821328,11.211623310775678,2.2301847196645377,-18.79067689787782,0.5277154816872076,-0.8704332516554562,,,,,0,0,0,0,
4533.335,,507.726,614.99,0,0,4.533335,-14.857896537677334,9.110726892685932,1.812280676516851,-16.670177214194187,0.9534415717331546,-0.7722061657003161,,,,,0,0,0,0,
4599.999,,510.816,619.138,0,0,4.5999989999999995,-10.668346560821078,12.202830279541843,2.4273526505900347,-13.095699211411112,1.6710783418724329,-0.6066270049365672,,,,,0,0,0,0,
4666.664,,511.65,611.891,0,0,4.666664,-17.873839081908613,13.038933629111227,2.5936678326550666,-20.46750691456368,0.1910635631944642,-0.9481083993805595,,,,,0,0,0,0,
4733.336,,509.286,607.752,0,0,4.733336,-21.971370326527904,10.677037130690678,2.1238464327576887,-24.09521675928559,-0.5372603973787208,-1.1161533981512226,,,,,0,0,0,0,
4799.999,,507.764,606.255,0,0,4.799999,-23.4269501980948,9.15714027948593,1.8215130888494557,-25.248463286944258,-0.7687940961842324,-1.169574790604821,,,,,0,0,0,0,
4866.669,,504.16,608.728,0,0,4.866669,-20.912568706989646,5.555243580286458,1.105034551100116,-22.01760325808976,-0.12014443207271829,-1.0199129122252788,,,,,0,0,0,0,
4933.331,,505.856,610.183,0,0,4.933331,-19.416235116366806,7.253346559877627,1.4428161260230397,-20.859051242389846,0.11245443297496062,-0.966245755703017,,,,,0,0,0,0,
4999.998,,505.935,615.159,0,0,4.999998,-14.398941316512378,7.33444962837649,1.4589489062712806,-15.85789022278366,1.1165218907302608,-0.7345789098513932,,,,,0,0,0,0,
5066.67,,506.058,617.969,0,0,5.06667,-11.547687270917777,7.459552785770541,1.4838340528379315,-13.031521323755708,1.6839631356732414,-0.60365411749138,,,,,0,0,0,0,
5133.337,,506.157,617.144,0,0,5.133337,-12.331479121087682,7.560655716613894,1.503945145993079,-13.83542426708076,1.5225660557907885,-0.640893002326489,,,,,0,0,0,0,
