TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart,PelletGrab
1084192.666,,752.602,805.038,1084.192666,-3.309506,21.441029,21.27401,-24.583516,-1.50208,-1.425078,0,0
1084259.317,,752.224,805.153,1084.259317,-3.189273,21.068396,20.903969,-24.093241,-1.406851,-1.396657,0,0
1084325.979,,753.222,804.365,1084.325979,-3.972039,22.071762,21.900356,-25.872395,-1.752426,-1.499793,0,0
1084392.639,,752.711,804.178,1084.392639,-4.153806,21.566128,21.398239,-25.552045,-1.690202,-1.481222,0,0
1084459.298,,752.85,803.943,1084.459298,-4.383574,21.710494,21.541601,-25.925174,-1.762677,-1.502852,0,0
1084525.951,,752.514,803.321,1084.525951,-5.000342,21.379859,21.213265,-26.213607,-1.818701,-1.519572,0,0
1084592.614,,753.228,802.652,1084.592614,-5.66411,22.099224,21.927627,-27.591737,-2.086383,-1.599461,0,0
1084659.27,,752.645,803.323,1084.65927,-4.987879,21.521589,21.354009,-26.341888,-1.843618,-1.527008,0,0
1084725.93,,752.402,803.242,1084.72593,-5.063648,21.283953,21.118026,-26.181674,-1.812499,-1.517721,0,0
1084792.587,,752.639,802.559,1084.792587,-5.741418,21.526317,21.358704,-27.100122,-1.990894,-1.570962,0,0
1084859.239,,750.476,801.889,1084.859239,-6.406188,19.368679,19.216076,-25.622264,-1.703841,-1.485293,0,0
1084925.9,,751.441,801.66,1084.9259,-6.629958,20.339043,20.179689,-26.809647,-1.934473,-1.554124,0,0
1084992.56,,750.508,801.7,1084.99256,-6.584728,19.411406,19.258505,-25.843233,-1.746762,-1.498102,0,0
1085059.215,,751.838,801.574,1085.059215,-6.7055,20.746768,20.584578,-27.290078,-2.02779,-1.581974,0,0
1085125.871,,751.117,801.644,1085.125871,-6.630271,20.031129,19.873918,-26.504189,-1.875143,-1.536417,0,0
1085192.531,,750.467,801.612,1085.192531,-6.657043,19.386491,19.233764,-25.890807,-1.756002,-1.50086,0,0
1085259.193,,750.636,802.409,1085.259193,-5.854815,19.560853,19.406912,-25.261727,-1.633812,-1.464393,0,0
1085325.845,,752.121,803.218,1085.325845,-5.040588,21.051213,20.886906,-25.927494,-1.763128,-1.502987,0,0
1085392.507,,751.519,804.974,1085.392507,-3.279361,20.454574,20.294417,-23.573777,-1.305953,-1.366544,0,0
1085459.161,,752.239,808.439,1085.459161,0.190866,21.179934,21.014731,-20.823865,-0.771822,-1.207135,0,0
1085525.822,,751.965,807.627,1085.525822,-0.615908,20.911294,20.74796,-21.363867,-0.87671,-1.238438,0,0
1085592.478,,751.639,807.339,1085.592478,-0.898682,20.590653,20.429549,-21.328231,-0.869788,-1.236373,0,0
1085659.137,,752.436,807.341,1085.659137,-0.891457,21.393012,21.226327,-22.117784,-1.023147,-1.282142,0,0
1085725.795,,751.494,807.02,1085.725795,-1.207231,20.456371,20.296201,-21.503433,-0.903818,-1.246529,0,0
1085792.454,,752.291,806.808,1085.792454,-1.414007,21.258729,21.092978,-22.506985,-1.098744,-1.304704,0,0
1085859.114,,751.848,806.27,1085.859114,-1.946782,20.821087,20.658381,-22.605163,-1.117813,-1.310395,0,0
1085925.772,,752.943,806.214,1085.925772,-1.997558,21.921445,21.751084,-23.748642,-1.339917,-1.376681,0,0
1085992.429,,753.198,806.114,1085.992429,-2.092335,22.181802,22.00963,-24.101965,-1.408545,-1.397163,0,0
1086059.083,,753.285,804.984,1086.059083,-3.217112,22.274158,22.101344,-25.318456,-1.644831,-1.467681,0,0
1086125.74,,752.64,805.119,1086.12574,-3.076889,21.634515,21.46615,-24.543039,-1.494218,-1.422731,0,0
1086192.402,,752.859,804.659,1086.192402,-3.531666,21.858871,21.688946,-25.220612,-1.625826,-1.462009,0,0
1086259.061,,751.541,805.441,1086.259061,-2.744444,20.546227,20.385432,-23.129877,-1.219731,-1.340812,0,0
1086325.717,,752.444,807.503,1086.325717,-0.677223,21.454582,21.287469,-21.964692,-0.993411,-1.273268,0,0
1086392.376,,752.416,809.011,1086.392376,0.835998,21.431937,21.264982,-20.428983,-0.695122,-1.184244,0,0
1086459.032,,752.283,809.738,1086.459032,1.568219,21.304292,21.138224,-19.570005,-0.528278,-1.13445,0,0
1086525.689,,751.648,809.844,1086.525689,1.67944,20.674646,20.512958,-18.833519,-0.385226,-1.091757,0,0
1086592.349,,751.912,809.143,1086.592349,0.98366,20.944,20.780439,-19.796779,-0.572325,-1.147596,0,0
1086659.005,,752.202,808.217,1086.659005,0.062879,21.239354,21.073737,-21.010858,-0.808143,-1.217975,0,0
1086725.667,,752.568,807.283,1086.725667,-0.865901,21.610707,21.442508,-22.308409,-1.060173,-1.293192,0,0
1086792.319,,752.889,807.523,1086.792319,-0.620682,21.93706,21.76659,-22.387272,-1.075491,-1.297764,0,0
1086858.977,,753.467,807.384,1086.858977,-0.754464,22.520412,22.345885,-23.100348,-1.213996,-1.3391,0,0
1086925.637,,752.751,807.115,1086.925637,-1.018246,21.809764,21.64018,-22.658426,-1.128159,-1.313482,0,0
1086992.294,,753.489,807.327,1086.992294,-0.801028,22.553116,22.378361,-23.179389,-1.229348,-1.343682,0,0
1087058.954,,753.414,807.579,1087.058954,-0.54381,22.483467,22.309197,-22.853007,-1.165953,-1.324762,0,0
1087125.611,,754.233,807.382,1087.125611,-0.735593,23.307818,23.127814,-23.863407,-1.362209,-1.383334,0,0
1087192.27,,754.78,807.721,1087.19227,-0.391377,23.860169,23.676322,-24.067699,-1.40189,-1.395176,0,0
1087258.924,,753.676,806.388,1087.258924,-1.719161,22.761519,22.585314,-24.304475,-1.44788,-1.408902,0,0
1087325.586,,752.755,808.67,1087.325586,0.568056,21.845869,21.676034,-21.107979,-0.827007,-1.223605,0,0
1087392.243,,751.879,809.296,1087.392243,1.199271,20.975219,20.81144,-19.612169,-0.536467,-1.136895,0,0
1087458.903,,752.679,808.035,1087.458903,-0.056514,21.780568,21.611187,-21.667701,-0.935725,-1.256051,0,0
1087525.557,,750.737,808.265,1087.525557,0.178701,19.843917,19.688007,-19.509307,-0.516488,-1.130932,0,0
1087592.221,,751.111,808.539,1087.592221,0.457915,20.223266,20.064717,-19.606802,-0.535425,-1.136583,0,0
1087658.875,,751.096,808.257,1087.658875,0.181129,20.213613,20.055132,-19.874003,-0.587325,-1.152073,0,0
1087725.531,,751.702,809.472,1087.725531,1.401342,20.824961,20.662227,-19.260885,-0.468236,-1.116531,0,0
1087792.192,,752.421,809.196,1087.792192,1.130556,21.549309,21.381536,-20.25098,-0.660547,-1.173926,0,0
1087858.847,,752.362,813.272,1087.858847,5.211768,21.495655,21.328256,-16.116488,0.142518,-0.934254,0,0
1087925.509,,749.796,816.107,1087.925509,8.051981,18.935002,18.785416,-10.733434,1.188098,-0.622205,0,0
1087992.164,,750.016,817.693,1087.992164,9.643193,19.160348,19.009194,-9.366001,1.453702,-0.542936,0,0
1088058.823,,750.391,819.209,1088.058823,11.164405,19.540694,19.386894,-8.222489,1.675813,-0.476648,0,0
1088125.484,,751.436,819.159,1088.125484,11.119616,20.59104,20.429934,-9.310317,1.464518,-0.539708,0,0
1088192.143,,750.525,818.262,1088.192143,10.227827,19.685385,19.530579,-9.302752,1.465988,-0.53927,0,0
1088258.799,,751.233,816.835,1088.258799,8.806038,20.39873,20.238961,-11.432924,1.052233,-0.662753,0,0
1088325.459,,751.63,816.258,1088.325459,8.234248,20.801075,20.638507,-12.404259,0.863565,-0.71906,0,0
1088392.117,,752.927,814.482,1088.392117,6.463458,22.103419,21.931792,-15.468334,0.268412,-0.896681,0,0
1088458.773,,751.062,813.961,1088.458773,5.947667,20.243762,20.085072,-14.137405,0.526926,-0.819529,0,0
1088525.427,,751.401,811.677,1088.525427,3.668875,20.588105,20.427019,-16.758144,0.017886,-0.97145,0,0
1088592.089,,750.688,810.315,1088.592089,2.312084,19.880449,19.724285,-17.412201,-0.109156,-1.009365,0,0
1088658.745,,750.471,809.053,1088.658745,1.055292,19.668791,19.5141,-18.458808,-0.312444,-1.070036,0,0
1088725.408,,750.53,808.888,1088.725408,0.895501,19.733134,19.577995,-18.682495,-0.355892,-1.083002,0,0
1088792.064,,751.863,809.274,1088.792064,1.286708,21.071476,20.907027,-19.620319,-0.538051,-1.137367,0,0
1088858.721,,753.45,808.224,1088.858721,0.241915,22.663817,22.488292,-22.246377,-1.048124,-1.289596,0,0
1088925.38,,754.158,808.364,1088.92538,0.387122,23.377158,23.196671,-22.80955,-1.157512,-1.322243,0,0
1088992.034,,753.464,807.409,1088.992034,-0.562672,22.688499,22.512802,-23.075475,-1.209164,-1.337658,0,0
1089058.692,,753.419,805.59,1089.058692,-2.376466,22.648839,22.473419,-24.849885,-1.553818,-1.440519,0,0
1089125.35,,753.284,804.383,1089.12535,-3.578261,22.519179,22.344661,-25.922922,-1.76224,-1.502721,0,0
1089192.013,,753.661,804.14,1089.192013,-3.816055,22.90152,22.724341,-26.540397,-1.882175,-1.538516,0,0
1089258.669,,751.866,803.106,1089.258669,-4.844851,21.111859,20.94713,-25.79198,-1.736806,-1.495131,0,0
1089325.327,,752.027,802.644,1089.325327,-5.301646,21.278198,21.112311,-26.413958,-1.857617,-1.531186,0,0
1089391.984,,751.377,802.474,1089.391984,-5.466443,20.633536,20.472134,-25.938577,-1.765281,-1.503629,0,0
1089458.646,,751.275,802.296,1089.458646,-5.639239,20.536875,20.376145,-26.015384,-1.780199,-1.508081,0,0
1089525.299,,751.49,802.025,1089.525299,-5.905036,20.757213,20.59495,-26.499986,-1.874326,-1.536173,0,0
1089591.959,,751.657,802.042,1089.591959,-5.882833,20.92955,20.766089,-26.648922,-1.903255,-1.544807,0,0
1089658.617,,750.817,802.742,1089.658617,-5.17763,20.094887,19.937232,-25.114863,-1.605286,-1.455879,0,0
1089725.277,,752.543,803.899,1089.725277,-4.015428,21.826224,21.656526,-25.671954,-1.713493,-1.488173,0,0
1089791.937,,752.106,802.878,1089.791937,-5.031226,21.394561,21.227865,-26.259091,-1.827536,-1.522209,0,0
1089858.595,,752.309,802.405,1089.858595,-5.499025,21.602897,21.434752,-26.933777,-1.958584,-1.56132,0,0
1089925.247,,751.555,802.436,1089.925247,-5.462824,20.854232,20.691295,-26.15412,-1.807147,-1.516124,0,0
1089991.909,,751.564,802.112,1089.991909,-5.781624,20.868568,20.705531,-26.487155,-1.871834,-1.535429,0,0
1090058.567,,752.48,802.179,1090.058567,-5.709423,21.789903,21.620457,-27.329881,-2.035521,-1.584281,0,0
1090125.227,,752.202,802.438,1090.125227,-5.445224,21.517238,21.349689,-26.794912,-1.931611,-1.55327,0,0
1090191.883,,750.31,802.093,1090.191883,-5.785024,19.630572,19.476147,-25.261171,-1.633704,-1.464361,0,0
1090258.538,,751.034,802.837,1090.258538,-5.035826,20.359906,20.200407,-25.236233,-1.62886,-1.462915,0,0
1090325.199,,751.2,801.455,1090.325199,-6.412627,20.53124,20.370549,-26.783176,-1.929332,-1.552589,0,0
1090391.858,,749.703,801.376,1090.391858,-6.486428,19.039573,18.889259,-25.375687,-1.655947,-1.470999,0,0
1090458.515,,749.711,800.504,1090.458515,-7.353231,19.052906,18.902499,-26.255729,-1.826883,-1.522014,0,0
1090525.173,,750.231,799.973,1090.525173,-7.879033,19.578238,19.424177,-27.30321,-2.030341,-1.582735,0,0
1090591.829,,749.563,800.08,1090.591829,-7.766836,18.91557,18.766118,-26.532955,-1.88073,-1.538084,0,0
1090658.486,,749.048,800.558,1090.658486,-7.283639,18.405902,18.259995,-25.543635,-1.688569,-1.480735,0,0
1090725.145,,749.035,801.056,1090.725145,-6.780443,18.398233,18.25238,-25.032823,-1.589351,-1.451124,0,0
1090791.806,,749.851,803.001,1090.791806,-4.830247,19.219564,19.067998,-23.898245,-1.368976,-1.385353,0,0
1090858.465,,750.174,805.04,1090.858465,-2.786051,19.547895,19.394045,-22.180096,-1.03525,-1.285754,0,0
1090925.12,,750.991,817.429,1090.92512,9.608144,20.370225,20.210655,-10.602511,1.213528,-0.614615,0,0
1090991.778,,751.427,826.305,1090.991778,18.489339,20.811555,20.648915,-2.159576,2.853446,-0.125188,0,0
1091058.44,,751.018,827.1,1091.05844,19.289533,20.407885,20.248053,-0.958519,3.086734,-0.055564,0,0
1091125.097,,751.83,827.68,1091.125097,19.874727,21.225214,21.059696,-1.184969,3.042749,-0.068691,0,0
1091191.758,,751.499,827.46,1091.191758,19.659921,20.899543,20.736291,-1.07637,3.063843,-0.062396,0,0
1091258.414,,751.035,825.938,1091.258414,18.143114,20.440872,20.28081,-2.137696,2.857696,-0.12392,0,0
1091325.069,,751.406,824.01,1091.325069,16.220307,20.817199,20.65452,-4.434213,2.411631,-0.257046,0,0
1091391.732,,751.382,822.591,1091.391732,14.8065,20.798528,20.635978,-5.829478,2.140621,-0.337928,0,0
1091458.388,,750.677,820.695,1091.458388,12.915692,20.098855,19.941172,-7.02548,1.908315,-0.407259,0,0
1091525.046,,751.466,818.642,1091.525046,10.867884,20.893182,20.729974,-9.86209,1.357344,-0.571694,0,0
1091591.701,,751.076,816.842,1091.591701,9.073075,20.508508,20.347976,-11.274901,1.082926,-0.653593,0,0
1091658.364,,750.075,816.232,1091.658364,8.468266,19.512835,19.359229,-10.890963,1.157501,-0.631336,0,0
1091725.018,,751.287,814.421,1091.725018,6.662456,20.730161,20.568086,-13.90563,0.571945,-0.806093,0,0
1091791.675,,752.489,814.202,1091.791675,6.448646,21.937486,21.767014,-15.318367,0.297541,-0.887988,0,0
1091858.337,,751.764,816.149,1091.858337,8.400837,21.217812,21.052345,-12.651509,0.81554,-0.733393,0,0
1091924.991,,750.769,820.046,1091.924991,12.303026,20.228136,20.069554,-7.766528,1.764377,-0.450217,0,0
1091991.649,,750.655,824.101,1091.991649,16.363215,20.119461,19.961635,-3.59842,2.573972,-0.208596,0,0
1092058.313,,751.776,824.38,1092.058313,16.647404,21.245785,21.080124,-4.43272,2.411921,-0.25696,0,0
1092124.97,,750.43,824.871,1092.12497,17.143592,19.905109,19.748774,-2.605182,2.766894,-0.151019,0,0
1092191.625,,750.686,823.693,1092.191625,15.97078,20.166432,20.008279,-4.0375,2.488687,-0.234049,0,0
1092258.287,,751.833,822.464,1092.258287,14.746968,21.318756,21.152587,-6.405619,2.028714,-0.371326,0,0
1092324.942,,751.251,820.609,1092.324942,12.897155,20.742078,20.579921,-7.682766,1.780646,-0.445361,0,0
1092391.6,,752.723,819.103,1092.3916,11.396341,22.2194,22.046967,-10.650625,1.204183,-0.617404,0,0
1092458.259,,752.076,821.702,1092.458259,14.000528,21.577722,21.409752,-7.409224,1.833778,-0.429504,0,0
1092524.919,,752.624,825.316,1092.524919,17.619714,22.131044,21.959225,-4.339511,2.430025,-0.251556,0,0
1092591.575,,752.71,828.02,1092.591575,20.3289,22.222365,22.049911,-1.721011,2.938631,-0.099765,0,0
1092658.234,,751.865,829.938,1092.658234,22.252085,21.382686,21.216073,1.036012,3.474143,0.060056,0,0
1092724.89,,752.261,829.528,1092.72489,21.84727,21.784007,21.614602,0.232668,3.318105,0.013487,0,0
1092791.552,,751.713,828.105,1092.791552,20.429454,21.241327,21.075697,-0.646243,3.147389,-0.037462,0,0
1092858.208,,751.687,826.282,1092.858208,18.611638,21.220647,21.055161,-2.443522,2.798294,-0.141648,0,0
1092924.864,,752.524,824.624,1092.924864,16.958822,22.062966,21.891621,-4.932799,2.314788,-0.285949,0,0
1092991.521,,752.063,821.557,1092.991521,13.897005,21.607285,21.439109,-7.542104,1.807968,-0.437207,0,0
1093058.185,,751.346,820.903,1093.058185,13.248189,20.895604,20.732379,-7.48419,1.819217,-0.43385,0,0
1093124.843,,751.622,820.335,1093.124843,12.685371,21.176922,21.01174,-8.326369,1.655636,-0.48267,0,0
1093191.5,,752.296,819.751,1093.1915,12.106553,21.85624,21.686333,-9.57978,1.412179,-0.555329,0,0
1093258.154,,752.468,820.785,1093.258154,13.145735,22.033558,21.862417,-8.716682,1.579823,-0.505296,0,0
1093324.814,,753.52,820.119,1093.324814,12.484917,23.090875,22.912379,-10.427463,1.247529,-0.604468,0,0
1093391.47,,752.946,819.769,1093.39147,12.140097,22.522192,22.347652,-10.207555,1.290243,-0.59172,0,0
1093458.133,,753.049,819.14,1093.458133,11.516278,22.630509,22.455215,-10.938937,1.148182,-0.634117,0,0
1093524.791,,753.621,819.608,1093.524791,11.989459,23.207825,23.028516,-11.039057,1.128735,-0.639921,0,0
1093591.445,,754.342,818.932,1093.591445,11.318638,23.93414,23.749779,-12.43114,0.858343,-0.720619,0,0
1093658.105,,753.41,818.978,1093.658105,11.369818,23.007456,22.829541,-11.459722,1.047027,-0.664307,0,0
1093724.76,,753.109,818.51,1093.72476,10.906997,22.711771,22.535912,-11.628915,1.014164,-0.674115,0,0
1093791.424,,753.639,817.693,1093.791424,10.095176,23.247086,23.067504,-12.972327,0.753226,-0.751991,0,0
1093858.077,,753.984,817.012,1093.858077,9.419354,23.5974,23.415381,-13.996027,0.554387,-0.811333,0,0
1093924.736,,753.949,816.894,1093.924736,9.306532,23.567714,23.385901,-14.079369,0.538199,-0.816165,0,0
1093991.395,,753.803,816.126,1093.991395,8.54371,23.427028,23.246194,-14.702484,0.417168,-0.852286,0,0
1094058.053,,751.962,816.237,1094.058053,8.659887,21.591341,21.423276,-12.763389,0.793809,-0.739879,0,0
1094124.714,,752.881,817.151,1094.124714,9.579064,22.515654,22.34116,-12.762095,0.79406,-0.739804,0,0
1094191.369,,752.73,817.848,1094.191369,10.281241,22.369966,22.196486,-11.915245,0.958549,-0.690713,0,0
1094258.025,,754.124,816.8,1094.258025,9.238417,23.769278,23.586064,-14.347647,0.48609,-0.831716,0,0
1094324.682,,753.687,815.88,1094.324682,8.323592,23.33759,23.157378,-14.833786,0.391664,-0.859897,0,0
1094391.342,,753.756,815.924,1094.391342,8.372768,23.411902,23.231173,-14.858405,0.386882,-0.861324,0,0
1094457.999,,753.304,816.302,1094.457999,8.755943,22.965213,22.787591,-14.031649,0.547468,-0.813398,0,0
1094524.662,,752.61,816.829,1094.524662,9.288118,22.276524,22.103693,-12.815576,0.783672,-0.742904,0,0
1094591.317,,752.252,817.423,1094.591317,9.887292,21.923834,21.753457,-11.866165,0.968082,-0.687868,0,0
1094657.979,,752.397,815.905,1094.657979,8.374466,22.074145,21.902721,-13.528256,0.645245,-0.784217,0,0
1094724.636,,752.502,816.619,1094.724636,9.093639,22.184454,22.012264,-12.918625,0.763657,-0.748878,0,0
1094791.289,,752.033,817.878,1094.791289,10.357812,21.720763,21.551798,-11.193986,1.098643,-0.648902,0,0
1094857.948,,751.405,819.551,1094.857948,12.035984,21.098072,20.933439,-8.897454,1.544711,-0.515775,0,0
1094924.609,,751.877,819.298,1094.924609,11.788157,21.575381,21.407427,-9.61927,1.404509,-0.557618,0,0
1094991.265,,750.673,820.119,1094.991265,12.614329,20.376689,20.217074,-7.602745,1.796189,-0.440722,0,0
1095057.923,,749.727,821.706,1095.057923,14.2065,19.435997,19.282925,-5.076425,2.286891,-0.294274,0,0
1095124.584,,749.691,822.387,1095.124584,14.892672,19.405304,19.252446,-4.359775,2.426089,-0.252731,0,0
1095191.242,,749.862,821.019,1095.191242,13.529842,19.581612,19.427527,-5.897684,2.127373,-0.341882,0,0
1095257.898,,749.406,822.041,1095.257898,14.557013,19.130918,18.979969,-4.422956,2.413817,-0.256394,0,0
1095324.557,,751.517,823.464,1095.324557,15.985183,21.247225,21.081554,-5.096371,2.283016,-0.295431,0,0
1095391.214,,753.001,823.721,1095.391214,16.247352,22.736531,22.5605,-6.313148,2.046675,-0.365966,0,0
1095457.874,,753.237,822.589,1095.457874,15.120522,22.977837,22.800127,-7.679605,1.78126,-0.445178,0,0
1095524.531,,753.792,822.46,1095.524531,14.996691,23.538142,23.356535,-8.359844,1.649134,-0.48461,0,0
1095591.191,,753.486,821.832,1095.591191,14.373859,23.237447,23.057932,-8.684072,1.586157,-0.503406,0,0
1095657.844,,752.898,821.268,1095.657844,13.815027,22.654751,22.479289,-8.664262,1.590005,-0.502257,0,0
1095724.503,,752.075,819.391,1095.724503,11.943195,21.837055,21.667282,-9.724087,1.384149,-0.563694,0,0
1095791.163,,752.068,818.55,1095.791163,11.107362,21.835359,21.665597,-10.558235,1.222128,-0.612049,0,0
1095857.823,,753.362,819.186,1095.857823,11.748529,23.134663,22.955863,-11.207334,1.09605,-0.649676,0,0
1095924.477,,752.198,817.691,1095.924477,10.258696,21.975966,21.805226,-11.54653,1.030166,-0.669339,0,0
1095991.138,,751.002,817.863,1095.991138,10.435862,20.785269,20.622811,-10.186949,1.294245,-0.590526,0,0
1096057.798,,750.657,818.253,1096.057798,10.831028,20.445572,20.285477,-9.454449,1.436523,-0.548063,0,0
1096124.456,,750.532,820.467,1096.124456,13.050193,20.325874,20.166612,-7.116418,1.890651,-0.41253,0,0
1096191.112,,750.323,823.564,1096.191112,16.152358,20.122175,19.96433,-3.811972,2.532492,-0.220976,0,0
1096257.771,,750.65,825.135,1096.257771,17.728523,20.454477,20.29432,-2.565797,2.774544,-0.148736,0,0
1096324.433,,749.453,824.956,1096.324433,17.554688,19.262778,19.110911,-1.556223,2.970639,-0.090212,0,0
1096391.087,,749.75,824.392,1096.391087,16.995851,19.565078,19.411109,-2.415257,2.803784,-0.14001,0,0
1096457.745,,750.394,822.226,1096.457745,14.835015,20.214379,20.055892,-5.220877,2.258833,-0.302648,0,0
1096524.406,,750.523,820.786,1096.524406,13.400178,20.348679,20.189258,-6.78908,1.954232,-0.393555,0,0
1096591.065,,751.631,819.948,1096.591065,12.567341,21.461978,21.294814,-8.727472,1.577727,-0.505921,0,0
1096657.725,,751.657,818.859,1096.657725,11.483504,21.493278,21.325895,-9.842391,1.36117,-0.570552,0,0
1096724.376,,752.346,816.832,1096.724376,9.461665,22.187576,22.015364,-12.553699,0.834538,-0.727723,0,0
1096791.04,,752.149,816.639,1096.79104,9.273827,21.995875,21.824996,-12.551169,0.83503,-0.727577,0,0
1096857.693,,752.308,816.387,1096.857693,9.026988,22.160173,21.988151,-12.961163,0.755394,-0.751343,0,0
1096924.354,,753.714,815.266,1096.924354,7.911149,23.571471,23.389632,-15.478483,0.266441,-0.89727,0,0
1096991.011,,752.591,814.688,1096.991011,7.33831,22.453768,22.279704,-14.941394,0.370763,-0.866135,0,0
1097057.67,,752.815,814.107,1097.05767,6.76247,22.683065,22.507406,-15.744936,0.214687,-0.912716,0,0
1097124.329,,752.682,813.961,1097.124329,6.62163,22.555362,22.380591,-15.758961,0.211962,-0.913529,0,0
1097190.987,,752.687,814.491,1097.190987,7.156789,22.565658,22.390816,-15.234027,0.313923,-0.883099,0,0
1097257.645,,753.163,814.46,1097.257645,7.130948,23.046954,22.868764,-15.737816,0.21607,-0.912303,0,0
1097324.303,,752.818,814.45,1097.324303,7.126107,22.70725,22.531423,-15.405316,0.280653,-0.893028,0,0
1097390.965,,752.662,814.204,1097.390965,6.885265,22.556545,22.381766,-15.496501,0.262941,-0.898314,0,0
1097457.619,,753.256,813.711,1097.457619,6.397423,23.15584,22.976892,-16.579469,0.052591,-0.961092,0,0
1097524.281,,753.373,814.28,1097.524281,6.971581,23.278135,23.098336,-16.126756,0.140524,-0.934849,0,0
1097590.939,,752.831,814.23,1097.590939,6.926738,22.741429,22.565364,-15.638626,0.235336,-0.906553,0,0
1097657.592,,752.253,813.772,1097.657592,6.473894,22.168722,21.996641,-15.522747,0.257844,-0.899836,0,0
1097724.252,,753.189,814.469,1097.724252,7.176051,23.110016,22.931387,-15.755336,0.212666,-0.913318,0,0
1097790.909,,751.306,813.752,1097.790909,6.464206,21.232309,21.066741,-14.602535,0.436581,-0.846492,0,0
1097857.569,,750.554,815.433,1097.857569,8.150362,20.485602,20.325229,-12.174866,0.908121,-0.705763,0,0
1097924.229,,752.036,814.955,1097.924229,7.677518,21.972894,21.802175,-14.124658,0.529402,-0.81879,0,0
1097990.887,,752.825,817.012,1097.990887,9.739672,22.767186,22.590942,-12.85127,0.776739,-0.744973,0,0
1098057.548,,753.526,816.789,1098.057548,9.521827,23.473478,23.292321,-13.770494,0.598193,-0.798259,0,0
1098124.204,,752.269,815.363,1098.124204,8.100981,22.221769,22.049319,-13.948338,0.56365,-0.808569,0,0
1098190.858,,751.385,816.258,1098.190858,9.001134,21.34306,21.176722,-12.175588,0.907981,-0.705805,0,0
1098257.518,,752.375,814.845,1098.257518,7.593288,22.33835,22.165089,-14.571802,0.442551,-0.84471,0,0
1098324.176,,751.83,813.93,1098.324176,6.683441,21.79864,21.629134,-14.945693,0.369928,-0.866384,0,0
1098390.834,,752.218,814.214,1098.390834,6.972593,22.19193,22.019688,-15.047095,0.350232,-0.872262,0,0
1098457.497,,753.418,818.862,1098.457497,11.625746,23.39722,23.216593,-11.590848,1.021558,-0.671908,0,0
1098524.151,,753.429,821.5,1098.524151,14.268897,23.413509,23.232769,-8.963872,1.53181,-0.519625,0,0
1098590.809,,753.292,822.396,1098.590809,15.170049,23.281798,23.101974,-7.931925,1.732251,-0.459804,0,0
1098657.468,,752.521,823.744,1098.657468,16.5232,22.516086,22.341589,-5.818389,2.142775,-0.337285,0,0
1098724.129,,751.978,824.512,1098.724129,17.296351,21.978374,21.807617,-4.511267,2.396664,-0.261513,0,0
1098790.789,,752.071,825.355,1098.790789,18.144501,22.076662,21.905222,-3.760721,2.542447,-0.218005,0,0
1098857.443,,753.003,825.452,1098.857443,18.246651,23.013949,22.835989,-4.589338,2.3815,-0.266039,0,0
1098924.104,,752.961,824.552,1098.924104,17.3518,22.977236,22.799531,-5.447731,2.21477,-0.315799,0,0
1098990.76,,754.109,825.204,1098.99076,18.008949,24.130523,23.944795,-5.935846,2.11996,-0.344094,0,0
1099057.422,,753.591,824.878,1099.057422,17.688098,23.617809,23.435648,-5.74755,2.156534,-0.333179,0,0
1099124.077,,753.97,824.595,1099.124077,17.410246,24.002095,23.817261,-6.407014,2.028443,-0.371407,0,0
1099190.738,,753.826,823.921,1099.190738,16.741395,23.863381,23.679511,-6.938117,1.925284,-0.402195,0,0
1099257.392,,753.483,822.181,1099.257392,15.006542,23.525666,23.344145,-8.337603,1.653454,-0.483321,0,0
1099324.054,,752.361,821.572,1099.324054,14.402689,22.408951,22.235199,-7.832509,1.751561,-0.454041,0,0
1099390.714,,751.829,820.965,1099.390714,13.800837,21.882235,21.712147,-7.911311,1.736255,-0.458609,0,0
1099457.371,,752.75,819.422,1099.457371,12.262983,22.808519,22.631988,-10.369005,1.258883,-0.601079,0,0
1099524.029,,751.93,818.256,1099.524029,11.102129,21.993803,21.822939,-10.72081,1.19055,-0.621473,0,0
1099590.684,,751.165,819.023,1099.590684,11.874274,21.234086,21.068506,-9.194232,1.487066,-0.532979,0,0
1099657.343,,750.88,820.4,1099.657343,13.25642,20.954369,20.790735,-7.534315,1.809481,-0.436755,0,0
1099723.999,,751.758,821.401,1099.723999,14.262565,21.837652,21.667873,-7.405309,1.834538,-0.429277,0,0
1099790.661,,750.765,822.995,1099.790661,15.86171,20.849934,20.687027,-4.825317,2.335664,-0.279718,0,0
1099857.32,,752.427,823.453,1099.85732,16.324854,22.517216,22.342711,-6.017857,2.104031,-0.348848,0,0
1099923.978,,753.237,823.584,1099.923978,16.460998,23.332498,23.152321,-6.691324,1.97322,-0.387888,0,0
1099990.632,,752.977,822.246,1099.990632,15.128141,23.077779,22.899374,-7.771233,1.763463,-0.450489,0,0
1100057.293,,752.087,821.231,1100.057293,14.118284,22.19306,22.020809,-7.902525,1.737961,-0.4581,0,0
1100123.952,,752.013,819.118,1100.123952,12.010427,22.12434,21.952568,-9.942141,1.341796,-0.576334,0,0
